register	held_folio	scored_events	component_predictions	selected_alpha	coordinate_bits	tuple_shrunk_bits	tuple_gain	positive_gain
OTHER_B	f85	69	276	16	394.167787196873	388.596562465044	5.571224731829	1
OTHER_B	f86	196	784	16	1043.837598555461	1034.658965039737	9.178633515724	1
STARS_RECIPE_B	f103	162	648	16	866.244540054222	849.673003329509	16.571536724714	1
STARS_RECIPE_B	f104	121	484	8	646.238175015846	649.886953601396	-3.648778585551	0
STARS_RECIPE_B	f105	120	480	16	601.134449480959	583.928967340894	17.205482140065	1
STARS_RECIPE_B	f106	138	552	16	702.270000125263	689.325845274366	12.944154850897	1
STARS_RECIPE_B	f107	191	764	16	952.974598489081	921.474448919527	31.500149569554	1
STARS_RECIPE_B	f108	219	876	16	1195.980477207181	1170.584511263522	25.395965943659	1
STARS_RECIPE_B	f111	241	964	8	1257.427490930056	1223.558663301019	33.868827629037	1
STARS_RECIPE_B	f112	186	744	8	973.836310089742	946.206799621887	27.629510467855	1
STARS_RECIPE_B	f113	137	548	16	722.051074852514	692.403170748974	29.647904103540	1
STARS_RECIPE_B	f114	198	792	8	1109.933281180735	1102.511124587610	7.422156593125	1
STARS_RECIPE_B	f115	134	536	8	766.617667733876	770.729602218601	-4.111934484725	0
STARS_RECIPE_B	f116	46	184	16	228.908643152127	217.667358246686	11.241284905441	1
