scope	page	physical_folio	record_id	record_ordinal	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	predicted_role_like	supported_abstract_role_like	p_opener	p_operation	p_ingredient	p_tool	p_closer	claim_state
Q13	f75r	f75	Q13|f75r|R01	1	31	40	0.775	1	f75r.38	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000005565	0.022822080	0.737019306	0.239372520	0.000780529	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	32	40	0.8	1	f75r.38	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004283	0.022512612	0.735315171	0.240952605	0.001215329	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	33	40	0.825	1	f75r.38	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000003305	0.022212584	0.733663616	0.242204887	0.001915608	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	34	40	0.85	2	f75r.40	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000019249	0.266568630	0.546768605	0.163159550	0.023483966	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	35	40	0.875	2	f75r.40	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000014776	0.260470442	0.540077054	0.161891023	0.037546705	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	36	40	0.9	2	f75r.40	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000011266	0.252235377	0.528606223	0.158936108	0.060211025	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	37	40	0.925	1	f75r.40	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000001194	0.020978068	0.723314012	0.242423964	0.013282762	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	38	40	0.95	1	f75r.43	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000000927	0.020580979	0.716983070	0.240331737	0.022103288	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	39	40	0.975	2	f75r.43	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004441	0.200939522	0.434346278	0.130643279	0.234066480	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R01	1	40	40	1.0	4	f75r.43	DY	CLOSER	RECORD_CLOSER_LIKE	0.000004330	0.451087700	0.029297435	0.007679257	0.511931278	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	1	6	0.16666666666666666	2	f75r.47	DY	OPENER	UNRESOLVED_EDGE_CLASS	0.371993649	0.312075055	0.299726342	0.016197817	0.000007138	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	2	6	0.3333333333333333	2	f75r.48	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.071694251	0.434498862	0.461160997	0.032608505	0.000037385	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	3	6	0.5	1	f75r.50	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001868722	0.045823751	0.868469489	0.083798047	0.000039992	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	4	6	0.6666666666666666	1	f75r.51	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000288256	0.041781674	0.861969638	0.095562316	0.000398116	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	5	6	0.8333333333333334	1	f75r.52	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000049386	0.038274597	0.853062841	0.101829920	0.006783257	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75r	f75	Q13|f75r|R02	2	6	6	1.0	1	f75r.53	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000007989	0.029947417	0.715675404	0.086197459	0.168171731	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	1	12	0.08333333333333333	3	f75v.14	DY	OPENER	UNRESOLVED_EDGE_CLASS	0.483528851	0.447758732	0.064753872	0.003954721	0.000003824	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	2	12	0.16666666666666666	1	f75v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.041047823	0.046746793	0.840005604	0.072198390	0.000001390	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	3	12	0.25	6	f75v.14	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.068118192	0.928476811	0.003167310	0.000225558	0.000012128	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	4	12	0.3333333333333333	4	f75v.39	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.038072319	0.925350973	0.033575225	0.002964803	0.000036679	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	5	12	0.4166666666666667	2	f75v.39	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.011857660	0.407827518	0.521428650	0.058817896	0.000068275	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	6	12	0.5	6	f75v.39	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004193280	0.991353295	0.003895448	0.000385925	0.000172052	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	7	12	0.5833333333333334	3	f75v.45	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002726255	0.818824835	0.158011969	0.019609062	0.000827879	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	8	12	0.6666666666666666	3	f75v.45	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001124999	0.811264592	0.163182228	0.021531309	0.002896872	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	9	12	0.75	6	f75v.45	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000301709	0.987234080	0.004393222	0.000523143	0.007547846	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	10	12	0.8333333333333334	4	f75v.46	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000180307	0.905097239	0.042357887	0.005673581	0.046690985	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	11	12	0.9166666666666666	1	f75v.46	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000008033	0.030395750	0.806902012	0.139388814	0.023305391	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R01	1	12	12	1.0	5	f75v.46	DY	CLOSER	RECORD_CLOSER_LIKE	0.000014153	0.426282229	0.006100681	0.000785759	0.566817177	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	1	12	0.08333333333333333	1	f75v.60	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.112691136	0.045986060	0.783841595	0.057480348	0.000000861	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	2	12	0.16666666666666666	1	f75v.60	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.041047823	0.046746793	0.840005604	0.072198390	0.000001390	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	3	12	0.25	2	f75v.60	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.081055533	0.405750642	0.471214319	0.041965672	0.000013834	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	4	12	0.3333333333333333	1	f75v.60	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005236433	0.043080233	0.855473317	0.096205198	0.000004819	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	5	12	0.4166666666666667	1	f75v.60	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001918457	0.040855466	0.850449255	0.106765997	0.000010825	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	6	12	0.5	1	f75v.67	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000720914	0.038756740	0.844103689	0.116390871	0.000027786	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	7	12	0.5833333333333334	3	f75v.67	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002726255	0.818824835	0.158011969	0.019609062	0.000827879	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	8	12	0.6666666666666666	2	f75v.69	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000729671	0.374482635	0.545308882	0.077626695	0.001852117	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	9	12	0.75	1	f75v.69	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000045120	0.033572942	0.828079501	0.137242089	0.001060347	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	10	12	0.8333333333333334	2	f75v.69	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000125372	0.344038891	0.541231035	0.082956592	0.031648110	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	11	12	0.9166666666666666	2	f75v.70	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000048582	0.296891873	0.484090286	0.075138675	0.143830584	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f75v	f75	Q13|f75v|R02	2	12	12	1.0	2	f75v.70	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000012852	0.170575287	0.287724996	0.044496904	0.497189961	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	1	21	0.047619047619047616	5	f76r.3	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.346946642	0.646301928	0.006312743	0.000436166	0.000002521	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	2	21	0.09523809523809523	2	f76r.3	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.226284219	0.337009641	0.400136643	0.036565924	0.000003574	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	3	21	0.14285714285714285	1	f76r.3	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.025376711	0.042110317	0.839014939	0.093497117	0.000000916	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	4	21	0.19047619047619047	5	f76r.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.083464415	0.905957861	0.009689394	0.000880646	0.000007684	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	5	21	0.23809523809523808	7	f76r.17	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.035658389	0.962735371	0.001464182	0.000133725	0.000008333	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	6	21	0.2857142857142857	1	f76r.17	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.004189139	0.038563504	0.838220121	0.119024869	0.000002368	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	7	21	0.3333333333333333	4	f76r.17	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.019790760	0.937324478	0.038275471	0.004577855	0.000031436	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	8	21	0.38095238095238093	1	f76r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001302193	0.036058963	0.828051157	0.134582192	0.000005496	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	9	21	0.42857142857142855	6	f76r.19	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004747625	0.990454681	0.004213944	0.000522290	0.000061461	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	10	21	0.47619047619047616	1	f76r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000418784	0.033759127	0.817009575	0.148797312	0.000015201	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	11	21	0.5238095238095238	1	f76r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000240715	0.032703998	0.811767008	0.155261261	0.000027018	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	12	21	0.5714285714285714	1	f76r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000139641	0.031714112	0.806882208	0.161213834	0.000050206	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	13	21	0.6190476190476191	1	f76r.19	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000081765	0.030788896	0.802437372	0.166594418	0.000097550	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	14	21	0.6666666666666666	12	f76r.30	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000176458	0.998952152	0.000067938	0.000008896	0.000794555	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	15	21	0.7142857142857143	6	f76r.38	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000223040	0.990656895	0.004879068	0.000773415	0.003467582	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	16	21	0.7619047619047619	3	f76r.48	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000207995	0.771231636	0.182639314	0.034320540	0.011600516	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	17	21	0.8095238095238095	4	f76r.48	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000118501	0.917884072	0.047835554	0.008621449	0.025540424	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	18	21	0.8571428571428571	2	f76r.48	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000045158	0.304322810	0.544446361	0.113624053	0.037561618	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	19	21	0.9047619047619048	1	f76r.48	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000003976	0.026188451	0.778510024	0.182006354	0.013291194	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	20	21	0.9523809523809523	3	f76r.56	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000022076	0.516609312	0.132899254	0.025908236	0.324561123	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76r	f76	Q13|f76r|R01	1	21	21	1.0	3	f76r.56	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000008895	0.323232504	0.084760614	0.016456594	0.575541394	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	1	57	0.017543859649122806	3	f76v.6	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.233431558	0.629216081	0.121960835	0.015388978	0.000002548	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	2	57	0.03508771929824561	1	f76v.6	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.023716622	0.035185172	0.813189914	0.127907959	0.000000333	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	3	57	0.05263157894736842	5	f76v.6	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.126967187	0.861255986	0.010492990	0.001281317	0.000002520	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	4	57	0.07017543859649122	1	f76v.6	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.014908041	0.034386115	0.813147010	0.137558458	0.000000377	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	5	57	0.08771929824561403	7	f76v.9	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.063234648	0.934957694	0.001609679	0.000195665	0.000002313	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	6	57	0.10526315789473684	2	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.059778726	0.344678175	0.512068701	0.083471571	0.000002827	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	7	57	0.12280701754385964	2	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.048228168	0.345387366	0.518884380	0.087496974	0.000003111	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	8	57	0.14035087719298245	2	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.038857736	0.345254285	0.524465117	0.091419426	0.000003436	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
