encoding	external_axis	representation	units	positive_units	physical_folios	nuisance_bits	held_bits	gain_vs_nuisance_bits	increment_vs_page_host_bits	positive_gain_folios	semantic_role
CATEGORICAL_LEVEL	PLANT	COMPILER_ONLY	332	81	19	96.0072129794	99.0849273301	-3.07771435075	1.88077134932	12	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	RAW_CHAR3	332	38	19	131.841193884	99.4243929263	32.4168009581	-8.88682155504	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	PAGE_HOST_CHAR3	332	38	19	131.841193884	90.5375713713	41.3036225132	0	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_WRAPPER	332	38	19	131.841193884	94.3822839372	37.4589099472	-3.84471256594	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_FRAME	332	38	19	131.841193884	81.5372588754	50.3039350091	9.00031249591	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_RIGHT	332	38	19	131.841193884	89.7469982648	42.0941956197	0.790573106528	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_DY	332	38	19	131.841193884	78.1682864789	53.6729074055	12.3692848924	18	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_B3	332	38	19	131.841193884	85.155882224	46.6853116605	5.38168914732	17	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	HOST_PLUS_ALL	332	38	19	131.841193884	80.0018995836	51.8392943009	10.5356717877	18	UNASSIGNED
CATEGORICAL_LEVEL	WATER_OR_APPARATUS	COMPILER_ONLY	332	38	19	131.841193884	109.459264426	22.3819294581	-18.9216930551	19	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	RAW_CHAR3	332	164	19	234.152259671	266.268259732	-32.1160000612	-13.7578201616	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	PAGE_HOST_CHAR3	332	164	19	234.152259671	252.510439571	-18.3581798995	0	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_WRAPPER	332	164	19	234.152259671	257.996604763	-23.8443450915	-5.48616519198	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_FRAME	332	164	19	234.152259671	262.348493018	-28.1962333464	-9.83805344687	13	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_RIGHT	332	164	19	234.152259671	264.710260232	-30.5580005603	-12.1998206608	13	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_DY	332	164	19	234.152259671	249.135554718	-14.9832950463	3.37488485326	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_B3	332	164	19	234.152259671	250.52176996	-16.3695102892	1.98866961029	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	HOST_PLUS_ALL	332	164	19	234.152259671	269.497935431	-35.3456757593	-16.9874958598	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_PROXIMITY	COMPILER_ONLY	332	164	19	234.152259671	270.700854522	-36.5485948506	-18.1904149511	13	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	RAW_CHAR3	332	58	19	364.394832022	399.623539299	-35.2287072769	-6.16224434982	7	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	PAGE_HOST_CHAR3	332	58	19	364.394832022	393.461294949	-29.066462927	0	8	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_WRAPPER	332	58	19	364.394832022	376.890978464	-12.4961464422	16.5703164849	9	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_FRAME	332	58	19	364.394832022	402.346999983	-37.9521679611	-8.88570503407	6	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_RIGHT	332	58	19	364.394832022	393.50499615	-29.1101641275	-0.0437012004763	8	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_DY	332	58	19	364.394832022	389.447047023	-25.0522150014	4.01424792562	6	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_B3	332	58	19	364.394832022	387.54749819	-23.1526661678	5.91379675924	6	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_ALL	332	58	19	364.394832022	405.472533051	-41.0777010288	-12.0112381018	7	UNASSIGNED
CATEGORICAL_LEVEL	REL_EXPLICIT_ATTACHMENT	COMPILER_ONLY	332	58	19	364.394832022	420.702168881	-56.307336859	-27.2408739319	5	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	RAW_CHAR3	332	37	19	252.161760277	249.561168593	2.60059168352	0.934109582769	13	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	PAGE_HOST_CHAR3	332	37	19	252.161760277	250.495278176	1.66648210076	0	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_WRAPPER	332	37	19	252.161760277	247.691809284	4.46995099297	2.80346889221	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_FRAME	332	37	19	252.161760277	226.85401731	25.3077429671	23.6412608663	15	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_RIGHT	332	37	19	252.161760277	239.335517153	12.8262431239	11.1597610232	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_DY	332	37	19	252.161760277	254.50634536	-2.34458508358	-4.01106718434	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_B3	332	37	19	252.161760277	243.99026221	8.17149806678	6.50501596603	13	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	HOST_PLUS_ALL	332	37	19	252.161760277	240.84383941	11.3179208667	9.65143876599	14	UNASSIGNED
CATEGORICAL_LEVEL	REL_ENCLOSURE	COMPILER_ONLY	332	37	19	252.161760277	289.965216999	-37.8034567224	-39.4699388231	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	RAW_CHAR3	332	35	19	140.524628638	121.840180505	18.6844481328	7.31315279201	12	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	PAGE_HOST_CHAR3	332	35	19	140.524628638	129.153333297	11.3712953408	0	10	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_WRAPPER	332	35	19	140.524628638	119.5791613	20.9454673375	9.57417199665	10	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_FRAME	332	35	19	140.524628638	132.327687895	8.19694074289	-3.17435459794	10	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_RIGHT	332	35	19	140.524628638	122.170080807	18.354547831	6.98325249016	10	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_DY	332	35	19	140.524628638	122.78951044	17.7351181972	6.36382285636	9	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_B3	332	35	19	140.524628638	120.77002518	19.754603458	8.38330811718	8	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	HOST_PLUS_ALL	332	35	19	140.524628638	126.190152417	14.3344762208	2.96318088	8	UNASSIGNED
CATEGORICAL_LEVEL	REL_ARRAY_OR_GROUP	COMPILER_ONLY	332	35	19	140.524628638	136.837002662	3.68762597586	-7.68366936496	11	UNASSIGNED
