edition	held_folio	representation	train_records	held_records	held_body_members	swappable_records_exact_open_length	selected_local_other_body_weight	selected_own_open_weight	training_local_bits	training_conditional_bits	held_string_baseline_bits	held_local_body_baseline_bits	held_true_open_conditional_bits	own_open_gain_bits	own_open_gain_bits_per_body_member	previous_compatible_open_gain_bits	positive_gain
IT2a	f106	MEMBER	156	14	1024	9	0.00000000	0.00000000	40020.509343692	40020.509343692	2787.940715293	2787.940715293	2787.940715293	0.000000000	0.000000000	0.000000000	0
IT2a	f106	FAMILY	156	14	1024	9	0.00000000	0.00000000	33447.194901064	33447.194901064	2273.224279789	2273.224279789	2273.224279789	0.000000000	0.000000000	0.000000000	0
IT2a	f106	GROUP	156	14	1024	9	0.00000000	0.00000000	34535.441180997	34535.441180997	3584.563776689	3584.563776689	3584.563776689	0.000000000	0.000000000	0.000000000	0
IT2a	f107	MEMBER	155	15	1224	10	0.00000000	0.00000000	39675.946519792	39675.946519792	3150.957763369	3150.957763369	3150.957763369	0.000000000	0.000000000	0.000000000	0
IT2a	f107	FAMILY	155	15	1224	10	0.00000000	0.00000000	33066.263987931	33066.263987931	2660.914511014	2660.914511014	2660.914511014	0.000000000	0.000000000	0.000000000	0
IT2a	f107	GROUP	155	15	1224	10	0.00000000	0.00000000	34124.241842921	34124.241842921	3762.392104180	3762.392104180	3762.392104180	0.000000000	0.000000000	0.000000000	0
IT2a	f112	MEMBER	157	13	1190	8	0.00000000	0.00000000	39593.080031036	39593.080031036	3272.564902167	3272.564902167	3272.564902167	0.000000000	0.000000000	0.000000000	0
IT2a	f112	FAMILY	157	13	1190	8	0.00000000	0.00000000	33035.461697150	33035.461697150	2711.490621879	2711.490621879	2711.490621879	0.000000000	0.000000000	0.000000000	0
IT2a	f112	GROUP	157	13	1190	8	0.00000000	0.00000000	34082.022688370	34082.022688370	4061.854232038	4061.854232038	4061.854232038	0.000000000	0.000000000	0.000000000	0
IT2a	f113	MEMBER	139	31	2642	26	0.00000000	0.00000000	35475.922545313	35475.922545313	7768.841889173	7768.841889173	7768.841889173	0.000000000	0.000000000	0.000000000	0
IT2a	f113	FAMILY	139	31	2642	26	0.00000000	0.00000000	29539.922353532	29539.922353532	6349.666395586	6349.666395586	6349.666395586	0.000000000	0.000000000	0.000000000	0
IT2a	f113	GROUP	139	31	2642	26	0.00000000	0.00000000	30266.651262635	30266.651262635	10197.814798499	10197.814798499	10197.814798499	0.000000000	0.000000000	0.000000000	0
IT2a	f114	MEMBER	145	25	2388	19	0.00000000	0.00000000	36406.564875865	36406.564875865	6716.229325470	6716.229325470	6716.229325470	0.000000000	0.000000000	0.000000000	0
IT2a	f114	FAMILY	145	25	2388	19	0.00000000	0.00000000	30334.861103240	30334.861103240	5492.387553614	5492.387553614	5492.387553614	0.000000000	0.000000000	0.000000000	0
IT2a	f114	GROUP	145	25	2388	19	0.00000000	0.00000000	31173.649665001	31173.649665001	8663.636144939	8663.636144939	8663.636144939	0.000000000	0.000000000	0.000000000	0
IT2a	f115	MEMBER	144	26	2516	17	0.00000000	0.00000000	36122.868484253	36122.868484253	7070.842727894	7070.842727894	7070.842727894	0.000000000	0.000000000	0.000000000	0
IT2a	f115	FAMILY	144	26	2516	17	0.00000000	0.00000000	30084.747105359	30084.747105359	5767.946377288	5767.946377288	5767.946377288	0.000000000	0.000000000	0.000000000	0
IT2a	f115	GROUP	144	26	2516	17	0.00000000	0.00000000	30858.378304581	30858.378304581	9225.338955549	9225.338955549	9225.338955549	0.000000000	0.000000000	0.000000000	0
RF1b	f104	MEMBER	144	26	2600	20	0.00000000	0.00000000	40049.580433596	40049.580433596	8041.254976269	8041.254976269	8041.254976269	0.000000000	0.000000000	0.000000000	0
RF1b	f104	FAMILY	144	26	2600	20	0.00000000	0.00000000	30250.094905881	30250.094905881	5980.371975541	5980.371975541	5980.371975541	0.000000000	0.000000000	0.000000000	0
RF1b	f104	GROUP	144	26	2600	20	0.00000000	0.00000000	31863.410561745	31863.410561745	10186.335977437	10186.335977437	10186.335977437	0.000000000	0.000000000	0.000000000	0
RF1b	f105	MEMBER	150	20	2175	14	0.00000000	0.00000000	40315.226706757	40315.226706757	7868.239380501	7868.239380501	7868.239380501	0.000000000	0.000000000	0.000000000	0
RF1b	f105	FAMILY	150	20	2175	14	0.00000000	0.00000000	30661.444283758	30661.444283758	5659.151758699	5659.151758699	5659.151758699	0.000000000	0.000000000	0.000000000	0
RF1b	f105	GROUP	150	20	2175	14	0.00000000	0.00000000	32410.860879964	32410.860879964	10451.665360701	10451.665360701	10451.665360701	0.000000000	0.000000000	0.000000000	0
RF1b	f106	MEMBER	156	14	1022	7	0.00000000	0.00000000	44424.254898265	44424.254898265	3137.915374853	3137.915374853	3137.915374853	0.000000000	0.000000000	0.000000000	0
RF1b	f106	FAMILY	156	14	1022	7	0.00000000	0.00000000	33807.941279063	33807.941279063	2296.624697728	2296.624697728	2296.624697728	0.000000000	0.000000000	0.000000000	0
RF1b	f106	GROUP	156	14	1022	7	0.00000000	0.00000000	35814.410973100	35814.410973100	3934.007874423	3934.007874423	3934.007874423	0.000000000	0.000000000	0.000000000	0
RF1b	f107	MEMBER	155	15	1221	10	0.00000000	0.00000000	44091.213601563	44091.213601563	3502.422395929	3502.422395929	3502.422395929	0.000000000	0.000000000	0.000000000	0
RF1b	f107	FAMILY	155	15	1221	10	0.00000000	0.00000000	33423.444787580	33423.444787580	2693.472492746	2693.472492746	2693.472492746	0.000000000	0.000000000	0.000000000	0
RF1b	f107	GROUP	155	15	1221	10	0.00000000	0.00000000	35411.497489500	35411.497489500	4238.223078011	4238.223078011	4238.223078011	0.000000000	0.000000000	0.000000000	0
RF1b	f112	MEMBER	157	13	1189	8	0.00000000	0.00000000	43884.432603153	43884.432603153	3787.657940221	3787.657940221	3787.657940221	0.000000000	0.000000000	0.000000000	0
RF1b	f112	FAMILY	157	13	1189	8	0.00000000	0.00000000	33412.373044225	33412.373044225	2720.949806583	2720.949806583	2720.949806583	0.000000000	0.000000000	0.000000000	0
RF1b	f112	GROUP	157	13	1189	8	0.00000000	0.00000000	35311.046242750	35311.046242750	4752.688929673	4752.688929673	4752.688929673	0.000000000	0.000000000	0.000000000	0
RF1b	f113	MEMBER	139	31	2645	26	0.00000000	0.00000000	39565.356219126	39565.356219126	8651.323933438	8651.323933438	8651.323933438	0.000000000	0.000000000	0.000000000	0
RF1b	f113	FAMILY	139	31	2645	26	0.00000000	0.00000000	29851.491055388	29851.491055388	6435.666374832	6435.666374832	6435.666374832	0.000000000	0.000000000	0.000000000	0
RF1b	f113	GROUP	139	31	2645	26	0.00000000	0.00000000	31494.230238165	31494.230238165	11098.985744748	11098.985744748	11098.985744748	0.000000000	0.000000000	0.000000000	0
RF1b	f114	MEMBER	145	25	2384	21	0.00000000	0.00000000	40574.474563298	40574.474563298	7472.231076365	7472.231076365	7472.231076365	0.000000000	0.000000000	0.000000000	0
RF1b	f114	FAMILY	145	25	2384	21	0.00000000	0.00000000	30734.515467932	30734.515467932	5475.567952971	5475.567952971	5475.567952971	0.000000000	0.000000000	0.000000000	0
RF1b	f114	GROUP	145	25	2384	21	0.00000000	0.00000000	32339.074942285	32339.074942285	9734.770519505	9734.770519505	9734.770519505	0.000000000	0.000000000	0.000000000	0
RF1b	f115	MEMBER	144	26	2515	16	0.00000000	0.00000000	40301.892449015	40301.892449015	7819.641274356	7819.641274356	7819.641274356	0.000000000	0.000000000	0.000000000	0
RF1b	f115	FAMILY	144	26	2515	16	0.00000000	0.00000000	30389.895847978	30389.895847978	5845.249371230	5845.249371230	5845.249371230	0.000000000	0.000000000	0.000000000	0
RF1b	f115	GROUP	144	26	2515	16	0.00000000	0.00000000	31894.337290828	31894.337290828	10100.856518519	10100.856518519	10100.856518519	0.000000000	0.000000000	0.000000000	0
