system	instrument_level	rows	host_information_fraction	host_decoder_accuracy	host_decoder_coverage	full_decoder_accuracy	full_decoder_coverage	raw_decoder_accuracy	raw_decoder_coverage	component_stratum	exact_true_host_rate	exact_left_edge_rate	exact_right_edge_rate	exact_edge_span_decomposition_rate	exact_component_boundary_set_rate	component_boundary_precision	component_boundary_recall
LEXICAL_A	VMANUS_ANNOTATION_ASSISTED	2442	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	0.09664209664209664	0.2800982800982801	0.3918918918918919	0.09664209664209664	0.09664209664209664	0.9335347432024169	0.07848615697231394
LEXICAL_A	VMANUS_ANNOTATION_ASSISTED	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	0.6095254771493609	0.687970583085274	0.739975485904395	0.6095254771493609	0.6095254771493609	0.8704225352112676	0.07848615697231394
FACTORIAL_B	SURFACE_ONLY	5588	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	0.2877594846098783	0.7979599141016464	0.40318539727988545	0.2877594846098783	0.2211882605583393	1.0	0.5555991627420199
FACTORIAL_B	SURFACE_ONLY	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	0.30309928208720016	0.8023113290141831	0.41603922255296794	0.30309928208720016	0.2379618280511294	1.0	0.5555991627420199
FACTORIAL_B	VMANUS_ANNOTATION_ASSISTED	5588	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	0.05923407301360057	0.4889047959914102	0.12992125984251968	0.05923407301360057	0.0366857551896922	1.0	0.1456698063840921
FACTORIAL_B	VMANUS_ANNOTATION_ASSISTED	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	0.07949571003326913	0.4999124496585537	0.14866047977587113	0.07949571003326913	0.057433023988793554	1.0	0.1456698063840921
LEXICAL_A	ORACLE_CEILING	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LEXICAL_A	ORACLE_CEILING	2442	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FACTORIAL_B	ORACLE_CEILING	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FACTORIAL_B	ORACLE_CEILING	5588	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HUMAN_GROWN_B2	SURFACE_ONLY	5375	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	0.5918139534883721	0.712	0.6917209302325581	0.5918139534883721	0.5049302325581395	1.0	0.5222451661347851
HUMAN_GROWN_B2	SURFACE_ONLY	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	0.6158291017334968	0.7289441428821573	0.7098581684468569	0.6158291017334968	0.534057082822623	1.0	0.5222451661347851
HUMAN_GROWN_B2	VMANUS_ANNOTATION_ASSISTED	5375	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	0.13562790697674418	0.4885581395348837	0.27367441860465114	0.13562790697674418	0.0961860465116279	1.0	0.14736249296039047
HUMAN_GROWN_B2	VMANUS_ANNOTATION_ASSISTED	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	0.1864822272806864	0.5186482227280687	0.31640693398704256	0.1864822272806864	0.14936088250744178	1.0	0.14736249296039047
HUMAN_GROWN_B2	ORACLE_CEILING	5711	NA	NA	NA	NA	NA	NA	NA	FREQUENT_LEXICAL_ID	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HUMAN_GROWN_B2	ORACLE_CEILING	5375	NA	NA	NA	NA	NA	NA	NA	FREQUENT_COMPILER_MARKED	1.0	1.0	1.0	1.0	1.0	1.0	1.0
