external_axis	target_section	target_folio	predictions	representation	gain_bits
REL_ARRAY_OR_GROUP	P	f102	8	PAGE_HOST_CHAR3	-0.755070364443
REL_ARRAY_OR_GROUP	P	f102	8	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-0.494378895715
REL_ARRAY_OR_GROUP	P	f88	11	RAW_CHAR3	0.16197499168
REL_ARRAY_OR_GROUP	P	f88	11	PAGE_HOST_CHAR3	-0.229121114447
REL_ARRAY_OR_GROUP	P	f88	11	BEHAVIOR_SELF_NEIGHBOR_NOPOS	0.651715162436
REL_ARRAY_OR_GROUP	P	f89	17	RAW_CHAR3	2.88792610863
REL_ARRAY_OR_GROUP	P	f89	17	PAGE_HOST_CHAR3	1.34963664727
REL_ARRAY_OR_GROUP	P	f89	17	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-1.16629373056
REL_ARRAY_OR_GROUP	P	f99	23	RAW_CHAR3	-2.23357827669
REL_ARRAY_OR_GROUP	P	f99	23	PAGE_HOST_CHAR3	-5.56205513242
REL_ARRAY_OR_GROUP	P	f99	23	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-7.72712016575
REL_ENCLOSURE	Z	f70	16	RAW_CHAR3	1.08593734555
REL_ENCLOSURE	Z	f70	16	PAGE_HOST_CHAR3	2.38298887926
REL_ENCLOSURE	Z	f70	16	BEHAVIOR_SELF_NEIGHBOR_NOPOS	1.18918206652
REL_ENCLOSURE	Z	f71	10	RAW_CHAR3	1.40064848812
REL_ENCLOSURE	Z	f71	10	PAGE_HOST_CHAR3	4.40852414735
REL_ENCLOSURE	Z	f71	10	BEHAVIOR_SELF_NEIGHBOR_NOPOS	3.38963225628
REL_ENCLOSURE	Z	f72	52	RAW_CHAR3	0.634084935911
REL_ENCLOSURE	Z	f72	52	PAGE_HOST_CHAR3	1.94231595292
REL_ENCLOSURE	Z	f72	52	BEHAVIOR_SELF_NEIGHBOR_NOPOS	0.193019940304
REL_ENCLOSURE	Z	f73	25	RAW_CHAR3	-0.614642647521
REL_ENCLOSURE	Z	f73	25	PAGE_HOST_CHAR3	-0.620509544209
REL_ENCLOSURE	Z	f73	25	BEHAVIOR_SELF_NEIGHBOR_NOPOS	1.49923260518
REL_EXPLICIT_ATTACHMENT	Z	f70	16	RAW_CHAR3	2.31645073372
REL_EXPLICIT_ATTACHMENT	Z	f70	16	PAGE_HOST_CHAR3	6.12525070632
REL_EXPLICIT_ATTACHMENT	Z	f70	16	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-3.44502573549
REL_EXPLICIT_ATTACHMENT	Z	f71	10	RAW_CHAR3	0.0352919351637
REL_EXPLICIT_ATTACHMENT	Z	f71	10	PAGE_HOST_CHAR3	10.0516381895
REL_EXPLICIT_ATTACHMENT	Z	f71	10	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-0.318263738354
REL_EXPLICIT_ATTACHMENT	Z	f72	52	RAW_CHAR3	28.3807700162
REL_EXPLICIT_ATTACHMENT	Z	f72	52	PAGE_HOST_CHAR3	28.0586836737
REL_EXPLICIT_ATTACHMENT	Z	f72	52	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-14.9015780239
REL_EXPLICIT_ATTACHMENT	Z	f73	25	RAW_CHAR3	16.4114329469
REL_EXPLICIT_ATTACHMENT	Z	f73	25	PAGE_HOST_CHAR3	25.4051652919
REL_EXPLICIT_ATTACHMENT	Z	f73	25	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-6.81707222866
