channel	visual_state	page	physical_folio	locus	visual_group	ordinal	pair_id	provenance	annotation_source	prior_exposure	family_expression	family_prefix_AQA	family_contains_ACA	formal_coverage	strict_zero_alternative	kind	family_edition_stable	ZL3b_family_expression	IT2a_family_expression	RF1b_family_expression
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f77r	f77	f77r.6	V1	f77r.V1.5		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BKBA	0	0	1	1	L	1	BKBA	BKBA	BKBA
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f77r	f77	f77r.7	V1	f77r.V1.6		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	CACAB	0	1	1	1	L	1	CACAB	CACAB	CACAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f77r	f77	f77r.8	N1	f77r.N1.2		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BAQJBA	0	0	1	1	L	1	BAQJBA	BAQJBA	BAQJBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f77r	f77	f77r.49	N1	f77r.N1.3		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQKBA	0	0	1	1	L	1	AQKBA	AQKBA	AQKBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f77r	f77	f77r.50	N1	f77r.N1.4		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABAGA	1	0	1	1	L	0	AQABAG|A	AQABAGA	AQABAGA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f77v	f77	f77v.44	N1	f77v.N1.5		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABA	1	0	1	1	L	1	AQABA	AQABA	AQABA
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f78r	f78	f78r.45	X1	f78r.X1.4		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BKJBABA	0	0	1	1	L	1	BKJBABA	BKJBABA	BKJBABA
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f78r	f78	f78r.47	X1	f78r.X1.7		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQACAB	1	1	1	1	L	1	AQACAB	AQACAB	AQACAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.2	N1	f80r.N1.2		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABKBA	0	0	1	1	L	1	ABKBA	ABKBA	ABKBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.3	N1	f80r.N1.3		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABA	1	0	1	1	L	1	AQABA	AQABA	AQABA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.4	N1	f80r.N1.4		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABA	1	0	1	1	L	1	AQABA	AQABA	AQABA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.5	N1	f80r.N1.5		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQACA	1	1	1	1	L	1	AQACA	AQACA	AQACA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.7	N1	f80r.N1.7		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABQA	0	0	1	1	L	1	ABQA	ABQA	ABQA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.8	N1	f80r.N1.8		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABLJBA	1	0	1	1	L	1	AQABLJBA	AQABLJBA	AQABLJBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f80r	f80	f80r.9	N1	f80r.N1.9		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQAC	1	0	1	1	L	1	AQAC	AQAC	AQAC
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f81v	f81	f81v.28	X1	f81v.X1.1		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQAF|ABQAB	1	0	1	1	L	1	AQAF|ABQAB	AQAF|ABQAB	AQAF|ABQAB
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f82r	f82	f82r.10	V1	f82r.V1.1		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ACAB|BAF	0	1	1	0	L	0	ACABBAF	ACAB|BAF	ACAB|BAF
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.34	N1	f82r.N1.3		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQAC	1	0	1	1	L	1	AQAC	AQAC	AQAC
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f82r	f82	f82r.35	X1	f82r.X1.1		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BACAB	0	1	1	1	L	1	BACAB	BACAB	BACAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.37	N1	f82r.N1.5		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABBA	1	0	1	1	L	1	AQABBA	AQABBA	AQABBA
ACA_APPARATUS_TRANSFER	APPARATUS_POSITION	f82r	f82	f82r.38	X1	f82r.X1.2		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BACACA	0	1	1	1	L	1	BACACA	BACACA	BACACA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.40	N1	f82r.N1.7		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	CACACB	0	1	1	1	L	1	CACACB	CACACB	CACACB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.41	N1	f82r.N1.8		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABQAQA	0	0	1	0	L	0	ABQAQA	ABQA|QA	ABQAQA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.42	N1	f82r.N1.9		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	CAQABA	0	0	1	1	L	1	CAQABA	CAQABA	CAQABA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.43	N1	f82r.N1.10		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BABAB	0	0	1	1	L	1	BABAB	BABAB	BABAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.44	N1	f82r.N1.11		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABAG	0	0	1	1	L	1	ABAG	ABAG	ABAG
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82r	f82	f82r.45	N1	f82r.N1.12		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQKAC	0	0	1	1	L	1	AQKAC	AQKAC	AQKAC
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82v	f82	f82v.1	N1	f82v.N1.1		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQJKBA	0	0	1	1	L	1	AQJKBA	AQJKBA	AQJKBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82v	f82	f82v.2	N1	f82v.N1.2		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQJBA	0	0	1	1	L	1	AQJBA	AQJBA	AQJBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82v	f82	f82v.39	N2	f82v.N2.6		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABQKBA	0	0	1	1	L	1	ABQKBA	ABQKBA	ABQKBA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82v	f82	f82v.40	N2	f82v.N2.5		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQABKA	1	0	1	1	L	1	AQABKA	AQABKA	AQABKA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f82v	f82	f82v.46	N3	f82v.N3.8		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	ABQAB	0	0	1	1	L	1	ABQAB	ABQAB	ABQAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f83r	f83	f83r.50	X1	f83r.X1.6		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	CACABBAB	0	1	1	1	L	1	CACABBAB	CACABBAB	CACABBAB
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f83r	f83	f83r.51	X1	f83r.X1.7		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	BACABCA	0	1	1	1	L	1	BACABCA	BACABCA	BACABCA
ACA_APPARATUS_TRANSFER	FIGURE_POSITION	f83v	f83	f83v.10	N1	f83v.N1.6		EXISTING_HUMAN_ANNOTATION	existing_human_exact_locus_annotations.tsv	EXISTING_EXACT_ANNOTATION;MULTIPLE_PRIOR_ROUTES	AQACKA	1	0	1	1	L	1	AQACKA	AQACKA	AQACKA
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.15	F67R2_UPPER_LOWER_REGISTERS	7	7	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	BABKCABA	0	0	1	1	L	1	BABKCABA	BABKCABA	BABKCABA
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.22	F67R2_UPPER_LOWER_REGISTERS	1	1	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQAB	1	0	1	1	L	1	AQAB	AQAB	AQAB
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.28	F67R2_UPPER_LOWER_REGISTERS	2	2	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQAF|AB	1	0	1	0	L	1	AQAF|AB	AQAF|AB	AQAF|AB
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.31	F67R2_UPPER_LOWER_REGISTERS	3	3	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	APKABBA	0	0	1	1	L	1	APKABBA	APKABBA	APKABBA
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.34	F67R2_UPPER_LOWER_REGISTERS	4	4	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH				0			0	APAC|AJABBAE	BPAC|AJABBAE	APAC|AJABBAE
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.37	F67R2_UPPER_LOWER_REGISTERS	5	5	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQAAG	1	0	1	1	L	1	AQAAG	AQAAG	AQAAG
AQA_POSITIONAL_TRANSFER	UPPER_ISOLATED	f67r2	f67	f67r2.47	F67R2_UPPER_LOWER_REGISTERS	6	6	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	APAF	0	0	1	1	L	1	APAF	APAF	APAF
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.52	F67R2_UPPER_LOWER_REGISTERS	11	11	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	DAQAJAC	0	0	1	1	L	1	DAQAJAC	DAQAJAC	DAQAJAC
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.53	F67R2_UPPER_LOWER_REGISTERS	12	12	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH				0			0	BKBAC	BKABAC	BKABAC
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.54	F67R2_UPPER_LOWER_REGISTERS	1	1	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	ACABBAB	0	1	1	1	L	0	A|CABBAB	ACABBAB	ACABBAB
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.55	F67R2_UPPER_LOWER_REGISTERS	2	2	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQABAB	1	0	1	1	L	1	AQABAB	AQABAB	AQABAB
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.56	F67R2_UPPER_LOWER_REGISTERS	3	3	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	QAB|BAG	0	0	1	1	L	1	QAB|BAG	QAB|BAG	QAB|BAG
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.57	F67R2_UPPER_LOWER_REGISTERS	4	4	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQACBA	1	0	1	1	L	0	AQAC|BA	AQACBA	AQACBA
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.58	F67R2_UPPER_LOWER_REGISTERS	5	5	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	KA|BABB	0	0	1	1	L	0	KA|BAB|B	KABABB	KA|BABB
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.59	F67R2_UPPER_LOWER_REGISTERS	6	6	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH				0			0	AQKABBA	AQKABAA	AQKABBA
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.60	F67R2_UPPER_LOWER_REGISTERS	7	7	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AUAC	0	0	1	1	L	1	AUAC	AUAC	AUAC
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.61	F67R2_UPPER_LOWER_REGISTERS	8	8	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQAQAC	1	0	1	1	L	1	AQAQAC	AQAQAC	AQAQAC
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.62	F67R2_UPPER_LOWER_REGISTERS	9	9	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQABAC	1	0	1	1	L	1	AQABAC	AQABAC	AQABAC
AQA_POSITIONAL_TRANSFER	LOWER_MOON_ADJACENT	f67r2	f67	f67r2.63	F67R2_UPPER_LOWER_REGISTERS	10	10	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	RTA001;RBR001;TAIL_ECHO;NOT_FRESH	AQABAC	1	0	1	1	L	1	AQABAC	AQABAC	AQABAC
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.18	F75V_TEN_PAIRED_STACKS	1	1	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	AQLA	0	0	1	1	L	1	AQLA	AQLA	AQLA
AQA_POSITIONAL_TRANSFER	BOTTOM	f75v	f75	f75v.19	F75V_TEN_PAIRED_STACKS	2	1	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	CACAB	0	1	1	1	L	1	CACAB	CACAB	CACAB
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.20	F75V_TEN_PAIRED_STACKS	3	2	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BAQAB	0	0	1	1	L	1	BAQAB	BAQAB	BAQAB
AQA_POSITIONAL_TRANSFER	BOTTOM	f75v	f75	f75v.21	F75V_TEN_PAIRED_STACKS	4	2	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BACAB	0	1	1	1	L	1	BACAB	BACAB	BACAB
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.22	F75V_TEN_PAIRED_STACKS	5	3	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BABBA	0	0	1	1	L	0	BABBA	BAB|BA	BABBA
AQA_POSITIONAL_TRANSFER	BOTTOM	f75v	f75	f75v.23	F75V_TEN_PAIRED_STACKS	6	3	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BAB|LB	0	0	1	1	L	0	BAB|LB	BAB|LB	BABLB
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.24	F75V_TEN_PAIRED_STACKS	7	4	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BABQAC	0	0	1	1	L	1	BABQAC	BABQAC	BABQAC
AQA_POSITIONAL_TRANSFER	BOTTOM	f75v	f75	f75v.25	F75V_TEN_PAIRED_STACKS	8	4	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	DAQAB	0	0	1	1	L	1	DAQAB	DAQAB	DAQAB
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.26	F75V_TEN_PAIRED_STACKS	9	5	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	BBA	0	0	1	1	L	1	BBA	BBA	BBA
AQA_POSITIONAL_TRANSFER	BOTTOM	f75v	f75	f75v.27	F75V_TEN_PAIRED_STACKS	10	5	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	ACA	0	1	1	1	L	1	ACA	ACA	ACA
AQA_POSITIONAL_TRANSFER	TOP	f75v	f75	f75v.28	F75V_TEN_PAIRED_STACKS	11	6	EXISTING_HUMAN_ANNOTATION	existing_human_current_locus_crosswalk.tsv	F67_TAIL_ECHO_F75V_TRANSFER;NOT_FRESH	AQA	1	0	1	1	L	1	AQA	AQA	AQA
