host	register	pair_type	left_unit	right_unit	context_similarity	matched_control_similarity	gain_vs_control	control_units
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f42r|a|ch	0.174418604651	0.153380348827	0.0210382558243	143
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f24r|a|sh	0.127272727273	0.138607256044	-0.0113345287713	300
a	HERBAL_A	DIFF_WRAPPER	f42r|a|che	f52r|a|q	0.0779220779221	0.0872062439665	-0.00928416604441	48
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f52r|a|q	0.142857142857	0.0970710966985	0.0457860461586	47
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f42r|a|ch	0.13698630137	0.111450968383	0.0255353329865	167
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f52r|a|q	0.0869565217391	0.0770810216028	0.00987550013637	43
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f45v|a|s	0.0792079207921	0.127667866039	-0.0484599452468	246
a	HERBAL_A	DIFF_WRAPPER	f42r|a|che	f93r|a|d	0.167785234899	0.142202648485	0.0255825864138	11
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f47r|a|d	0.132352941176	0.139533614863	-0.00718067368635	238
a	HERBAL_A	DIFF_WRAPPER	f42r|a|che	f54r|a|d	0.213333333333	0.160774916174	0.0525584171598	312
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f93r|a|d	0.114093959732	0.0981844262835	0.0159095334481	12
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f24r|a|sh	0.0634920634921	0.111083682704	-0.0475916192117	292
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f3v|a|sh	0.136363636364	0.111450968383	0.0249126679803	167
a	HERBAL_A	DIFF_WRAPPER	f45v|a|s	f52r|a|q	0.181818181818	0.0970901360985	0.0847280457197	51
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f3r|a|ch	0.163461538462	0.15320855054	0.0102529879217	47
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f42r|a|che	0.221052631579	0.18993563666	0.0311169949193	138
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f45v|a|s	0.148648648649	0.16673019372	-0.0180815450711	300
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f23v|a|d	0.123595505618	0.164965563805	-0.0413700581868	251
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f45v|a|s	0.148648648649	0.164965563805	-0.0163169151562	251
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f54r|a|d	0.175675675676	0.164965563805	0.0107101118709	251
a	HERBAL_A	DIFF_WRAPPER	f3r|a|d	f45v|a|s	0.0792079207921	0.129866017406	-0.0506580966135	300
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f42r|a|che	0.166666666667	0.140373142181	0.0262935244853	138
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f22v|a|NONE	0.154929577465	0.105038261753	0.0498913157114	167
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f47r|a|d	0.148514851485	0.127667866039	0.0208469854462	246
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f42r|a|ch	0.157142857143	0.146847121152	0.0102957359911	167
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f93r|a|d	0.15671641791	0.148095126042	0.00862129186817	12
a	HERBAL_A	DIFF_WRAPPER	f42r|a|che	f47r|a|d	0.28	0.160774916174	0.119225083826	312
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f24r|a|NONE	0.0634920634921	0.111083682704	-0.0475916192117	292
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f24r|a|NONE	0.163636363636	0.110491276788	0.053145086848	300
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f45v|a|s	0.181818181818	0.110491276788	0.0713269050298	300
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f45v|a|s	0.219512195122	0.138607256044	0.0809049390779	300
a	HERBAL_A	DIFF_WRAPPER	f42r|a|ch	f47r|a|d	0.28	0.157508832536	0.122491167464	246
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f3r|a|d	0.163461538462	0.151092236873	0.0123693015887	38
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f24r|a|NONE	0.127272727273	0.138607256044	-0.0113345287713	300
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f42r|a|ch	0.221052631579	0.18993563666	0.0311169949193	138
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f45v|a|s	0.15873015873	0.137794909471	0.0209352492595	295
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f3r|a|ch	0.158878504673	0.155233776566	0.00364472810704	47
a	HERBAL_A	DIFF_WRAPPER	f42r|a|che	f45v|a|s	0.155844155844	0.160774916174	-0.00493076032937	312
a	HERBAL_A	DIFF_WRAPPER	f42r|a|ch	f45v|a|s	0.155844155844	0.157508832536	-0.00166467669198	246
a	HERBAL_A	DIFF_WRAPPER	f45v|a|s	f54r|a|d	0.0909090909091	0.124680157567	-0.0337710666574	308
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f24r|a|NONE	0.180555555556	0.137794909471	0.0427606460849	295
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f3v|a|sh	0.207792207792	0.153902612799	0.0538895949932	167
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f3r|a|ch	0.0744680851064	0.107298130173	-0.0328300450668	47
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f52r|a|q	0.142857142857	0.102833412415	0.0400237304421	43
a	HERBAL_A	DIFF_WRAPPER	f52r|a|q	f54r|a|d	0.102040816327	0.0948200348589	0.00722078146759	306
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f42r|a|d	0.174418604651	0.155090263195	0.0193283414559	147
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f24r|a|sh	0.180555555556	0.137794909471	0.0427606460849	295
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f22v|a|NONE	0.149253731343	0.146847121152	0.00240661019154	167
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f3v|a|sh	0.04	0.105038261753	-0.0650382617534	167
a	HERBAL_A	DIFF_WRAPPER	f3r|a|d	f42r|a|che	0.196581196581	0.166538328435	0.0300428681464	160
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f93r|a|d	0.2125	0.181399653245	0.0311003467553	12
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f47r|a|d	0.113924050633	0.118786977483	-0.00486292685048	271
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f42r|a|ch	0.174418604651	0.153902612799	0.0205159918522	167
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f52r|a|q	0.142857142857	0.096780224801	0.0460769180561	41
a	HERBAL_A	DIFF_WRAPPER	f3r|a|d	f52r|a|q	0.0618556701031	0.0741654951728	-0.0123098250697	47
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f45v|a|s	0.078431372549	0.111083682704	-0.0326523101547	292
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f42r|a|d	0.221052631579	0.18993563666	0.0311169949193	138
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f22v|a|NONE	0.0821917808219	0.111450968383	-0.0292591875614	167
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f3v|a|sh	0.106060606061	0.146847121152	-0.0407865150911	167
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f42r|a|che	0.174418604651	0.153902612799	0.0205159918522	167
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f42r|a|d	0.166666666667	0.140373142181	0.0262935244853	138
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f24r|a|sh	0.168674698795	0.164965563805	0.00370913499036	251
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f24r|a|NONE	0.168674698795	0.16673019372	0.0019445050754	300
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f45v|a|s	0.147540983607	0.139533614863	0.00800736874374	238
a	HERBAL_A	DIFF_WRAPPER	f3r|a|d	f42r|a|ch	0.196581196581	0.166538328435	0.0300428681464	160
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f42r|a|d	0.196581196581	0.168220886145	0.028360310436	132
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f54r|a|d	0.2	0.139533614863	0.0604663851372	238
a	HERBAL_A	DIFF_WRAPPER	f24r|a|d	f45v|a|s	0.147540983607	0.13997707547	0.00756390813634	284
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f42r|a|d	0.174418604651	0.153380348827	0.0210382558243	143
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f3r|a|ch	0.144444444444	0.0922506972569	0.0521937471875	47
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f3v|a|sh	0.102040816327	0.192170570592	-0.0901297542656	154
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f3v|a|sh	0.207792207792	0.155090263195	0.0527019445969	147
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f52r|a|q	0.128205128205	0.078654757271	0.0495503709342	42
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f42r|a|che	0.174418604651	0.153380348827	0.0210382558243	143
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f42r|a|che	0.196581196581	0.168220886145	0.028360310436	132
a	HERBAL_A	DIFF_WRAPPER	f42r|a|ch	f52r|a|q	0.0779220779221	0.08747496882	-0.00955289089796	39
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f3v|a|sh	0.170731707317	0.159920798924	0.0108109083928	167
a	HERBAL_A	DIFF_WRAPPER	f23v|a|d	f42r|a|che	0.168539325843	0.159920798924	0.0086185269184	167
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f52r|a|q	0.179104477612	0.0820601618294	0.0970443157826	47
a	HERBAL_A	DIFF_WRAPPER	f42r|a|ch	f93r|a|d	0.167785234899	0.143685761112	0.0240994737876	12
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f54r|a|d	0.220588235294	0.118786977483	0.101801257811	271
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f52r|a|q	0.0618556701031	0.0742625836563	-0.0124069135532	39
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f52r|a|q	0.179104477612	0.0741165882986	0.104987889313	41
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f42r|a|ch	0.102564102564	0.105038261753	-0.00247415918929	167
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f42r|a|che	0.174418604651	0.155090263195	0.0193283414559	147
a	HERBAL_A	DIFF_WRAPPER	f47r|a|d	f52r|a|q	0.11320754717	0.102140013755	0.0110675334151	47
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f45v|a|s	0.147540983607	0.139556184898	0.00798479870896	256
a	HERBAL_A	DIFF_WRAPPER	f24r|a|sh	f54r|a|d	0.2	0.139556184898	0.0604438151024	256
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f24r|a|sh	0.168674698795	0.16673019372	0.0019445050754	300
a	HERBAL_A	DIFF_WRAPPER	f3r|a|ch	f54r|a|d	0.261363636364	0.127667866039	0.133695770325	246
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f45v|a|s	0.109589041096	0.118786977483	-0.0091979363875	271
a	HERBAL_A	DIFF_WRAPPER	f52r|a|q	f93r|a|d	0.0300751879699	0.0284936379823	0.00158154998762	15
a	HERBAL_A	DIFF_WRAPPER	f22v|a|d	f42r|a|ch	0.221052631579	0.192170570592	0.0288820609868	154
a	HERBAL_A	DIFF_WRAPPER	f24r|a|NONE	f93r|a|d	0.15671641791	0.149542289989	0.007174127921	12
a	HERBAL_A	DIFF_WRAPPER	f14v|a|d	f3r|a|ch	0.06	0.0747956059473	-0.0147956059473	47
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f24r|a|sh	0.163636363636	0.110491276788	0.053145086848	300
a	HERBAL_A	DIFF_WRAPPER	f11v|a|d	f42r|a|che	0.157142857143	0.146847121152	0.0102957359911	167
a	HERBAL_A	DIFF_WRAPPER	f45v|a|s	f93r|a|d	0.0833333333333	0.0826512783119	0.00068205502141	14
a	HERBAL_A	DIFF_WRAPPER	f1v|a|d	f52r|a|q	0.121951219512	0.077984957297	0.0439662622152	40
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f3v|a|sh	0.102040816327	0.18993563666	-0.0878948203331	138
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f24r|a|d	0.168674698795	0.164965563805	0.00370913499036	251
a	HERBAL_A	DIFF_WRAPPER	f42r|a|d	f52r|a|q	0.0779220779221	0.0874278536856	-0.00950577576347	47
a	HERBAL_A	DIFF_WRAPPER	f22v|a|NONE	f3r|a|d	0.142857142857	0.162006222615	-0.0191490797579	36
a	HERBAL_A	DIFF_WRAPPER	f3v|a|sh	f42r|a|ch	0.166666666667	0.140373142181	0.0262935244853	138
a	HERBAL_A	DIFF_WRAPPER	f42r|a|ch	f54r|a|d	0.213333333333	0.157508832536	0.0558245007972	246
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f42r|a|d	0.221052631579	0.183214785343	0.0378378462364	14
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f3r|a|d	0.144444444444	0.0918462980319	0.0525981464126	2
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f22v|a|d	0.0821917808219	0.11041497515	-0.0282231943277	16
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f47r|a|d	0.295454545455	0.118046860841	0.177407684614	33
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f3r|a|d	0.06	0.0578825705039	0.00211742949607	2
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f93r|a|d	0.112676056338	0.0909090909091	0.0217669654289	1
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f93r|a|d	0.118421052632	0.122302158273	-0.0038811056418	1
a	HERBAL_A	SAME_WRAPPER	f24r|a|d	f3r|a|d	0.163461538462	0.14696969697	0.0164918414918	2
a	HERBAL_A	SAME_WRAPPER	f24r|a|sh	f3v|a|sh	0.207792207792	0.158594341922	0.0491978658707	40
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f54r|a|d	0.255813953488	0.0978005257457	0.158013427743	33
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f93r|a|d	0.0873015873016	0.0603448275862	0.0269567597154	1
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f93r|a|d	0.037037037037	0.0327868852459	0.00425015179114	1
a	HERBAL_A	SAME_WRAPPER	f24r|a|d	f42r|a|d	0.174418604651	0.160964201354	0.0134544032968	16
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f54r|a|d	0.0555555555556	0.100406690324	-0.0448511347689	29
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f23v|a|d	0.101694915254	0.118046860841	-0.0163519455868	33
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f47r|a|d	0.179487179487	0.158917429278	0.020569750209	33
a	HERBAL_A	SAME_WRAPPER	f3r|a|d	f42r|a|d	0.196581196581	0.17360387594	0.0229773206415	15
a	HERBAL_A	SAME_WRAPPER	f42r|a|d	f54r|a|d	0.213333333333	0.145031755727	0.0683015776067	33
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f42r|a|d	0.102564102564	0.103508034587	-0.000943932022707	16
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f3r|a|d	0.158878504673	0.171446488294	-0.0125679836214	2
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f24r|a|d	0.0634920634921	0.100406690324	-0.0369146268324	29
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f23v|a|d	0.0606060606061	0.100406690324	-0.0398006297184	29
a	HERBAL_A	SAME_WRAPPER	f3r|a|ch	f42r|a|ch	0.196581196581	0.16383799343	0.0327432031512	43
a	HERBAL_A	SAME_WRAPPER	f42r|a|d	f93r|a|d	0.167785234899	0.118881118881	0.0489041160182	1
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f54r|a|d	0.25	0.132618323437	0.117381676563	32
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f14v|a|d	0.119047619048	0.118046860841	0.00100075820658	33
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f42r|a|d	0.13698630137	0.11041497515	0.0265713262202	16
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f24r|a|d	0.168674698795	0.158917429278	0.00975726951703	33
a	HERBAL_A	SAME_WRAPPER	f3r|a|d	f47r|a|d	0.148514851485	0.118226945451	0.0302879060342	33
a	HERBAL_A	SAME_WRAPPER	f42r|a|d	f47r|a|d	0.28	0.145031755727	0.134968244273	33
a	HERBAL_A	SAME_WRAPPER	f24r|a|d	f47r|a|d	0.132352941176	0.138922766329	-0.00656982515247	32
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f93r|a|d	0.0629921259843	0.0521739130435	0.0108182129408	1
a	HERBAL_A	SAME_WRAPPER	f47r|a|d	f93r|a|d	0.136363636364	0.088	0.0483636363636	1
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f54r|a|d	0.175675675676	0.158917429278	0.0167582463975	33
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f3r|a|d	0.142857142857	0.143128499067	-0.000271356209773	2
a	HERBAL_A	SAME_WRAPPER	f24r|a|d	f54r|a|d	0.2	0.138922766329	0.0610772336711	32
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f47r|a|d	0.148148148148	0.100406690324	0.0477414578237	29
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f54r|a|d	0.106382978723	0.118046860841	-0.0116638821176	33
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f42r|a|d	0.168539325843	0.175912765516	-0.00737343967359	16
a	HERBAL_A	SAME_WRAPPER	f3r|a|d	f93r|a|d	0.2125	0.161290322581	0.0512096774194	1
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f3r|a|d	0.0744680851064	0.0824829931973	-0.0080149080909	2
a	HERBAL_A	SAME_WRAPPER	f24r|a|d	f93r|a|d	0.15671641791	0.146341463415	0.0103749544958	1
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f24r|a|d	0.180555555556	0.132618323437	0.0479372321189	32
a	HERBAL_A	SAME_WRAPPER	f3r|a|d	f54r|a|d	0.261363636364	0.118226945451	0.143136690913	33
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f1v|a|d	0.1	0.0517787017787	0.0482212982213	3
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f24r|a|d	0.127272727273	0.118046860841	0.00922586643169	33
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f1v|a|d	0.0652173913043	0.067644510906	-0.00242711960165	5
a	HERBAL_A	SAME_WRAPPER	f22v|a|d	f23v|a|d	0.123595505618	0.158917429278	-0.0353219236602	33
a	HERBAL_A	SAME_WRAPPER	f54r|a|d	f93r|a|d	0.150793650794	0.100840336134	0.0499533146592	1
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f42r|a|d	0.157142857143	0.133310773625	0.0238320835177	16
a	HERBAL_A	SAME_WRAPPER	f47r|a|d	f54r|a|d	0.218181818182	0.148892835935	0.0692889822468	33
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f24r|a|d	0.163636363636	0.0978005257457	0.0658358378906	33
a	HERBAL_A	SAME_WRAPPER	f11v|a|d	f22v|a|d	0.149253731343	0.133310773625	0.0159429577182	16
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f23v|a|d	0.155172413793	0.0978005257457	0.0573718880474	33
a	HERBAL_A	SAME_WRAPPER	f1v|a|d	f47r|a|d	0.134615384615	0.0978005257457	0.0368148588696	33
a	HERBAL_A	SAME_WRAPPER	f14v|a|d	f22v|a|d	0.154929577465	0.103508034587	0.051421542878	16
a	HERBAL_A	SAME_WRAPPER	f22v|a|NONE	f24r|a|NONE	0.168674698795	0.16898752155	-0.00031282275485	82
a	HERBAL_A	SAME_WRAPPER	f23v|a|d	f47r|a|d	0.212121212121	0.132618323437	0.0795028886845	32
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f46v|a|d	0.2	0.193170302571	0.00682969742895	86
a	HERBAL_B	DIFF_WRAPPER	f39r|a|ch	f43v|a|NONE	0.1625	0.187300814032	-0.0248008140319	77
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f34v|a|NONE	0.186666666667	0.19484188474	-0.0081752180731	102
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f94v|a|NONE	0.206896551724	0.181662803495	0.025233748229	79
a	HERBAL_B	DIFF_WRAPPER	f39r|a|ch	f95v1|a|NONE	0.246753246753	0.228779804584	0.0179734421692	56
a	HERBAL_B	DIFF_WRAPPER	f48v|a|NONE	f95v1|a|ch	0.235849056604	0.210751712959	0.0250973436443	49
a	HERBAL_B	DIFF_WRAPPER	f34v|a|NONE	f39r|a|ch	0.268656716418	0.159289387397	0.109367329021	63
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f34r|a|d	0.21568627451	0.212446693224	0.00323958128541	22
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f48v|a|NONE	0.192307692308	0.167766907924	0.0245407843833	9
a	HERBAL_B	DIFF_WRAPPER	f94v|a|NONE	f95v1|a|ch	0.234042553191	0.19039363288	0.0436489203116	49
a	HERBAL_B	DIFF_WRAPPER	f34v|a|NONE	f46v|a|ch	0.315789473684	0.159289387397	0.156500086287	63
a	HERBAL_B	DIFF_WRAPPER	f46v|a|d	f48v|a|NONE	0.138613861386	0.183317785541	-0.0447039241551	23
a	HERBAL_B	DIFF_WRAPPER	f39r|a|ch	f94v|a|NONE	0.23595505618	0.228779804584	0.0071752515957	56
a	HERBAL_B	DIFF_WRAPPER	f46v|a|d	f94v|a|NONE	0.219512195122	0.152748208652	0.0667639864699	79
a	HERBAL_B	DIFF_WRAPPER	f33v|a|NONE	f34r|a|d	0.21568627451	0.211113113956	0.00457316055344	18
a	HERBAL_B	DIFF_WRAPPER	f39r|a|ch	f46v|a|d	0.25	0.187300814032	0.0626991859681	77
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f48v|a|NONE	0.264705882353	0.212680392744	0.0520254896088	23
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f95v1|a|ch	0.204819277108	0.245305596292	-0.0404863191835	73
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f39r|a|ch	0.25	0.170545280115	0.0794547198846	93
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f94v|a|NONE	0.266666666667	0.239957947564	0.0267087191028	61
a	HERBAL_B	DIFF_WRAPPER	f43v|a|NONE	f46v|a|d	0.220588235294	0.120138524003	0.100449711291	61
a	HERBAL_B	DIFF_WRAPPER	f43v|a|NONE	f95v1|a|ch	0.192771084337	0.134289811844	0.0584812724931	53
a	HERBAL_B	DIFF_WRAPPER	f34v|a|NONE	f46v|a|d	0.315789473684	0.159289387397	0.156500086287	63
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f46v|a|ch	0.25	0.170545280115	0.0794547198846	93
a	HERBAL_B	DIFF_WRAPPER	f33v|a|NONE	f95v1|a|ch	0.204819277108	0.239603459428	-0.0347841823193	47
a	HERBAL_B	DIFF_WRAPPER	f34v|a|NONE	f95v1|a|ch	0.1375	0.139679971208	-0.00217997120808	53
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f43v|a|NONE	0.168674698795	0.193170302571	-0.0244956037759	86
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f95v1|a|NONE	0.177570093458	0.181662803495	-0.0040927100372	79
a	HERBAL_B	DIFF_WRAPPER	f33v|a|NONE	f46v|a|ch	0.2	0.185081943717	0.0149180562834	71
a	HERBAL_B	DIFF_WRAPPER	f43v|a|NONE	f46v|a|ch	0.220588235294	0.120138524003	0.100449711291	61
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f34v|a|NONE	0.186666666667	0.193170302571	-0.00650363590438	86
a	HERBAL_B	DIFF_WRAPPER	f46v|a|ch	f48v|a|NONE	0.138613861386	0.18143590756	-0.042822046174	22
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f46v|a|ch	0.2	0.19484188474	0.00515811526023	102
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f94v|a|NONE	0.266666666667	0.245305596292	0.0213610703747	73
a	HERBAL_B	DIFF_WRAPPER	f33v|a|d	f43v|a|NONE	0.168674698795	0.19484188474	-0.0261671859446	102
a	HERBAL_B	DIFF_WRAPPER	f34r|a|d	f43v|a|NONE	0.205882352941	0.170545280115	0.0353370728257	93
a	HERBAL_B	DIFF_WRAPPER	f33v|a|ch	f48v|a|NONE	0.264705882353	0.212446693224	0.0522591891285	22
a	HERBAL_B	DIFF_WRAPPER	f33v|a|NONE	f46v|a|d	0.2	0.185081943717	0.0149180562834	71
a	HERBAL_B	DIFF_WRAPPER	f46v|a|ch	f95v1|a|NONE	0.211267605634	0.151515462015	0.0597521436189	66
a	HERBAL_B	DIFF_WRAPPER	f39r|a|ch	f48v|a|NONE	0.225490196078	0.216435908565	0.00905428751344	22
