book	truth_dimension	representation	queries	mean_reciprocal_rank	top1	top1_rate	top10	top10_rate	top_decile	top_decile_rate	median_normalized_rank
Band2	CONTENT	MARKER_AND_POSITION	464	0.0284671015605	4	0.00862068965517	24	0.051724137931	84	0.181034482759	0.373650107991
Band2	CONTENT	PAGE_HOST_CHAR3	464	0.630336527242	232	0.5	407	0.877155172414	446	0.961206896552	0.00324212893553
Band2	CONTENT	PAGE_HOST_IDENTITY	464	0.720450976615	277	0.596982758621	436	0.939655172414	461	0.993534482759	0.0021645021645
Band2	CONTENT	SYNTHETIC_CHAR3	464	0.612136193255	226	0.487068965517	396	0.853448275862	444	0.956896551724	0.00431034482759
Band2	CONTENT	SYNTHETIC_TOKEN_IDENTITY	464	0.494379812431	176	0.379310344828	334	0.719827586207	422	0.909482758621	0.00647948164147
Band2	CONTENT	UNBLINDED_EXPANDED_CHAR3_REFERENCE	464	0.594915817547	215	0.463362068966	393	0.846982758621	440	0.948275862069	0.00431965442765
Band3	ADDRESSEE	COMPILER_SIGNATURE	945	0.0204210569546	8	0.00846560846561	30	0.031746031746	203	0.214814814815	0.315145813735
Band3	ADDRESSEE	HOST_PLUS_COMPILER	945	0.114244348246	71	0.0751322751323	179	0.189417989418	430	0.455026455026	0.129001883239
Band3	ADDRESSEE	MARKER_AND_POSITION	945	0.00942464302897	2	0.0021164021164	11	0.0116402116402	130	0.137566137566	0.443085606773
Band3	ADDRESSEE	PAGE_HOST_CHAR3	945	0.130825863778	74	0.0783068783069	202	0.213756613757	456	0.48253968254	0.112052730697
Band3	ADDRESSEE	PAGE_HOST_IDENTITY	945	0.125101856373	72	0.0761904761905	193	0.204232804233	482	0.510052910053	0.0969868173258
Band3	ADDRESSEE	SYNTHETIC_CHAR3	945	0.129907561377	77	0.0814814814815	197	0.208465608466	452	0.478306878307	0.116760828625
Band3	ADDRESSEE	SYNTHETIC_TOKEN_IDENTITY	945	0.114175831456	71	0.0751322751323	179	0.189417989418	430	0.455026455026	0.129245283019
Band3	ADDRESSEE	UNBLINDED_EXPANDED_CHAR3_REFERENCE	945	0.141767147277	81	0.0857142857143	227	0.240211640212	496	0.524867724868	0.0875706214689
Band3	CONTENT	COMPILER_SIGNATURE	1062	0.0364741940501	18	0.0169491525424	67	0.0630885122411	313	0.29472693032	0.267419962335
Band3	CONTENT	HOST_PLUS_COMPILER	1062	0.44398678815	358	0.337099811676	702	0.661016949153	964	0.907721280603	0.00376647834275
Band3	CONTENT	MARKER_AND_POSITION	1062	0.0190356271876	5	0.00470809792844	40	0.0376647834275	231	0.217514124294	0.340866290019
Band3	CONTENT	PAGE_HOST_CHAR3	1062	0.572746359434	473	0.44538606403	874	0.822975517891	1036	0.975517890772	0.00188323917137
Band3	CONTENT	PAGE_HOST_IDENTITY	1062	0.667648942716	564	0.531073446328	977	0.919962335217	1057	0.995291902072	0.000942507068803
Band3	CONTENT	SYNTHETIC_CHAR3	1062	0.55413135155	458	0.431261770245	851	0.80131826742	1028	0.967984934087	0.00188501413761
Band3	CONTENT	SYNTHETIC_TOKEN_IDENTITY	1062	0.444403119666	359	0.338041431262	702	0.661016949153	964	0.907721280603	0.00376647834275
Band3	CONTENT	UNBLINDED_EXPANDED_CHAR3_REFERENCE	1062	0.554174013289	454	0.427495291902	863	0.812617702448	1032	0.971751412429	0.00188323917137
Band4	ADDRESSEE	COMPILER_SIGNATURE	466	0.0448487658756	7	0.0150214592275	37	0.0793991416309	129	0.276824034335	0.246605248795
Band4	ADDRESSEE	HOST_PLUS_COMPILER	466	0.22183667286	64	0.137339055794	180	0.386266094421	299	0.641630901288	0.0415537827798
Band4	ADDRESSEE	MARKER_AND_POSITION	466	0.0276792442298	4	0.00858369098712	22	0.0472103004292	84	0.18025751073	0.353525741642
Band4	ADDRESSEE	PAGE_HOST_CHAR3	466	0.242354601633	69	0.148068669528	198	0.424892703863	303	0.650214592275	0.0379404103642
Band4	ADDRESSEE	PAGE_HOST_IDENTITY	466	0.229804292008	64	0.137339055794	187	0.401287553648	300	0.643776824034	0.0406137184116
Band4	ADDRESSEE	SYNTHETIC_CHAR3	466	0.241357541299	68	0.145922746781	192	0.412017167382	300	0.643776824034	0.0361663652803
Band4	ADDRESSEE	SYNTHETIC_TOKEN_IDENTITY	466	0.221823373415	64	0.137339055794	180	0.386266094421	298	0.639484978541	0.0415537827798
Band4	ADDRESSEE	UNBLINDED_EXPANDED_CHAR3_REFERENCE	466	0.249888877824	74	0.158798283262	193	0.414163090129	304	0.652360515021	0.0351985559567
Band4	CONTENT	COMPILER_SIGNATURE	555	0.0600800445152	13	0.0234234234234	63	0.113513513514	192	0.345945945946	0.20652173913
Band4	CONTENT	HOST_PLUS_COMPILER	555	0.554802474292	239	0.430630630631	443	0.798198198198	536	0.965765765766	0.00361010830325
Band4	CONTENT	MARKER_AND_POSITION	555	0.0384462970062	7	0.0126126126126	38	0.0684684684685	151	0.272072072072	0.29963898917
Band4	CONTENT	PAGE_HOST_CHAR3	555	0.700424193988	319	0.574774774775	503	0.906306306306	548	0.987387387387	0.00180831826401
Band4	CONTENT	PAGE_HOST_IDENTITY	555	0.804861811492	387	0.697297297297	542	0.976576576577	555	1	0.00180831826401
Band4	CONTENT	SYNTHETIC_CHAR3	555	0.675386909692	304	0.547747747748	502	0.904504504505	547	0.985585585586	0.0018115942029
Band4	CONTENT	SYNTHETIC_TOKEN_IDENTITY	555	0.555688166291	240	0.432432432432	443	0.798198198198	536	0.965765765766	0.00361010830325
Band4	CONTENT	UNBLINDED_EXPANDED_CHAR3_REFERENCE	555	0.681455374636	313	0.563963963964	493	0.888288288288	546	0.983783783784	0.0018115942029
Band5	ADDRESSEE	COMPILER_SIGNATURE	977	0.0136474609881	2	0.00204708290686	27	0.0276356192426	186	0.190378710338	0.327205882353
Band5	ADDRESSEE	HOST_PLUS_COMPILER	977	0.150681201637	91	0.093142272262	253	0.258955987718	598	0.61207778915	0.054128440367
Band5	ADDRESSEE	MARKER_AND_POSITION	977	0.0077730055936	2	0.00204708290686	6	0.00614124872057	114	0.116683725691	0.406795224977
Band5	ADDRESSEE	PAGE_HOST_CHAR3	977	0.182661001598	113	0.115660184237	297	0.303991811668	622	0.636642784033	0.0468319559229
Band5	ADDRESSEE	PAGE_HOST_IDENTITY	977	0.172933448025	103	0.105424769703	277	0.2835209826	622	0.636642784033	0.0477941176471
Band5	ADDRESSEE	SYNTHETIC_CHAR3	977	0.175252343311	110	0.112589559877	285	0.291709314227	608	0.622313203685	0.0514233241506
Band5	ADDRESSEE	SYNTHETIC_TOKEN_IDENTITY	977	0.150710753916	91	0.093142272262	253	0.258955987718	598	0.61207778915	0.054128440367
Band5	ADDRESSEE	UNBLINDED_EXPANDED_CHAR3_REFERENCE	977	0.197268456082	129	0.132036847492	307	0.314227226203	659	0.67451381781	0.0376838235294
Band5	CONTENT	COMPILER_SIGNATURE	1091	0.0295738006662	9	0.00824931255729	65	0.0595783684693	359	0.329055912007	0.214154411765
Band5	CONTENT	HOST_PLUS_COMPILER	1091	0.483580413553	385	0.352887259395	800	0.733272227314	1052	0.964252978918	0.00275482093664
Band5	CONTENT	MARKER_AND_POSITION	1091	0.0208710470905	8	0.00733272227314	39	0.0357470210816	224	0.205316223648	0.337006427916
Band5	CONTENT	PAGE_HOST_CHAR3	1091	0.620937823402	531	0.48670944088	957	0.877176901925	1083	0.992667277727	0.00183654729109
Band5	CONTENT	PAGE_HOST_IDENTITY	1091	0.742838673841	680	0.623281393217	1044	0.956920256645	1091	1	0.000919117647059
Band5	CONTENT	SYNTHETIC_CHAR3	1091	0.602401875955	512	0.469294225481	931	0.853345554537	1080	0.989917506874	0.00183654729109
Band5	CONTENT	SYNTHETIC_TOKEN_IDENTITY	1091	0.48404069864	386	0.353803849679	800	0.733272227314	1052	0.964252978918	0.00275482093664
Band5	CONTENT	UNBLINDED_EXPANDED_CHAR3_REFERENCE	1091	0.611120435813	526	0.482126489459	931	0.853345554537	1080	0.989917506874	0.00183654729109
