claim_id	status	artifact_role	path
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/initial_bare_carrier_state_system_results.json
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_initial_bare_carrier_state_system.py
G05_DETACHED_COMPLETION	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/detached_formal_suffix_paradigm_report.md
G05_DETACHED_COMPLETION	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/detached_formal_suffix_paradigm_results.json
G05_DETACHED_COMPLETION	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_detached_formal_suffix_paradigm.py
G06_CHE_BOUNDARY	CONFIRMED_PROBABILISTIC	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_join_space_boundary_grammar_report.md
G06_CHE_BOUNDARY	CONFIRMED_PROBABILISTIC	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_join_space_boundary_grammar_results.json
G06_CHE_BOUNDARY	CONFIRMED_PROBABILISTIC	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_che_join_space_boundary_grammar.py
G07_CHE_CARRIER	CONFIRMED_STRUCTURAL	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_carrier_paradigm_report.md
G07_CHE_CARRIER	CONFIRMED_STRUCTURAL	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_carrier_paradigm_results.json
G07_CHE_CARRIER	CONFIRMED_STRUCTURAL	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_che_carrier_paradigm.py
G08_MINIM_ORDER	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/minim_line_order_report.md
G08_MINIM_ORDER	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/minim_line_order_results.json
G08_MINIM_ORDER	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_minim_line_order.py
G09_ROOT_CONTENT_GRADIENT	CONFIRMED_STAGE_UNRESOLVED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/root_label_content_gradient_decomposition_report.md
G09_ROOT_CONTENT_GRADIENT	CONFIRMED_STAGE_UNRESOLVED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/root_label_content_gradient_decomposition_results.json
G09_ROOT_CONTENT_GRADIENT	CONFIRMED_STAGE_UNRESOLVED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_root_label_content_gradient_decomposition.py
G10_CHE_RELATIVE_DIRECTION	QUALIFIED_LOCAL	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_content_direction_cross_ecology_report.md
G10_CHE_RELATIVE_DIRECTION	QUALIFIED_LOCAL	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/che_content_direction_cross_ecology_results.json
G10_CHE_RELATIVE_DIRECTION	QUALIFIED_LOCAL	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_che_content_direction_cross_ecology.py
G11_ABSTRACT_INTERPRETER	DIAGNOSTIC_IMPLEMENTATION	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/abstract_line_interpreter_report.md
G11_ABSTRACT_INTERPRETER	DIAGNOSTIC_IMPLEMENTATION	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/abstract_line_interpreter_results.json
G11_ABSTRACT_INTERPRETER	DIAGNOSTIC_IMPLEMENTATION	runner	archive_pre_reset_2026-08-06/semantic_assumptions/build_abstract_line_interpreter.py
