event_id	record	page	locus	statement_id	surface	joint_tuple_id	small_value_de	source_pass	semantic_segmentation_before_consolidation	pass426_revision	pass426_reason	pass427_decision	pass427_reason	pass428_inherited_fix	role_class	operation_core
E011	H1	f10r	f10r.5	H1-S002	qokchy	9ad66e67803a12e745de	nimm dies	sidequest_semantic_f10_root_scrape_four_hundred_sixteenth	OK_SET+CH_WRAPPER+Y_OPEN	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	Posten ansetzen->nimm dies	OPERATION	NEHMEN
E012	H1	f10r	f10r.5	H1-S002	qotchol	e8a6105b5c3a6220b440	anwärmen	sidequest_semantic_f10_root_scrape_four_hundred_sixteenth	QOTCHOL_WARM_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ANWÄRMEN_WÄRMEN
E013	H1	f10r	f10r.5	H1-S002	chol	dcda95c81a5460feb191	fortsetzen	sidequest_semantic_f10_root_scrape_four_hundred_sixteenth	OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E014	H1	f10r	f10r.5	H1-S002	cthy	e0b630cb1b5df5e7105b	bereit	sidequest_semantic_f10_root_scrape_four_hundred_sixteenth	CTH_READY+Y_CURRENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	STATE	NONE
E015	H2	f10r	f10r.6	H2-S001	ycheor	7249edc4df3419c26999	Spitzen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	ycheor=Pflanzenspitzen	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E016	H2	f10r	f10r.6	H2-S001	cthy	e0b630cb1b5df5e7105b	bereit	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	CTH_READY+Y_CURRENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	STATE	NONE
E017	H2	f10r	f10r.6	H2-S001	chor	7a4bb8136330ee4e6e56	Ansatz	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E018	H2	f10r	f10r.6	H2-S001	cthaiin	f3c23f42baf625639e1e	zerstoßen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	cthaiin=Kraut zerstoßen	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ZERSTOSSEN_ZERREIBEN
E019	H2	f10r	f10r.6	H2-S001	qoctholy	af816c04e65874a0f2fa	abpressen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	QOCTHOLY_PRESS_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ABPRESSEN
E020	H2	f10r	f10r.6	H2-S001	dy	b921a237be883a820352	dies A	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E021	H2	f10r	f10r.6	H2-S001	chy	b921a237be883a820352	dies B	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E022	H2	f10r	f10r.6	H2-S001	taiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E023	H2	f10r	f10r.6	H2-S001	shy	b921a237be883a820352	dies bemessene	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E024	H2	f10r	f10r.8	H2-S002	qotchor	10488b911aae52b3b334	Folgeansatz	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OT_FOLLOW+OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E025	H2	f10r	f10r.8	H2-S002	chor	7a4bb8136330ee4e6e56	Ansatz	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E026	H2	f10r	f10r.8	H2-S002	otol	497cbd9c7401810ff56b	danach fortsetzen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OT_FOLLOW+OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E027	H2	f10r	f10r.8	H2-S002	chol	dcda95c81a5460feb191	fortsetzen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E028	H2	f10r	f10r.8	H2-S002	cholor	dec401773c1f0347793d	Fortsetzungsansatz	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OL_CONTINUE+OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E029	H2	f10r	f10r.8	H2-S002	chol	dcda95c81a5460feb191	fortsetzen	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E030	H2	f10r	f10r.8	H2-S002	daiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E031	H2	f10r	f10r.8	H2-S002	dar	4d4559019a961b834aa1	dasselbe	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	AR_SOURCE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E032	H2	f10r	f10r.9	H2-S003	oykchor	27d97af8c96eb056c2e6	Schüssel	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	oykchor=glasiertes Gefäß	UNCHANGED	not one of five weakest cards	REVISED	container function remains but unseen glazing is removed	NONE	VESSEL_OR_SITE_NOUN	NONE
E033	H2	f10r	f10r.9	H2-S003	shor	7a4bb8136330ee4e6e56	Ansatz A	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E034	H2	f10r	f10r.9	H2-S003	chor	7a4bb8136330ee4e6e56	Ansatz B	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E035	H2	f10r	f10r.9	H2-S003	chy	b921a237be883a820352	dies	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E036	H2	f10r	f10r.9	H2-S003	kaiiin	409de02322e7b2ca0c62	weicher Sollstand	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	K_SOFT_HULL+IIN_TARGET_GRADE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E037	H2	f10r	f10r.9	H2-S003	dy	b921a237be883a820352	dies	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E038	H2	f10r	f10r.9	H2-S003	chodaiin	834825c61d048a6b5628	Brei	sidequest_semantic_h2_press_paste_four_hundred_twenty_fourth	chodaiin=Geschwür	Paste->Brei	soft material state without application claim	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E039	H3	f11r	f11r.1	H3-S001	tshol	953ad19b79517fc8a211	Blütenkraut	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	tshol=Blütenkraut	UNCHANGED	not one of five weakest cards	RETAINED_AFTER_COMPARISON	retained from visibly flower-rich crown	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E040	H3	f11r	f11r.1	H3-S001	schoal	428a5e3662aa57b4b256	Sud	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	SCHOAL_WINE_DECOCTION_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E041	H3	f11r	f11r.1	H3-S001	cfhy	bdad9f9ea8b80f141496	auswringen	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	CFHY_WRING_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	AUSWRINGEN
E042	H3	f11r	f11r.1	H3-S001	shfydaiin	a8af08e69edab8e54f15	Standzeit	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	SHFY_STAND+AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E043	H3	f11r	f11r.1	H3-S001	cphy	deb377381ceaf55ea310	nachseihen	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	CPHY_RESTRAIN_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	NACHSEIHEN_ABSEIHEN
E044	H3	f11r	f11r.1	H3-S001	shey	b5df9126607030b95175	Klarauszug	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	SHEY_CLEAR_EXTRACT_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E045	H3	f11r	f11r.1	H3-S001	tchody	2e2027b1951d79911e24	abkühlen; Schluss	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	TCHO_COOL+DY_CLOSE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ABKÜHLEN
E046	H3	f11r	f11r.1	H3-S002	shoyty	577c03a928d674d420d7	Reserve setzen	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	shoyty=Blütenanteil zurückhalten	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	RESERVE_SETZEN_NEHMEN
E047	H3	f11r	f11r.4	H3-S003	dchol	d665560c8ff80799a82c	Fortsetzung	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	CH_WRAPPER+OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E048	H3	f11r	f11r.4	H3-S003	chy	b921a237be883a820352	dies	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E049	H3	f11r	f11r.4	H3-S003	kchy	b2812c8283c3a62438bd	Trank	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	KCHY_DRAUGHT_WHOLE_CARD	Trank->Trank	measure context keeps current leader	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E050	H3	f11r	f11r.4	H3-S003	dy	b921a237be883a820352	dies	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E051	H3	f11r	f11r.4	H3-S003	daiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E052	H3	f11r	f11r.7	H3-S004	qotchy	a48efd6c4491a046ba78	Reserve nehmen	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	qotchy=zurückbehaltene Blüten	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	RESERVE_SETZEN_NEHMEN
E053	H3	f11r	f11r.7	H3-S004	okchol	322281bd391aa621f568	Fortsetzung einsetzen	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	OK_SET+CH_WRAPPER+OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E054	H3	f11r	f11r.7	H3-S004	cthy	e0b630cb1b5df5e7105b	bereit	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	CTH_READY+Y_CURRENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	STATE	NONE
E055	H3	f11r	f11r.7	H3-S004	dy	b921a237be883a820352	dies	sidequest_semantic_h3_complete_filtration_four_hundred_twenty_third	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E056	H4	f55v	f55v.5	H4-S001	qokaiin	b5fcea1eaed06b2f2291	nach Mass ansetzen	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	OK_SET+AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E057	H4	f55v	f55v.5	H4-S001	chaiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E058	H4	f55v	f55v.5	H4-S001	ykain	403c1592f918c8f23b88	eine Portion davon	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	Y_REFERENT+K_HULL+AIN_PORTION	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E059	H4	f55v	f55v.5	H4-S001	ykan	d929a14ec45749b2e805	diese Portion	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	Y_REFERENT+K_HULL+AIN_PORTION	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E060	H4	f55v	f55v.5	H4-S001	ody	97cc9ac109148723c472	abkühlen; Schluss	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	ODY_COOL+TERMINAL_CLOSE	UNCHANGED	not one of five weakest cards	RETAINED_AFTER_COMPARISON	retained by three other cooling cards	NONE	OPERATION	ABKÜHLEN
E061	H4	f55v	f55v.5	H4-S002	daiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E062	H4	f55v	f55v.5	H4-S002	chedy	6f7ff8287eddf4da9fdb	dies umsetzen	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	CHD~CHED+Y_REFERENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	UMSETZEN
E063	H4	f55v	f55v.5	H4-S002	talam	e026af581c99322fbd46	lagern	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	TALAM_STORE_WHOLE_CARD	verwahren->lagern	one verb covers storage and resting	UNCHANGED	outside target set	NONE	OPERATION	LAGERN
E064	H4	f55v	f55v.11	H4-S003	ykaiin	f7dc90b2c31fd341f0a4	Mass dieses Postens	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	Y_CURRENT_ITEM+AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E065	H4	f55v	f55v.11	H4-S003	cheoar	807591efc3d3f7ddbfab	Auszug daraus	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	CHEO_EXTRACT+AR_SOURCE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	AUSZUG_ENTNEHMEN
E066	H4	f55v	f55v.11	H4-S003	cheeky	2c1a5fd92b9e3c762242	länger wärmen	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	CHK_WARM+GRADE_2+Y_OPEN	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ANWÄRMEN_WÄRMEN
E067	H4	f55v	f55v.11	H4-S003	oldy	1b1ffdd869fb1429ad03	fortsetzen; Schluss	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	OL_CONTINUE+DY_CLOSE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E068	H4	f55v	f55v.11	H4-S004	aiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E069	H4	f55v	f55v.11	H4-S004	okal	308e8ea2d5d190c498e8	an die Stelle setzen	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	Q_RENDERER+OK+AL_SITE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E070	H4	f55v	f55v.11	H4-S004	oltchy	204b04837409088c48f9	anwärmen	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	OLTCHY_WARM_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ANWÄRMEN_WÄRMEN
E071	H4	f55v	f55v.11	H4-S004	or	7a4bb8136330ee4e6e56	Ansatz	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E072	H4	f55v	f55v.11	H4-S004	y	b921a237be883a820352	dies	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	Y_CURRENT_ITEM_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	REFERENCE	NONE
E073	H4	f55v	f55v.11	H4-S004	orain	6afeb5c9ab9f6cbdea0d	Ansatzportion	sidequest_semantic_h4_complete_preparation_four_hundred_twenty_second	OR_BATCH+AIN_PORTION	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E074	H5	f56r	f56r.5	H5-S001	chochor	b9d7b6d68209a9019e7a	Zutatenansatz	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	HO_INGREDIENT+OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E075	H5	f56r	f56r.5	H5-S001	cho	2cc054357a929df85f64	Zutat	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	HO_INGREDIENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E076	H5	f56r	f56r.5	H5-S001	chodaly	0ec6a45e2950e8e7061d	erste Zutat	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	chodaly=Blütebeginn	Blütebeginn->erste Zutat	subsequent ingredient creates ordered ingredient pair	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E077	H5	f56r	f56r.5	H5-S001	daiin	2f1c5e56e8f0ff459065	Mass	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	AIIN_TARGET_MEASURE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PARAMETER_OR_QUANTITY	NONE
E078	H5	f56r	f56r.7	H5-S001	sho	2cc054357a929df85f64	Zutat	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	HO_INGREDIENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E079	H5	f56r	f56r.7	H5-S001	kchol	893c570f3fa3fce99711	auflegen	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	kchol=auflegen	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	AUFLEGEN
E080	H5	f56r	f56r.7	H5-S001	otchor	10488b911aae52b3b334	Folgeansatz	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	OT_FOLLOW+OR_BATCH	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E081	H5	f56r	f56r.7	H5-S001	choky	276a7c2d74d1143446f4	verwende dies	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	OK_SET+Y_OPEN	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	VERWENDEN
E082	H5	f56r	f56r.7	H5-S001	dal	dd0ecaf5e27d81befffc	Stelle	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	AL_SITE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	VESSEL_OR_SITE_NOUN	NONE
E083	H5	f56r	f56r.8	H5-S002	schol	d665560c8ff80799a82c	Fortsetzung	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	CH_WRAPPER+OL_CONTINUE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LINK_OR_ORDER	NONE
E084	H5	f56r	f56r.8	H5-S002	choy	c10aec6d4dd877ec8bd8	waschen	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	CHOY_WASH_WHOLE_CARD	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	WASCHEN
E085	H5	f56r	f56r.8	H5-S002	choky	276a7c2d74d1143446f4	verwende dies	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	OK_SET+Y_OPEN	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	VERWENDEN
E086	H5	f56r	f56r.8	H5-S002	cheeckhody	95987d6f198d6d247511	auftragen; Schluss	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	AUFTRAGEN
E087	H5	f56r	f56r.12	H5-S003	sh	ad3581d3144f69a5912d	Kraut	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	sh=Pflanzenteil	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E088	H5	f56r	f56r.12	H5-S003	cho	2cc054357a929df85f64	Zutat	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	HO_INGREDIENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	PICTURE_OR_MATERIAL_NOUN	NONE
E089	H5	f56r	f56r.12	H5-S003	kchey	b74e9e65637b7c8538dd	zerreiben	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	kchey=grob zerreiben	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	ZERSTOSSEN_ZERREIBEN
E090	H5	f56r	f56r.12	H5-S003	qokokchy	1322bc176443fc2a8a86	erneut ansetzen	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	OK_SET+OK_REPEAT+Y_CURRENT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	LEARNED_PRODUCT_OR_CONTENT_NOUN	NONE
E091	H5	f56r	f56r.13	H5-S004	okchy	9ad66e67803a12e745de	nimm dies	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	OK_SET+CH_WRAPPER+Y_OPEN	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	NEHMEN
E092	H5	f56r	f56r.13	H5-S004	chokcheo	087a47b5423438cd6b6a	Auszug zugeben	sidequest_semantic_h5_complete_article_four_hundred_twenty_first	CH_RENDERER+OK_ADD+CHEO_EXTRACT	UNCHANGED	not one of five weakest cards	UNCHANGED	outside target set	NONE	OPERATION	AUSZUG_ZUGEBEN
