record_id	kind	ledger_event_count	scope	assessment_basis	review_status	coverage	explicit_links	incoming_links	explicit_family_targets	exact_shared_report_family_navigation	catalog_associations	semantic_dedup
ANCHOR:STOLFI_EXACT_LOCAL_RELATIONS	anchor	0	semantic	registry_summary_only	inherited_summary	UNRESOLVED_NO_EXPLICIT_LINK	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-ANCHOR:STOLFI_EXACT_LOCAL_RELATIONS"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:ADJACENT_ROOT_TRANSCRIPTION_SHAPE	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:ADJACENT_ROOT_TRANSCRIPTION_SHAPE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:BATHING_IMAGE_SEMANTICS	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""INHERITED_COMPARISON_NAVIGATION"",""group_id"":""FG-visual_semantic_binding"",""relationship"":""shared_method_and_binding_problem_not_duplicate_hypotheses""},{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:BATHING_IMAGE_SEMANTICS"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:BIO_FIGURE_INDIVIDUAL_ENCLOSURE_STATE	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:BIO_FIGURE_INDIVIDUAL_ENCLOSURE_STATE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:BOTANICAL_TRAITS_AND_NAMES	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	"[{""target"":""FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING"",""type"":""related_to""}]"	"[{""source"":""FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING"",""type"":""related_to""}]"	"[""FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING""]"	"[{""family"":""FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING"",""path"":""results/il017_dioscorides_medicinal_semantic_bridge_report.md""}]"	"[{""basis"":""registry_pointer_identity_only"",""category"":""INHERITED_COMPARISON_NAVIGATION"",""group_id"":""FG-il017_reused_evidence"",""relationship"":""same_cited_subattempt_not_family_duplicate""},{""basis"":""registry_summary_only"",""category"":""INHERITED_COMPARISON_NAVIGATION"",""group_id"":""FG-visual_semantic_binding"",""relationship"":""shared_method_and_binding_problem_not_duplicate_hypotheses""},{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:BOTANICAL_TRAITS_AND_NAMES"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CACHED_DATA_TRANSLATION_SUCCESSOR	family	0	semantic	primary_reports	curated	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	"[{""source"":""ANCHOR:F68R2_SUN_RING_CLEARTEXT"",""type"":""related_to""}]"	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CACHED_DATA_TRANSLATION_SUCCESSOR"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CIPHER_OR_CODEBOOK	family	0	method	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CIPHER_OR_CODEBOOK"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CROSS_CONSTRUCTION_LITERAL_ROOT_BRIDGE	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CROSS_CONSTRUCTION_LITERAL_ROOT_BRIDGE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CROSS_CURRIER_HODGE_CYCLE_RESIDUAL	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CROSS_CURRIER_HODGE_CYCLE_RESIDUAL"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CROSS_CURRIER_SCALAR_ROOT_POTENTIAL	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CROSS_CURRIER_SCALAR_ROOT_POTENTIAL"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CROSS_SECTION_CATCHWORDS	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""primary_reports_partial_family"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CROSS_SECTION_CATCHWORDS"",""relationship"":""single_existing_dossier_not_duplicate_decision""},{""basis"":""primary_reports_partial_family"",""category"":""TARGETED_REVIEWED_COMPARISON_NOT_BLANKET_MEMBER_REVIEW"",""group_id"":""FG-repeated_object_recurrence"",""relationship"":""shared_source_relation_distinct_falsifier_and_capacity""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CROSS_STRATUM_DIRECTION_SECTION_HAND	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CROSS_STRATUM_DIRECTION_SECTION_HAND"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:CURRENT_STA_DISAGREEMENT_VISIBLE_SHAPE_ATLAS	family	0	method	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:CURRENT_STA_DISAGREEMENT_VISIBLE_SHAPE_ATLAS"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:DIRECT_STAR_LABEL_RAY_COUNT	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:DIRECT_STAR_LABEL_RAY_COUNT"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:DISTRIBUTED_CROSS_ROOT_PAGE_TABLE	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:DISTRIBUTED_CROSS_ROOT_PAGE_TABLE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:DOCUMENT_ROLE_FORMAL_ASSOCIATION	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:DOCUMENT_ROLE_FORMAL_ASSOCIATION"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:EAS001_EXPLICIT_ARRAY_DEPENDENCY_CHAIN	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:EAS001_EXPLICIT_ARRAY_DEPENDENCY_CHAIN"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:EXACT_ROOT_PAIR_MINING	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:EXACT_ROOT_PAIR_MINING"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F57V_CROSS_REGISTER_SAME_QUALITY_IDENTITY	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""primary_reports_for_f57_and_clothing_inherited_for_glosses"",""category"":""TARGETED_REVIEWED_COMPARISON_NOT_BLANKET_MEMBER_REVIEW"",""group_id"":""FG-formal_state_to_lexical_value"",""relationship"":""shared_inference_risk_not_duplicate_hypotheses""},{""basis"":""primary_reports_partial_family"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F57V_CROSS_REGISTER_SAME_QUALITY_IDENTITY"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F67R2_COMPLETE_CORRECTED_RING_TRANSCRIPTION_CAPACITY	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F67R2_COMPLETE_CORRECTED_RING_TRANSCRIPTION_CAPACITY"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F67R2_OUTER_RING_RED_OVER_BROWN_RETRACING_STATE	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F67R2_OUTER_RING_RED_OVER_BROWN_RETRACING_STATE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F67R2_TAIL_ECHO_GENERIC_TWO_LINE_TRANSFER	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F67R2_TAIL_ECHO_GENERIC_TWO_LINE_TRANSFER"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F69V_AUTHOR_VISIBLE_START_DIRECTION	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F69V_AUTHOR_VISIBLE_START_DIRECTION"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F73V_ORIGINAL_HOOK_RETRACER_OMISSION	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F73V_ORIGINAL_HOOK_RETRACER_OMISSION"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:F73V_RETRACED_Y_POSSIBLE_O_TWO_STATE_GLYPH	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:F73V_RETRACED_Y_POSSIBLE_O_TWO_STATE_GLYPH"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:FIFTH_SAME_PLANT_WITHIN_WORD_ORDERED_ROOT	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""primary_reports_partial_family"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:FIFTH_SAME_PLANT_WITHIN_WORD_ORDERED_ROOT"",""relationship"":""single_existing_dossier_not_duplicate_decision""},{""basis"":""primary_reports_partial_family"",""category"":""TARGETED_REVIEWED_COMPARISON_NOT_BLANKET_MEMBER_REVIEW"",""group_id"":""FG-repeated_object_recurrence"",""relationship"":""shared_source_relation_distinct_falsifier_and_capacity""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:FIXED_TIMM_LOCAL_SELF_CITATION_FOR_IL010	family	0	method	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:FIXED_TIMM_LOCAL_SELF_CITATION_FOR_IL010"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:FORM_CONDITIONED_EXACT_ROOT_RECENCY	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:FORM_CONDITIONED_EXACT_ROOT_RECENCY"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:GEOMETRIC_PROXIMITY_OWNERSHIP	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:GEOMETRIC_PROXIMITY_OWNERSHIP"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:HERBAL_PARAGRAPH_ORDINAL_TEMPLATE	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:HERBAL_PARAGRAPH_ORDINAL_TEMPLATE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:HERBAL_WHOLE_PAGE_LEAF_MARGIN_STATE	family	0	method	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""primary_reports"",""category"":""TARGETED_REVIEWED_COMPARISON_NOT_BLANKET_MEMBER_REVIEW"",""group_id"":""AUX-LM-RESERVE"",""relationship"":""shared_dependency_not_duplicate""},{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:HERBAL_WHOLE_PAGE_LEAF_MARGIN_STATE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	"[{""target"":""FAMILY:BOTANICAL_TRAITS_AND_NAMES"",""type"":""related_to""}]"	"[{""source"":""FAMILY:BOTANICAL_TRAITS_AND_NAMES"",""type"":""related_to""}]"	"[""FAMILY:BOTANICAL_TRAITS_AND_NAMES""]"	"[{""family"":""FAMILY:BOTANICAL_TRAITS_AND_NAMES"",""path"":""results/il017_dioscorides_medicinal_semantic_bridge_report.md""}]"	"[{""basis"":""registry_pointer_identity_only"",""category"":""INHERITED_COMPARISON_NAVIGATION"",""group_id"":""FG-il017_reused_evidence"",""relationship"":""same_cited_subattempt_not_family_duplicate""},{""basis"":""registry_summary_only"",""category"":""INHERITED_COMPARISON_NAVIGATION"",""group_id"":""FG-visual_semantic_binding"",""relationship"":""shared_method_and_binding_problem_not_duplicate_hypotheses""},{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:HISTORICAL_HERBAL_IMAGE_MATCHING"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:IL010_EARLY_LATE_STAGE_INTERACTION	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:IL010_EARLY_LATE_STAGE_INTERACTION"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:IL010_LABEL_CONTENT_SIGN_INTERACTION	family	0	structural	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:IL010_LABEL_CONTENT_SIGN_INTERACTION"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:INLINE_PROSE_FIGURE_CARDINALITY	family	0	acquisition	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:INLINE_PROSE_FIGURE_CARDINALITY"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:KNOWN_LANGUAGE_POS_AND_WORD_ORDER	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:KNOWN_LANGUAGE_POS_AND_WORD_ORDER"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:LEXICAL_GLOSSES_FROM_FORMAL_ROLES	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""primary_reports_for_f57_and_clothing_inherited_for_glosses"",""category"":""TARGETED_REVIEWED_COMPARISON_NOT_BLANKET_MEMBER_REVIEW"",""group_id"":""FG-formal_state_to_lexical_value"",""relationship"":""shared_inference_risk_not_duplicate_hypotheses""},{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:LEXICAL_GLOSSES_FROM_FORMAL_ROLES"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:MINIMAL_PAIRS_ALLOGRAPHY_AND_SYNONYMS	family	0	semantic	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:MINIMAL_PAIRS_ALLOGRAPHY_AND_SYNONYMS"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
FAMILY:NATIVE_COMPACT_SYSTEM_CLASS_REFERENCE	family	0	method	registry_summary_only	inherited_summary	FAMILY_RECORD_NOT_MEMBER_DEDUP	[]	[]	[]	[]	"[{""basis"":""registry_summary_only"",""category"":""SINGLE_EXISTING_DOSSIER"",""group_id"":""DOSSIER-FAMILY:NATIVE_COMPACT_SYSTEM_CLASS_REFERENCE"",""relationship"":""single_existing_dossier_not_duplicate_decision""}]"	NOT_ESTABLISHED_BY_THIS_AUDIT
