model	edition	paragraph	at	word	kind	carrier	carrier_word	input	input_status	baseline_carrier	baseline_carrier_word	baseline_input_status
C	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	VALUE	ZL3b|f116r.35|G008	cthar			ZL3b|f116r.34|G010	okaiin	
C	ZL3b	f48r|f48r.1-f48r.9	ZL3b|f48r.8|G002	shol	QUALITY	ZL3b|f48r.5|G010	cthar					
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.4|G007	daiin	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G001	chol	QUALITY	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G002	chol	QUALITY	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G001	daiin	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G006	dain	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.7|G004	shey	OPERATION			cthar	ASSUMED_MATERIAL			UNKNOWN_INPUT
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G002	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G003	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G006	dain	VALUE	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G001	shol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
C	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G007	dain	VALUE	IT2a|f116r.35|G008	cthar					
C	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G001	daiin	VALUE	IT2a|f116r.35|G008	cthar					
C	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.8|G002	shol	QUALITY	IT2a|f48r.5|G011	cthar					
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.4|G007	daiin	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G001	chol	QUALITY	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G002	chol	QUALITY	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G001	daiin	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G006	dain	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.7|G004	shey	OPERATION			cthar	ASSUMED_MATERIAL			UNKNOWN_INPUT
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G003	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G005	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G007	dain	VALUE	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G001	shol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
C	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.11|G011	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.13|G009	dain	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.15|G008	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.18|G001	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.21|G001	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.21|G014	dain	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.27|G009	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.28|G009	dain	VALUE	ZL3b|f111r.10|G005	ochey					
O	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G002	chol	QUALITY	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
O	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G003	chol	QUALITY	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
O	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G005	daiin	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
O	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.4|G004	daiin	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
O	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.4|G008	dain	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.11|G011	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.13|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.13|G015	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G008	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G001	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G001	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G011	dain	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G009	daiin	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
O	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G002	chol	QUALITY	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
O	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G003	chol	QUALITY	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
O	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G005	daiin	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
O	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.4|G003	daiin	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
O	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.4|G006	dain	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
O	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.35|G001	daiin	VALUE	ZL3b|f108v.34|G002	ochey					
O	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.36|G001	daiin	VALUE	ZL3b|f108v.34|G002	ochey					
O	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G002	shey	OPERATION			ochey	ASSUMED_MATERIAL			UNKNOWN_INPUT
O	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G008	chol	QUALITY	IT2a|f108v.34|G003	ochey					
O	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.35|G001	daiin	VALUE	IT2a|f108v.34|G003	ochey					
O	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.36|G001	daiin	VALUE	IT2a|f108v.34|G003	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.11|G011	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.13|G009	dain	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.15|G008	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.18|G001	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.21|G001	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.21|G014	dain	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.27|G009	daiin	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f111r|f111r.6-f111r.35	ZL3b|f111r.28|G009	dain	VALUE	ZL3b|f111r.10|G005	ochey					
CO	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G002	chol	QUALITY	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
CO	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G003	chol	QUALITY	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
CO	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.3|G005	daiin	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
CO	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.4|G004	daiin	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
CO	ZL3b	f56v|f56v.1-f56v.6	ZL3b|f56v.4|G008	dain	VALUE	ZL3b|f56v.3|G001	ochey			ZL3b|f56v.2|G005	qoteey	
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.11|G011	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.13|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.13|G015	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G008	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G001	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G001	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G011	dain	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G009	daiin	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G009	dain	VALUE	IT2a|f111r.10|G005	ochey					
CO	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G002	chol	QUALITY	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
CO	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G003	chol	QUALITY	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
CO	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.3|G005	daiin	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
CO	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.4|G003	daiin	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
CO	IT2a	f56v|f56v.1-f56v.6	IT2a|f56v.4|G006	dain	VALUE	IT2a|f56v.3|G001	ochey			IT2a|f56v.2|G005	qoteey	
CO	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.35|G001	daiin	VALUE	ZL3b|f108v.34|G002	ochey					
CO	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.36|G001	daiin	VALUE	ZL3b|f108v.34|G002	ochey					
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	VALUE	ZL3b|f116r.35|G008	cthar			ZL3b|f116r.34|G010	okaiin	
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	VALUE	ZL3b|f116r.35|G008	cthar			ZL3b|f116r.34|G010	okaiin	
CO	ZL3b	f48r|f48r.1-f48r.9	ZL3b|f48r.8|G002	shol	QUALITY	ZL3b|f48r.5|G010	cthar					
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.4|G007	daiin	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G001	chol	QUALITY	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G002	chol	QUALITY	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G001	daiin	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G006	dain	VALUE	ZL3b|f8v.4|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.7|G004	shey	OPERATION			cthar	ASSUMED_MATERIAL			UNKNOWN_INPUT
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G002	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G003	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G006	dain	VALUE	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G001	shol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar			ZL3b|f8v.3|G001	qody	
CO	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G002	shey	OPERATION			ochey	ASSUMED_MATERIAL			UNKNOWN_INPUT
CO	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G008	chol	QUALITY	IT2a|f108v.34|G003	ochey					
CO	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.35|G001	daiin	VALUE	IT2a|f108v.34|G003	ochey					
CO	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.36|G001	daiin	VALUE	IT2a|f108v.34|G003	ochey					
CO	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G007	dain	VALUE	IT2a|f116r.35|G008	cthar					
CO	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G001	daiin	VALUE	IT2a|f116r.35|G008	cthar					
CO	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.8|G002	shol	QUALITY	IT2a|f48r.5|G011	cthar					
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.4|G007	daiin	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G001	chol	QUALITY	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G002	chol	QUALITY	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G001	daiin	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G006	dain	VALUE	IT2a|f8v.4|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.7|G004	shey	OPERATION			cthar	ASSUMED_MATERIAL			UNKNOWN_INPUT
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G003	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G005	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G007	dain	VALUE	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G001	shol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
CO	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar			IT2a|f8v.3|G001	qody	
