manual_order	layer	item_id	teaching_value_or_rule_de	scope	support_or_instances	source_artifact
41	L2_OWNER_CLASS	A1_RIGHT_RING	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	2	PASS473_OWNER_DICTIONARY
42	L2_OWNER_CLASS	A1_RIGHT_RING_TEXT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	1	PASS473_OWNER_DICTIONARY
43	L2_OWNER_CLASS	A1_RIGHT_SECTOR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	12	PASS473_OWNER_DICTIONARY
44	L2_OWNER_CLASS	A2_CENTRE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	2	PASS473_OWNER_DICTIONARY
45	L2_OWNER_CLASS	A2_HEADER_FRAGMENT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	4	PASS473_OWNER_DICTIONARY
46	L2_OWNER_CLASS	A2_PANEL_HEADER	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	3	PASS473_OWNER_DICTIONARY
47	L2_OWNER_CLASS	A2_STAR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	28	PASS473_OWNER_DICTIONARY
48	L2_OWNER_CLASS	A3_RADIAL_SLOT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	28	PASS473_OWNER_DICTIONARY
49	L2_OWNER_CLASS	A3_RING_TEXT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	3	PASS473_OWNER_DICTIONARY
50	L2_OWNER_CLASS	B1_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	21	PASS473_OWNER_DICTIONARY
51	L2_OWNER_CLASS	B2_EDGE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	8	PASS473_OWNER_DICTIONARY
52	L2_OWNER_CLASS	B2_LOWER_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	2	PASS473_OWNER_DICTIONARY
53	L2_OWNER_CLASS	B2_MIDDLE_LEFT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
54	L2_OWNER_CLASS	B2_MIDDLE_RIGHT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
55	L2_OWNER_CLASS	B2_MIDDLE_RIGHT+B2_LOWER_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
56	L2_OWNER_CLASS	B2_UPPER	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	6	PASS473_OWNER_DICTIONARY
57	L2_OWNER_CLASS	B3_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	8	PASS473_OWNER_DICTIONARY
58	L2_OWNER_CLASS	B3_GAP	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	9	PASS473_OWNER_DICTIONARY
59	L2_OWNER_CLASS	B3_GAP+B3_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
60	L2_OWNER_CLASS	B3_LOWER_BASKET	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	6	PASS473_OWNER_DICTIONARY
61	L2_OWNER_CLASS	B3_LOWER_BASKET+B3_GAP	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
62	L2_OWNER_CLASS	B3_MIDDLE_VESSEL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	5	PASS473_OWNER_DICTIONARY
63	L2_OWNER_CLASS	B3_UPPER_FAN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
64	L2_OWNER_CLASS	B4_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	10	PASS473_OWNER_DICTIONARY
65	L2_OWNER_CLASS	B4_LEFT_FRINGE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
66	L2_OWNER_CLASS	B4_LEFT_FRINGE+B4_RIGHT_RUN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
67	L2_OWNER_CLASS	B4_RIGHT_RUN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
68	L2_OWNER_CLASS	B5_LEFT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	3	PASS473_OWNER_DICTIONARY
69	L2_OWNER_CLASS	B6_RIGHT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
70	L2_OWNER_CLASS	H_BLUE_CROWN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	4	PASS473_OWNER_DICTIONARY
71	L2_OWNER_CLASS	H_BROAD_PANICLE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	4	PASS473_OWNER_DICTIONARY
72	L2_OWNER_CLASS	H_BROAD_TOOTHED	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	5	PASS473_OWNER_DICTIONARY
73	L2_OWNER_CLASS	H_MULTIHEAD	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	6	PASS473_OWNER_DICTIONARY
74	L3_SHARED_SENTENCE_MOTIF	M01	Bereite den Posten „{posten}“ vor, setze die angegebene Menge oder Stufe und führe ihn zur bezeichneten Stelle.	HERBAL_AND_BIOLOGICAL	5	PASS477_SENTENCE_TEMPLATES
75	L3_SHARED_SENTENCE_MOTIF	M02	Setze für den Posten „{posten}“ das erste Maß, bewege ihn und setze am Ziel das nächste Maß.	HERBAL_AND_BIOLOGICAL	4	PASS477_SENTENCE_TEMPLATES
76	L3_SHARED_SENTENCE_MOTIF	M03	Führe den Posten „{posten}“ zur Arbeitsstelle, bearbeite ihn dort und führe ihn weiter.	HERBAL_AND_BIOLOGICAL	3	PASS477_SENTENCE_TEMPLATES
77	L3_SHARED_SENTENCE_MOTIF	M04	Nimm vom Posten „{posten}“ das angegebene Maß und führe diesen Teil zur bezeichneten Stelle.	HERBAL_AND_BIOLOGICAL	21	PASS477_SENTENCE_TEMPLATES
78	L3_SHARED_SENTENCE_MOTIF	M05	Setze für den Posten „{posten}“ Menge oder Stufe und halte ihn wie angegeben.	HERBAL_AND_BIOLOGICAL	11	PASS477_SENTENCE_TEMPLATES
79	L3_SHARED_SENTENCE_MOTIF	M06	Führe den Posten „{posten}“ zur Stelle und setze dort Menge oder Stufe.	HERBAL_AND_BIOLOGICAL	10	PASS477_SENTENCE_TEMPLATES
80	L3_SHARED_SENTENCE_MOTIF	M07	Führe den Posten „{posten}“ weiter und beginne damit den nächsten Arbeitsgang.	HERBAL_AND_BIOLOGICAL	9	PASS477_SENTENCE_TEMPLATES
81	L3_SHARED_SENTENCE_MOTIF	M08	Bereite den Posten „{posten}“ und setze dafür Menge oder Stufe.	HERBAL_AND_BIOLOGICAL	8	PASS477_SENTENCE_TEMPLATES
82	L3_SHARED_SENTENCE_MOTIF	M09	Setze den Posten „{posten}“ an der Zielstelle an und bestimme Menge oder Dauer.	HERBAL_AND_BIOLOGICAL	8	PASS477_SENTENCE_TEMPLATES
83	L4_BIO_FORM_CARD	F01	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.	BIOLOGICAL	23	PASS483_RECURRENT_FORMS
84	L4_BIO_FORM_CARD	F02	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.	BIOLOGICAL	7	PASS483_RECURRENT_FORMS
85	L4_BIO_FORM_CARD	F03	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.	BIOLOGICAL	6	PASS483_RECURRENT_FORMS
86	L4_BIO_FORM_CARD	F04	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.	BIOLOGICAL	6	PASS483_RECURRENT_FORMS
87	L4_BIO_FORM_CARD	F05	Bearbeite den übernommenen Bestand, halte ihn bis zum örtlichen Zustand und schließe.	BIOLOGICAL	5	PASS483_RECURRENT_FORMS
88	L4_BIO_FORM_CARD	F06	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.	BIOLOGICAL	2	PASS483_RECURRENT_FORMS
89	L4_BIO_FORM_CARD	F07	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.	BIOLOGICAL	2	PASS483_RECURRENT_FORMS
90	L5_LEARNED_WHOLE_CARD	PROC005	ARBEITSFACH	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
91	L5_LEARNED_WHOLE_CARD	PROC028	AUSWRINGEN	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
92	L5_LEARNED_WHOLE_CARD	PROC031	EMPFANGSBESTAND	BIOLOGICAL|HERBAL	4	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
93	L5_LEARNED_WHOLE_CARD	PROC043	VERWAHREN	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
94	L5_LEARNED_WHOLE_CARD	PROC124	TEILEN	BIOLOGICAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
95	L5_LEARNED_WHOLE_CARD	PROC169	STUFE II	BIOLOGICAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
96	L6_REDUCED_LOCAL_DECK	R01	verwende Gefäßflüssigkeit	PROSE	B3-S009|B3-S030	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
97	L6_REDUCED_LOCAL_DECK	R02	fortsetzen; Schluss	PROSE	H4-S003|B4-S010	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
98	L6_REDUCED_LOCAL_DECK	R03	absetzen; Schluss	PROSE	B1-S004|B2-S008|B4-S016	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
99	L6_REDUCED_LOCAL_DECK	W:B1-S002	Quelle [EXPLICIT]: aus der Arbeitsflüssigkeit; Menge/Stufe [EXPLICIT]: Sollmaß setzen | eine Stoffportion | weitere Stoffportion | Sollmaß | Sollmaß; Lauf [EXPLICIT]: Flüssigkeit in den Lauf geben; Ziel [EXPLICIT]: an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen | Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ | kurz an der Durchgangsstelle bei „gemeinsame zweireihige Figuren- und Beckenanlage“ | länger bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ halten. Handlung: Sollmaß setzen; Flüssigkeit in den Lauf geben; an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen; aus der Arbeitsflüssigkeit; fortsetzen; eine Stoffportion; weitere Stoffportion; Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“; fortsetzen; weiter abkühlen; weiterführen; weiterer Ansatz; fortsetzen; kurz an der Durchgangsstelle bei „gemeinsame zweireihige Figuren- und Beckenanlage“; Sollmaß; länger bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ halten; Sollmaß; durchführen; umsetzen; Schluss.	PROSE	B1-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
100	L6_REDUCED_LOCAL_DECK	W:B2-S006	Quelle [RECORD_INHERITED]: Teilportion von obere Beckenflüssigkeit; Menge/Stufe [RECORD_INHERITED]: Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen; Lauf [NOT_REQUIRED]: —; Ziel [EXPLICIT]: an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen. Handlung: nächsten Posten länger halten; an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen; Teilportion von obere Beckenflüssigkeit kurz im Durchlass halten; verwende Teilportion von obere Beckenflüssigkeit.	PROSE	B2-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
101	L6_REDUCED_LOCAL_DECK	W:B3-S021	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [EXPLICIT]: Sollmaß setzen | Sollmaß; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [EXPLICIT]: Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen | Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss. Handlung: Sollmaß setzen; bereit; Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; laufender Stationsansatz; Sollmaß; bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen; laufender Stationsansatz kurz bereit halten; laufender Stationsansatz; Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; bereit; bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss.	PROSE	B3-S021	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
102	L6_REDUCED_LOCAL_DECK	W:B3-S026	Quelle [EXPLICIT]: länger aus der Quelle führen; Menge/Stufe [EXPLICIT]: Abführ-Sollmaß | eine Stoffportion zugeben; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei nicht gezeichneter Übergang vom Rand zum Hauptfeld → durch einen Bogen verbundenes Hauptpaar; Ziel [EXPLICIT]: Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen. Handlung: länger aus der Quelle führen; Abführ-Sollmaß; laufender Stationsansatz umsetzen; eine Stoffportion zugeben; bereit; Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen; länger auffangen; Schluss.	PROSE	B3-S026	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
103	L6_REDUCED_LOCAL_DECK	W:B4-S015	Quelle [RECORD_INHERITED]: Arbeitsflüssigkeit; Menge/Stufe [EXPLICIT]: eine Stoffportion zugeben | eine Stoffportion; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei linke offene Randstation → rechte S-förmige Mehrarmstation; Ziel [EXPLICIT]: Durchgangsstelle bei „linke offene Randstation“. Handlung: eine Stoffportion zugeben; EMPFANGSBESTAND; eine Stoffportion; Durchgangsstelle bei „linke offene Randstation“; kurz auffangen; hinausführen; Schluss.	PROSE	B4-S015	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
104	L6_REDUCED_LOCAL_DECK	W:H1-S001	Quelle [EXPLICIT]: aus dem laufenden Pflanzenansatz; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [EXPLICIT]: Flüssigkeit aus dem Lauf entnehmen; Ziel [WHOLE_CARD]: Arbeitsfach/Empfänger. Handlung: Pflanzenmaterial kurz abziehen; Ansatz bereit; aus dem laufenden Pflanzenansatz; den laufenden Pflanzenansatz füllen; ARBEITSFACH; Flüssigkeit aus dem Lauf entnehmen; danach Arbeitsflüssigkeit füllen und weiter abziehen; verwende abgezogene Flüssigkeitsfraktion; Sollmaß; abgezogene Flüssigkeitsfraktion kurz füllen.	PROSE	H1-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
105	L6_REDUCED_LOCAL_DECK	W:H2-S001	Quelle [OWNER_VISIBLE]: Pflanzenmaterial; Menge/Stufe [EXPLICIT]: auf Sollmaß bereitstellen | Sollmaß; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [LOCAL_EXEMPLAR]: örtlich gelernte, nicht sichtbare Zielstelle. Handlung: diesen Ansatz kurz abziehen; bereit; Ansatz; auf Sollmaß bereitstellen; laufender Pflanzenansatz bereit weiterführen; laufender Pflanzenansatz; laufender Pflanzenansatz; Sollmaß; laufender Pflanzenansatz.	PROSE	H2-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
106	L6_REDUCED_LOCAL_DECK	W:H3-S001	Quelle [OWNER_VISIBLE]: Pflanzenmaterial; Menge/Stufe [EXPLICIT]: Pflanzenmaterial bis zum Sollmaß halten; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: bei der Zielstelle „dicht beblätterte Pflanze mit blauer Blütenkrone“ halten. Handlung: weiter gefüllt halten; bei der Zielstelle „dicht beblätterte Pflanze mit blauer Blütenkrone“ halten; auswringen; Pflanzenmaterial bis zum Sollmaß halten; Pflanzenmaterial hineinführen; EMPFANGSBESTAND; füllen und abziehen; Schluss.	PROSE	H3-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
107	L6_REDUCED_LOCAL_DECK	W:H4-S004	Quelle [RECORD_INHERITED]: zweite Teilportion von Pflanzenmaterial; Menge/Stufe [EXPLICIT]: Sollmaß | Stoffportion des Ansatzes; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: an die Zielstelle „breitblättrige Rispenpflanze mit auffälligem Wurzelkörper“ setzen. Handlung: Sollmaß; an die Zielstelle „breitblättrige Rispenpflanze mit auffälligem Wurzelkörper“ setzen; zweite Teilportion vom Pflanzenmaterial weiter füllen; Ansatz; laufender Pflanzenansatz; Stoffportion des Ansatzes.	PROSE	H4-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
108	L6_REDUCED_LOCAL_DECK	W:H5-S001	Quelle [OWNER_VISIBLE]: Pflanzenmaterial; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: diese Zutat an die Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“ | Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“. Handlung: Zutat aus dem Ansatz abziehen; Zutat; diese Zutat an die Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“; Sollmaß; Zutat; weiter zuführen; danach Ansatz abziehen; verwende den laufenden Pflanzenansatz; Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“.	PROSE	H5-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
109	L6_REDUCED_LOCAL_DECK	X:B1-S006	bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen	PROSE	B1-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
110	L6_REDUCED_LOCAL_DECK	X:B1-S008	kurz wärmen; fortsetzen; absetzen; Schluss	PROSE	B1-S008	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
111	L6_REDUCED_LOCAL_DECK	X:B1-S011	durchführen; verwende den laufenden Stationsansatz	PROSE	B1-S011	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
112	L6_REDUCED_LOCAL_DECK	X:B1-S014	laufender Stationsansatz umsetzen; laufender Stationsansatz auffangen	PROSE	B1-S014	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
