edition	page	record	status	source_atoms	target_characters	prefix_length_lower_bound
ZL3b	f3v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f3v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f40r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f40r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f40r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f40r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f40v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f40v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f40v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f40v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f41r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f41r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f41r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f41r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f41v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f41v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f41v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f41v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f42r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f42r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f42r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f42r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f42v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f42v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f42v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f42v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f43r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f43r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f43r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f43r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f43v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f43v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f43v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f43v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f44r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f44r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f44r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f44r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f44v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f44v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f44v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f44v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f45r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f45r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f45r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f45r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f45v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f45v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f45v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f45v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f46r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f46r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f46r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f46r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f46v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f46v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f46v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f46v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f47r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f47r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f47r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f47r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f47v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f47v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f47v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f47v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f48r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f48r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f48r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f48r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f48v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f48v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f48v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f48v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f49r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f49r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f49r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f49r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f49v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f49v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f49v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f49v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f4r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f4r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f4r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f4r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f4v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f4v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f4v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f4v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f50r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f50r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f50r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f50r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f50v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f50v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f50v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f50v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f51r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f51r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f51r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f51r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f51v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f51v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f51v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f51v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f52r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f52r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f52r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f52r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f52v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f52v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f52v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f52v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f53r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f53r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f53r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f53r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f53v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f53v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f53v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f53v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f54v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f54v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f54v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f54v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f55r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f55r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f55r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f55r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f55v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f55v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f55v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f55v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f56r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f56r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f56r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f56r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f56v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f56v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f56v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f56v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f5r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f5r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f5r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f5r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f5v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f5v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f5v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f5v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f66v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f66v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f66v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f66v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f6r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f6r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f6r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f6r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f6v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f6v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f6v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f6v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f7r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f7r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f7r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f7r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f7v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f7v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f7v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f7v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f87r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f87r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f87r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f87r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f87v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f87v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f87v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f87v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f8r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f8r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f8r	I.3	UNKNOWN_SOURCE	102	None	
