event_id	page	record	statement_id	locus	surface	card_no	component_parse	short_card_default_de	case_expansion_de	silent_owner_de	dictionary_layer	translation_layer
E011	f10r	H1	H1-S002	f10r.5	qokchy	PROC011	OK+Y	ANSETZEN·DIES	den laufenden Posten einsetzen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E012	f10r	H1	H1-S002	f10r.5	qotchol	PROC012	OT+CH+OL	DANACH·ABZIEHEN·FORTSETZEN	danach den laufenden Posten weiter bis bereit abnehmen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E013	f10r	H1	H1-S002	f10r.5	chol	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter bis bereit abnehmen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E014	f10r	H1	H1-S002	f10r.5	cthy	PROC014	CTH+Y	BEREIT·DIES	danach den laufenden Posten weiter bis bereit abnehmen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E015	f10r	H2	H2-S001	f10r.6	ycheor	PROC015	Y+CH+E+OR	DIES·ABZIEHEN·KURZ·ANSATZ	den laufenden Posten kurz abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E016	f10r	H2	H2-S001	f10r.6	cthy	PROC014	CTH+Y	BEREIT·DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E017	f10r	H2	H2-S001	f10r.6	chor	PROC016	OR	ANSATZ	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E018	f10r	H2	H2-S001	f10r.6	cthaiin	PROC017	CTH+AIIN	BEREIT·MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E019	f10r	H2	H2-S001	f10r.6	qoctholy	PROC018	O+CTH+OL+Y	GANG·BEREIT·FORTSETZEN·DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E020	f10r	H2	H2-S001	f10r.6	dy	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E021	f10r	H2	H2-S001	f10r.6	chy	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E022	f10r	H2	H2-S001	f10r.6	taiin	PROC009	AIIN	MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E023	f10r	H2	H2-S001	f10r.6	shy	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E024	f10r	H2	H2-S002	f10r.8	qotchor	PROC020	OT+CH+OR	DANACH·ABZIEHEN·ANSATZ	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E025	f10r	H2	H2-S002	f10r.8	chor	PROC016	OR	ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E026	f10r	H2	H2-S002	f10r.8	otol	PROC021	OT+OL	DANACH·FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E027	f10r	H2	H2-S002	f10r.8	chol	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E028	f10r	H2	H2-S002	f10r.8	cholor	PROC022	OL+OR	FORTSETZEN·ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E029	f10r	H2	H2-S002	f10r.8	chol	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E030	f10r	H2	H2-S002	f10r.8	daiin	PROC009	AIIN	MASS	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E031	f10r	H2	H2-S002	f10r.8	dar	PROC003	AR	QUELLE	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E032	f10r	H2	H2-S003	f10r.9	oykchor	PROC023	O+Y+K+OR	GANG·DIES·ZUFUEHREN·ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E033	f10r	H2	H2-S003	f10r.9	shor	PROC016	OR	ANSATZ	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E034	f10r	H2	H2-S003	f10r.9	chor	PROC016	OR	ANSATZ	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E035	f10r	H2	H2-S003	f10r.9	chy	PROC019	Y	DIES	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E036	f10r	H2	H2-S003	f10r.9	kaiiin	PROC024	K+IIN	ZUFUEHREN·STUFE	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E037	f10r	H2	H2-S003	f10r.9	dy	PROC019	Y	DIES	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E038	f10r	H2	H2-S003	f10r.9	chodaiin	PROC025	CH+O+AIIN	ABZIEHEN·GANG·MASS	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	abgebildete breit gezähnte radialblütige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E039	f11r	H3	H3-S001	f11r.1	tshol	PROC026	T+SH+OL	EINTRAGEN·HALTEN·FORTSETZEN	den laufenden Posten weiter eintragen und halten	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E040	f11r	H3	H3-S001	f11r.1	schoal	PROC027	SH+O+AL	HALTEN·GANG·ZIEL	den laufenden Posten an der bezeichneten Stelle im Arbeitsgang an Ort halten	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E041	f11r	H3	H3-S001	f11r.1	cfhy	PROC028	CFH+Y	AUSWRINGEN·DIES	den laufenden Posten auswringen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E042	f11r	H3	H3-S001	f11r.1	shfydaiin	PROC029	SH+Y+AIIN	HALTEN·DIES·MASS	den laufenden Posten nach vorgeschriebenem Maß halten	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E043	f11r	H3	H3-S001	f11r.1	cphy	PROC030	P+Y	HINEIN·DIES	den laufenden Posten hineingeben	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E044	f11r	H3	H3-S001	f11r.1	shey	PROC031	SH+EE+Y	HALTEN·LANG·DIES	den laufenden Posten länger halten	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E045	f11r	H3	H3-S001	f11r.1	tchody	PROC032	T+CH+O+DY	EINTRAGEN·ABZIEHEN·GANG·SCHLUSS	den laufenden Posten im Arbeitsgang abschließend eintragen und abziehen und den Schritt schließen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E046	f11r	H3	H3-S002	f11r.1	shoyty	PROC033	SH+O+Y+T+Y	HALTEN·GANG·DIES·EINTRAGEN·DIES	den laufenden Posten im Arbeitsgang halten und eintragen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E047	f11r	H3	H3-S003	f11r.4	dchol	PROC034	OL	FORTSETZEN	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E048	f11r	H3	H3-S003	f11r.4	chy	PROC019	Y	DIES	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E049	f11r	H3	H3-S003	f11r.4	kchy	PROC035	K+Y	ZUFUEHREN·DIES	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E050	f11r	H3	H3-S003	f11r.4	dy	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E051	f11r	H3	H3-S003	f11r.4	daiin	PROC009	AIIN	MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E052	f11r	H3	H3-S004	f11r.7	qotchy	PROC036	OT+Y	DANACH·DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E053	f11r	H3	H3-S004	f11r.7	okchol	PROC037	OK+OL	ANSETZEN·FORTSETZEN	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E054	f11r	H3	H3-S004	f11r.7	cthy	PROC014	CTH+Y	BEREIT·DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E055	f11r	H3	H3-S004	f11r.7	dy	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E056	f55v	H4	H4-S001	f55v.5	qokaiin	PROC038	OK+AIIN	ANSETZEN·MASS	den laufenden Posten nach vorgeschriebenem Maß einsetzen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E057	f55v	H4	H4-S001	f55v.5	chaiin	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E058	f55v	H4	H4-S001	f55v.5	ykain	PROC039	Y+K+AIN	DIES·ZUFUEHREN·PORTION	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E059	f55v	H4	H4-S001	f55v.5	ykan	PROC040	Y+K+AIN	DIES·ZUFUEHREN·PORTION	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E060	f55v	H4	H4-S001	f55v.5	ody	PROC041	O+DY	GANG·SCHLUSS	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E061	f55v	H4	H4-S002	f55v.5	daiin	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E062	f55v	H4	H4-S002	f55v.5	chedy	PROC042	CHD+Y	UMSETZEN·DIES	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E063	f55v	H4	H4-S002	f55v.5	talam	PROC043	TALAM	VERWAHREN	den laufenden Posten verwahren	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E064	f55v	H4	H4-S003	f55v.11	ykaiin	PROC044	Y+K+AIIN	DIES·ZUFUEHREN·MASS	den laufenden Posten nach vorgeschriebenem Maß dosiert zugeben	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E065	f55v	H4	H4-S003	f55v.11	cheoar	PROC045	CH+E+O+AR	ABZIEHEN·KURZ·GANG·QUELLE	den laufenden Posten von dort im Arbeitsgang kurz entnehmen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E066	f55v	H4	H4-S003	f55v.11	cheeky	PROC046	CHK+EE+Y	WAERMEN·LANG·DIES	den laufenden Posten weiter länger temperieren und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E067	f55v	H4	H4-S003	f55v.11	oldy	PROC047	OL+DY	FORTSETZEN·SCHLUSS	den laufenden Posten weiter länger temperieren und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E068	f55v	H4	H4-S004	f55v.11	aiin	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E069	f55v	H4	H4-S004	f55v.11	okal	PROC048	OK+AL	ANSETZEN·ZIEL	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E070	f55v	H4	H4-S004	f55v.11	oltchy	PROC049	OL+T+Y	FORTSETZEN·EINTRAGEN·DIES	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E071	f55v	H4	H4-S004	f55v.11	or	PROC016	OR	ANSATZ	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E072	f55v	H4	H4-S004	f55v.11	y	PROC019	Y	DIES	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E073	f55v	H4	H4-S004	f55v.11	orain	PROC050	OR+AIN	ANSATZ·PORTION	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E074	f56r	H5	H5-S001	f56r.5	chochor	PROC051	HO+CH+OR	GABE·ABZIEHEN·ANSATZ	den Ansatz abziehen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E075	f56r	H5	H5-S001	f56r.5	cho	PROC052	HO	GABE	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E076	f56r	H5	H5-S001	f56r.5	chodaly	PROC053	HO+AL+Y	GABE·ZIEL·DIES	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E077	f56r	H5	H5-S001	f56r.5	daiin	PROC009	AIIN	MASS	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E078	f56r	H5	H5-S001	f56r.7	sho	PROC052	HO	GABE	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E079	f56r	H5	H5-S001	f56r.7	kchol	PROC054	K+OL	ZUFUEHREN·FORTSETZEN	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E080	f56r	H5	H5-S001	f56r.7	otchor	PROC020	OT+CH+OR	DANACH·ABZIEHEN·ANSATZ	danach den Ansatz abziehen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E081	f56r	H5	H5-S001	f56r.7	choky	PROC008	OK+Y	ANSETZEN·DIES	den laufenden Posten einsetzen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E082	f56r	H5	H5-S001	f56r.7	dal	PROC055	AL	ZIEL	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E083	f56r	H5	H5-S002	f56r.8	schol	PROC034	OL	FORTSETZEN	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E084	f56r	H5	H5-S002	f56r.8	choy	PROC056	HO+Y	GABE·DIES	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E085	f56r	H5	H5-S002	f56r.8	choky	PROC008	OK+Y	ANSETZEN·DIES	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E086	f56r	H5	H5-S002	f56r.8	cheeckhody	PROC057	CH+EE+CKH+O+DY	ABZIEHEN·LANG·DURCHLASS·GANG·SCHLUSS	den laufenden Posten durch den Durchlass im Arbeitsgang länger ablaufen lassen und den Schritt schließen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E087	f56r	H5	H5-S003	f56r.12	sh	PROC058	SH	HALTEN	den laufenden Posten halten	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E088	f56r	H5	H5-S003	f56r.12	cho	PROC052	HO	GABE	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E089	f56r	H5	H5-S003	f56r.12	kchey	PROC059	K+E+Y	ZUFUEHREN·KURZ·DIES	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E090	f56r	H5	H5-S003	f56r.12	qokokchy	PROC060	OK+OK+Y	ANSETZEN·ANSETZEN·DIES	den laufenden Posten erneut einsetzen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E091	f56r	H5	H5-S004	f56r.13	okchy	PROC011	OK+Y	ANSETZEN·DIES	den laufenden Posten einsetzen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E092	f56r	H5	H5-S004	f56r.13	chokcheo	PROC061	OK+CH+E+O	ANSETZEN·ABZIEHEN·KURZ·GANG	den laufenden Posten im Arbeitsgang kurz ansetzen und abziehen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E093	f56r	H5	H5-S004	f56r.13	kchal	PROC062	K+AL	ZUFUEHREN·ZIEL	den laufenden Posten an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E094	f56r	H5	H5-S005	f56r.18	sho	PROC052	HO	GABE	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E095	f56r	H5	H5-S005	f56r.18	chokchy	PROC011	OK+Y	ANSETZEN·DIES	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E096	f56r	H5	H5-S005	f56r.18	kchoar	PROC063	K+HO+AR	ZUFUEHREN·GABE·QUELLE	die Gabe von dort zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E097	f56r	H5	H5-S005	f56r.18	sotodan	PROC064	OT+O+AIN	DANACH·GANG·PORTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E098	f56r	H5	H5-S006	f56r.19	otchey	PROC065	OT+Y	DANACH·DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
E099	f56r	H5	H5-S006	f56r.19	keol	PROC066	K+E+OL	ZUFUEHREN·KURZ·FORTSETZEN	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	SHORT_CARD_DEFAULT	OWNER_PLUS_CASE_EXPANSION
