phase	page	locus	token_ordinal	surface	token_char_start	token_char_end	line_char_start	line_char_end	noun_surface_de	normalized_form	canonical_noun_de	noun_class	content_status	token_gloss_de	focus_family	cth_family	renderer_rule_id	renderer_changed	selected_head_de	live_rivals_de	provenance_tier	apparatus_note_de	upstream_source_match	upstream_source_records	upstream_source_experiments	upstream_source_artifacts	upstream_source_glosses_de	productive_initial_head	upstream_card_status	mention_role	formal_route	window_hot	window_cold	window_dry	window_moist	window_finished	v63_neighbour_window_de	v64_rule_id	v64_occurrence_action
V63_MAIN	f105r	f105r.31	7	okal	20	26	237	243	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	1	0	0	0	1	vollständig bereitetes und abgeschlossenes Arzneikompositum || Rohstoffklasse I im Ansatz, heiß am Gradanfang || bis zur mittleren Heizstufe erhitztes Holz	P043	EXACT_CONTEXT_RELATION_REWRITE
V63_MAIN	f105r	f105r.31	13	fchoky	14	31	408	425	Blütenzubereitung	blütenzubereitung	Blütenzubereitung	PREPARATION	CONTENT	heiß-trockene Blütenzubereitung in Grundform	BLUETE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	0	1	0	0	Drogenportion || heiß-trockene Blütenzubereitung in Grundform	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f105v	f105v.1	5	olpchedy	27	37	159	169	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	fertiges Trockenpulver aus Holzansatz	NONE	0	N069	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz als Quelle des Pulvers.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	GENITIVE_SOURCE	PROVISIONAL_LOCAL_SCOPE	1	0	1	0	1	erhitze hiervon auf Stufe III || fertiges Trockenpulver aus Holzansatz || drei Dosen bis zur Mittelstufe getrockneter Pulveransatz	P025	EXACT_TOKEN_REWRITE
V63_MAIN	f105v	f105v.1	6	opchedaiin	44	56	215	227	Pulveransatz	pulveransatz	Pulveransatz	PREPARATION	CONTENT	drei Dosen bis zur Mittelstufe getrockneter Pulveransatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	0	0	1	0	1	fertiges Trockenpulver aus Holzansatz || drei Dosen bis zur Mittelstufe getrockneter Pulveransatz || fertige abgemessene Ansatzfraktion II	P026	EXACT_TOKEN_REWRITE
V63_MAIN	f105v	f105v.14	4	olpchedy	27	37	167	177	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	fertiges Trockenpulver aus Holzansatz	NONE	0	N069	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz als Quelle des Pulvers.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	GENITIVE_SOURCE	PROVISIONAL_LOCAL_SCOPE	1	0	1	0	1	nimm die dritte erhitzte Drogenfraktion || fertiges Trockenpulver aus Holzansatz || abgezogene Portion Holzansatz	P025	EXACT_TOKEN_REWRITE
V63_MAIN	f105v	f105v.14	5	olord	19	29	198	208	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	abgezogene Portion Holzansatz	NONE	0	N068	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	QUANTITY_OBJECT	PROVISIONAL_LOCAL_SCOPE	0	0	1	0	1	fertiges Trockenpulver aus Holzansatz || abgezogene Portion Holzansatz || Menge IV	P004	EXACT_TOKEN_REWRITE
V63_MAIN	f106r	f106r.23	8	otedy	7	13	293	299	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	kalter Ansatz, Mittelstufe erreicht	NONE	0	NONE	0	INHERITED	NONE	INHERITED_EXACT_SURFACE_ONLY	NONE	EXACT_SURFACE_ONLY	2	GDT635|GDT636	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/WORKING_DICTIONARY_V12.tsv|experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	gekühlter Ansatz	NONE	EXPORTED	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	1	1	0	0	heiß und trocken am Anfang des Grades || kalter Ansatz, Mittelstufe erreicht || abgemessene Fraktion I	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f107r	f107r.2	5	oteed	40	46	192	198	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	vollständig abgekühlter und abgezogener Ansatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	0	1	0	1	1	mittlere Feuchtstufe erreicht || vollständig abgekühlter und abgezogener Ansatz || nimm eine Drogenportion	P002	EXACT_TOKEN_REWRITE
V63_MAIN	f107r	f107r.2	9	olkeey	0	10	288	298	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	Holzansatz vollständig erhitzt	NONE	0	N066	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	1	1	1	0	1	trocken angesetztes Arzneikompositum am Gradanfang || Holzansatz vollständig erhitzt || kalter Ansatz, Grad II	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f107r	f107r.2	10	qotain	7	13	327	333	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	kalter Ansatz, Grad II	RAHMEN	0	N014	1	Ansatz	Zubereitung|Arbeitsgang|Bad	STRUCTURAL_FRAME_WITH_CONTENT	qo-Rahmen ist Parserjargon; q bleibt als struktureller Selektor nur im Apparat.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	1	1	0	1	Holzansatz vollständig erhitzt || kalter Ansatz, Grad II || trocken in der Mitte des Grades	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f107r	f107r.40	6	okaiin	7	13	139	145	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	heißer Ansatz, Grad III	RAHMEN	0	N018	1	Ansatz	Zubereitung	STRUCTURAL_FRAME_WITH_CONTENT	Ansatzrahmen ist ein Analysegerüst, kein gesprochenes Nomen.	EXACT_GLOSS	2	GDT635|GDT636	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/WORKING_DICTIONARY_V12.tsv|experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	heiß, Grad III, im Ansatzrahmen	NONE	EXPORTED	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	0	0	0	0	Menge III || heißer Ansatz, Grad III || erste erhitzte Holzfraktion im Ansatz	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f107r	f107r.40	7	olkar	31	37	188	194	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	erste erhitzte Holzfraktion im Ansatz	HOLZBINDUNG	0	N012	1	Holz	Drogenholz|Holzstoff|Auszug	PROVISIONAL_LOCAL_SCOPE_HEAD	HOLZBINDUNG_OFFEN wird explorativ als getragener Holzkopf konkretisiert; der Scope-Tag selbst wird nicht vorgelesen.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	1	1	0	0	0	heißer Ansatz, Grad III || erste erhitzte Holzfraktion im Ansatz || zweite kalte Drogenfraktion im Ansatz	P041	EXACT_CONTEXT_RELATION_REWRITE
V63_MAIN	f107r	f107r.40	8	otair	31	37	227	233	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	zweite kalte Drogenfraktion im Ansatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	1	1	0	0	0	erste erhitzte Holzfraktion im Ansatz || zweite kalte Drogenfraktion im Ansatz || Rohstoffklasse I im Ansatz, heiß am Gradanfang	P042	EXACT_CONTEXT_RELATION_REWRITE
V63_MAIN	f107r	f107r.40	9	okal	20	26	255	261	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	1	1	0	0	0	zweite kalte Drogenfraktion im Ansatz || Rohstoffklasse I im Ansatz, heiß am Gradanfang || Rohstoffklasse I im Ansatz, heiß am Gradanfang	P043	EXACT_CONTEXT_RELATION_REWRITE
V63_MAIN	f107r	f107r.40	10	okal	20	26	303	309	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	1	0	0	0	0	Rohstoffklasse I im Ansatz, heiß am Gradanfang || Rohstoffklasse I im Ansatz, heiß am Gradanfang	P043	EXACT_CONTEXT_RELATION_REWRITE
V63_MAIN	f10r	f10r.2	2	cthoor	13	24	68	79	Krautansatz	krautansatz	Krautansatz	PREPARATION	CONTENT	eine Portion Krautansatz	NONE	1	N006	1	Krautansatz	Blattansatz	LOCAL_CTH_FAMILY	CTH-Familie wird konkret als Kraut gelesen; Blatt bleibt Rivale.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	0	0	1	0	0	Eine abgemessene Portion bis zur Mittelstufe trocknen || eine Portion Krautansatz || Trockenfraktion I	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f10r	f10r.2	7	otytchol	30	36	196	202	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	nachgekühlter Trockenstoff im Ansatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	1	1	1	0	0	zweite Trockenfraktion || nachgekühlter Trockenstoff im Ansatz || heißer Ansatz am Anfang des Grades	NONE	KEEP_EXPLICIT_CONTEXT_RELATION
V63_MAIN	f10r	f10r.2	8	oky	7	13	211	217	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	heißer Ansatz am Anfang des Grades	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	GDT652_EXACT_O_PREP_SURFACE	1	1	1	0	0	nachgekühlter Trockenstoff im Ansatz || heißer Ansatz am Anfang des Grades || Qualitätsgrad III des erhitzten Ansatzes	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f10r	f10r.2	9	daiin	32	40	272	280	Ansatzes	ansatzes	Ansatz	PREPARATION	CONTENT	Qualitätsgrad III des erhitzten Ansatzes	NONE	0	NONE	0	INHERITED	NONE	INHERITED_EXACT_SURFACE_ONLY	NONE	EXACT_SURFACE_ONLY	2	GDT635|GDT636	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/WORKING_DICTIONARY_V12.tsv|experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	Grad- oder Maßwert III	NONE	EXPORTED	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	1	1	0	0	1	heißer Ansatz am Anfang des Grades || Qualitätsgrad III des erhitzten Ansatzes || bis Mittelstufe gekühlter Ansatz, abgeschlossen	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f10r	f10r.2	10	etyd	26	32	308	314	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	bis Mittelstufe gekühlter Ansatz, abgeschlossen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	1	0	0	1	Qualitätsgrad III des erhitzten Ansatzes || bis Mittelstufe gekühlter Ansatz, abgeschlossen	P020	EXACT_TOKEN_REWRITE
V63_MAIN	f112r	f112r.36	2	ol	0	11	18	29	Grundansatz	grundansatz	Grundansatz	PREPARATION	CONTENT	Grundansatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_EXACT_SURFACE_ONLY	NONE	EXACT_SURFACE_ONLY	2	GDT635|GDT636	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/WORKING_DICTIONARY_V12.tsv|experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NONE	EXPORTED	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	0	0	1	0	0	Samen, Charge II || Grundansatz || trockenes Arzneikompositum am Gradanfang	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f112r	f112r.36	4	olchain	0	10	73	83	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	Holzansatz, trocken auf Stufe II	NONE	0	N059	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz; keine freie interne l-Regel.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	1	0	1	0	0	trockenes Arzneikompositum am Gradanfang || Holzansatz, trocken auf Stufe II || heißer Ansatz am Ende des Grades	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f112r	f112r.36	5	okeey	7	13	114	120	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	heißer Ansatz am Ende des Grades	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	GDT652_EXACT_O_PREP_SURFACE	1	0	1	0	0	Holzansatz, trocken auf Stufe II || heißer Ansatz am Ende des Grades || ein Maß Holz	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f112v	f112v.10	3	okchedy	15	21	57	63	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	heiß-trockener Ansatz, Mittelstufe erreicht	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	1	0	1	1	0	feucht am Ende des Grades || heiß-trockener Ansatz, Mittelstufe erreicht || zwei Portionen	P019	EXACT_TOKEN_REWRITE
V63_MAIN	f113v	f113v.12	1	solchedy	40	51	40	51	Samenansatz	samenansatz	Samenansatz	PREPARATION	CONTENT	bis zur Mittelstufe fertig getrockneter Samenansatz	NONE	0	N035	1	Samen	Salz|Saft|Arzneispecies	PRODUCTIVE_INITIAL_HEAD	s=semen plus Zubereitungs- und Trockenresultat.	EXACT_SURFACE_ONLY	1	GDT636	experiments/yolo/gdt636_residual_four_head_semantics/artifacts/RESIDUAL_76_FORM_GRID.tsv	getrockneter Samen/Saatgutstoff/-ansatz	s	EXPORTED	COMPOUND_HEAD	PRODUCTIVE_HEAD	0	1	1	1	1	bis zur Mittelstufe fertig getrockneter Samenansatz || fertiger kalt angefeuchteter Ansatz	P040	EXACT_TOKEN_REWRITE
V63_MAIN	f113v	f113v.12	2	otsheody	29	35	82	88	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	fertiger kalt angefeuchteter Ansatz	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	0	1	1	1	1	bis zur Mittelstufe fertig getrockneter Samenansatz || fertiger kalt angefeuchteter Ansatz || erste Holzfraktion	P007	EXACT_TOKEN_REWRITE
V63_MAIN	f113v	f113v.12	4	olchey	0	10	110	120	Holzansatz	holzansatz	Holzansatz	PREPARATION	CONTENT	Holzansatz, bis Mittelstufe getrocknet	NONE	0	N061	1	Holz	Auszug|Flüssigkeit	BOUNDED_L_HEAD	Gebundener Holzansatz.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	0	0	1	0	0	erste Holzfraktion || Holzansatz, bis Mittelstufe getrocknet || zwei Portionen	NONE	KEEP_CURRENT_WORKING_VALUE
V63_MAIN	f113v	f113v.17	4	olkar	31	37	133	139	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	erste erhitzte Holzfraktion im Ansatz	HOLZBINDUNG	0	N012	1	Holz	Drogenholz|Holzstoff|Auszug	PROVISIONAL_LOCAL_SCOPE_HEAD	HOLZBINDUNG_OFFEN wird explorativ als getragener Holzkopf konkretisiert; der Scope-Tag selbst wird nicht vorgelesen.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	1	0	1	0	0	trocken gebundenes Holz, Form II || erste erhitzte Holzfraktion im Ansatz || heißer Ansatz, Grad III	P041	EXACT_CONTEXT_RELATION_REWRITE
