page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis
f104v	f104v.2	10	oram	eine Maßportion Ansatz	eine Maßportion Ansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f105r	f105r.2	1	dshees	eine Dosis vollständig eingeweichte Arzneimischung	eine Dosis vollständig eingeweichte Arzneimischung	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	2	yey	hieran anschließend	hieran anschließend	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	3	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	4	raiin	Wurzel, Charge III	Wurzel, Charge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	5	otchdy	kalt-trockener Ansatz, Anfangsstufe erreicht	kalt-trockene Zubereitung, Anfangsstufe erreicht	1	P016	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Kaltansatz|Trockenrückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Anfangsstufe ist noch kein fertiger Rückstand.
f105r	f105r.2	6	qodor	eine Portion Ansatz abmessen	eine Portion Ansatz abmessen	0	NONE	KEEP_V63	INHERITED	NONE	1	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f105r	f105r.2	7	ches	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	8	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	9	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	10	okees	Charge vollständig erhitzten Ansatzes	Charge vollständig erhitzten Ansatzes	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f105r	f105r.2	11	odar	erste Ansatzfraktion abmessen	erste Ansatzfraktion abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.2	12	cheody	getrockneter Ansatz	getrocknete Masse	1	P011	TERMINAL_DRY_RESULT	Masse	getrocknete Zubereitung|Trockenextrakt|Rückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Ohne sichtbares Abziehen ist getrocknete Masse praktisch sicherer als Rückstand oder Extrakt.
f105r	f105r.2	13	qody	fertige Zubereitung	fertige Zubereitung	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f105r	f105r.31	1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	2	lchl	getrocknetes Holz	getrocknetes Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	3	shx	eingeweichtes Gummi	eingeweichtes Gummi	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	4	ar	Drogenfraktion I	Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	5	aiijy	in drei Bündel abfüllen und schließen	in drei Bündel abfüllen und schließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	6	cpheesy	vollständig bereitetes und abgeschlossenes Arzneikompositum	vollständig bereitetes und abgeschlossenes Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	7	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	P043	LOCAL_CONTEXT_WHOLE	heißer Ansatz	Rohstoffklasse I der Heißzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie ok/al-Stammprognose.
f105r	f105r.31	8	lkedy	bis zur mittleren Heizstufe erhitztes Holz	bis zur mittleren Heizstufe erhitztes Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	9	lkar	heiße Holzfraktion I	heiße Holzfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	10	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	11	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	12	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105r	f105r.31	13	fchoky	heiß-trockene Blütenzubereitung in Grundform	heiß-trockene Blütenzubereitung in Grundform	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f105v	f105v.1	1	polairy	zweite Pulverfraktion, abgeschlossen	zweite Pulverfraktion, abgeschlossen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	2	oair	zweite Ansatzfraktion	zweite Ansatzfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	3	olpcheey	trocken gebundenes Holzpulver, Form II	trocken gebundenes Holzpulver, Form II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	4	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	5	olpchedy	fertiges Trockenpulver aus Holzansatz	fertiges Holzextraktpulver	1	P025	MATERIAL_RESULT_COLLAPSE	Holzextraktpulver	getrocknetes Holzpulver|Holzrückstand	1	GENITIVE_SOURCE	PROVISIONAL_LOCAL_SCOPE	O-L-P bindet Präparation, Holz und Pulver; Extraktpulver bewahrt die Zubereitungsrelation gegenüber rohem Holzpulver.
f105v	f105v.1	6	opchedaiin	drei Dosen bis zur Mittelstufe getrockneter Pulveransatz	drei Dosen bis zur Mittelstufe getrockneten Pulvers	1	P026	MATERIAL_RESULT_COLLAPSE	Pulver	Pulverzubereitung|Trockenpulver	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Das sichtbare Pulver trägt das dosierte Trockengut ohne zweiten Ansatzkopf.
f105v	f105v.1	7	dairody	fertige abgemessene Ansatzfraktion II	fertige abgemessene Ansatzfraktion II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	8	ypcheddy	hieraus Pulver bis zur Mittelstufe trocknen	hieraus Pulver bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.1	9	sairy	zweite Samenfraktion, abgeschlossen	zweite Samenfraktion, abgeschlossen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	2	chckhdy	trockenes Arzneikompositum, Anfangsstufe erreicht	trockenes Arzneikompositum, Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	3	qokaiir	nimm die dritte erhitzte Drogenfraktion	nimm die dritte erhitzte Drogenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	4	olpchedy	fertiges Trockenpulver aus Holzansatz	fertiges Holzextraktpulver	1	P025	MATERIAL_RESULT_COLLAPSE	Holzextraktpulver	getrocknetes Holzpulver|Holzrückstand	1	GENITIVE_SOURCE	PROVISIONAL_LOCAL_SCOPE	O-L-P bindet Präparation, Holz und Pulver; Extraktpulver bewahrt die Zubereitungsrelation gegenüber rohem Holzpulver.
f105v	f105v.14	5	olord	abgezogene Portion Holzansatz	abgezogene Portion Holzauszug	1	P004	EXACT_MATERIAL_WORKFLOW_WHOLE	Holzauszug	Holzzubereitung|Holzansatz	1	QUANTITY_OBJECT	PROVISIONAL_LOCAL_SCOPE	Holzkopf plus abgezogene Portion verlangt ein Produkt, nicht den offenen Arbeitsrahmen.
f105v	f105v.14	6	aiiin	Menge IV	Menge IV	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	7	tail	kaltgestellte Rohdroge II	kaltgestellte Rohdroge II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	8	odar	erste Ansatzfraktion abmessen	erste Ansatzfraktion abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	9	kard	erste erhitzte Drogenfraktion, abgezogen	erste erhitzte Drogenfraktion, abgezogen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f105v	f105v.14	10	chtchy	Droge kalt trocknen und leicht nachtrocknen	Droge kalt trocknen und leicht nachtrocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	1	ychedy	bis zur Mittelstufe getrocknet und abgeschlossen	bis zur Mittelstufe getrocknet und abgeschlossen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	2	qckhedy	das Arzneikompositum bis zur Mittelstufe aufbereiten	das Arzneikompositum bis zur Mittelstufe aufbereiten	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	3	dair	abgemessene Fraktion II	abgemessene Fraktion II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	4	al	Rohstoffklasse I	Rohstoffklasse I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	5	qokedy	heiße Mittelstufe erreicht	heiße Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	6	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	7	qokchy	heiß und trocken am Anfang des Grades	heiß und trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	8	otedy	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f106r	f106r.23	9	dar	abgemessene Fraktion I	abgemessene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f106r	f106r.23	10	aror	eine Portion der ersten Drogenfraktion	eine Portion der ersten Drogenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	2	qoteos	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	3	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	4	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	5	oteed	vollständig abgekühlter und abgezogener Ansatz	vollständig abgekühlter und abgezogener Auszug	1	P002	EXACT_WORKFLOW_WHOLE	Auszug	Zubereitung|Absud	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Gleicher Abkühl-und-Abzieh-Schluss wie qoteed; Auszug bleibt enger als Absud, weil Kochen nicht geschrieben ist.
f107r	f107r.2	6	qor	nimm eine Drogenportion	nimm eine Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	7	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	8	cheockhy	trocken angesetztes Arzneikompositum am Gradanfang	trocken angesetztes Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	9	olkeey	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f107r	f107r.2	10	qotain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f107r	f107r.2	11	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	12	qeeey	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.2	13	lor	Holzportion	Holzportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	1	lolkaiin	Holzstoff, heiß auf Stufe III	Holzstoff, heiß auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	2	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	3	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	4	chal	Rohstoffklasse I, trocken am Gradanfang	Rohstoffklasse I, trocken am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	5	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f107r	f107r.40	6	okaiin	heißer Ansatz, Grad III	heißer Ansatz, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f107r	f107r.40	7	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f107r	f107r.40	8	otair	zweite kalte Drogenfraktion im Ansatz	zweiter Kaltauszug der Droge	1	P042	LOCAL_CONTEXT_WHOLE	Kaltauszug	zweite Fraktion des kalten Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Working Main; die ot-Fraktionsschwestern bleiben bis zur gemeinsamen Runde offen.
f107r	f107r.40	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	P043	LOCAL_CONTEXT_WHOLE	heißer Ansatz	Rohstoffklasse I der Heißzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie ok/al-Stammprognose.
f107r	f107r.40	10	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	P043	LOCAL_CONTEXT_WHOLE	heißer Ansatz	Rohstoffklasse I der Heißzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie ok/al-Stammprognose.
f10r	f10r.2	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f10r	f10r.2	2	cthoor	eine Portion Krautansatz	eine Portion Krautansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f10r	f10r.2	3	char	Trockenfraktion I	Trockenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f10r	f10r.2	4	chty	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f10r	f10r.2	5	os	Ansatzcharge	Ansatzcharge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f10r	f10r.2	6	chair	zweite Trockenfraktion	zweite Trockenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f10r	f10r.2	7	otytchol	nachgekühlter Trockenstoff im Ansatz	nachgekühlter Trockenstoff im Ansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f10r	f10r.2	8	oky	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f10r	f10r.2	9	daiin	Qualitätsgrad III des erhitzten Ansatzes	Qualitätsgrad III des erhitzten Ansatzes	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f10r	f10r.2	10	etyd	bis Mittelstufe gekühlter Ansatz, abgeschlossen	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	1	P020	FINISHED_GENERIC_PREPARATION	Zubereitung	Auszug|Kaltansatz	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Abschluss ist sichtbar, aber kein Extraktions- oder Kochkopf geschrieben.
f112r	f112r.36	1	sain	Samen, Charge II	Samen, Charge II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f112r	f112r.36	2	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f112r	f112r.36	3	checkhy	trockenes Arzneikompositum am Gradanfang	trockenes Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f112r	f112r.36	4	olchain	Holzansatz, trocken auf Stufe II	Holzansatz, trocken auf Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f112r	f112r.36	5	okeey	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f112r	f112r.36	6	olam	ein Maß Holz	ein Maß Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f112v	f112v.10	1	dain	Feuchtgrad II	Feuchtgrad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f112v	f112v.10	2	sheey	feucht am Ende des Grades	feucht am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f112v	f112v.10	3	okchedy	heiß-trockener Ansatz, Mittelstufe erreicht	heiß-trockene Zubereitung, Mittelstufe erreicht	1	P019	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Heißansatz|Trockenrückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Mittelstufe ist noch kein fertiger Rückstand.
f112v	f112v.10	4	oror	zwei Portionen	zwei Portionen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.12	1	solchedy	bis zur Mittelstufe fertig getrockneter Samenansatz	bis zur Mittelstufe getrocknete Samenmasse	1	P040	MATERIAL_RESULT_COLLAPSE	Samenmasse	Samenrückstand|Samenzubereitung	1	COMPOUND_HEAD	PRODUCTIVE_HEAD	Der terminale Trockenschritt liefert eine zubereitete Samenmasse; der Samen-Wortkopf bleibt sichtbar.
f113v	f113v.12	2	otsheody	fertiger kalt angefeuchteter Ansatz	fertiges kalt angefeuchtetes Mazerat	1	P007	EXACT_MOIST_WHOLE	Mazerat	Einweichung|feuchte Zubereitung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Feuchtbindung plus fertiger Endpunkt; Mazerat ist die konkrete Arbeitswahl.
f113v	f113v.12	3	arl	erste Holzfraktion	erste Holzfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.12	4	olchey	Holzansatz, bis Mittelstufe getrocknet	Holzansatz, bis Mittelstufe getrocknet	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f113v	f113v.12	5	oror	zwei Portionen	zwei Portionen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.17	1	saraiin	drei Teile der ersten Samenfraktion	drei Teile der ersten Samenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.17	2	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.17	3	lcheey	trocken gebundenes Holz, Form II	trocken gebundenes Holz, Form II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.17	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f113v	f113v.17	5	okaiin	heißer Ansatz, Grad III	heißer Ansatz, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f113v	f113v.17	6	cthororaiin	drei Portionen Krautdroge	drei Portionen Krautdroge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.17	7	yteeeor	hiervon eine Portion bis zur letzten Stufe abkühlen	hiervon eine Portion bis zur letzten Stufe abkühlen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.3	1	sar	erste Samenfraktion	erste Samenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.3	2	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.3	3	chotar	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f113v	f113v.3	4	okeeodar	erste abgemessene Fraktion des vollständig erhitzten Ansatzes	erste abgemessene Fraktion des vollständig erhitzten Auszugs	1	P053	EXACT_WORKFLOW_WHOLE	Auszug	Fraktion der Heißzubereitung|Absud	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	Der sichtbare keeod-Auszugkopf wird in der erweiterten Mengenform erhalten.
f113v	f113v.3	5	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f113v	f113v.3	6	olol	Holz-Grundansatz	Holz-Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f113v	f113v.3	7	olam	ein Maß Holz	ein Maß Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
