order	alpha	history	next_atom	support	history_total	vocabulary_count	smoothed_probability
5	0.5	<S>+<S>+<S>+CARRIER_Q	EE	1	48	44	0.021428571
5	0.5	<S>+<S>+<S>+CARRIER_Q	EEE	2	48	44	0.035714286
5	0.5	<S>+<S>+<S>+CARRIER_Q	K	1	48	44	0.021428571
5	0.5	<S>+<S>+<S>+CARRIER_Q	O	34	48	44	0.492857143
5	0.5	<S>+<S>+<S>+CARRIER_Q	S	1	48	44	0.021428571
5	0.5	<S>+<S>+<S>+CH	<E>	1	220	44	0.006198347
5	0.5	<S>+<S>+<S>+CH	AIIN	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CH	AIR	1	220	44	0.006198347
5	0.5	<S>+<S>+<S>+CH	AL	4	220	44	0.018595041
5	0.5	<S>+<S>+<S>+CH	AM_ADDR	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CH	A_ADDR	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CH	CH	17	220	44	0.072314050
5	0.5	<S>+<S>+<S>+CH	E	45	220	44	0.188016529
5	0.5	<S>+<S>+<S>+CH	EE	8	220	44	0.035123967
5	0.5	<S>+<S>+<S>+CH	K	42	220	44	0.175619835
5	0.5	<S>+<S>+<S>+CH	L	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CH	LOCAL_CHAR_F	5	220	44	0.022727273
5	0.5	<S>+<S>+<S>+CH	O	19	220	44	0.080578512
5	0.5	<S>+<S>+<S>+CH	OL	1	220	44	0.006198347
5	0.5	<S>+<S>+<S>+CH	OR	4	220	44	0.018595041
5	0.5	<S>+<S>+<S>+CH	OT	7	220	44	0.030991736
5	0.5	<S>+<S>+<S>+CH	P	20	220	44	0.084710744
5	0.5	<S>+<S>+<S>+CH	R	1	220	44	0.006198347
5	0.5	<S>+<S>+<S>+CH	S	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CH	T	33	220	44	0.138429752
5	0.5	<S>+<S>+<S>+CH	Y	2	220	44	0.010330579
5	0.5	<S>+<S>+<S>+CHD	<E>	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	AIIN	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	AIN	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	AIR	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	AL	2	21	44	0.058139535
5	0.5	<S>+<S>+<S>+CHD	AM_ADDR	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	AR	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	DY	2	21	44	0.058139535
5	0.5	<S>+<S>+<S>+CHD	OL	2	21	44	0.058139535
5	0.5	<S>+<S>+<S>+CHD	OR	1	21	44	0.034883721
5	0.5	<S>+<S>+<S>+CHD	Y	8	21	44	0.197674419
5	0.5	<S>+<S>+<S>+DA	AM_ADDR	1	10	44	0.046875000
5	0.5	<S>+<S>+<S>+DA	CH	1	10	44	0.046875000
5	0.5	<S>+<S>+<S>+DA	D_ADDR	1	10	44	0.046875000
5	0.5	<S>+<S>+<S>+DA	IIN	3	10	44	0.109375000
5	0.5	<S>+<S>+<S>+DA	LOCAL_CHAR_G	1	10	44	0.046875000
5	0.5	<S>+<S>+<S>+DA	R	2	10	44	0.078125000
5	0.5	<S>+<S>+<S>+DA	S	1	10	44	0.046875000
5	0.5	<S>+<S>+<S>+D_ADDR	<E>	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	AIIN	2	74	44	0.026041667
5	0.5	<S>+<S>+<S>+D_ADDR	AIN	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	AIR	4	74	44	0.046875000
5	0.5	<S>+<S>+<S>+D_ADDR	AL	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	AN	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	AR	7	74	44	0.078125000
5	0.5	<S>+<S>+<S>+D_ADDR	A_ADDR	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	CH	12	74	44	0.130208333
5	0.5	<S>+<S>+<S>+D_ADDR	CHD	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	E	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	EE	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	EEE	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	K	3	74	44	0.036458333
5	0.5	<S>+<S>+<S>+D_ADDR	L	2	74	44	0.026041667
5	0.5	<S>+<S>+<S>+D_ADDR	O	10	74	44	0.109375000
5	0.5	<S>+<S>+<S>+D_ADDR	OK	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	OL	8	74	44	0.088541667
5	0.5	<S>+<S>+<S>+D_ADDR	OR	3	74	44	0.036458333
5	0.5	<S>+<S>+<S>+D_ADDR	OT	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	P	1	74	44	0.015625000
5	0.5	<S>+<S>+<S>+D_ADDR	SH	5	74	44	0.057291667
5	0.5	<S>+<S>+<S>+D_ADDR	Y	6	74	44	0.067708333
5	0.5	<S>+<S>+<S>+E	CH	1	15	44	0.040540541
5	0.5	<S>+<S>+<S>+E	K	2	15	44	0.067567568
5	0.5	<S>+<S>+<S>+E	O	1	15	44	0.040540541
5	0.5	<S>+<S>+<S>+E	OL	2	15	44	0.067567568
5	0.5	<S>+<S>+<S>+E	S	3	15	44	0.094594595
5	0.5	<S>+<S>+<S>+E	T	3	15	44	0.094594595
5	0.5	<S>+<S>+<S>+E	Y	3	15	44	0.094594595
5	0.5	<S>+<S>+<S>+EE	AR	1	2	44	0.062500000
5	0.5	<S>+<S>+<S>+EE	DY	1	2	44	0.062500000
5	0.5	<S>+<S>+<S>+EEE	DY	2	3	44	0.100000000
5	0.5	<S>+<S>+<S>+EEE	T	1	3	44	0.060000000
5	0.5	<S>+<S>+<S>+HO	<E>	1	9	44	0.048387097
5	0.5	<S>+<S>+<S>+HO	AL	1	9	44	0.048387097
5	0.5	<S>+<S>+<S>+HO	CH	2	9	44	0.080645161
5	0.5	<S>+<S>+<S>+HO	EE	1	9	44	0.048387097
5	0.5	<S>+<S>+<S>+HO	LOCAL_CHAR_G	1	9	44	0.048387097
5	0.5	<S>+<S>+<S>+HO	M_LOCAL	1	9	44	0.048387097
5	0.5	<S>+<S>+<S>+HO	Y	2	9	44	0.080645161
5	0.5	<S>+<S>+<S>+IIN	<E>	1	1	44	0.065217391
5	0.5	<S>+<S>+<S>+K	<E>	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	AIIN	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	AIN	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	AIR	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	AL	2	71	44	0.026881720
5	0.5	<S>+<S>+<S>+K	AM_ADDR	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	AR	2	71	44	0.026881720
5	0.5	<S>+<S>+<S>+K	A_ADDR	2	71	44	0.026881720
5	0.5	<S>+<S>+<S>+K	CH	10	71	44	0.112903226
5	0.5	<S>+<S>+<S>+K	CHD	2	71	44	0.026881720
5	0.5	<S>+<S>+<S>+K	D_ADDR	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	E	7	71	44	0.080645161
5	0.5	<S>+<S>+<S>+K	EE	7	71	44	0.080645161
5	0.5	<S>+<S>+<S>+K	EEE	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	O	11	71	44	0.123655914
5	0.5	<S>+<S>+<S>+K	OK	1	71	44	0.016129032
5	0.5	<S>+<S>+<S>+K	OL	7	71	44	0.080645161
5	0.5	<S>+<S>+<S>+K	OR	4	71	44	0.048387097
5	0.5	<S>+<S>+<S>+K	SH	7	71	44	0.080645161
5	0.5	<S>+<S>+<S>+K	Y	2	71	44	0.026881720
5	0.5	<S>+<S>+<S>+L	<E>	2	82	44	0.024038462
5	0.5	<S>+<S>+<S>+L	AIIN	4	82	44	0.043269231
5	0.5	<S>+<S>+<S>+L	AIN	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	AL	3	82	44	0.033653846
5	0.5	<S>+<S>+<S>+L	AR	2	82	44	0.024038462
5	0.5	<S>+<S>+<S>+L	CH	12	82	44	0.120192308
5	0.5	<S>+<S>+<S>+L	CHD	6	82	44	0.062500000
5	0.5	<S>+<S>+<S>+L	DA	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	DY	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	EE	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	K	14	82	44	0.139423077
5	0.5	<S>+<S>+<S>+L	LOCAL_CHAR_F	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	O	5	82	44	0.052884615
5	0.5	<S>+<S>+<S>+L	OL	6	82	44	0.062500000
5	0.5	<S>+<S>+<S>+L	OR	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	P	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	R	1	82	44	0.014423077
5	0.5	<S>+<S>+<S>+L	SH	12	82	44	0.120192308
5	0.5	<S>+<S>+<S>+L	T	5	82	44	0.052884615
5	0.5	<S>+<S>+<S>+L	Y	3	82	44	0.033653846
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_F	AR	1	6	44	0.053571429
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_F	A_ADDR	1	6	44	0.053571429
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_F	CH	2	6	44	0.089285714
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_F	O	1	6	44	0.053571429
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_F	SH	1	6	44	0.053571429
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_G	<E>	1	2	44	0.062500000
5	0.5	<S>+<S>+<S>+LOCAL_CHAR_G	IIN	1	2	44	0.062500000
5	0.5	<S>+<S>+<S>+M_LOCAL	OL	1	1	44	0.065217391
5	0.5	<S>+<S>+<S>+O	<E>	2	109	44	0.019083969
5	0.5	<S>+<S>+<S>+O	AIIN	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	AIN	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	AM_ADDR	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	AR	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	CH	14	109	44	0.110687023
5	0.5	<S>+<S>+<S>+O	CHD	3	109	44	0.026717557
5	0.5	<S>+<S>+<S>+O	DA	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+O	DY	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	D_ADDR	14	109	44	0.110687023
5	0.5	<S>+<S>+<S>+O	E	9	109	44	0.072519084
5	0.5	<S>+<S>+<S>+O	EE	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+O	EEE	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+O	G_LABEL	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	IIN	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+O	L	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	LOCAL_CHAR_F	7	109	44	0.057251908
5	0.5	<S>+<S>+<S>+O	OK	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	OL	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	OT	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	P	25	109	44	0.194656489
5	0.5	<S>+<S>+<S>+O	S	1	109	44	0.011450382
5	0.5	<S>+<S>+<S>+O	SH	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+O	Y	4	109	44	0.034351145
5	0.5	<S>+<S>+<S>+OK	<E>	2	170	44	0.013020833
5	0.5	<S>+<S>+<S>+OK	AIIN	4	170	44	0.023437500
5	0.5	<S>+<S>+<S>+OK	AIN	2	170	44	0.013020833
5	0.5	<S>+<S>+<S>+OK	AIR	2	170	44	0.013020833
5	0.5	<S>+<S>+<S>+OK	AL	15	170	44	0.080729167
5	0.5	<S>+<S>+<S>+OK	AM_ADDR	2	170	44	0.013020833
5	0.5	<S>+<S>+<S>+OK	AN	2	170	44	0.013020833
5	0.5	<S>+<S>+<S>+OK	AR	6	170	44	0.033854167
5	0.5	<S>+<S>+<S>+OK	A_ADDR	5	170	44	0.028645833
5	0.5	<S>+<S>+<S>+OK	CH	15	170	44	0.080729167
5	0.5	<S>+<S>+<S>+OK	CHD	7	170	44	0.039062500
5	0.5	<S>+<S>+<S>+OK	E	38	170	44	0.200520833
5	0.5	<S>+<S>+<S>+OK	EE	24	170	44	0.127604167
5	0.5	<S>+<S>+<S>+OK	EEE	3	170	44	0.018229167
5	0.5	<S>+<S>+<S>+OK	IIN	1	170	44	0.007812500
5	0.5	<S>+<S>+<S>+OK	O	10	170	44	0.054687500
5	0.5	<S>+<S>+<S>+OK	OK	1	170	44	0.007812500
5	0.5	<S>+<S>+<S>+OK	OL	7	170	44	0.039062500
5	0.5	<S>+<S>+<S>+OK	OR	6	170	44	0.033854167
5	0.5	<S>+<S>+<S>+OK	S	1	170	44	0.007812500
5	0.5	<S>+<S>+<S>+OK	SH	8	170	44	0.044270833
5	0.5	<S>+<S>+<S>+OK	Y	9	170	44	0.049479167
5	0.5	<S>+<S>+<S>+OL	<E>	5	95	44	0.047008547
5	0.5	<S>+<S>+<S>+OL	AIIN	4	95	44	0.038461538
5	0.5	<S>+<S>+<S>+OL	AIN	3	95	44	0.029914530
5	0.5	<S>+<S>+<S>+OL	AL	3	95	44	0.029914530
5	0.5	<S>+<S>+<S>+OL	AM_ADDR	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	AR	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	CARRIER_Q	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	CH	7	95	44	0.064102564
5	0.5	<S>+<S>+<S>+OL	CHD	3	95	44	0.029914530
5	0.5	<S>+<S>+<S>+OL	DA	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	DY	4	95	44	0.038461538
5	0.5	<S>+<S>+<S>+OL	D_ADDR	4	95	44	0.038461538
5	0.5	<S>+<S>+<S>+OL	E	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	EEE	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	K	24	95	44	0.209401709
5	0.5	<S>+<S>+<S>+OL	L	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	O	3	95	44	0.029914530
5	0.5	<S>+<S>+<S>+OL	OK	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	OL	1	95	44	0.012820513
5	0.5	<S>+<S>+<S>+OL	OR	3	95	44	0.029914530
5	0.5	<S>+<S>+<S>+OL	P	2	95	44	0.021367521
5	0.5	<S>+<S>+<S>+OL	S	2	95	44	0.021367521
5	0.5	<S>+<S>+<S>+OL	SH	8	95	44	0.072649573
5	0.5	<S>+<S>+<S>+OL	T	4	95	44	0.038461538
5	0.5	<S>+<S>+<S>+OL	Y	7	95	44	0.064102564
5	0.5	<S>+<S>+<S>+OR	<E>	2	17	44	0.064102564
5	0.5	<S>+<S>+<S>+OR	AIIN	1	17	44	0.038461538
5	0.5	<S>+<S>+<S>+OR	AIN	4	17	44	0.115384615
5	0.5	<S>+<S>+<S>+OR	AL	3	17	44	0.089743590
5	0.5	<S>+<S>+<S>+OR	CH	1	17	44	0.038461538
5	0.5	<S>+<S>+<S>+OR	LOCAL_CHAR_I	1	17	44	0.038461538
5	0.5	<S>+<S>+<S>+OR	O	1	17	44	0.038461538
5	0.5	<S>+<S>+<S>+OR	OR	1	17	44	0.038461538
5	0.5	<S>+<S>+<S>+OR	Y	3	17	44	0.089743590
5	0.5	<S>+<S>+<S>+OS	<E>	2	2	44	0.104166667
5	0.5	<S>+<S>+<S>+OT	<E>	2	105	44	0.019685039
5	0.5	<S>+<S>+<S>+OT	AIIN	3	105	44	0.027559055
5	0.5	<S>+<S>+<S>+OT	AIN	3	105	44	0.027559055
5	0.5	<S>+<S>+<S>+OT	AIR	1	105	44	0.011811024
5	0.5	<S>+<S>+<S>+OT	AL	9	105	44	0.074803150
5	0.5	<S>+<S>+<S>+OT	AM_ADDR	2	105	44	0.019685039
5	0.5	<S>+<S>+<S>+OT	AN	1	105	44	0.011811024
5	0.5	<S>+<S>+<S>+OT	AR	4	105	44	0.035433071
5	0.5	<S>+<S>+<S>+OT	A_ADDR	1	105	44	0.011811024
5	0.5	<S>+<S>+<S>+OT	CH	11	105	44	0.090551181
5	0.5	<S>+<S>+<S>+OT	CHD	4	105	44	0.035433071
5	0.5	<S>+<S>+<S>+OT	D_ADDR	1	105	44	0.011811024
5	0.5	<S>+<S>+<S>+OT	E	24	105	44	0.192913386
5	0.5	<S>+<S>+<S>+OT	EE	14	105	44	0.114173228
5	0.5	<S>+<S>+<S>+OT	EEE	2	105	44	0.019685039
5	0.5	<S>+<S>+<S>+OT	IIN	1	105	44	0.011811024
5	0.5	<S>+<S>+<S>+OT	O	7	105	44	0.059055118
5	0.5	<S>+<S>+<S>+OT	OL	6	105	44	0.051181102
5	0.5	<S>+<S>+<S>+OT	OR	2	105	44	0.019685039
5	0.5	<S>+<S>+<S>+OT	SH	2	105	44	0.019685039
5	0.5	<S>+<S>+<S>+OT	Y	5	105	44	0.043307087
5	0.5	<S>+<S>+<S>+P	AR	3	36	44	0.060344828
5	0.5	<S>+<S>+<S>+P	CH	5	36	44	0.094827586
5	0.5	<S>+<S>+<S>+P	CHD	4	36	44	0.077586207
5	0.5	<S>+<S>+<S>+P	DA	1	36	44	0.025862069
5	0.5	<S>+<S>+<S>+P	D_ADDR	2	36	44	0.043103448
5	0.5	<S>+<S>+<S>+P	O	4	36	44	0.077586207
5	0.5	<S>+<S>+<S>+P	OL	9	36	44	0.163793103
5	0.5	<S>+<S>+<S>+P	OT	1	36	44	0.025862069
5	0.5	<S>+<S>+<S>+P	SH	4	36	44	0.077586207
5	0.5	<S>+<S>+<S>+P	Y	3	36	44	0.060344828
5	0.5	<S>+<S>+<S>+R	<E>	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+R	AIIN	2	27	44	0.051020408
5	0.5	<S>+<S>+<S>+R	AIN	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+R	AL	3	27	44	0.071428571
5	0.5	<S>+<S>+<S>+R	AM_ADDR	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+R	A_ADDR	3	27	44	0.071428571
5	0.5	<S>+<S>+<S>+R	CH	3	27	44	0.071428571
5	0.5	<S>+<S>+<S>+R	CHD	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+R	O	2	27	44	0.051020408
5	0.5	<S>+<S>+<S>+R	OL	2	27	44	0.051020408
5	0.5	<S>+<S>+<S>+R	OR	2	27	44	0.051020408
5	0.5	<S>+<S>+<S>+R	SH	4	27	44	0.091836735
5	0.5	<S>+<S>+<S>+R	T	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+R	Y	1	27	44	0.030612245
5	0.5	<S>+<S>+<S>+RESUME_CARD	<E>	1	1	44	0.065217391
5	0.5	<S>+<S>+<S>+S	<E>	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	AIIN	2	66	44	0.028409091
5	0.5	<S>+<S>+<S>+S	AIN	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	AIR	2	66	44	0.028409091
5	0.5	<S>+<S>+<S>+S	AL	8	66	44	0.096590909
5	0.5	<S>+<S>+<S>+S	AM_ADDR	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	AR	4	66	44	0.051136364
5	0.5	<S>+<S>+<S>+S	A_ADDR	5	66	44	0.062500000
5	0.5	<S>+<S>+<S>+S	CH	4	66	44	0.051136364
5	0.5	<S>+<S>+<S>+S	E	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	EE	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	K	2	66	44	0.028409091
5	0.5	<S>+<S>+<S>+S	L	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+S	O	9	66	44	0.107954545
5	0.5	<S>+<S>+<S>+S	OK	3	66	44	0.039772727
5	0.5	<S>+<S>+<S>+S	OL	5	66	44	0.062500000
5	0.5	<S>+<S>+<S>+S	OR	5	66	44	0.062500000
5	0.5	<S>+<S>+<S>+S	OT	5	66	44	0.062500000
5	0.5	<S>+<S>+<S>+S	SH	5	66	44	0.062500000
5	0.5	<S>+<S>+<S>+S	Y	1	66	44	0.017045455
5	0.5	<S>+<S>+<S>+SH	<E>	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	AIIN	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	AL	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	AR	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	CH	6	128	44	0.043333333
5	0.5	<S>+<S>+<S>+SH	DY	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	D_ADDR	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	E	58	128	44	0.390000000
5	0.5	<S>+<S>+<S>+SH	EE	19	128	44	0.130000000
5	0.5	<S>+<S>+<S>+SH	K	3	128	44	0.023333333
5	0.5	<S>+<S>+<S>+SH	L	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	O	18	128	44	0.123333333
5	0.5	<S>+<S>+<S>+SH	OK	6	128	44	0.043333333
5	0.5	<S>+<S>+<S>+SH	OL	3	128	44	0.023333333
5	0.5	<S>+<S>+<S>+SH	OR	3	128	44	0.023333333
5	0.5	<S>+<S>+<S>+SH	OT	2	128	44	0.016666667
5	0.5	<S>+<S>+<S>+SH	T	1	128	44	0.010000000
5	0.5	<S>+<S>+<S>+SH	Y	2	128	44	0.016666667
