event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	card_no	component_recipe	semantic_layer_de	owner_expansion_de	diagnostic_fragments	renderer_rules	renderer_pieces	entry_frame	surface_selection_layer	produced_surface	observed_surface	exact_surface_match	visible_character_layers_de
E011	f10r	H1	H1-S002	f10r.5	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC011	OK+Y	ANSETZEN · DIES	den laufenden Posten einsetzen	ok-y	ENTRY_FRAME>ITEM_CONTINUATION_CARRIER	PREFIX:q|OK>Y:ch	q	OWNER_CARD_DEFAULT	qokchy	qokchy	YES	KOMPONENTEN=ok-y; RENDERER=PREFIX:q|OK>Y:ch; WAHL=OWNER_CARD_DEFAULT
E012	f10r	H1	H1-S002	f10r.5	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC012	OT+CH+OL	DANACH · ABNEHMEN · FORTSETZEN	danach den laufenden Posten weiter bis bereit abnehmen	ot-ch-ol	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qotchol	qotchol	YES	KOMPONENTEN=ot-ch-ol; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E013	f10r	H1	H1-S002	f10r.5	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter bis bereit abnehmen	ol	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chol	chol	YES	KOMPONENTEN=ol; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E014	f10r	H1	H1-S002	f10r.5	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC014	CTH+Y	BEREIT · DIES	danach den laufenden Posten weiter bis bereit abnehmen	cth-y	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cthy	cthy	YES	KOMPONENTEN=cth-y; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E015	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC015	Y+CH+E+OR	DIES · ABNEHMEN · KURZ · ANSATZ	den laufenden Posten kurz abziehen	y-ch-e-or	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ycheor	ycheor	YES	KOMPONENTEN=y-ch-e-or; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E016	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC014	CTH+Y	BEREIT · DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	cth-y	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cthy	cthy	YES	KOMPONENTEN=cth-y; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E017	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC016	OR	ANSATZ	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	or	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chor	chor	YES	KOMPONENTEN=or; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E018	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC017	CTH+AIIN	BEREIT · MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	cth-aiin	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cthaiin	cthaiin	YES	KOMPONENTEN=cth-aiin; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E019	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC018	O+CTH+OL+Y	GANG · BEREIT · FORTSETZEN · DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	o-cth-ol-y	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qoctholy	qoctholy	YES	KOMPONENTEN=o-cth-ol-y; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E020	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	y	ENTRY_FRAME	PREFIX:d	d	OWNER_CARD_DEFAULT	dy	dy	YES	KOMPONENTEN=y; RENDERER=PREFIX:d; WAHL=OWNER_CARD_DEFAULT
E021	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chy	chy	YES	KOMPONENTEN=y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E022	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC009	AIIN	MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	aiin	ENTRY_FRAME	PREFIX:t	t	OWNER_CARD_DEFAULT	taiin	taiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:t; WAHL=OWNER_CARD_DEFAULT
E023	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	y	ENTRY_FRAME	PREFIX:sh	sh	LOCAL_OVERRIDE_SLIP	shy	shy	YES	KOMPONENTEN=y; RENDERER=PREFIX:sh; WAHL=LOCAL_OVERRIDE_SLIP
E024	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC020	OT+CH+OR	DANACH · ABNEHMEN · ANSATZ	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	ot-ch-or	ENTRY_FRAME	PREFIX:q	q	OWNER_CARD_DEFAULT	qotchor	qotchor	YES	KOMPONENTEN=ot-ch-or; RENDERER=PREFIX:q; WAHL=OWNER_CARD_DEFAULT
E025	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC016	OR	ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	or	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chor	chor	YES	KOMPONENTEN=or; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E026	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC021	OT+OL	DANACH · FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	ot-ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	otol	otol	YES	KOMPONENTEN=ot-ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E027	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	ol	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chol	chol	YES	KOMPONENTEN=ol; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E028	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC022	OL+OR	FORTSETZEN · ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	ol-or	ENTRY_FRAME	PREFIX:ch	ch	OWNER_CARD_DEFAULT	cholor	cholor	YES	KOMPONENTEN=ol-or; RENDERER=PREFIX:ch; WAHL=OWNER_CARD_DEFAULT
E029	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC013	OL	FORTSETZEN	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	ol	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chol	chol	YES	KOMPONENTEN=ol; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E030	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC009	AIIN	MASS	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E031	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC003	AR	QUELLE	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	ar	ENTRY_FRAME	PREFIX:d	d	CONTEXT_WRAPPER_RULE	dar	dar	YES	KOMPONENTEN=ar; RENDERER=PREFIX:d; WAHL=CONTEXT_WRAPPER_RULE
E032	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC023	O+Y+K+OR	GANG · DIES · ZUDOSIEREN · ANSATZ	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	o-y-k-or	TRANSFER_LINKER	K>OR:ch	BARE	GLOBAL_CARD_FORM	oykchor	oykchor	YES	KOMPONENTEN=o-y-k-or; RENDERER=K>OR:ch; WAHL=GLOBAL_CARD_FORM
E033	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC016	OR	ANSATZ	den laufenden Posten bis zur Sollstufe zugeben	or	ENTRY_FRAME	PREFIX:sh	sh	OWNER_CARD_DEFAULT	shor	shor	YES	KOMPONENTEN=or; RENDERER=PREFIX:sh; WAHL=OWNER_CARD_DEFAULT
E034	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC016	OR	ANSATZ	den laufenden Posten bis zur Sollstufe zugeben	or	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chor	chor	YES	KOMPONENTEN=or; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E035	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC019	Y	DIES	den laufenden Posten bis zur Sollstufe zugeben	y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chy	chy	YES	KOMPONENTEN=y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E036	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC024	K+IIN	ZUDOSIEREN · STUFE	den laufenden Posten bis zur Sollstufe zugeben	k-iin	IIN_STRETCH	K>IIN:ai	BARE	GLOBAL_CARD_FORM	kaiiin	kaiiin	YES	KOMPONENTEN=k-iin; RENDERER=K>IIN:ai; WAHL=GLOBAL_CARD_FORM
E037	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC019	Y	DIES	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	y	ENTRY_FRAME	PREFIX:d	d	OWNER_CARD_DEFAULT	dy	dy	YES	KOMPONENTEN=y; RENDERER=PREFIX:d; WAHL=OWNER_CARD_DEFAULT
E038	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	OT01	PROC025	CH+O+AIIN	ABNEHMEN · GANG · MASS	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	ch-o-aiin	ADDRESS_HINGE	O>AIIN:d	BARE	GLOBAL_CARD_FORM	chodaiin	chodaiin	YES	KOMPONENTEN=ch-o-aiin; RENDERER=O>AIIN:d; WAHL=GLOBAL_CARD_FORM
E039	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC026	T+SH+OL	EINTRAGEN · HALTEN · FORTSETZEN	den laufenden Posten weiter eintragen und halten	t-sh-ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	tshol	tshol	YES	KOMPONENTEN=t-sh-ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E040	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC027	SH+O+AL	HALTEN · GANG · ZIEL	den laufenden Posten an der bezeichneten Stelle im Arbeitsgang an Ort halten	sch-o-al	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	schoal	schoal	YES	KOMPONENTEN=sch-o-al; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E041	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC028	CFH+Y	AUSWRINGEN · DIES	den laufenden Posten auswringen	cfh-y	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cfhy	cfhy	YES	KOMPONENTEN=cfh-y; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E042	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC029	SH+Y+AIIN	HALTEN · DIES · MASS	den laufenden Posten nach vorgeschriebenem Maß halten	sh-y-aiin	ITEM_CONTINUATION_CARRIER>ADDRESS_HINGE	SH>Y:f|Y>AIIN:d	BARE	GLOBAL_CARD_FORM	shfydaiin	shfydaiin	YES	KOMPONENTEN=sh-y-aiin; RENDERER=SH>Y:f|Y>AIIN:d; WAHL=GLOBAL_CARD_FORM
E043	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC030	P+Y	EINFUELLEN · DIES	den laufenden Posten hineingeben	p-y	ENTRY_FRAME>ITEM_CONTINUATION_CARRIER	PREFIX:c|P>Y:h	c	GLOBAL_CARD_FORM	cphy	cphy	YES	KOMPONENTEN=p-y; RENDERER=PREFIX:c|P>Y:h; WAHL=GLOBAL_CARD_FORM
E044	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC031	SH+EE+Y	HALTEN · LANG · DIES	den laufenden Posten länger halten	sh-e-y	DIRECT	NONE	BARE	CONTEXT_WRAPPER_RULE	shey	shey	YES	KOMPONENTEN=sh-e-y; RENDERER=NONE; WAHL=CONTEXT_WRAPPER_RULE
E045	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC032	T+CH+O+DY	EINTRAGEN · ABNEHMEN · GANG · SCHLUSS	den laufenden Posten im Arbeitsgang abschließend eintragen und abziehen und den Schritt schließen	t-ch-o-dy	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	tchody	tchody	YES	KOMPONENTEN=t-ch-o-dy; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E046	f11r	H3	H3-S002	f11r.1	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC033	SH+O+Y+T+Y	HALTEN · GANG · DIES · EINTRAGEN · DIES	den laufenden Posten im Arbeitsgang halten und eintragen	sh-o-y-t-y	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	shoyty	shoyty	YES	KOMPONENTEN=sh-o-y-t-y; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E047	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC034	RESUME_CARD	WIEDERAUFNEHMEN	den laufenden Posten weiter zugeben	chol	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	dchol	dchol	YES	KOMPONENTEN=chol; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E048	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC019	Y	DIES	den laufenden Posten weiter zugeben	y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chy	chy	YES	KOMPONENTEN=y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E049	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC035	K+Y	ZUDOSIEREN · DIES	den laufenden Posten weiter zugeben	k-y	ITEM_CONTINUATION_CARRIER	K>Y:ch	BARE	GLOBAL_CARD_FORM	kchy	kchy	YES	KOMPONENTEN=k-y; RENDERER=K>Y:ch; WAHL=GLOBAL_CARD_FORM
E050	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	y	ENTRY_FRAME	PREFIX:d	d	OWNER_CARD_DEFAULT	dy	dy	YES	KOMPONENTEN=y; RENDERER=PREFIX:d; WAHL=OWNER_CARD_DEFAULT
E051	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC009	AIIN	MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E052	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC036	OT+Y	DANACH · DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	ot-y	ENTRY_FRAME>ITEM_CONTINUATION_CARRIER	PREFIX:q|OT>Y:ch	q	GLOBAL_CARD_FORM	qotchy	qotchy	YES	KOMPONENTEN=ot-y; RENDERER=PREFIX:q|OT>Y:ch; WAHL=GLOBAL_CARD_FORM
E053	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC037	OK+OL	ANSETZEN · FORTSETZEN	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	ok-ol	ITEM_CONTINUATION_CARRIER	OK>OL:ch	BARE	GLOBAL_CARD_FORM	okchol	okchol	YES	KOMPONENTEN=ok-ol; RENDERER=OK>OL:ch; WAHL=GLOBAL_CARD_FORM
E054	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC014	CTH+Y	BEREIT · DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	cth-y	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cthy	cthy	YES	KOMPONENTEN=cth-y; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E055	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	OT02	PROC019	Y	DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	y	ENTRY_FRAME	PREFIX:d	d	OWNER_CARD_DEFAULT	dy	dy	YES	KOMPONENTEN=y; RENDERER=PREFIX:d; WAHL=OWNER_CARD_DEFAULT
E056	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC038	OK+AIIN	ANSETZEN · MASS	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ok-aiin	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	KOMPONENTEN=ok-aiin; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E057	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	aiin	ENTRY_FRAME	PREFIX:ch	ch	OWNER_CARD_DEFAULT	chaiin	chaiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:ch; WAHL=OWNER_CARD_DEFAULT
E058	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC039	Y+K+AIN	DIES · ZUDOSIEREN · PORTION	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	y-k-ain	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ykain	ykain	YES	KOMPONENTEN=y-k-ain; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E059	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC040	Y+K+AN	DIES · ZUDOSIEREN · NACHGABE	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	y-k-an	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ykan	ykan	YES	KOMPONENTEN=y-k-an; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E060	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC041	O+DY	GANG · SCHLUSS	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	o-dy	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ody	ody	YES	KOMPONENTEN=o-dy; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E061	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E062	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC042	CHD+Y	UMSETZEN · DIES	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	ch-y	CHD_JOINT	CHD>Y:ed	BARE	GLOBAL_CARD_FORM	chedy	chedy	YES	KOMPONENTEN=ch-y; RENDERER=CHD>Y:ed; WAHL=GLOBAL_CARD_FORM
E063	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	OT03	PROC043	TALAM	VERWAHREN	den laufenden Posten verwahren	talam	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	talam	talam	YES	KOMPONENTEN=talam; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E064	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC044	Y+K+AIIN	DIES · ZUDOSIEREN · MASS	den laufenden Posten nach vorgeschriebenem Maß dosiert zugeben	y-k-aiin	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ykaiin	ykaiin	YES	KOMPONENTEN=y-k-aiin; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E065	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC045	CH+E+O+AR	ABNEHMEN · KURZ · GANG · QUELLE	den laufenden Posten von dort im Arbeitsgang kurz entnehmen	ch-e-o-ar	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cheoar	cheoar	YES	KOMPONENTEN=ch-e-o-ar; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E066	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC046	CHK+EE+Y	WAERMEN · LANG · DIES	den laufenden Posten weiter länger temperieren und den Schritt schließen	ch-ee-y	ITEM_CONTINUATION_CARRIER	EE>Y:k	BARE	GLOBAL_CARD_FORM	cheeky	cheeky	YES	KOMPONENTEN=ch-ee-y; RENDERER=EE>Y:k; WAHL=GLOBAL_CARD_FORM
