case	original	variant_index	context	prediction	original_status	saved_witnesses	saved_lifts	sufficient_lifts	positive_saved_witnesses	status	independent_meaning_capacity
FULL03	L02_188	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_196	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_197	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_198	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL04	L02_026	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_027	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_028	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_036	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_038	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_039	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_100	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_101	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_103	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_121	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_123	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_124	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_185	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_186	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_188	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_196	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_197	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL04	L02_198	6	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	1	FULL04_independent	SAVED_SUFFICIENT_EXTENSION	0
FULL05	L02_009	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_012	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_024	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_027	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_039	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_042	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_094	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_100	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_109	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_115	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_124	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_130	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_182	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_185	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_197	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_200	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_212	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL05	L02_215	8	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_009	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_012	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_024	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_027	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_039	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_042	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_094	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_100	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_109	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_115	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_124	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_130	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_182	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_185	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_197	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_200	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_212	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL06	L02_215	10	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_027	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_028	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_038	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_039	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_100	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_103	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_123	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_124	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_185	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL07	L02_188	12	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
