edition	paragraph	model	at	word	hypothesis
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G006	y	und
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G007	r	darauf
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G010	okaiin	Dosis des Grundansatzes
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.34|G012	qokam	erwärme
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G002	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G003	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G004	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G008	cthar	kleine Kräuterportion
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G001	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G002	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G003	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G004	okeey	erwärme vorsichtig
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G006	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G007	dain	Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G008	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G009	sheckhy	Mischung
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.36|G012	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G003	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G004	y	und
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G006	cheey	zerreibe fein
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G010	qoky	erwärme mäßig
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.37|G013	sham	feuchte Masse
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G001	daiin	Dosis Q
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G002	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G006	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G007	okaiin	Dosis des Grundansatzes
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.38|G011	shy	feucht
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G001	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G002	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G003	olr	⟦olr⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G004	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G005	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G006	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G007	o	und
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G008	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G009	keey	⟦keey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G012	or	Anteil
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G013	al	davon
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.39|G014	lom	⟦lom⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G002	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G004	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G005	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G007	chery	⟦chery⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G008	ol	mit
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G010	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G011	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G002	shar	⟦shar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G003	shar	⟦shar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G004	r	darauf
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G005	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G007	okain	⟦okain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G009	qokchy	mische ein
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.41|G011	orain	⟦orain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G001	qo	nimm
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G002	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G003	sheckhy	Mischung
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G004	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.42|G010	cham	⟦cham⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G002	ar	Teil
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G003	al	davon
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G004	shear	⟦shear⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G005	teey	⟦teey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G007	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G010	oty	kühl
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G011	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.43|G012	qokam	erwärme
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G003	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G005	ol	mit
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G007	chky	⟦chky⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G009	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G010	qol	⟦qol⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.44|G011	okam	⟦okam⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.45|G001	odain	⟦odain⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
ZL3b	f116r|f116r.31-f116r.45	N	ZL3b|f116r.45|G005	chy	heiß
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G001	pchall[a:o]rar	⟦pchall[a:o]rar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G002	al	davon
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G003	ckhal	presse aus
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G004	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G005	alolfchy	⟦alolfchy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G006	rpchey	⟦rpchey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G007	shfy	⟦shfy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G008	ches	stampfe
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G009	ar	Teil
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G010	opchekan	⟦opchekan⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.31|G011	dlr	⟦dlr⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G001	olkeey	⟦olkeey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G002	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G003	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G004	qor	⟦qor⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G005	aiin	Maßzahl Q
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G006	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G007	ol	mit
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G008	lchedy	⟦lchedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G009	rshey	⟦rshey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G010	qokeedy	⟦qokeedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G011	chtain	⟦chtain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.32|G012	oly	⟦oly⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G001	soraiin	⟦soraiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G002	ykeey	erwärme erneut
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G003	arain	⟦arain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G004	sheeky	⟦sheeky⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G005	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G006	sheey	benetze
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G007	qol	⟦qol⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G008	cheds	⟦cheds⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G009	ar	Teil
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G010	r	darauf
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.33|G011	[?:a]rsheg	⟦[?:a]rsheg⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G001	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G002	ar	Teil
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G003	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G004	shek	⟦shek⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G005	okain	⟦okain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G006	y	und
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G007	r	darauf
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G010	okaiin	Dosis des Grundansatzes
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.34|G012	qokam	erwärme
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G002	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G003	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G004	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G008	cthar	kleine Kräuterportion
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G001	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G002	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G003	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G004	okeey	erwärme vorsichtig
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G006	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G007	dain	Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G008	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G009	sheckhy	vermische
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.36|G012	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G003	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G004	y	und
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G006	cheey	zerreibe fein
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G010	qoky	erwärme mäßig
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.37|G013	sham	feuchte Masse
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G001	daiin	Dosis Q
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G002	qokeey	erhitze anhaltend
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G006	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G007	okaiin	Dosis des Grundansatzes
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.38|G011	shy	feucht
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G001	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G002	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G003	olr	⟦olr⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G004	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G005	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G006	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G007	o	und
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G008	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G009	keey	⟦keey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
