lexicon_id	scope	surface_examples	current_default	default_language	source_class	confidence	events	pages	derivation	meaning_status
1779decef17481ec2853	PROSE_EXACT_CARD	qotedaiin	das breite Gefäß	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
1b1ffdd869fb1429ad03	PROSE_EXACT_CARD	oldy	koche sanft und beende diesen Arbeitsschritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f55v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
1bfd786e6b8b63734a59	PROSE_EXACT_CARD	solkeey	setze die Person an das Becken	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
204b04837409088c48f9	PROSE_EXACT_CARD	oltchy	bewahre es in einem bedeckten Gefäß	GERMAN_CREATIVE_DEFAULT	STORAGE	.38	1	f55v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
21ed2873b71e57269c08	PROSE_EXACT_CARD	chckhal	für die angegebene Dauer	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_END	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
22fb87a5a83e5c3fb510	PROSE_EXACT_CARD	kair	der zurücklaufende Strom	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
232195d6ff2f326322f7	PROSE_EXACT_CARD	qokol	lasse die Mischung einlaufen	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
259b2b3b0bf859882e2c	PROSE_EXACT_CARD	dchedy|schedy|tchedy	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	GERMAN_CREATIVE_DEFAULT	APPARATUS_WASH_THROUGH_CLOSE	.61	4	f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
276a7c2d74d1143446f4	PROSE_EXACT_CARD	choky|oky|qoky	Die aktive Portion verwenden	GERMAN_CREATIVE_DEFAULT	APPLICATION_ACTION	.61	10	f10r|f56r|f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
27d97af8c96eb056c2e6	PROSE_EXACT_CARD	oykchor	wenn sich die Blüte geöffnet hat	GERMAN_CREATIVE_DEFAULT	PROCESS_CONDITION	.35	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
28ffbc88b97772a75f1e	PROSE_EXACT_CARD	olchedy|qolchedy	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	GERMAN_CREATIVE_DEFAULT	RESERVE_MIXED_LIQUID_CLOSE	.60	3	f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
29e0eb222ef2fb99523a	PROSE_EXACT_CARD	lar	schließe den unteren Ablauf	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2b7fa918d1b2f5c656e3	PROSE_EXACT_CARD	lo	schließe den unteren Ablauf	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2bc2ed2630dbdaaa6b59	PROSE_EXACT_CARD	dalchdy	behalte den Rückstand und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2c1a5fd92b9e3c762242	PROSE_EXACT_CARD	cheeky	solange es noch warm ist	GERMAN_CREATIVE_DEFAULT	PORTABLE_TECHNICAL_PHRASE	.24	2	f55v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2c82523794dcb7d2b343	PROSE_EXACT_CARD	oiiin|soiiin	bis es klar ist	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.24	2	f81v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2cc054357a929df85f64	PROSE_EXACT_CARD	cho|sho	nimm danach den folgenden Zusatz oder Pflanzenteil	GERMAN_CREATIVE_DEFAULT	PREPARATION_ACTION	.65	4	f56r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2cc8bb3c2af19607888f	PROSE_EXACT_CARD	chckhy|shckhy	durch die verbundenen Läufe	GERMAN_CREATIVE_DEFAULT	CHANNEL_ROUTE	.52	4	f81v|f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2d2e37ccb2dacc53ee5a	PROSE_EXACT_CARD	solkaiin	durch ein Tuch	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2e2027b1951d79911e24	PROSE_EXACT_CARD	tchody	lasse die geseihte Flüssigkeit offen abkühlen	GERMAN_CREATIVE_DEFAULT	CLAUSE_CLOSURE	.33	1	f11r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2e7e89e0bd12b999c280	PROSE_EXACT_CARD	lshedy	wasche einmal und beende diesen Durchgang	GERMAN_CREATIVE_DEFAULT	SINGLE_WASH_CLOSE	.55	2	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
2f1c5e56e8f0ff459065	PROSE_EXACT_CARD	aiin|chaiin|daiin|saiin|taiin	Ein vorgeschriebenes Maß	GERMAN_CREATIVE_DEFAULT	MEASURE_REFERENCE	.66	20	f10r|f11r|f55v|f56r|f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
308e8ea2d5d190c498e8	PROSE_EXACT_CARD	okal|qokal	mische beide Anteile zusammen	GERMAN_CREATIVE_DEFAULT	COMBINE_PORTIONS	.54	6	f55v|f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
322281bd391aa621f568	PROSE_EXACT_CARD	okchol	lege ihn warm auf	GERMAN_CREATIVE_DEFAULT	APPLICATION	.35	1	f11r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
342c3f0777337648f4b3	PROSE_EXACT_CARD	cheedar	setze die Person an das Becken	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
348e81ba084c5acdb32b	PROSE_EXACT_CARD	shecthedchy	wende es an der markierten Stelle an	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
3ae9a121ba0045b913e8	PROSE_EXACT_CARD	qokar	über der örtlich bezeichneten Stelle	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
3b70942557b3a40e8030	PROSE_EXACT_CARD	olkeedy|solkeedy	lasse die Flüssigkeit sich setzen und beende den Schritt	GERMAN_CREATIVE_DEFAULT	SETTLE_LIQUID_CLOSE	.52	3	f81v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
3e9c7f217843b588489d	PROSE_EXACT_CARD	raly	die erste Öffnung	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
403c1592f918c8f23b88	PROSE_EXACT_CARD	ykain	koche das breite Blatt sanft	GERMAN_CREATIVE_DEFAULT	PREPARATION_ACTION	.34	1	f55v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
409de02322e7b2ca0c62	PROSE_EXACT_CARD	kaiiin	bis ein bitterer Geschmack bleibt	GERMAN_CREATIVE_DEFAULT	PROCESS_CONDITION	.37	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
428a5e3662aa57b4b256	PROSE_EXACT_CARD	schoal	vom schattigen Waldort	GERMAN_CREATIVE_DEFAULT	HABITAT	.34	1	f11r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
42cdc187d5b9ffc60063	PROSE_EXACT_CARD	solkey	öffne danach den oberen Lauf	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
433713294b25b0a12f66	PROSE_EXACT_CARD	lchedal	das untere Becken	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
43eb9aa12959b4d5cdc9	PROSE_EXACT_CARD	qekey	ohne Kochen	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
497cbd9c7401810ff56b	PROSE_EXACT_CARD	otol	eine Handvoll	GERMAN_CREATIVE_DEFAULT	MEASURE	.42	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
4a7a6326ac95a8809302	PROSE_EXACT_CARD	qokaly	fahre am zweiten Lauf fort	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
4d4559019a961b834aa1	PROSE_EXACT_CARD	char|dar|sar	Daraus, aus demselben Ansatz	GERMAN_CREATIVE_DEFAULT	SAME_PREPARED_BATCH_REFERENCE	.66	5	f10r|f81v|f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
4da0f0f7b5fc7ac20067	PROSE_EXACT_CARD	ral	und lasse es abkühlen	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_END	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
4de12cf322dfb76ded1e	PROSE_EXACT_CARD	otchedy|qotchedy	mische zu gleichen Teilen und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
4eab1841ed655c20a348	PROSE_EXACT_CARD	sheckhal	eine mäßige Menge	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
53cd0637c6820ba5e91f	PROSE_EXACT_CARD	dain	durch ein Tuch	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.24	2	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
54d0e228ca346110af05	PROSE_EXACT_CARD	otaiin|sotaiin	für dieselbe Dauer wie zuvor	GERMAN_CREATIVE_DEFAULT	DURATION_REFERENCE	.50	3	f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
54e32e9c1414b20640e9	PROSE_EXACT_CARD	sshkchdy	halte es warm und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
577c03a928d674d420d7	PROSE_EXACT_CARD	shoyty	behalte die Blütenkrone zurück	GERMAN_CREATIVE_DEFAULT	PLANT_PART	.31	1	f11r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
5d5e0b288cf36864ed9d	PROSE_EXACT_CARD	oteey	das bereitete Öl	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.24	2	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
5e8441397e7c0faf042b	PROSE_EXACT_CARD	chedchy	gieße das erwärmte Wasser ein	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
5eff216ba51fbfb21f22	PROSE_EXACT_CARD	ls	die erste Öffnung	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
5fca8fc3dee57e1d8c1f	PROSE_EXACT_CARD	lcheey	der eingetauchte Teil	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
601b77449028deed39de	PROSE_EXACT_CARD	otchdy	ziehe es ab und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
61a075bc54793c1c781f	PROSE_EXACT_CARD	sotodan	gebrauche es frisch vermischt	GERMAN_CREATIVE_DEFAULT	CLAUSE_CLOSURE	.37	1	f56r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
62ff059766b21c7de083	PROSE_EXACT_CARD	otytchol	trinke es bei Magenschmerz	GERMAN_CREATIVE_DEFAULT	INDICATION	.38	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
65df3cd9e59060042d47	PROSE_EXACT_CARD	pchedy	ziehe es ab und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
65f320e75510b2f38182	PROSE_EXACT_CARD	dchey	Nimm die faserige untere Wurzel	GERMAN_CREATIVE_DEFAULT	PLANT_PART	.35	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
6afeb5c9ab9f6cbdea0d	PROSE_EXACT_CARD	orain	gebrauche die fertige Flüssigkeit frisch	GERMAN_CREATIVE_DEFAULT	CLAUSE_CLOSURE	.36	1	f55v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
6b89d6dd70635bc60fe0	PROSE_EXACT_CARD	qcthey|shcthey	unter derselben Einstellung	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.24	2	f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
6f7ff8287eddf4da9fdb	PROSE_EXACT_CARD	chdy|chedy	rühre, bis alles gleichmäßig vermischt ist	GERMAN_CREATIVE_DEFAULT	MIXING_ACTION	.62	11	f55v|f81v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7249edc4df3419c26999	PROSE_EXACT_CARD	ycheor	sie wächst auf feuchtem Wiesengrund	GERMAN_CREATIVE_DEFAULT	HABITAT	.31	1	f10r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
74c76d589d44120f647b	PROSE_EXACT_CARD	dsheol	wende es an der markierten Stelle an	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f81v	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
75a523fcf039b006f97b	PROSE_EXACT_CARD	kchal	bewahre den Rest trocken im Schatten	GERMAN_CREATIVE_DEFAULT	STORAGE	.35	1	f56r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7811a7daff25d476e28d	PROSE_EXACT_CARD	olsaly	das untere Becken	GERMAN_CREATIVE_DEFAULT	APPLICATION_PHRASE	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
78b3b3140714da19090d	PROSE_EXACT_CARD	daldy	wiederhole es an der zweiten Öffnung und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7a4bb8136330ee4e6e56	PROSE_EXACT_CARD	chor|or|shor|sor	Die bereitete Arbeitsflüssigkeit	GERMAN_CREATIVE_DEFAULT	PREPARED_LIQUID	.53	7	f10r|f55v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7d2404c835b10a2c06af	PROSE_EXACT_CARD	okair	öffne danach den oberen Lauf	GERMAN_CREATIVE_DEFAULT	APPLICATION_CLAUSE_HEAD	.16	1	f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7d25241b0e56c836372a	PROSE_EXACT_CARD	qokeedy	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	GERMAN_CREATIVE_DEFAULT	TEMPERED_IMMERSION_CLOSE	.52	10	f82r|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7db18b2f0fb7ed0fcfd3	PROSE_EXACT_CARD	qokedy	spüle die bezeichnete Stelle einmal und beende den Schritt	GERMAN_CREATIVE_DEFAULT	LOCAL_RINSE_CLOSE	.50	8	f81v|f83r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
7f68f60279efe6b28cd7	PROSE_EXACT_CARD	rshedy	trinke den angegebenen Anteil und beende den Schritt	GERMAN_CREATIVE_DEFAULT	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	V42_R2_ALL_381_EVENTS_EXACT_TUPLE_CONSISTENT	CREATIVE_CARD_EXPANSION_NOT_DECIPHERMENT
