audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G651-A01-011	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f112r	f112r.36	S	B	3	3	MEDIAL	ol	olchain	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	2	1	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checkhy:?] | [olchain:?] | heißer Ansatz am Ende des Grades | [olam:?]	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockenes Arzneikompositum am Gradanfang | [olchain:?] | heißer Ansatz am Ende des Grades | [olam:?]	0	SHORT_OR_OPAQUE_CONTEXT
G651-A01-012	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f112v	f112v.26	S	B	3	3	MEDIAL	checkhey	cheeol	ychedal checkhey checkhy cheeol qokeedy qoteosam chos	ychedal checkhey checkhy cheeol qokeedy qoteosam chos	yche al checkhey checkhy cheeol qokeedy qote sam chos	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	1	1	[ychedal:?] | [checkhey:?] | [checkhy:?] | [cheeol:?] | heiß am Ende des Grades, abgeschlossen | [qoteosam:?] | [chos:?]	[ychedal:?] | [checkhey:?] | trockenes Arzneikompositum am Gradanfang | [cheeol:?] | heiß am Ende des Grades, abgeschlossen | [qoteosam:?] | [chos:?]	0	SHORT_OR_OPAQUE_CONTEXT
G651-A01-013	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f112v	f112v.34	S	B	3	3	MEDIAL	chedaiin	lkeedy	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokee y chkaiin checkhol chdam	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	3	2	Samen/Saatgut, Typ/Charge III | [chedaiin:?] | [checkhy:?] | [lkeedy:?] | heiß am Ende des Grades, abgeschlossen | heiß-trocken, Grad III | [checkhol:?] | [chdam:?]	Samen/Saatgut, Typ/Charge III | [chedaiin:?] | trockenes Arzneikompositum am Gradanfang | [lkeedy:?] | heiß am Ende des Grades, abgeschlossen | heiß-trocken, Grad III | [checkhol:?] | [chdam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-014	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f112v	f112v.35	S	B	3	6	FINAL	chedy	<EOS>	pched shedain qokaiin okees chedy checkhy	pched shedain qokaiin okar chedy checkhy	pched shedain qokaiin okeer ched checkhy	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	2	1	[pched:?] | [shedain:?] | heiß, Grad III | [okees:?] | trocken in der Mitte des Grades, abgeschlossen | [checkhy:?]	[pched:?] | [shedain:?] | heiß, Grad III | [okees:?] | trocken in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G651-A01-015	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f113r	f113r.48	S	B	3	9	MEDIAL	kaiin	ralchs	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	tchoarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	tchoar rshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	4	3	[tcho:?] | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | [checkhy:?] | [ralchs:?]	[tcho:?] | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | [ralchs:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-016	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f116r	f116r.10	S	B	3	2	MEDIAL	chdin	dar	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	chdain checkhy dar shedy qokeedy shdy rain sheedy cphol rteol chcpham	chd in checkhy d r shedy qokeedy shdy rain sheedy cphol r teol chcpham	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	5	4	[chdin:?] | [checkhy:?] | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [rain:?] | feucht am Ende des Grades, abgeschlossen | [cphol:?] | [r:?] | [teol:?] | [chcpham:?]	[chdin:?] | trockenes Arzneikompositum am Gradanfang | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [rain:?] | feucht am Ende des Grades, abgeschlossen | [cphol:?] | [r:?] | [teol:?] | [chcpham:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-017	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f30v	f30v.4	H	A	1	4	MEDIAL	chor	qotchod	otchey daiin chor checkhy qotchod daiin	otchey daiin chor checkhy qotchod daiin	otchey daiin chor checkhy qotchod daiin	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	5	5	kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [checkhy:?] | kalt-trockene Zubereitung, fertig gebunden | Grad-/Maßwert III	kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | trockenes Arzneikompositum am Gradanfang | kalt-trockene Zubereitung, fertig gebunden | Grad-/Maßwert III	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-018	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f34r	f34r.8	H	B	2	4	MEDIAL	olk	ys	otchy qoky olk checkhy ys air air chodar tam	shotchy qoky olk checkhy ysair air chodar tam	otchy qoky olk checkhy ysair air chodar tag	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	2	1	kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [olk:?] | [checkhy:?] | [ys:?] | [air:?] | [air:?] | [chodar:?] | [tam:?]	kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [olk:?] | trockenes Arzneikompositum am Gradanfang | [ys:?] | [air:?] | [air:?] | [chodar:?] | [tam:?]	0	SHORT_OR_OPAQUE_CONTEXT
G651-A01-019	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f34v	f34v.10	H	B	2	6	MEDIAL	okeedy	chdy	daiin chdy tedy kchdy okeedy checkhy chdy kain chear or okedy okam	daiin chdy tedy kchdy okeedy checkhy chdy kain cheor or okedy okam	doiin chdy te y kchdy okee y checkhy ch y kain chear or ke y okam	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	10	3	Grad-/Maßwert III | trocken am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [checkhy:?] | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | trockene Fraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	Grad-/Maßwert III | trocken am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | trockene Fraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-020	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f39r	f39r.3	H	B	2	3	MEDIAL	chekaiin	darshed	qokalchdy chekaiin checkhy darshed qokeedar eeedy dar ar cheey dyckhy	qokalchdy chekaiin checkhy dar shed qokeedar eeedy dar or cheey dy ckhy	qokalch y chekaiin checkh darshe qokeedar eee y dar ar cheey yckhy	READER_VARIANT	0	0	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	2	2	[qokalchdy:?] | [chekaiin:?] | [checkhy:?] | [darshed:?] | [qokeedar:?] | [eeedy:?] | abgemessene Fraktion I | [ar:?] | trocken am Ende des Grades | [dyckhy:?]	[qokalchdy:?] | [chekaiin:?] | trockenes Arzneikompositum am Gradanfang | [darshed:?] | [qokeedar:?] | [eeedy:?] | abgemessene Fraktion I | [ar:?] | trocken am Ende des Grades | [dyckhy:?]	0	READER_VARIANT_WARNING
G651-A01-021	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f43r	f43r.14	H	B	2	2	MEDIAL	ykeody	choteey	ykeody checkhy choteey odain chy chokoraiin	ykeody checkhy chotehy odain chckhhhy chokor aiin	ykeo y checkhy choteey odain chy chokor aiin	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	1	0	[ykeody:?] | [checkhy:?] | [choteey:?] | [odain:?] | trocken am Anfang des Grades | [chokoraiin:?]	[ykeody:?] | trockenes Arzneikompositum am Gradanfang | [choteey:?] | [odain:?] | trocken am Anfang des Grades | [chokoraiin:?]	0	SHORT_OR_OPAQUE_CONTEXT
G651-A01-022	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f43v	f43v.4	H	B	2	9	MEDIAL	qokar	okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	4	2	[dey:?] | [ykeedy:?] | [chees:?] | Menge-/Klassenwert II | feucht am Anfang des Grades | [qocthedy:?] | trocken in der Mitte des Grades | heiße Portion | [checkhy:?] | [okam:?]	[dey:?] | [ykeedy:?] | [chees:?] | Menge-/Klassenwert II | feucht am Anfang des Grades | [qocthedy:?] | trocken in der Mitte des Grades | heiße Portion | trockenes Arzneikompositum am Gradanfang | [okam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-023	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f50v	f50v.3	H	B	2	3	MEDIAL	qokody	shckhy	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	poche y qoko y checkhy shckhy dalol ykeeey qoke y okain okal	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	3	2	[pochedy:?] | [qokody:?] | [checkhy:?] | [shckhy:?] | [dalol:?] | [ykeeey:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Ansatz aus heißem Rohstoff, Form I	[pochedy:?] | [qokody:?] | trockenes Arzneikompositum am Gradanfang | [shckhy:?] | [dalol:?] | [ykeeey:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Ansatz aus heißem Rohstoff, Form I	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-024	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f75r	f75r.9	B	B	2	6	MEDIAL	qokan	qokar	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	6	6	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | [checkhy:?] | heiße Portion | [olchedy:?] | Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | trockenes Arzneikompositum am Gradanfang | heiße Portion | [olchedy:?] | Saat-Rohstoff I	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-025	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f76r	f76r.16	T	B	2	7	MEDIAL	kain	qokeedy	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekear	qotes chedy shckhy qokeey okeey kain checkhy qokeed qotey qotain chekear	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	7	6	[qotes:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhy:?] | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | [checkhy:?] | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | kalt im qo-Rahmen, Grad II | [chekair:?]	[qotes:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhy:?] | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trockenes Arzneikompositum am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | kalt im qo-Rahmen, Grad II | [chekair:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-026	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f76v	f76v.19	B	B	2	9	MEDIAL	olchedy	checkhy	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	or ar sheey otar shedy otchedy checkhey olchedy checkhy sheckhy lky	r ar sheey otar shedy otched checkhey olche y checkhy checthy lky	ALL_THREE_EXACT	1	1	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	4	2	Teil-/Nominalträger; genaue Basisbedeutung offen | [as:?] | feucht am Ende des Grades | [otar:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [checkhey:?] | [olchedy:?] | [checkhy:?] | [checkhy:?] | [lky:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [as:?] | feucht am Ende des Grades | [otar:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [checkhey:?] | [olchedy:?] | trockenes Arzneikompositum am Gradanfang | trockenes Arzneikompositum am Gradanfang | [lky:?]	0	FAMILY_CONTEXT_COMPATIBLE
G651-A01-027	1	checkhy	STRONG_LEARNED_CKH_FAMILY	f76v	f76v.19	B	B	2	10	MEDIAL	checkhy	lky	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	or ar sheey otar shedy otchedy checkhey olchedy checkhy sheckhy lky	r ar sheey otar shedy otched checkhey olche y checkhy checthy lky	READER_VARIANT	0	0	[checkhy:?]	trockenes Arzneikompositum am Gradanfang	4	2	Teil-/Nominalträger; genaue Basisbedeutung offen | [as:?] | feucht am Ende des Grades | [otar:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [checkhey:?] | [olchedy:?] | [checkhy:?] | [checkhy:?] | [lky:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [as:?] | feucht am Ende des Grades | [otar:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [checkhey:?] | [olchedy:?] | trockenes Arzneikompositum am Gradanfang | trockenes Arzneikompositum am Gradanfang | [lky:?]	0	READER_VARIANT_WARNING
