page	locus	target_surfaces	zl3b_line	v27_tokenwise_de	v28_tokenwise_de	v28_working_reading_de	complete_v28
f103r	f103r.33	shckhy	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	heiß am Ende des Grades | [chechy:?] | heiß in der Mitte des Grades | [shckhy:?] | [choldy:?] | heiße Substanz | [y:?] | feucht in der Mitte des Grades, abgeschlossen | [yteedy:?] | [qotail:?] | feucht in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades | [chechy:?] | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | [choldy:?] | heiße Substanz | [y:?] | feucht in der Mitte des Grades, abgeschlossen | [yteedy:?] | [qotail:?] | feucht in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades; [chechy:?]; heiß in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; [choldy:?]; heiße Substanz; [y:?]; feucht in der Mitte des Grades, abgeschlossen; [yteedy:?]; [qotail:?]; feucht in der Mitte des Grades, abgeschlossen	False
f103r	f103r.38	chckhy|checkhy	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	[otechedy:?] | heiß, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | trockene Arzneimischung am Gradanfang | [lokeedy:?] | [checkhy:?] | [lokain:?] | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades	[otechedy:?] | heiß, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | [lokeedy:?] | trockenes Arzneikompositum am Gradanfang | [lokain:?] | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades	[otechedy:?]; heiß, Grad II; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Arzneikompositum: trocken, Gradanfang; [lokeedy:?]; trockenes Arzneikompositum am Gradanfang; [lokain:?]; feucht in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades	False
f103r	f103r.40	shckhy	qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam	heiß am Ende des Grades | [sheeol:?] | [shckhy:?] | feuchtes Material | [shodyol:?] | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | [lotar:?] | [otam:?]	heiß am Ende des Grades | [sheeol:?] | Arzneikompositum: feucht, Gradanfang | feuchtes Material | [shodyol:?] | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | [lotar:?] | [otam:?]	heiß am Ende des Grades; [sheeol:?]; Arzneikompositum: feucht, Gradanfang; feuchtes Material; [shodyol:?]; Menge III; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades; [lotar:?]; [otam:?]	False
f103v	f103v.18	chckhey	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	[yshear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oqaiin:?] | trockene Arzneimischung in der Gradmitte | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [olaiin:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qokeedal:?] | [larorol:?]	[yshear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oqaiin:?] | Arzneikompositum: trocken, Gradmitte | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [olaiin:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qokeedal:?] | [larorol:?]	[yshear:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [oqaiin:?]; Arzneikompositum: trocken, Gradmitte; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; [olaiin:?]; kalter Ansatz am Ende des Grades, abgeschlossen; [qokeedal:?]; [larorol:?]	False
f103v	f103v.2	chckhy	daiin shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	Grad-/Maßwert III | feucht in der Mitte des Grades | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteor:?] | feucht in der Mitte des Grades | kalt am Anfang des Grades | trockene Arzneimischung am Gradanfang | kalt im qo-Rahmen, Grad II | [chalr:?]	Grad-/Maßwert III | feucht in der Mitte des Grades | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteor:?] | feucht in der Mitte des Grades | kalt am Anfang des Grades | Arzneikompositum: trocken, Gradanfang | kalt im qo-Rahmen, Grad II | [chalr:?]	Grad-/Maßwert III; feucht in der Mitte des Grades; heiße Substanz; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [qoteor:?]; feucht in der Mitte des Grades; kalt am Anfang des Grades; Arzneikompositum: trocken, Gradanfang; kalt im qo-Rahmen, Grad II; [chalr:?]	False
f103v	f103v.28	checkhy|shckhy	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y	Grad-/Maßwert III | [checkhy:?] | [ykeey:?] | [shckhy:?] | [otealshey:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | Pulverportion | Menge III | [y:?]	Grad-/Maßwert III | trockenes Arzneikompositum am Gradanfang | [ykeey:?] | Arzneikompositum: feucht, Gradanfang | [otealshey:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | Pulverportion | Menge III | [y:?]	Grad-/Maßwert III; trockenes Arzneikompositum am Gradanfang; [ykeey:?]; Arzneikompositum: feucht, Gradanfang; [otealshey:?]; heiß im Zubereitungsrahmen, Grad II; trocken in der Mitte des Grades; kalter Ansatz am Ende des Grades, abgeschlossen; Pulverportion; Menge III; [y:?]	False
f103v	f103v.31	chckhy	okeey l chey qokeey o qokeey chedy qekchy daiin chckhy sar olainy	heißer Ansatz am Ende des Grades | [l:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | [o:?] | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | [qekchy:?] | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | Samenfraktion I | [olainy:?]	heißer Ansatz am Ende des Grades | [l:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | [o:?] | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | [qekchy:?] | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | Samenfraktion I | [olainy:?]	heißer Ansatz am Ende des Grades; [l:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; [o:?]; heiß am Ende des Grades; trocken in der Mitte des Grades, abgeschlossen; [qekchy:?]; Grad-/Maßwert III; Arzneikompositum: trocken, Gradanfang; Samenfraktion I; [olainy:?]	False
f103v	f103v.34	checkhy	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	Grad-/Maßwert III | feucht am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [qok:?] | feucht in der Mitte des Grades | heiß, Grad III | [checkhy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Drogenholz, getrocknete Kurz-/Kompaktform	Grad-/Maßwert III | feucht am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [qok:?] | feucht in der Mitte des Grades | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Drogenholz, getrocknete Kurz-/Kompaktform	Grad-/Maßwert III; feucht am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades; [qok:?]; feucht in der Mitte des Grades; heiß, Grad III; trockenes Arzneikompositum am Gradanfang; kalter Ansatz in der Mitte des Grades, abgeschlossen; eingeweichtes Drogenholz, Form I; Drogenholz, getrocknete Kurz-/Kompaktform	False
f103v	f103v.35	sheckhy	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	[qol:?] | feucht in der Mitte des Grades | [ykeey:?] | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchte Arzneimischung, Anfangsgrad, gebunden | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otaly:?]	[qol:?] | feucht in der Mitte des Grades | [ykeey:?] | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchtes Arzneikompositum am Gradanfang | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otaly:?]	[qol:?]; feucht in der Mitte des Grades; [ykeey:?]; heißer Ansatz am Ende des Grades; eingeweichtes Drogenholz, Form I; feuchtes Arzneikompositum am Gradanfang; kalt-trocken, Grad II; kalter Ansatz am Anfang des Grades; heißer Ansatz in der Mitte des Grades, abgeschlossen; [otaly:?]	False
f103v	f103v.40	shckhy	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	[yteey:?] | [sheal:?] | feucht in der Mitte des Grades | [qoain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | heiß, Grad III | [shckhy:?] | getrocknetes Drogenholz | [rain:?]	[yteey:?] | [sheal:?] | feucht in der Mitte des Grades | [qoain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | getrocknetes Drogenholz | [rain:?]	[yteey:?]; [sheal:?]; feucht in der Mitte des Grades; [qoain:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Ende des Grades; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; getrocknetes Drogenholz; [rain:?]	False
f103v	f103v.43	chckhey|shckhy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	[orain:?] | trockene Arzneimischung in der Gradmitte | heiß, Grad III | [shckhy:?] | [shtal:?] | [opchy:?] | [lkeedy:?] | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	[orain:?] | Arzneikompositum: trocken, Gradmitte | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | [shtal:?] | [opchy:?] | [lkeedy:?] | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	[orain:?]; Arzneikompositum: trocken, Gradmitte; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; [shtal:?]; [opchy:?]; [lkeedy:?]; trocken am Anfang des Grades, abgeschlossen; getrocknetes Drogenholz	False
f103v	f103v.44	chckhy	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	[qkain:?] | feucht in der Mitte des Grades | [ar:?] | [ar:?] | heißer Ansatz am Anfang des Grades | [rain:?] | trockene Arzneimischung am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	[qkain:?] | feucht in der Mitte des Grades | [ar:?] | [ar:?] | heißer Ansatz am Anfang des Grades | [rain:?] | Arzneikompositum: trocken, Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	[qkain:?]; feucht in der Mitte des Grades; [ar:?]; [ar:?]; heißer Ansatz am Anfang des Grades; [rain:?]; Arzneikompositum: trocken, Gradanfang; feucht in der Mitte des Grades, abgeschlossen; [qokeory:?]; [lteedy:?]; [ro:?]	False
f103v	f103v.45	shckhy|sheckhy	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | [lkain:?] | [shckhy:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [otar:?] | [oly:?]	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | [lkain:?] | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [otar:?] | [oly:?]	heißer Ansatz in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, trocken gebunden, Form II; [lkain:?]; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge-/Klassenwert II; [otar:?]; [oly:?]	False
f103v	f103v.46	chckhy	tain shol qokain chckhy rorol chdy raly osaiin chary	kalt, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | trockene Arzneimischung am Gradanfang | [rorol:?] | trocken am Anfang des Grades, abgeschlossen | [raly:?] | [osaiin:?] | [chary:?]	kalt, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [rorol:?] | trocken am Anfang des Grades, abgeschlossen | [raly:?] | [osaiin:?] | [chary:?]	kalt, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; [rorol:?]; trocken am Anfang des Grades, abgeschlossen; [raly:?]; [osaiin:?]; [chary:?]	False
f104r	f104r.22	chckhey	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	[tshedar:?] | [chllo:?] | [rl:?] | [shed:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [chokor:?] | trocken am Ende des Grades, abgeschlossen | [opchar:?] | trockener Drogenteil | trockene Arzneimischung in der Gradmitte | kalt, Grad III | [dam:?]	[tshedar:?] | [chllo:?] | [rl:?] | [shed:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [chokor:?] | trocken am Ende des Grades, abgeschlossen | [opchar:?] | trockener Drogenteil | Arzneikompositum: trocken, Gradmitte | kalt, Grad III | [dam:?]	[tshedar:?]; [chllo:?]; [rl:?]; [shed:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; [chokor:?]; trocken am Ende des Grades, abgeschlossen; [opchar:?]; trockener Drogenteil; Arzneikompositum: trocken, Gradmitte; kalt, Grad III; [dam:?]	False
f104r	f104r.25	chckhey|chckhy	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	Samenfraktion I | [okair:?] | trockene Arzneimischung in der Gradmitte | [qodaiin:?] | trockene Arzneimischung am Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [airam:?]	Samenfraktion I | [okair:?] | Arzneikompositum: trocken, Gradmitte | [qodaiin:?] | Arzneikompositum: trocken, Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [airam:?]	Samenfraktion I; [okair:?]; Arzneikompositum: trocken, Gradmitte; [qodaiin:?]; Arzneikompositum: trocken, Gradanfang; [checkhd:?]; [l:?]; Wurzel, Typ/Charge III; kalt im Zubereitungsrahmen, Grad II; [ar:?]; [airam:?]	False
f104v	f104v.23	chckhdy	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	kalt und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [qochey:?] | [qodeey:?] | [qodaiin:?] | [chodaiin:?] | trockene Arzneimischung am Gradanfang, abgeschlossen | [dairar:?] | [otar:?] | [qotai:?] | [l:?]	kalt und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [qochey:?] | [qodeey:?] | [qodaiin:?] | [chodaiin:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [dairar:?] | [otar:?] | [qotai:?] | [l:?]	kalt und trocken in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [qochey:?]; [qodeey:?]; [qodaiin:?]; [chodaiin:?]; Arzneikompositum: trocken, Gradanfang, abgeschlossen; [dairar:?]; [otar:?]; [qotai:?]; [l:?]	False
f105r	f105r.14	shckhy	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	[kesoar:?] | [qoeeedy:?] | [keeody:?] | [dlls:?] | [air:?] | [shckhy:?] | [oekeody:?] | getrockneter Ansatz | [oeey:?] | [qokeeody:?] | Feuchtzubereitung | [lkeey:?]	[kesoar:?] | [qoeeedy:?] | [keeody:?] | [dlls:?] | [air:?] | Arzneikompositum: feucht, Gradanfang | [oekeody:?] | getrockneter Ansatz | [oeey:?] | [qokeeody:?] | Feuchtzubereitung | [lkeey:?]	[kesoar:?]; [qoeeedy:?]; [keeody:?]; [dlls:?]; [air:?]; Arzneikompositum: feucht, Gradanfang; [oekeody:?]; getrockneter Ansatz; [oeey:?]; [qokeeody:?]; Feuchtzubereitung; [lkeey:?]	False
f105v	f105v.14	chckhdy	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	[pchedaiin:?] | trockene Arzneimischung am Gradanfang, abgeschlossen | [qokaiir:?] | [olpchedy:?] | [olord:?] | Menge-/Klassenwert IV | [tail:?] | [odar:?] | [kard:?] | [chtchy:?]	[pchedaiin:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [qokaiir:?] | [olpchedy:?] | [olord:?] | Menge-/Klassenwert IV | [tail:?] | [odar:?] | [kard:?] | [chtchy:?]	[pchedaiin:?]; Arzneikompositum: trocken, Gradanfang, abgeschlossen; [qokaiir:?]; [olpchedy:?]; [olord:?]; Menge-/Klassenwert IV; [tail:?]; [odar:?]; [kard:?]; [chtchy:?]	False
f106r	f106r.32	chckhy	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion; feuchter Ansatz; [keeody:?]; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; [olteeedy:?]; [qopcher:?]; [al:?]; [karchy:?]; [qotedary:?]	False
