candidate	case	status	factual_violations	norm_conformant	norm_violations	capability_satisfied	forbidden_endpoint	failure_trigger	endpoint_violated	nature_reference	desired_opposite	ordinary_endpoint	total_boiling_events	independent_meaning_capacity
CONJUNCTIVE_CONTACT	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:EACH_HAS_A_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	ORIGINAL_A_CURRENT_B	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	ORIGINAL_B_CURRENT_A	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	NO_CONTACT_SOFT_PROPER	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	AIR_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CURRENT_NATURE_REFERENCE	COLD_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CURRENT_NATURE_REFERENCE	BOTH_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CURRENT_NATURE_REFERENCE	AIR_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	COLD_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	AIR_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	AIR	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	COLD_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	COLD_WATER	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	BOTH_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	AIR|COLD_WATER	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	NO_CONTACT_PENDING	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CURRENT_NATURE_REFERENCE	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:EACH_HAS_A_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	ORIGINAL_A_CURRENT_B	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
CURRENT_NATURE_REFERENCE	ORIGINAL_B_CURRENT_A	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	NO_CONTACT_SOFT_PROPER	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	AIR_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
RESET_BY_CURRENT_HEAT	COLD_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
RESET_BY_CURRENT_HEAT	BOTH_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
RESET_BY_CURRENT_HEAT	AIR_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	COLD_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	AIR_PROPER_SOFT	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	COLD_PROPER_SOFT	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	BOTH_PROPER_SOFT	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	NO_CONTACT_PENDING	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
RESET_BY_CURRENT_HEAT	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:EACH_HAS_A_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	ORIGINAL_A_CURRENT_B	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
RESET_BY_CURRENT_HEAT	ORIGINAL_B_CURRENT_A	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
LOCAL_E_M_D_INSTRUCTION	STATIC_WHOLE_GRAPH	STATIC_CONTRADICTION	INSTRUCTS_THOROUGH_M_D_FOR_E_WHILE_PARENT_FORBIDS_FULL_BOIL_E	NA	[]	NA	NA	NA	NA	NA	NA	NOT_EXECUTED	0	0
EXECUTE_REPRISE	STATIC_WHOLE_GRAPH	STATIC_CONTRADICTION	NEW_EXECUTION_REQUIRES_CURRENT_W0_ORIGIN_WITHOUT_RESET_AFTER_W1_TRANSFER	NA	[]	NA	NA	NA	NA	NA	NA	NOT_EXECUTED	0	0
STRICT_ORIGINAL36	STATIC_WHOLE_GRAPH	UNBOUND_SEMANTIC_GENERALIZATION	STRICT_RETENTION_DENOTATION_DOES_NOT_BIND_CONTACT_NORM	NA	[]	NA	NA	NA	NA	NA	NA	NOT_EXECUTED	0	0
