packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	p+ch+e+d+a+r o+p+ch+e+dy qo+k+e+dy o+p+ch+e+dy qo+p+dy d+a+i+n ch+e+t+a+s ch+y qo+t+a+m	bdisat ebdin vrin ebdin vbn saht dilaz de vlag	bdisat ebdin vrin ebdin vbn saht dilaz de vlag	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	193.67480747791362	rotate each multi-symbol manual group left by one source symbol	288.56803351818525	94.89322604027163
BIOLOGICAL_LABEL_RICH	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	qo+k+ee+d ch+e+dy k+y o+k+e+dy l+ch+e+dy d+a+r o+dy d+ch+e+dy d+a+r o+l+ch+e+dy o+t+e+dy qo+k+y	vris din re erin ndin sat en sdin sat endin elin vre	vris din re erin ndin sat en sdin sat endin elin vre	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	199.8639918943735	rotate each multi-symbol manual group left by one source symbol	248.51778460158957	48.65379270721607
BIOLOGICAL_LABEL_RICH	f75v.11	s	s	z	z	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	5.497134245009692	rotate each multi-symbol manual group left by one source symbol	5.497134245009692	0.0
BIOLOGICAL_LABEL_RICH	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	qo+k+e+dy r+sh+e+y qo+l ch+e+y o+l ch+e+y k+ee+d s+o+l k+e+y dy k+e+dy qo+k+a+l d+a+r o+l+y	vrin twie vn die en die ris zen rie n rin vran sat ene	vrin twie vn die en die ris zen rie n rin vran sat ene	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	184.82594343873888	rotate each multi-symbol manual group left by one source symbol	310.48329052753036	125.65734708879148
BIOLOGICAL_LABEL_RICH	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	o+ch+e+a+i+n ch+ee+dy qo+k+a+l d+a+i+n sh+ee+k+y qo+k+y s+sh+e+dy t+e+dy o+t+e+dy t+e+dy t+a+r+a+l	ediaht din vran saht wire vre zwin lin elin lin latan	ediaht din vran saht wire vre zwin lin elin lin latan	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	199.11785736151145	rotate each multi-symbol manual group left by one source symbol	282.22810615739854	83.11024879588709
BIOLOGICAL_LABEL_RICH	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	qo+l sh+e+ckh+y qo+k+e+dy qo+k+e+dy qo+k+a+l+y s+o+r ch+e+dy qo+k+y o+l+sh+t+y qo+k+y+dy	vn wiue vrin vrin vrane zet din vre enwle vren	vn wiue vrin vrin vrane zet din vre enwle vren	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	175.4047197994952	rotate each multi-symbol manual group left by one source symbol	279.5672430901839	104.16252329068871
BIOLOGICAL_LABEL_RICH	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	s+a+l o+l o+l+a+i+n o+l+k+e+y o+l+sh+e+d qo+k+a+l+y qo+k+a+r ch+e+dy qo+k+a+i+n t+y l+sh+dy qo	zan en enaht enrie enwis vrane vrat din vraht le nwn v	zan en enaht enrie enwis vrane vrat din vraht le nwn v	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	217.48050967246266	rotate each multi-symbol manual group left by one source symbol	299.8563970345351	82.37588736207246
BIOLOGICAL_LABEL_RICH	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	o+d+ch+e+dy qo+l+sh+dy sh+o+k+sh+dy qo+k+a+i+n o+r sh+e+dy qo+l+o+l k+ee+dy qo+k+a+l+o+m	esdin vnwn werwn vraht et win vnen rin vraneg	esdin vnwn werwn vraht et win vnen rin vraneg	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	185.69149500199313	rotate each multi-symbol manual group left by one source symbol	263.1925313022951	77.50103630030196
BIOLOGICAL_LABEL_RICH	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	s+a+l sh+e+d y+k+a+i+n qo+k+a+i+n sh+e+ckh+y l+d s+aiin ckh+y l+sh+e+dy	zan wis eraht vraht wiue ns zo ue nwin	zan wis eraht vraht wiue ns zo ue nwin	EXPLORATORY	sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	158.8050662361359	rotate each multi-symbol manual group left by one source symbol	225.75210086403	66.94703462789411
BIOLOGICAL_LABEL_RICH	f75v.18	okshy	o+k+sh+y	erwe	erwe	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	15.716032187227023	rotate each multi-symbol manual group left by one source symbol	30.855832164082283	15.13979997685526
BIOLOGICAL_LABEL_RICH	f75v.19	saral	s+a+r+a+l	zatan	zatan	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	26.80585997539828	rotate each multi-symbol manual group left by one source symbol	32.13829445707724	5.3324344816789555
BIOLOGICAL_LABEL_RICH	f75v.2	s	s	z	z	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	5.497134245009692	rotate each multi-symbol manual group left by one source symbol	5.497134245009692	0.0
BIOLOGICAL_LABEL_RICH	f75v.20	dokal	d+o+k+a+l	seran	seran	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	21.453466085997935	rotate each multi-symbol manual group left by one source symbol	24.569556427443644	3.116090341445709
BIOLOGICAL_LABEL_RICH	f75v.21	darol	d+a+r+o+l	saten	saten	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	18.50595270852118	rotate each multi-symbol manual group left by one source symbol	26.141256244891032	7.635303536369854
BIOLOGICAL_LABEL_RICH	f75v.22	daldy || dal dy	d+a+l+dy	sann	sann	EXPLORATORY	dal dy	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	15.959989500536027	rotate each multi-symbol manual group left by one source symbol	23.161696738370562	7.201707237834535
BIOLOGICAL_LABEL_RICH	f75v.23	dal shd || dal shd || dalshd	d+a+l sh+d	san ws	san ws	EXPLORATORY	dal shd || dalshd	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	26.004145923274855	rotate each multi-symbol manual group left by one source symbol	43.73547431222319	17.731328388948334
BIOLOGICAL_LABEL_RICH	f75v.24	dalkar	d+a+l+k+a+r	sanrat	sanrat	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	29.194150017165313	rotate each multi-symbol manual group left by one source symbol	34.99698804052278	5.802838023357467
BIOLOGICAL_LABEL_RICH	f75v.25	qokal	qo+k+a+l	vran	vran	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	17.051405428202916	rotate each multi-symbol manual group left by one source symbol	26.893156243307033	9.841750815104117
BIOLOGICAL_LABEL_RICH	f75v.26	dly	d+l+y	sne	sne	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	15.612208779563932	rotate each multi-symbol manual group left by one source symbol	14.085654213900554	-1.5265545656633783
BIOLOGICAL_LABEL_RICH	f75v.27	ory	o+r+y	ete	ete	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	14.634185742222071	rotate each multi-symbol manual group left by one source symbol	23.529839452979758	8.895653710757687
BIOLOGICAL_LABEL_RICH	f75v.28	oty	o+t+y	ele	ele	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	14.517343105562766	rotate each multi-symbol manual group left by one source symbol	19.069978220867394	4.5526351153046285
BIOLOGICAL_LABEL_RICH	f75v.29	lchy	l+ch+y	nde	nde	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	19.628931543712017	rotate each multi-symbol manual group left by one source symbol	8.692059065080702	-10.936872478631315
BIOLOGICAL_LABEL_RICH	f75v.3	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	s+o+r sh+e+k+y qo+k+a+i+n o+k+a+l d+a+l o+l+ch+e+dy d+aiin ch+ckh+y l+k+a+r ch+ckh+y r+o+m	zet wire vraht eran san endin so due nrat due teg	zet wire vraht eran san endin so due nrat due teg	EXPLORATORY	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	186.8046418810976	rotate each multi-symbol manual group left by one source symbol	283.1696989481121	96.3650570670145
BIOLOGICAL_LABEL_RICH	f75v.30	dary	d+a+r+y	sate	sate	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	16.59321630514835	rotate each multi-symbol manual group left by one source symbol	22.236963879781086	5.643747574632737
BIOLOGICAL_LABEL_RICH	f75v.31	dal	d+a+l	san	san	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	10.214854851679508	rotate each multi-symbol manual group left by one source symbol	13.985124375482197	3.770269523802689
BIOLOGICAL_LABEL_RICH	f75v.32	daldy	d+a+l+dy	sann	sann	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	15.959989500536027	rotate each multi-symbol manual group left by one source symbol	23.161696738370562	7.201707237834535
BIOLOGICAL_LABEL_RICH	f75v.33	qoted	qo+t+e+d	vlis	vlis	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	17.911164898278834	rotate each multi-symbol manual group left by one source symbol	32.56659098100049	14.655426082721654
BIOLOGICAL_LABEL_RICH	f75v.34	rkal || kal	r+k+a+l	tran	tran	EXPLORATORY	kal	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	15.153178185467139	rotate each multi-symbol manual group left by one source symbol	16.685309384964334	1.5321311994971953
BIOLOGICAL_LABEL_RICH	f75v.35	ykedy || yke y	y+k+e+dy	erin	erin	EXPLORATORY	yke y	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	17.112866963002922	rotate each multi-symbol manual group left by one source symbol	17.021956004897522	-0.0909109581054004
BIOLOGICAL_LABEL_RICH	f75v.36	olkchy	o+l+k+ch+y	enrde	enrde	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	30.933548455585935	rotate each multi-symbol manual group left by one source symbol	41.71847061290879	10.784922157322853
BIOLOGICAL_LABEL_RICH	f75v.37	otoly	o+t+o+l+y	elene	elene	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	22.97414980817971	rotate each multi-symbol manual group left by one source symbol	30.375624098657198	7.401474290477488
BIOLOGICAL_LABEL_RICH	f75v.38	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy || tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	t+o+l+sh+e+o+r qo+k+a+l d+a+r o+l+k+e+d o+r+o+l k+ch+e+y o+k+a+i+n o+l+ch+e+y o+k+a+r sh+e+k+y d+e+dy k+e+dy	lenwiet vran sat enris eten rdie eraht endie erat wire sin rin	lenwiet vran sat enris eten rdie eraht endie erat wire sin rin	EXPLORATORY	tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	227.24177238383592	rotate each multi-symbol manual group left by one source symbol	294.52765741625586	67.28588503241994
BIOLOGICAL_LABEL_RICH	f75v.39	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	qo+qo+k+ee+y o+l+k+a+i+n qo+l sh+ee+dy qo+k+e+o+r sh+ee+dy qo+k+a+l o+r ch+e+y qo+k+a+r o+l aiin	vvrie enraht vn win vriet win vran et die vrat en o	vvrie enraht vn win vriet win vran et die vrat en o	EXPLORATORY	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	182.79539919476417	rotate each multi-symbol manual group left by one source symbol	309.0605495770783	126.26515038231412
BIOLOGICAL_LABEL_RICH	f75v.4	l	l	n	n	EXPLORATORY	NONE	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	5.777418446643925	rotate each multi-symbol manual group left by one source symbol	5.777418446643925	0.0
BIOLOGICAL_LABEL_RICH	f75v.40	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol || dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	d+l+sh+e+dy qo+k+a+i+n d+a+l qo+l qo+l o+l sh+ee+dy ch+ee+y d+o+l o+l sh+ee+y qo+k+a+i+n o+l+o+l	snwin vraht san vn vn en win die sen en wie vraht enen	snwin vraht san vn vn en win die sen en wie vraht enen	EXPLORATORY	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	184.43980018190615	rotate each multi-symbol manual group left by one source symbol	306.0051356818944	121.56533549998824
BIOLOGICAL_LABEL_RICH	f75v.41	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	s+a+l sh+e+dy qo+k+a+i+n sh+e+y qo+i+n o+l sh+e+y o+l sh+e+y qo+k+y qo+l ch+ee+y ch+l o+r sh+e+o+l+o	zan win vraht wie vht en wie en wie vre vn die dn et wiene	zan win vraht wie vht en wie en wie vre vn die dn et wiene	EXPLORATORY	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	201.41615489513134	rotate each multi-symbol manual group left by one source symbol	364.68439455028346	163.26823965515212
BIOLOGICAL_LABEL_RICH	f75v.42	o l sheey qolshey qokain okaiin charor || ol sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	o l sh+ee+y qo+l+sh+e+y qo+k+a+i+n o+k+aiin ch+a+r+o+r	e n wie vnwie vraht ero datet	e n wie vnwie vraht ero datet	EXPLORATORY	ol sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	111.3285458863961	rotate each multi-symbol manual group left by one source symbol	174.03434530221148	62.70579941581538
BIOLOGICAL_LABEL_RICH	f75v.43	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol || pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	p+o+k+a+i+n o+k+ee+dy o+r ch+e+s+y s+o+l+sh+e+y qo+k+ee+y qo+t+e+dy o+l+k+e+dy ch+e+y t+a+l dy qo+l	beraht erin et dize zenwie vrie vlin enrin die lan n vn	beraht erin et dize zenwie vrie vlin enrin die lan n vn	EXPLORATORY	pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	postselected whole-manuscript decoder	LANGUAGE_LM_PLUS_MULTIGRAPH_REVERSE_AMBIGUITY	202.35173853682588	rotate each multi-symbol manual group left by one source symbol	307.7068565539403	105.35511801711445
