event_id	source_token_id	statement_id	record_unit_id	page	field_id	visible_owner	visible_surface	master_card_id	source_short_value_de	imperative_clause_de	terminal_status
E065	SRC_E065	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheoar	MC085	Auszug aus der Quelle	Nimm den Auszug aus der Quelle	NONCLOSE
E066	SRC_E066	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheeky	MC032	länger bearbeiten	Bearbeite ihn länger	NONCLOSE
E067	SRC_E067	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oldy	MC019	fertig	Beende den Arbeitsschritt	TERMINAL
E068	SRC_E068	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	aiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E069	SRC_E069	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	okal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E070	SRC_E070	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oltchy	MC021	die laufende Bereitung fortsetzen	Führe die laufende Bereitung fort	NONCLOSE
E071	SRC_E071	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	or	MC080	Ansatz	Verwende den Ansatz	NONCLOSE
E072	SRC_E072	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	y	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E073	SRC_E073	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	orain	MC072	Bereitungsanteil	Nimm einen Anteil der Bereitung	NONCLOSE
E074	SRC_E074	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chochor	MC125	Zugabeansatz	Bereite den Zugabeansatz	NONCLOSE
E075	SRC_E075	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	weitere Zutat	Nimm die nächste Zutat	NONCLOSE
E076	SRC_E076	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chodaly	MC010	Zugabe am aktuellen Ziel	Gib ihn an der aktuellen Stelle zu	NONCLOSE
E077	SRC_E077	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E078	SRC_E078	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	weitere Zutat	Nimm die nächste Zutat	NONCLOSE
E079	SRC_E079	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchol	MC090	weiter bearbeiten	Bearbeite ihn weiter	NONCLOSE
E080	SRC_E080	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchor	MC013	Folgeansatz	Wechsle zum folgenden Ansatz	NONCLOSE
E081	SRC_E081	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E082	SRC_E082	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E083	SRC_E083	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	schol	MC142	vom vorigen Arbeitsgang nehmen	Nimm ihn aus dem vorigen Arbeitsgang	NONCLOSE
E084	SRC_E084	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choy	MC131	aktuelle Zutat	Nimm die aktuelle Zutat	NONCLOSE
E085	SRC_E085	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E086	SRC_E086	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cheeckhody	MC099	auftragen	Trage ihn auf	TERMINAL
E087	SRC_E087	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sh	MC114	Stängel	Nimm den Stängel	NONCLOSE
E088	SRC_E088	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	weitere Zutat	Nimm die nächste Zutat	NONCLOSE
E089	SRC_E089	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchey	MC122	den laufenden Posten kurz bearbeiten	Bearbeite den laufenden Posten kurz	NONCLOSE
E090	SRC_E090	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	qokokchy	MC015	denselben Posten erneut einsetzen	Setze denselben Posten erneut ein	NONCLOSE
E091	SRC_E091	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	okchy	MC103	den laufenden Posten einsetzen und weiterbearbeiten	Setze den laufenden Posten ein und bearbeite ihn weiter	NONCLOSE
E092	SRC_E092	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokcheo	MC006	Auszug einsetzen	Setze den Auszug ein	NONCLOSE
E093	SRC_E093	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchal	MC077	an der Zielstelle bearbeiten	Bearbeite ihn an der Zielstelle	NONCLOSE
E094	SRC_E094	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	weitere Zutat	Nimm die nächste Zutat	NONCLOSE
E095	SRC_E095	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokchy	MC103	den laufenden Posten einsetzen und weiterbearbeiten	Setze den laufenden Posten ein und bearbeite ihn weiter	NONCLOSE
E096	SRC_E096	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchoar	MC136	bearbeiteter Quellauszug	Nimm den bearbeiteten Quellauszug	NONCLOSE
E097	SRC_E097	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sotodan	MC068	zur Folgeanwendung weiterführen	Führe ihn zur folgenden Anwendung weiter	NONCLOSE
E098	SRC_E098	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchey	MC171	das nächste	Nimm das nächste	NONCLOSE
E099	SRC_E099	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	keol	MC104	kurz weiterbearbeiten	Bearbeite ihn kurz weiter	NONCLOSE
E100	SRC_E100	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E101	SRC_E101	B1-S001	B1	f81v	F021	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E102	SRC_E102	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	okaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E103	SRC_E103	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	kair	MC023	Beckenlauf	Führe durch den Beckenlauf	NONCLOSE
E104	SRC_E104	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	okal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E105	SRC_E105	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	sar	MC055	davon	Nimm davon	NONCLOSE
E106	SRC_E106	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E107	SRC_E107	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	kain	MC105	Portion	Nimm eine Portion	NONCLOSE
E108	SRC_E108	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	olkain	MC097	weiterer Anteil	Nimm einen weiteren Anteil	NONCLOSE
E109	SRC_E109	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	al	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E110	SRC_E110	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E111	SRC_E111	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	rol	MC016	Anschluss	Schließe am nächsten Abschnitt an	NONCLOSE
E112	SRC_E112	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	MC012	Zusatz	Gib den Zusatz zu	NONCLOSE
E113	SRC_E113	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	olor	MC157	derselbe Ansatz	Verwende denselben Ansatz weiter	NONCLOSE
E114	SRC_E114	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E115	SRC_E115	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	sheckhal	MC058	Kurze Zielpassage	Führe ihn kurz durch die Zielpassage	NONCLOSE
E116	SRC_E116	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E117	SRC_E117	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	qokeedal	MC096	Langer Zieleinsatz	Setze ihn lange am Ziel ein	NONCLOSE
E118	SRC_E118	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E119	SRC_E119	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	durchleiten	Leite den Posten hindurch	NONCLOSE
E120	SRC_E120	B1-S002	B1	f81v	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	schedy	MC025	überführen	Führe den Posten über	TERMINAL
E121	SRC_E121	B1-S003	B1	f81v	F024	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	Arbeite weiter	NONCLOSE
E122	SRC_E122	B1-S003	B1	f81v	F025	gemeinsames zweireihiges Figuren-/Beckenfeld	sshkchdy	MC061	übertragen	Übertrage ihn	TERMINAL
E123	SRC_E123	B1-S004	B1	f81v	F026	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E124	SRC_E124	B1-S004	B1	f81v	F026	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E125	SRC_E125	B1-S004	B1	f81v	F026	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E126	SRC_E126	B1-S005	B1	f81v	F027	gemeinsames zweireihiges Figuren-/Beckenfeld	qolchedy	MC028	weiterführen	Führe ihn weiter	TERMINAL
E127	SRC_E127	B1-S006	B1	f81v	F028	gemeinsames zweireihiges Figuren-/Beckenfeld	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E128	SRC_E128	B1-S006	B1	f81v	F028	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhy	MC035	durchleiten	Leite den Posten hindurch	NONCLOSE
E129	SRC_E129	B1-S006	B1	f81v	F028	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	MC012	Zusatz	Gib den Zusatz zu	NONCLOSE
E130	SRC_E130	B1-S006	B1	f81v	F028	gemeinsames zweireihiges Figuren-/Beckenfeld	ral	MC056	Zielmarke	Halte die Zielmarke ein	NONCLOSE
E131	SRC_E131	B1-S007	B1	f81v	F029	gemeinsames zweireihiges Figuren-/Beckenfeld	qokchdy	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	TERMINAL
E132	SRC_E132	B1-S008	B1	f81v	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E133	SRC_E133	B1-S008	B1	f81v	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E134	SRC_E134	B1-S008	B1	f81v	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	kurz wärmen	Wärme ihn kurz	NONCLOSE
E135	SRC_E135	B1-S008	B1	f81v	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E136	SRC_E136	B1-S008	B1	f81v	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E137	SRC_E137	B1-S009	B1	f81v	F031	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E138	SRC_E138	B1-S010	B1	f81v	F032	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E139	SRC_E139	B1-S011	B1	f81v	F033	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	durchleiten	Leite den Posten hindurch	NONCLOSE
E140	SRC_E140	B1-S011	B1	f81v	F033	gemeinsames zweireihiges Figuren-/Beckenfeld	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E141	SRC_E141	B1-S012	B1	f81v	F034	gemeinsames zweireihiges Figuren-/Beckenfeld	lsho	MC130	Waschgang	Führe einen Waschgang aus	NONCLOSE
