paragraph	grammar	chol	timing	target	Q_patient	Q_object	Q_status	Q_debts	A_patient	A_patient_form	A_object	A_status	A_debts	Q_before	A_before	A_after	row_status
f22v|f22v.6-f22v.16	J	D	I	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	O	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	I	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	O	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	I	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	O	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	I	f22v.14:3			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f22v.12:3	cthy	f22v.8:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f22v.13:1;UNREAD_BETWEEN:f22v.13:2;UNREAD_BETWEEN:f22v.13:3;UNREAD_BETWEEN:f22v.14:1;UNREAD_BETWEEN:f22v.14:2;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.7:2	f93r.7:1	f93r.7:1	INITIAL_CONSTRAINT		f93r.7:1	shor	f93r.7:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.19:2	f93r.19:1	f93r.19:1	INITIAL_CONSTRAINT		f93r.19:1	tchor	f93r.19:1	ASSUMED_EFFECT_APPLIED		{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.21:2			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f93r.20:2	cthol	f93r.20:2	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	{}	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f17r.4-f17r.6	B	D	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	B	D	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	B	H	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	B	H	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	J	D	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	J	D	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	J	H	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	J	H	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	M	D	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	M	D	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	M	H	O	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f17r.4-f17r.6	M	H	I	f17r.4:2	f17r.4:3	f17r.4:3	INITIAL_CONSTRAINT		f17r.4:3	qokol	f17r.4:3	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
f21r.8-f21r.12	B	D	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.10:9	otaiin	f21r.10:9	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION	{}	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	D	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	D	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.10:9	otaiin	f21r.10:9	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION	{}	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	D	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
