paragraph	grammar	chol	timing	shol_model	target	location	kind	form	object	status	before	after	debts	row_status
f22v|f22v.6-f22v.16	J	D	I	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	J	D	I	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	J	H	O	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	J	H	O	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	J	H	I	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	J	H	I	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	M	D	O	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	M	D	O	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	M	D	I	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	M	D	I	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	M	H	O	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	M	H	O	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f22v|f22v.6-f22v.16	M	H	I	A	f22v.14:3	f22v.15:2	MATERIAL	cthy	f22v.8:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f22v|f22v.6-f22v.16	M	H	I	A	f22v.14:3	f22v.15:4	ACTION	qokchy	f22v.8:2	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	UNREAD_BETWEEN:f22v.15:3	recorded
f93r|f93r.1-f93r.32	B	D	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	D	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	D	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	B	D	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	D	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	D	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	B	H	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	H	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	H	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f93r|f93r.1-f93r.32	B	H	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	H	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	B	H	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f93r|f93r.1-f93r.32	J	D	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	D	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	D	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	J	D	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	D	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	D	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	J	H	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	H	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	H	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f93r|f93r.1-f93r.32	J	H	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	H	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	J	H	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f93r|f93r.1-f93r.32	M	D	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	D	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	D	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	M	D	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	D	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	D	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f93r|f93r.1-f93r.32	M	H	O	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	H	O	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	H	O	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f93r|f93r.1-f93r.32	M	H	I	A	f93r.21:2	f93r.30:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	H	I	A	f93r.21:2	f93r.31:3	MATERIAL	cthol	f93r.20:2	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	SAME_FORM_IDENTITY_ASSUMED	recorded
f93r|f93r.1-f93r.32	M	H	I	A	f93r.21:2	f93r.31:2	ACTION	chol	f93r.20:2	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	B	D	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.10:9	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
f21r.8-f21r.12	B	D	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.10:9	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
f21r.8-f21r.12	B	H	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.10:9	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
f21r.8-f21r.12	B	H	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.10:9	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
f21r.8-f21r.12	J	D	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f21r.8-f21r.12	J	D	O	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"		recorded
f21r.8-f21r.12	J	D	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f21r.8-f21r.12	J	D	I	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"		recorded
f21r.8-f21r.12	J	H	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	J	H	O	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	J	H	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	J	H	I	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	M	D	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f21r.8-f21r.12	M	D	O	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"		recorded
f21r.8-f21r.12	M	D	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"		recorded
f21r.8-f21r.12	M	D	I	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"		recorded
f21r.8-f21r.12	M	H	O	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	M	H	O	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	M	H	I	A	f21r.11:1	f21r.11:2	ACTION	chol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
f21r.8-f21r.12	M	H	I	A	f21r.11:1	f21r.11:3	ACTION	shol	f21r.11:4	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
