paragraph	grammar	chol	timing	location	kind	form	changed_fields	Q_patient	A_patient	Q_object	A_object	Q_status	A_status	Q_before	A_before	Q_after	A_after	row_status
f22v|f22v.6-f22v.16	J	D	I	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	D	I	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	O	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	O	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	I	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	J	H	I	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	O	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	O	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	I	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	D	I	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	O	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	O	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	I	f22v.15:2	MATERIAL	cthy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f22v|f22v.6-f22v.16	M	H	I	f22v.15:4	ACTION	qokchy	before,after	f22v.15:2	f22v.15:2	f22v.8:2	f22v.8:2	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	O	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	D	I	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	O	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	B	H	I	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	O	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	D	I	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	O	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	J	H	I	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	O	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	D	I	f93r.31:2	ACTION	chol	before	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	O	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.30:3	MATERIAL	cthol	before,after	f93r.30:3	f93r.30:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.31:3	MATERIAL	cthol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	SAME_FORM_REMENTION	SAME_FORM_REMENTION	{}	"{""PHYSICAL:moisture"":""wet""}"	{}	"{""PHYSICAL:moisture"":""wet""}"	recorded
f93r|f93r.1-f93r.32	M	H	I	f93r.31:2	ACTION	chol	before,after	f93r.31:3	f93r.31:3	f93r.20:2	f93r.20:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	B	D	O	f21r.11:2	ACTION	chol	patient,object,before,after,debts,order	f21r.11:4	f21r.10:9	f21r.11:4	f21r.10:9	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	B	D	I	f21r.11:2	ACTION	chol	patient,object,before,after,debts,order	f21r.11:4	f21r.10:9	f21r.11:4	f21r.10:9	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	B	H	O	f21r.11:2	ACTION	chol	patient,object,before,after,debts,order	f21r.11:4	f21r.10:9	f21r.11:4	f21r.10:9	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	B	H	I	f21r.11:2	ACTION	chol	patient,object,before,after,debts,order	f21r.11:4	f21r.10:9	f21r.11:4	f21r.10:9	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	J	D	O	f21r.11:2	ACTION	chol	before	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	J	D	I	f21r.11:2	ACTION	chol	before	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	J	H	O	f21r.11:2	ACTION	chol	before,after	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	J	H	I	f21r.11:2	ACTION	chol	before,after	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	M	D	O	f21r.11:2	ACTION	chol	before	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	M	D	I	f21r.11:2	ACTION	chol	before	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	recorded
f21r.8-f21r.12	M	H	O	f21r.11:2	ACTION	chol	before,after	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	M	H	I	f21r.11:2	ACTION	chol	before,after	f21r.11:4	f21r.11:4	f21r.11:4	f21r.11:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
