page	locus	token_ordinal	surface	v67_token_gloss_de	v68_token_gloss_de	byte_identical	v68_clause_id	v68_clause_type	v68_action_license	v68_active_verb_occurrences	v69_relation_roles	v69_edge_ids	v69_source_edge_ids	v69_reference_ids	v69_target_edge_ids	v69_rival_ids	v69_token_gloss_de	v69_word_delta	v69_status
f105r	f105r.31	7	okal	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I im heißen Ansatz, Gradanfang	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	8	lkedy	bis zur mittleren Heizstufe erhitztes Holz	bis zur mittleren Heizstufe erhitztes Holz	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	bis zur mittleren Heizstufe erhitztes Holz	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	9	lkar	Anteil I der erhitzten Holzdroge	Anteil I der erhitzten Holzdroge	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I der erhitzten Holzdroge	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	10	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	mittlere Trockenstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	11	qokaiin	heiß, Grad III	heiß, Grad III	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	12	or	Drogenportion	Drogenportion	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105r	f105r.31	13	fchoky	heiß-trockene Blütenzubereitung in Grundform	heiß-trockene Blütenzubereitung in Grundform	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiß-trockene Blütenzubereitung in Grundform	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	1	polairy	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Pulveranteil II, abgeschlossen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	2	oair	Anteil II des Ansatzes	Anteil II des Ansatzes	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Anteil II des Ansatzes	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	3	olpcheey	trocken gebundenes Holzpulver, Form II	trocken gebundenes Holzpulver, Form II	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	DONOR_MATERIAL:C001	C001	C001	NONE	NONE	NONE	trocken gebundenes Holzpulver, Form II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	4	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	REFERENCE:C001|TARGET_ACTION:C001	C001	NONE	R004	C001	NONE	erhitze hiervon auf Stufe III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	5	olpchedy	fertiges Holzextraktpulver	fertiges Holzextraktpulver	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	fertiges Holzextraktpulver	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	6	opchedaiin	drei Dosen bis zur Mittelstufe getrockneten Pulvers	drei Dosen bis zur Mittelstufe getrockneten Pulvers	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	drei Dosen bis zur Mittelstufe getrockneten Pulvers	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	7	dairody	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	H001	abgemessener Ansatzanteil II, fertiggestellt	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	8	ypcheddy	hieraus Pulver bis zur Mittelstufe trocknen	hieraus Pulver bis zur Mittelstufe trocknen	1	4	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	R005	NONE	H001	hieraus Pulver bis zur Mittelstufe trocknen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.1	9	sairy	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	H001	Samenanteil II, abgeschlossen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	drei Dosen bis Mittelstufe getrocknetes Pulver	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	2	chckhdy	trockenes Arzneikompositum, Anfangsstufe erreicht	trockenes Arzneikompositum, Anfangsstufe erreicht	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trockenes Arzneikompositum, Anfangsstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	3	qokaiir	nimm den heißen Drogenanteil III	nimm den heißen Drogenanteil III	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	nimm den heißen Drogenanteil III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	4	olpchedy	fertiges Holzextraktpulver	fertiges Holzextraktpulver	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	fertiges Holzextraktpulver	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	5	olord	abgezogene Portion Holzauszug	abgezogene Portion Holzauszug	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	abgezogene Portion Holzauszug	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	6	aiiin	Menge IV	Menge IV	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Menge IV	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	7	tail	kaltgestellte Rohdroge II	kaltgestellte Rohdroge II	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	kaltgestellte Rohdroge II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	8	odar	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	1	4	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	9	kard	erhitzter Drogenanteil I, abgezogen	erhitzter Drogenanteil I, abgezogen	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	erhitzter Drogenanteil I, abgezogen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f105v	f105v.14	10	chtchy	Droge kalt trocknen und leicht nachtrocknen	Droge kalt trocknen und leicht nachtrocknen	1	6	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	2	NONE	NONE	NONE	NONE	NONE	NONE	Droge kalt trocknen und leicht nachtrocknen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	1	ychedy	bis zur Mittelstufe getrocknet und abgeschlossen	bis zur Mittelstufe getrocknet und abgeschlossen	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe getrocknet und abgeschlossen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	2	qckhedy	das Arzneikompositum bis zur Mittelstufe aufbereiten	das Arzneikompositum bis zur Mittelstufe aufbereiten	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	das Arzneikompositum bis zur Mittelstufe aufbereiten	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	3	dair	abgemessener Anteil II	abgemessener Anteil II	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	abgemessener Anteil II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	4	al	Rohstoffklasse I	Rohstoffklasse I	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	5	qokedy	heiße Mittelstufe erreicht	heiße Mittelstufe erreicht	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiße Mittelstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	6	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	7	qokchy	heiß und trocken am Anfang des Grades	heiß und trocken am Anfang des Grades	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiß und trocken am Anfang des Grades	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	8	otedy	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	kalter Ansatz, Mittelstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	9	dar	abgemessener Anteil I	abgemessener Anteil I	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	abgemessener Anteil I	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f106r	f106r.23	10	aror	eine Portion des Drogenanteils I	eine Portion des Drogenanteils I	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion des Drogenanteils I	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	2	qoteos	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	3	aiin	Menge III	Menge III	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Menge III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	4	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	mittlere Feuchtstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	5	oteed	vollständig abgekühlter und abgezogener Auszug	vollständig abgekühlter und abgezogener Auszug	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	vollständig abgekühlter und abgezogener Auszug	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	6	qor	nimm eine Drogenportion	nimm eine Drogenportion	1	4	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	nimm eine Drogenportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	7	aiin	Menge III	Menge III	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Menge III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	8	cheockhy	trocken angesetztes Arzneikompositum am Gradanfang	trocken angesetztes Arzneikompositum am Gradanfang	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trocken angesetztes Arzneikompositum am Gradanfang	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	9	olkeey	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Holzansatz vollständig erhitzt	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	10	qotain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	kalter Ansatz, Grad II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	11	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trocken in der Mitte des Grades	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	12	qeeey	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	1	6	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	2	NONE	NONE	NONE	R006	NONE	NONE	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.2	13	lor	Holzportion	Holzportion	1	7	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Holzportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	1	lolkaiin	Holzstoff, heiß auf Stufe III	Holzstoff, heiß auf Stufe III	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Holzstoff, heiß auf Stufe III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	2	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trocken in der Mitte des Grades	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	3	qokaiin	heiß, Grad III	heiß, Grad III	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	4	chal	Rohstoffklasse I, trocken am Gradanfang	Rohstoffklasse I, trocken am Gradanfang	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I, trocken am Gradanfang	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	5	aiin	Menge III	Menge III	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Menge III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	6	okaiin	heißer Ansatz, Grad III	heißer Ansatz, Grad III	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heißer Ansatz, Grad III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
f107r	f107r.40	7	olkar	Anteil I des heißen Holzansatzes	Anteil I des heißen Holzansatzes	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY
