packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	p+c+h+e+d+a+r o+p+c+h+e+d+y q+o+k+e+d+y o+p+c+h+e+d+y q+o+p+d+y d+a+i+n c+h+e+t+a+s c+h+c+p+h+h+y q+o+t+a+m	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	117.30445272941216	rotate each multi-symbol manual group left by one source symbol	273.04874477511834	155.74429204570617
BIOLOGICAL_LABEL_RICH	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	q+o+k+e+e+d c+h+e+d+y k+y o+k+e+d+y l+c+h+e+d+y d+a+r o+d+y d+c+h+e+d+y d+a+r o+l+c+h+e+d+y o+t+e+d+y q+o+k+y	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	117.31521719333143	rotate each multi-symbol manual group left by one source symbol	292.78542937250006	175.47021217916864
BIOLOGICAL_LABEL_RICH	f75v.11	s	s	s	s	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	2.9140643617838924	rotate each multi-symbol manual group left by one source symbol	2.9140643617838924	0.0
BIOLOGICAL_LABEL_RICH	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	q+o+k+e+d+y r+s+h+e+y q+o+l c+h+e+y o+l c+h+e+y k+e+e+d s+o+l k+e+y d+y k+e+d+y q+o+k+a+l d+a+r o+l+y	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	127.69846120193466	rotate each multi-symbol manual group left by one source symbol	295.3106208993338	167.61215969739914
BIOLOGICAL_LABEL_RICH	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	o+c+h+e+a+i+n c+h+e+e+d+y q+o+k+a+l d+a+i+n s+h+e+e+k+y q+o+k+y s+s+h+e+d+y t+e+d+y o+t+e+d+y t+e+d+y t+a+r+a+l	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	121.67691491098373	rotate each multi-symbol manual group left by one source symbol	311.87643288669403	190.1995179757103
BIOLOGICAL_LABEL_RICH	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	q+o+l s+h+e+c+k+h+y q+o+k+e+d+y q+o+k+e+d+y q+o+k+a+l+y s+o+r c+h+e+d+y q+o+k+y o+l+s+h+t+y q+o+k+y+d+y	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	110.24561780427	rotate each multi-symbol manual group left by one source symbol	285.66401786125255	175.41840005698253
BIOLOGICAL_LABEL_RICH	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	s+a+l o+l o+l+a+i+n o+l+k+e+y o+l+s+h+e+d q+o+k+a+l+y q+o+k+a+r c+h+e+d+y q+o+k+a+i+n t+y l+s+h+d+y q+o	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	122.25905139820611	rotate each multi-symbol manual group left by one source symbol	299.8148693338367	177.5558179356306
BIOLOGICAL_LABEL_RICH	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	o+d+c+h+e+d+y q+o+l+s+h+d+y s+h+o+k+s+h+d+y q+o+k+a+i+n o+r s+h+e+d+y q+o+l+o+l k+e+e+d+y q+o+k+a+l+o+m	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	123.29280767397522	rotate each multi-symbol manual group left by one source symbol	256.09048553394285	132.79767785996762
BIOLOGICAL_LABEL_RICH	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	s+a+l s+h+e+d+y+k+a+i+n q+o+k+a+i+n s+h+e+c+k+h+y l+d s+a+i+i+n c+k+h+y l+s+h+e+d+y	sal shedykain qokain sheckhy ld saiin ckhy lshedy	sal shedykain qokain sheckhy ld saiin ckhy lshedy	EXPLORATORY	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	94.41416947137894	rotate each multi-symbol manual group left by one source symbol	223.5008540618438	129.08668459046487
BIOLOGICAL_LABEL_RICH	f75v.18	okshy	o+k+s+h+y	okshy	okshy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	12.429088730176353	rotate each multi-symbol manual group left by one source symbol	19.582586381136135	7.153497650959782
BIOLOGICAL_LABEL_RICH	f75v.19	saral	s+a+r+a+l	saral	saral	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	12.108056369739396	rotate each multi-symbol manual group left by one source symbol	22.801379150297233	10.693322780557837
BIOLOGICAL_LABEL_RICH	f75v.2	s	s	s	s	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	2.9140643617838924	rotate each multi-symbol manual group left by one source symbol	2.9140643617838924	0.0
BIOLOGICAL_LABEL_RICH	f75v.20	dokal	d+o+k+a+l	dokal	dokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	16.820940419965634	rotate each multi-symbol manual group left by one source symbol	10.67790325203821	-6.1430371679274245
BIOLOGICAL_LABEL_RICH	f75v.21	darol	d+a+r+o+l	darol	darol	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	12.024473814050767	rotate each multi-symbol manual group left by one source symbol	20.578986728960786	8.554512914910019
BIOLOGICAL_LABEL_RICH	f75v.22	daldy || dal dy	d+a+l+d+y	daldy	daldy	EXPLORATORY	dal dy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.605090844495958	rotate each multi-symbol manual group left by one source symbol	24.885807931457936	11.280717086961978
BIOLOGICAL_LABEL_RICH	f75v.23	dal shd || dal shd || dalshd	d+a+l+s+h+d	dalshd	dalshd	EXPLORATORY	dal shd || dal shd	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	14.330460365069108	rotate each multi-symbol manual group left by one source symbol	24.654853496618067	10.324393131548959
BIOLOGICAL_LABEL_RICH	f75v.24	dalkar	d+a+l+k+a+r	dalkar	dalkar	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	18.161484193020346	rotate each multi-symbol manual group left by one source symbol	30.40936988751495	12.247885694494602
BIOLOGICAL_LABEL_RICH	f75v.25	qokal	q+o+k+a+l	qokal	qokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	8.518014426388188	rotate each multi-symbol manual group left by one source symbol	13.847828253480522	5.329813827092334
BIOLOGICAL_LABEL_RICH	f75v.26	dly	d+l+y	dly	dly	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.53279934479488	rotate each multi-symbol manual group left by one source symbol	18.221402384376294	4.688603039581414
BIOLOGICAL_LABEL_RICH	f75v.27	ory	o+r+y	ory	ory	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.294949035818634	rotate each multi-symbol manual group left by one source symbol	16.97880712653415	5.683858090715516
BIOLOGICAL_LABEL_RICH	f75v.28	oty	o+t+y	oty	oty	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	8.80480878613217	rotate each multi-symbol manual group left by one source symbol	16.01836069525683	7.213551909124661
BIOLOGICAL_LABEL_RICH	f75v.29	lchy	l+c+h+y	lchy	lchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.12548720854153	rotate each multi-symbol manual group left by one source symbol	16.140779051346392	3.015291842804862
BIOLOGICAL_LABEL_RICH	f75v.3	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	s+o+r s+h+e+k+y q+o+k+a+i+n o+k+a+l d+a+l o+l+c+h+e+d+y d+a+i+i+n c+h+c+k+h+y l+k+a+r c+h+c+k+h+y r+o+m	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	EXPLORATORY	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	95.5339215004479	rotate each multi-symbol manual group left by one source symbol	290.3841219401107	194.85020043966279
BIOLOGICAL_LABEL_RICH	f75v.30	dary	d+a+r+y	dary	dary	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	10.476986018748274	rotate each multi-symbol manual group left by one source symbol	19.578986728960786	9.102000710212511
BIOLOGICAL_LABEL_RICH	f75v.31	dal	d+a+l	dal	dal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	7.839556098132982	rotate each multi-symbol manual group left by one source symbol	15.484928495175755	7.645372397042773
BIOLOGICAL_LABEL_RICH	f75v.32	daldy	d+a+l+d+y	daldy	daldy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.605090844495958	rotate each multi-symbol manual group left by one source symbol	24.885807931457936	11.280717086961978
BIOLOGICAL_LABEL_RICH	f75v.33	qoted	q+o+t+e+d	qoted	qoted	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	10.62202094904386	rotate each multi-symbol manual group left by one source symbol	14.301517042086193	3.6794960930423333
BIOLOGICAL_LABEL_RICH	f75v.34	rkal || kal	r+k+a+l	rkal	rkal	EXPLORATORY	kal	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	18.61623704714944	rotate each multi-symbol manual group left by one source symbol	19.75427830875264	1.138041261603199
BIOLOGICAL_LABEL_RICH	f75v.35	ykedy || yke y	y+k+e+d+y	ykedy	ykedy	EXPLORATORY	yke y	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	12.79890613298399	rotate each multi-symbol manual group left by one source symbol	24.118734336784946	11.319828203800956
BIOLOGICAL_LABEL_RICH	f75v.36	olkchy	o+l+k+c+h+y	olkchy	olkchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	14.480059063829634	rotate each multi-symbol manual group left by one source symbol	29.6861283026831	15.206069238853468
BIOLOGICAL_LABEL_RICH	f75v.37	otoly	o+t+o+l+y	otoly	otoly	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.153778744216105	rotate each multi-symbol manual group left by one source symbol	18.560871405550074	7.407092661333969
BIOLOGICAL_LABEL_RICH	f75v.38	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy || tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	t+o+l+s+h+e+o+r q+o+k+a+l d+a+r o+l+k+e+d o+r+o+l k+c+h+e+y o+k+a+i+n o+l+c+h+e+y o+k+a+r s+h+e+k+y d+e+d+y k+e+d+y	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	EXPLORATORY	tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	137.07288922066988	rotate each multi-symbol manual group left by one source symbol	308.190761428177	171.1178722075071
BIOLOGICAL_LABEL_RICH	f75v.39	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	q+o+q+o+k+e+e+y o+l+k+a+i+n q+o+l s+h+e+e+d+y q+o+k+e+o+r s+h+e+e+d+y q+o+k+a+l o+r c+h+e+y q+o+k+a+r o+l a+i+i+n	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	EXPLORATORY	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	114.46962393460977	rotate each multi-symbol manual group left by one source symbol	323.7768622420659	209.3072383074561
BIOLOGICAL_LABEL_RICH	f75v.4	l	l	l	l	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	6.0131680260365075	rotate each multi-symbol manual group left by one source symbol	6.0131680260365075	0.0
BIOLOGICAL_LABEL_RICH	f75v.40	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol || dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	d+l+s+h+e+d+y q+o+k+a+i+n d+a+l q+o+l q+o+l o+l s+h+e+e+d+y c+h+e+e+y d+a+l o+l s+h+e+e+y q+o+k+a+i+n o+l+o+l	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	EXPLORATORY	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	118.0482361639109	rotate each multi-symbol manual group left by one source symbol	307.9110686321676	189.8628324682567
BIOLOGICAL_LABEL_RICH	f75v.41	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	s+a+l s+h+e+d+y q+o+k+a+i+n s+h+e+y q+o+i+n o+l s+h+e+y o+l s+h+e+y q+o+k+y q+o+l c+h+e+e+y c+h+l o+r s+h+e+o+l+o	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	EXPLORATORY	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	131.9697852029312	rotate each multi-symbol manual group left by one source symbol	330.49089844476066	198.52111324182945
BIOLOGICAL_LABEL_RICH	f75v.42	o l sheey qolshey qokain okaiin charor || ol sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	o+l s+h+e+e+y q+o+l+s+h+e+y q+o+k+a+i+n o+k+a+i+i+n c+h+a+r+o+r	ol sheey qolshey qokain okaiin charor	ol sheey qolshey qokain okaiin charor	EXPLORATORY	o l sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	61.17542757117331	rotate each multi-symbol manual group left by one source symbol	170.53955881145714	109.36413124028383
BIOLOGICAL_LABEL_RICH	f75v.43	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol || pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	p+o+k+a+i+n o+k+e+e+d+y o+r c+h+e+s+y s+o+l+s+h+e+y q+o+k+e+e+y q+o+t+e+d+y o+l+k+e+d+y c+h+e+y t+a+l d+y q+o+l	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	EXPLORATORY	pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	130.0734355159146	rotate each multi-symbol manual group left by one source symbol	301.1863491790046	171.11291366308998
