event_serial	statement_id	record_unit_id	page	visible_surface	master_card_id	local_image_owner	local_owner_label	owner_status	owner_break_before	apprentice_layer	portable_or_local_value_de	spoken_token_de	scope_guard
181	B2-S005	B2	f82r	qokaiin	MC120	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	bemessen	bemessen	CROSS_RECORD
182	B2-S005	B2	f82r	octheol	MC112	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	bereitstellen · weiter	bereitstellen weiter	COPY_LOCAL_WHOLE
183	B2-S005	B2	f82r	chkeey	MC166	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	wärmen · länger · Posten	wärmen länger Posten	COPY_LOCAL_WHOLE
184	B2-S005	B2	f82r	ldy	MC004	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abziehen; Schluss	abziehen; Schluss	CROSS_RECORD
185	B2-S006	B2	f82r	oteey	MC063	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	danach · länger · Posten	danach länger Posten	COPY_LOCAL_WHOLE
186	B2-S006	B2	f82r	qokal	MC040	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dorthin einsetzen	dorthin einsetzen	CROSS_RECORD
187	B2-S006	B2	f82r	sheckhy	MC132	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Passage · kurz · Posten	Passage kurz Posten	COPY_LOCAL_WHOLE
188	B2-S006	B2	f82r	qoky	MC026	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Paarbecken-/Zylinderstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	einsetzen	einsetzen	CROSS_RECORD
189	B2-S007	B2	f82r	dshedy	MC138	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LOKALKARTE	absetzen · kurz; schließen	absetzen kurz; schließen	COPY_LOCAL_WHOLE
190	B2-S008	B2	f82r	sotaiin	MC060	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Folgemaß	Folgemaß	CROSS_RECORD
191	B2-S008	B2	f82r	qokar	MC044	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	einsetzen · Quelle	einsetzen Quelle	COPY_LOCAL_WHOLE
192	B2-S008	B2	f82r	shedy	MC128	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz absetzen; Schluss	kurz absetzen; Schluss	CROSS_RECORD
193	B2-S009	B2	f82r	solshedy	MC149	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	weiter · absetzen; schließen	weiter absetzen; schließen	COPY_LOCAL_WHOLE
194	B2-S010	B2	f82r	qokeey	MC002	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken	lange einwirken	CROSS_RECORD
195	B2-S010	B2	f82r	qoky	MC026	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	einsetzen	einsetzen	CROSS_RECORD
196	B2-S010	B2	f82r	ls	MC065	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen	abführen	COPY_LOCAL_WHOLE
197	B2-S010	B2	f82r	cheey	MC119	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Geräte-/Inline-Knotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Klarauszug	Klarauszug	CROSS_RECORD
198	B2-S011	B2	f82r	okain	MC017	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ungelöste mittlere rechte Linie-/Liegepodeststation	UNRESOLVED	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LEHRWORT	Anteil zugeben	Anteil zugeben	CROSS_RECORD
199	B2-S011	B2	f82r	char	MC055	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ungelöste mittlere rechte Linie-/Liegepodeststation	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	davon	davon	CROSS_RECORD
200	B2-S011	B2	f82r	okain	MC017	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ungelöste mittlere rechte Linie-/Liegepodeststation	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Anteil zugeben	Anteil zugeben	CROSS_RECORD
201	B2-S011	B2	f82r	qokeedy	MC082	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ungelöste mittlere rechte Linie-/Liegepodeststation	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
202	B2-S012	B2	f82r	lchy	MC008	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ungelöste mittlere rechte Linie-/Liegepodeststation	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · Posten	abführen Posten	COPY_LOCAL_WHOLE
203	B2-S012	B2	f82r	cheey	MC119	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LEHRWORT	Klarauszug	Klarauszug	CROSS_RECORD
204	B2-S012	B2	f82r	qcthey	MC073	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz vorbereiten	kurz vorbereiten	BIO_SHARED
205	B2-S012	B2	f82r	qokeey	MC002	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken	lange einwirken	CROSS_RECORD
206	B2-S012	B2	f82r	lcheey	MC066	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · Klarlauf	abführen Klarlauf	COPY_LOCAL_WHOLE
207	B2-S012	B2	f82r	daiin	MC039	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Sollmaß	Sollmaß	CROSS_RECORD
208	B2-S012	B2	f82r	chey	MC123	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dies	dies	CROSS_RECORD
209	B2-S012	B2	f82r	qokeeedy	MC140	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	einsetzen · vollständig; schließen	einsetzen vollständig; schließen	COPY_LOCAL_WHOLE
210	B2-S013	B2	f82r	lchedy	MC155	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abführen; Schluss	abführen; Schluss	CROSS_RECORD
211	B2-S014	B2	f82r	lar	MC029	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · Quelle	abführen Quelle	COPY_LOCAL_WHOLE
212	B2-S015	B2	f82r	tshey	MC141	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LOKALKARTE	Klarlauf	Klarlauf	COPY_LOCAL_WHOLE
213	B2-S015	B2	f82r	qokeedy	MC082	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
214	B2-S016	B2	f82r	cheal	MC154	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dorthin	dorthin	CROSS_RECORD
215	B2-S016	B2	f82r	lchedar	MC011	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · übertragen · Quelle	abführen übertragen Quelle	COPY_LOCAL_WHOLE
216	B2-S016	B2	f82r	ches	MC152	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	teilen	teilen	COPY_LOCAL_WHOLE
217	B2-S016	B2	f82r	aiin	MC039	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Sollmaß	Sollmaß	CROSS_RECORD
218	B2-S016	B2	f82r	oteey	MC063	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	danach · länger · Posten	danach länger Posten	COPY_LOCAL_WHOLE
219	B2-S016	B2	f82r	qokaiin	MC120	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	bemessen	bemessen	CROSS_RECORD
220	B2-S016	B2	f82r	okey	MC007	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz einwirken	kurz einwirken	CROSS_RECORD
221	B2-S016	B2	f82r	pchedy	MC070	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	zuführen · übertragen; schließen	zuführen übertragen; schließen	COPY_LOCAL_WHOLE
222	B2-S017	B2	f82r	rsheal	MC102	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	halten · kurz · Ziel	halten kurz Ziel	COPY_LOCAL_WHOLE
223	B2-S017	B2	f82r	daldy	MC079	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Ziel; schließen	Ziel; schließen	COPY_LOCAL_WHOLE
224	B2-S018	B2	f82r	qokeedy	MC082	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
225	B2-S019	B2	f82r	rshedy	MC084	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	waschen; schließen	waschen; schließen	COPY_LOCAL_WHOLE
226	B2-S020	B2	f82r	qoteedy	MC173	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange Folgestufe; Schluss	lange Folgestufe; Schluss	BIO_SHARED
227	B2-S021	B2	f82r	qokeedy	MC082	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
228	B2-S022	B2	f82r	lochedy	MC167	B2_LOWER_POOL_EDGE_STATIONS	lokale Randstationen des unteren Feldes	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · übertragen; schließen	abführen übertragen; schließen	COPY_LOCAL_WHOLE
229	B3-S001	B3	f83r	olkeedy	MC045	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	DIRECT_VISIBLE	RECORD_START__RESET_ALL_LOCAL_STATE	LEHRWORT	lange sammeln; Schluss	lange sammeln; Schluss	CROSS_RECORD
230	B3-S002	B3	f83r	qotal	MC093	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	danach dorthin	danach dorthin	CROSS_RECORD
231	B3-S002	B3	f83r	chkeedy	MC110	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	wärmen · länger; schließen	wärmen länger; schließen	COPY_LOCAL_WHOLE
232	B3-S003	B3	f83r	chey	MC123	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dies	dies	CROSS_RECORD
233	B3-S003	B3	f83r	daiin	MC039	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Sollmaß	Sollmaß	CROSS_RECORD
234	B3-S003	B3	f83r	chey	MC123	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dies	dies	CROSS_RECORD
235	B3-S003	B3	f83r	lchedy	MC155	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abführen; Schluss	abführen; Schluss	CROSS_RECORD
236	B3-S004	B3	f83r	qokaiin	MC120	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	bemessen	bemessen	CROSS_RECORD
237	B3-S004	B3	f83r	qotal	MC093	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	danach dorthin	danach dorthin	CROSS_RECORD
238	B3-S004	B3	f83r	dar	MC055	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächer-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	davon	davon	CROSS_RECORD
239	B3-S005	B3	f83r	schedy	MC025	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LEHRWORT	überführen; Schluss	überführen; Schluss	CROSS_RECORD
240	B3-S006	B3	f83r	chedchy	MC064	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	übertragen · Posten	übertragen Posten	COPY_LOCAL_WHOLE
241	B3-S006	B3	f83r	qokal	MC040	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dorthin einsetzen	dorthin einsetzen	CROSS_RECORD
242	B3-S006	B3	f83r	olchedy	MC028	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiterführen; Schluss	weiterführen; Schluss	CROSS_RECORD
243	B3-S007	B3	f83r	qokaiin	MC120	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	bemessen	bemessen	CROSS_RECORD
244	B3-S007	B3	f83r	chedy	MC074	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	überführen	überführen	CROSS_RECORD
245	B3-S007	B3	f83r	qokeedy	MC082	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
246	B3-S008	B3	f83r	lchedy	MC155	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abführen; Schluss	abführen; Schluss	CROSS_RECORD
247	B3-S009	B3	f83r	qoky	MC026	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	einsetzen	einsetzen	CROSS_RECORD
248	B3-S010	B3	f83r	pchedal	MC126	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LOKALKARTE	zuführen · übertragen · Ziel	zuführen übertragen Ziel	COPY_LOCAL_WHOLE
249	B3-S010	B3	f83r	otedy	MC135	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	danach · kurz; schließen	danach kurz; schließen	COPY_LOCAL_WHOLE
250	B3-S011	B3	f83r	shecthedchy	MC043	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	bereitstellen · übertragen · Posten	bereitstellen übertragen Posten	COPY_LOCAL_WHOLE
251	B3-S011	B3	f83r	qoky	MC026	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	einsetzen	einsetzen	CROSS_RECORD
252	B3-S011	B3	f83r	chedy	MC074	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	überführen	überführen	CROSS_RECORD
253	B3-S011	B3	f83r	chary	MC009	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Quelle · Posten	Quelle Posten	COPY_LOCAL_WHOLE
254	B3-S012	B3	f83r	sor	MC080	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Ansatz	Ansatz	CROSS_RECORD
255	B3-S012	B3	f83r	shedy	MC128	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz absetzen; Schluss	kurz absetzen; Schluss	CROSS_RECORD
256	B3-S013	B3	f83r	qokaiin	MC120	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	bemessen	bemessen	CROSS_RECORD
257	B3-S013	B3	f83r	chkain	MC105	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Anteil	Anteil	CROSS_RECORD
258	B3-S013	B3	f83r	shcthey	MC073	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz vorbereiten	kurz vorbereiten	BIO_SHARED
259	B3-S013	B3	f83r	qokedy	MC083	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz einwirken; Schluss	kurz einwirken; Schluss	CROSS_RECORD
260	B3-S014	B3	f83r	okair	MC081	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	einsetzen · Lauf	einsetzen Lauf	COPY_LOCAL_WHOLE
261	B3-S014	B3	f83r	sheedy	MC003	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	absetzen · länger; schließen	absetzen länger; schließen	COPY_LOCAL_WHOLE
262	B3-S015	B3	f83r	lchedy	MC155	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abführen; Schluss	abführen; Schluss	CROSS_RECORD
263	B3-S016	B3	f83r	lo	MC030	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere korbartige Gefäß-Randstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen	abführen	COPY_LOCAL_WHOLE
264	B3-S016	B3	f83r	qokchedy	MC005	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	UNRESOLVED	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LEHRWORT	einführen; Schluss	einführen; Schluss	CROSS_RECORD
265	B3-S017	B3	f83r	qokeedy	MC082	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	lange einwirken; Schluss	lange einwirken; Schluss	CROSS_RECORD
266	B3-S018	B3	f83r	shedy	MC128	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz absetzen; Schluss	kurz absetzen; Schluss	CROSS_RECORD
267	B3-S019	B3	f83r	qokshedy	MC151	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	einsetzen · absetzen; schließen	einsetzen absetzen; schließen	COPY_LOCAL_WHOLE
