global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_argument_root	inherited_argument_value_de	source
G407-E0066	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	shos	SH+O+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0067	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	cfhol	CH+LOCAL_CHAR_F+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0068	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	shody	SH+O+DY	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0070	G407-S004	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	os	OS	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0071	G407-S004	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	teody	T+E+O+DY	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0074	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ols	OL+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0078	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cphodal	CH+P+O+D_ADDR+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0079	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	es	E+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0080	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oksho	OK+SH+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0082	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	otairin	OT+AIR+IIN	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0083	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oteol	OT+E+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0084	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	okan	OK+AN	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0094	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0096	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0098	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oiin	O+IIN	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0099	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0104	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dn	D_ADDR+AN	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0106	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kod	K+O+D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0109	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	eo	E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0110	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	r	R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0111	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	char	AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0113	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kol	K+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0114	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0115	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0117	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chal	CH+AL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0118	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0119	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0120	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodan	SH+O+D_ADDR+AN	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0123	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0126	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0127	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	koeam	K+O+E+AM_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0131	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sheo	SH+E+O	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0132	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	pshol	P+SH+OL	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0137	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shol	SH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0138	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	she	SH+E	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0141	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dar	D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0145	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dchar	D_ADDR+CH+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0147	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	okaiir	OK+IIN+R	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0150	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	tol	T+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0151	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthols	CH+T+OL+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0153	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shok	SH+OK	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0158	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	otol	OT+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0159	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiiin	DA+IIN	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0163	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0167	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cha	CH+A_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0168	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ro	R+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0169	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0171	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0173	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthal	CH+T+AL	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0174	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0175	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shear	SH+E+AR	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0177	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0179	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthar	CH+T+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0180	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cho	HO	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0181	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	o	O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0184	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	okol	OK+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0186	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	far	LOCAL_CHAR_F+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0187	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthol	CH+T+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0189	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ctholdar	CH+T+OL+D_ADDR+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0196	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ochol	O+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0198	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0199	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dcheo	D_ADDR+CH+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0200	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shody	SH+O+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0203	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ok	OK	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0207	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0209	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	eo	E+O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0210	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0211	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chok	OK	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0219	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	pchodol	P+CH+O+D_ADDR+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0220	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chopchal	CH+O+P+CH+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0222	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	kom	K+O+M_LOCAL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0225	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	char	AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0227	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	os	OS	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0228	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chair	CH+AIR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0234	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	o	O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0239	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0247	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	ctho	CH+T+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0252	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	doiir	D_ADDR+O+IIN+R	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0253	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	ody	O+DY	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0255	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotchol	OT+CH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0256	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0268	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qokchol	OK+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0273	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	cth	CH+T	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0275	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dair	D_ADDR+AIR	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0276	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	am	AM_ADDR	AIN	ANTEIL	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0279	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otol	OT+OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0280	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0282	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0284	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dar	D_ADDR+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0289	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	kaiiin	K+A_ADDR+LOCAL_CHAR_I+IIN	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0302	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otar	OT+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0313	G407-S010	f11r	HERBAL	blühender dreikroniger Sodenstock	tchody	T+CH+O+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0322	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	kchol	K+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0325	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0333	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dod	D_ADDR+O+D_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0334	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dchol	D_ADDR+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0339	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	tchol	T+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0346	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	d	D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0348	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chodl	CH+O+D_ADDR+L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0350	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	odl	O+D_ADDR+L	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0351	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	d	D_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0352	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	s	S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0354	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	otol	OT+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0357	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dair	D_ADDR+AIR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0360	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	s	S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0363	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	okchol	OK+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0368	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	shol	SH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0371	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	shol	SH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0374	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dchg	D_ADDR+CH+LOCAL_CHAR_G	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0375	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dchol	D_ADDR+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0376	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0377	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dol	D_ADDR+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0384	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	s	S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0386	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	s	S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0390	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oeees	O+EEE+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0396	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dar	D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0403	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	kchol	K+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0406	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	otchol	OT+CH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0407	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	cfholdy	CH+LOCAL_CHAR_F+OL+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0411	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	qotchol	OT+CH+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0414	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oiin	O+IIN	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0416	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	d	D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0419	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0422	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	d	D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0423	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	OL+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0429	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	k	K	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0430	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	s	S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0433	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	OL+DY	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E0435	G407-S015	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
