global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_action_value_de	source
G407-E0041	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	y	Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0050	G407-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	oydar	O+Y+D_ADDR+AR	P	EINSETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0060	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	os	OS	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0061	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	chy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0062	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	dain	AIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0065	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	daiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0069	G407-S004	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	dain	AIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0070	G407-S004	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	os	OS	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0082	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	otairin	OT+AIR+IIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0083	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oteol	OT+E+OL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0087	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0095	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oldain	OL+AIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0096	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0097	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	AIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0098	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oiin	O+IIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0099	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0100	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	odaiin	O+D_ADDR+AIIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0104	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dn	D_ADDR+AN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0107	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0109	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	eo	E+O	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0111	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	char	AR	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0114	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0115	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0119	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0123	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0124	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	or	OR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0133	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dydyd	Y+DY+D_LABEL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0141	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dar	D_ADDR+AR	P	EINSETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0142	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ain	AIN	P	EINSETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0143	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	AIN	P	EINSETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0148	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chey	Y	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0149	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chy	Y	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0155	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chey	Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0156	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	AIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0158	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	otol	OT+OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0159	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiiin	DA+IIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0163	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0169	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0170	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ydoin	Y+D_ADDR+O+IIN	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0171	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0172	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dain	AIN	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0174	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0177	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0180	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cho	HO	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0181	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	o	O	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0185	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0186	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	far	LOCAL_CHAR_F+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0188	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0193	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0196	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ochol	O+OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0198	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	AL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0204	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chey	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0207	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	AL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0209	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	eo	E+O	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0210	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0225	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	char	AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0227	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	os	OS	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0231	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0233	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0234	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	o	O	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0236	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0238	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotchy	OT+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0239	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0240	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	or	OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0242	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0243	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0249	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	or	OR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0250	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	aiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0253	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	ody	O+DY	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E0256	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0263	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0264	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0266	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	shy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0267	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dchy	D_ADDR+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0269	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	y	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0272	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0274	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dain	AIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0275	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dair	D_ADDR+AIR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0276	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	am	AM_ADDR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0279	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otol	OT+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0280	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0281	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	cholor	OL+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0282	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0283	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0284	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dar	D_ADDR+AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0288	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chy	Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0290	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dy	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0292	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	oqotor	O+OT+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0293	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otor	OT+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0299	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qoty	OT+Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0300	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0302	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otar	OT+AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0303	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	odaiin	O+D_ADDR+AIIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0304	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0305	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotchy	OT+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0306	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0316	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	qodor	CARRIER_Q+O+D_ADDR+OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0317	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	y	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0319	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0323	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0324	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	qoty	OT+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0325	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chol	OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0327	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dor	D_ADDR+OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0330	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dain	AIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0332	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0333	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dod	D_ADDR+O+D_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0334	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dchol	D_ADDR+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0335	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chy	Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0337	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dy	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0338	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0343	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	y	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0344	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0346	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	d	D_ADDR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0347	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	y	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0349	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0350	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	odl	O+D_ADDR+L	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0351	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	d	D_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0353	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	y	Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0354	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	otol	OT+OL	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0357	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dair	D_ADDR+AIR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0361	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	daiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0362	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	qotchy	OT+Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0365	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dy	Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0369	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dy	Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0375	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dchol	D_ADDR+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0376	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	chol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0377	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dol	D_ADDR+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0379	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	ydal	Y+AL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0380	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	shy	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0382	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	qoty	OT+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0383	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0385	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	y	Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0387	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	y	Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E0396	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dar	D_ADDR+AR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0397	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	qodchy	O+D_ADDR+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0401	G407-S012	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	shy	Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E0409	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dor	D_ADDR+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0410	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0414	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oiin	O+IIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0416	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	d	D_ADDR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0417	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dchy	D_ADDR+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E0419	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	chol	OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0420	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	dy	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0421	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	qoy	O+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0422	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	d	D_ADDR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0423	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	OL+DY	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0425	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	doaiin	D_ADDR+O+AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0426	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	shochy	HO+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E0432	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E0433	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	OL+DY	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
