event_id	statement_id	record_unit_id	page	field_id	field_position	field_size	position_class	master_card_id	portable_value_de	canonical_surface	observed_surface	rule_applied	predicted_surface	canonical_matches	profile_matches	predicted_surface_registered
E024	H2-S002	H2	f10r	F004	1	8	INITIAL	MC013	Folgeansatz	otchor	qotchor	R1	qotchor	NO	YES	YES
E025	H2-S002	H2	f10r	F004	2	8	MEDIAL	MC080	Ansatz	chor	chor	DEFAULT_KEEP	chor	YES	YES	YES
E026	H2-S002	H2	f10r	F004	3	8	MEDIAL	MC053	Fortgang	otol	otol	DEFAULT_KEEP	otol	YES	YES	YES
E027	H2-S002	H2	f10r	F004	4	8	MEDIAL	MC153	weiter	cheol	chol	DEFAULT_KEEP	cheol	NO	NO	YES
E028	H2-S002	H2	f10r	F004	5	8	MEDIAL	MC157	derselbe Ansatz	cholor	cholor	DEFAULT_KEEP	cholor	YES	YES	YES
E029	H2-S002	H2	f10r	F004	6	8	MEDIAL	MC153	weiter	cheol	chol	DEFAULT_KEEP	cheol	NO	NO	YES
E030	H2-S002	H2	f10r	F004	7	8	MEDIAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E031	H2-S002	H2	f10r	F004	8	8	FINAL	MC055	davon	char	dar	DEFAULT_KEEP	char	NO	NO	YES
E032	H2-S003	H2	f10r	F005	1	7	INITIAL	MC027	Arbeitsansatz	oykchor	oykchor	DEFAULT_KEEP	oykchor	YES	YES	YES
E033	H2-S003	H2	f10r	F005	2	7	MEDIAL	MC080	Ansatz	chor	shor	DEFAULT_KEEP	chor	NO	NO	YES
E034	H2-S003	H2	f10r	F005	3	7	MEDIAL	MC080	Ansatz	chor	chor	DEFAULT_KEEP	chor	YES	YES	YES
E035	H2-S003	H2	f10r	F005	4	7	MEDIAL	MC123	dies	chey	chy	DEFAULT_KEEP	chey	NO	NO	YES
E036	H2-S003	H2	f10r	F005	5	7	MEDIAL	MC048	Arbeitsstufe	kaiiin	kaiiin	DEFAULT_KEEP	kaiiin	YES	YES	YES
E037	H2-S003	H2	f10r	F005	6	7	MEDIAL	MC123	dies	chey	dy	DEFAULT_KEEP	chey	NO	NO	YES
E038	H2-S003	H2	f10r	F005	7	7	FINAL	MC087	Zugabemaß	chodaiin	chodaiin	DEFAULT_KEEP	chodaiin	YES	YES	YES
E039	H3-S001	H3	f11r	F006	1	7	INITIAL	MC098	Kochgut	tshol	tshol	DEFAULT_KEEP	tshol	YES	YES	YES
E040	H3-S001	H3	f11r	F006	2	7	MEDIAL	MC049	Sudansatz	schoal	schoal	DEFAULT_KEEP	schoal	YES	YES	YES
E041	H3-S001	H3	f11r	F006	3	7	MEDIAL	MC129	Auswringen	cfhy	cfhy	DEFAULT_KEEP	cfhy	YES	YES	YES
E042	H3-S001	H3	f11r	F006	4	7	MEDIAL	MC111	Stehzeit	shfydaiin	shfydaiin	DEFAULT_KEEP	shfydaiin	YES	YES	YES
E043	H3-S001	H3	f11r	F006	5	7	MEDIAL	MC156	Nachseihen	cphy	cphy	DEFAULT_KEEP	cphy	YES	YES	YES
E044	H3-S001	H3	f11r	F006	6	7	MEDIAL	MC119	Klarauszug	cheey	shey	DEFAULT_KEEP	cheey	NO	NO	YES
E045	H3-S001	H3	f11r	F006	7	7	FINAL	MC037	Endzugabe; Schluss	tchody	tchody	DEFAULT_KEEP	tchody	YES	YES	YES
E046	H3-S002	H3	f11r	F007	1	1	ONLY	MC062	Zugabeteil	shoyty	shoyty	DEFAULT_KEEP	shoyty	YES	YES	YES
E047	H3-S003	H3	f11r	F008	1	5	INITIAL	MC142	vom vorigen	dchol	dchol	DEFAULT_KEEP	dchol	YES	YES	YES
E048	H3-S003	H3	f11r	F008	2	5	MEDIAL	MC123	dies	chey	chy	DEFAULT_KEEP	chey	NO	NO	YES
E049	H3-S003	H3	f11r	F008	3	5	MEDIAL	MC117	Bearbeiten	kchy	kchy	DEFAULT_KEEP	kchy	YES	YES	YES
E050	H3-S003	H3	f11r	F008	4	5	MEDIAL	MC123	dies	chey	dy	DEFAULT_KEEP	chey	NO	NO	YES
E051	H3-S003	H3	f11r	F008	5	5	FINAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E052	H3-S004	H3	f11r	F009	1	4	INITIAL	MC107	Folgeposten	qotchy	qotchy	DEFAULT_KEEP	qotchy	YES	YES	YES
E053	H3-S004	H3	f11r	F009	2	4	MEDIAL	MC041	Weiterverarbeitung	okchol	okchol	DEFAULT_KEEP	okchol	YES	YES	YES
E054	H3-S004	H3	f11r	F009	3	4	MEDIAL	MC161	bereit	checthy	cthy	DEFAULT_KEEP	checthy	NO	NO	YES
E055	H3-S004	H3	f11r	F009	4	4	FINAL	MC123	dies	chey	dy	DEFAULT_KEEP	chey	NO	NO	YES
E056	H4-S001	H4	f55v	F010	1	5	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E057	H4-S001	H4	f55v	F010	2	5	MEDIAL	MC039	Sollmaß	aiin	chaiin	R2	daiin	NO	NO	YES
E058	H4-S001	H4	f55v	F010	3	5	MEDIAL	MC047	erste Portion	ykain	ykain	DEFAULT_KEEP	ykain	YES	YES	YES
E059	H4-S001	H4	f55v	F010	4	5	MEDIAL	MC148	zweite Portion	ykan	ykan	DEFAULT_KEEP	ykan	YES	YES	YES
E060	H4-S001	H4	f55v	F010	5	5	FINAL	MC100	Abkühlen	ody	ody	DEFAULT_KEEP	ody	YES	YES	YES
E061	H4-S002	H4	f55v	F011	1	3	INITIAL	MC039	Sollmaß	aiin	daiin	DEFAULT_KEEP	aiin	NO	NO	YES
E062	H4-S002	H4	f55v	F011	2	3	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E063	H4-S002	H4	f55v	F011	3	3	FINAL	MC160	Verwahrort	talam	talam	DEFAULT_KEEP	talam	YES	YES	YES
E064	H4-S003	H4	f55v	F012	1	4	INITIAL	MC170	Sollportion	ykaiin	ykaiin	DEFAULT_KEEP	ykaiin	YES	YES	YES
E065	H4-S003	H4	f55v	F012	2	4	MEDIAL	MC085	Quellauszug	cheoar	cheoar	DEFAULT_KEEP	cheoar	YES	YES	YES
E066	H4-S003	H4	f55v	F012	3	4	MEDIAL	MC032	länger bearbeiten	cheeky	cheeky	DEFAULT_KEEP	cheeky	YES	YES	YES
E067	H4-S003	H4	f55v	F012	4	4	FINAL	MC019	fertig	oldy	oldy	DEFAULT_KEEP	oldy	YES	YES	YES
E068	H4-S004	H4	f55v	F013	1	6	INITIAL	MC039	Sollmaß	aiin	aiin	DEFAULT_KEEP	aiin	YES	YES	YES
E069	H4-S004	H4	f55v	F013	2	6	MEDIAL	MC040	dorthin einsetzen	okal	okal	DEFAULT_KEEP	okal	YES	YES	YES
E070	H4-S004	H4	f55v	F013	3	6	MEDIAL	MC021	Folgebereitung	oltchy	oltchy	DEFAULT_KEEP	oltchy	YES	YES	YES
E071	H4-S004	H4	f55v	F013	4	6	MEDIAL	MC080	Ansatz	chor	or	DEFAULT_KEEP	chor	NO	NO	YES
E072	H4-S004	H4	f55v	F013	5	6	MEDIAL	MC123	dies	chey	y	DEFAULT_KEEP	chey	NO	NO	YES
E073	H4-S004	H4	f55v	F013	6	6	FINAL	MC072	Bereitungsanteil	orain	orain	DEFAULT_KEEP	orain	YES	YES	YES
E074	H5-S001	H5	f56r	F014	1	4	INITIAL	MC125	Zugabeansatz	chochor	chochor	DEFAULT_KEEP	chochor	YES	YES	YES
E075	H5-S001	H5	f56r	F014	2	4	MEDIAL	MC034	weitere Zutat	cho	cho	DEFAULT_KEEP	cho	YES	YES	YES
E076	H5-S001	H5	f56r	F014	3	4	MEDIAL	MC010	Zielzugabe	chodaly	chodaly	DEFAULT_KEEP	chodaly	YES	YES	YES
E077	H5-S001	H5	f56r	F014	4	4	FINAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E078	H5-S001	H5	f56r	F015	1	5	INITIAL	MC034	weitere Zutat	cho	sho	DEFAULT_KEEP	cho	NO	NO	YES
E079	H5-S001	H5	f56r	F015	2	5	MEDIAL	MC090	Weiterverarbeitung	kchol	kchol	DEFAULT_KEEP	kchol	YES	YES	YES
E080	H5-S001	H5	f56r	F015	3	5	MEDIAL	MC013	Folgeansatz	otchor	otchor	DEFAULT_KEEP	otchor	YES	YES	YES
E081	H5-S001	H5	f56r	F015	4	5	MEDIAL	MC026	einsetzen	choky	choky	DEFAULT_KEEP	choky	YES	YES	YES
E082	H5-S001	H5	f56r	F015	5	5	FINAL	MC154	dorthin	al	dal	DEFAULT_KEEP	al	NO	NO	YES
E083	H5-S002	H5	f56r	F016	1	4	INITIAL	MC142	vom vorigen	dchol	schol	DEFAULT_KEEP	dchol	NO	NO	YES
E084	H5-S002	H5	f56r	F016	2	4	MEDIAL	MC131	Zugabeposten	choy	choy	DEFAULT_KEEP	choy	YES	YES	YES
E085	H5-S002	H5	f56r	F016	3	4	MEDIAL	MC026	einsetzen	choky	choky	DEFAULT_KEEP	choky	YES	YES	YES
E086	H5-S002	H5	f56r	F016	4	4	FINAL	MC099	Langpassage; Schluss	cheeckhody	cheeckhody	DEFAULT_KEEP	cheeckhody	YES	YES	YES
E087	H5-S003	H5	f56r	F017	1	4	INITIAL	MC114	Halten	sh	sh	DEFAULT_KEEP	sh	YES	YES	YES
E088	H5-S003	H5	f56r	F017	2	4	MEDIAL	MC034	weitere Zutat	cho	cho	DEFAULT_KEEP	cho	YES	YES	YES
E089	H5-S003	H5	f56r	F017	3	4	MEDIAL	MC122	Kurzbearbeitung	kchey	kchey	DEFAULT_KEEP	kchey	YES	YES	YES
E090	H5-S003	H5	f56r	F017	4	4	FINAL	MC015	erneut einsetzen	qokokchy	qokokchy	DEFAULT_KEEP	qokokchy	YES	YES	YES
E091	H5-S004	H5	f56r	F018	1	3	INITIAL	MC103	weiterbearbeiten	chokchy	okchy	DEFAULT_KEEP	chokchy	NO	NO	YES
E092	H5-S004	H5	f56r	F018	2	3	MEDIAL	MC006	Auszug einsetzen	chokcheo	chokcheo	DEFAULT_KEEP	chokcheo	YES	YES	YES
E093	H5-S004	H5	f56r	F018	3	3	FINAL	MC077	Zielbearbeitung	kchal	kchal	DEFAULT_KEEP	kchal	YES	YES	YES
E094	H5-S005	H5	f56r	F019	1	4	INITIAL	MC034	weitere Zutat	cho	sho	DEFAULT_KEEP	cho	NO	NO	YES
E095	H5-S005	H5	f56r	F019	2	4	MEDIAL	MC103	weiterbearbeiten	chokchy	chokchy	DEFAULT_KEEP	chokchy	YES	YES	YES
E096	H5-S005	H5	f56r	F019	3	4	MEDIAL	MC136	Quellauszug	kchoar	kchoar	DEFAULT_KEEP	kchoar	YES	YES	YES
E097	H5-S005	H5	f56r	F019	4	4	FINAL	MC068	Folgeanwendung	sotodan	sotodan	DEFAULT_KEEP	sotodan	YES	YES	YES
E098	H5-S006	H5	f56r	F020	1	3	INITIAL	MC171	das nächste	otchey	otchey	DEFAULT_KEEP	otchey	YES	YES	YES
E099	H5-S006	H5	f56r	F020	2	3	MEDIAL	MC104	Kurzfortsetzung	keol	keol	DEFAULT_KEEP	keol	YES	YES	YES
E100	H5-S006	H5	f56r	F020	3	3	FINAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E101	B1-S001	B1	f81v	F021	1	1	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E102	B1-S002	B1	f81v	F022	1	11	INITIAL	MC120	bemessen	okaiin	okaiin	DEFAULT_KEEP	okaiin	YES	YES	YES
E103	B1-S002	B1	f81v	F022	2	11	MEDIAL	MC023	Beckenlauf	kair	kair	DEFAULT_KEEP	kair	YES	YES	YES
E104	B1-S002	B1	f81v	F022	3	11	MEDIAL	MC040	dorthin einsetzen	okal	okal	DEFAULT_KEEP	okal	YES	YES	YES
E105	B1-S002	B1	f81v	F022	4	11	MEDIAL	MC055	davon	char	sar	DEFAULT_KEEP	char	NO	NO	YES
E106	B1-S002	B1	f81v	F022	5	11	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E107	B1-S002	B1	f81v	F022	6	11	MEDIAL	MC105	Anteil	chkain	kain	DEFAULT_KEEP	chkain	NO	NO	YES
E108	B1-S002	B1	f81v	F022	7	11	MEDIAL	MC097	weiterer Anteil	olkain	olkain	DEFAULT_KEEP	olkain	YES	YES	YES
E109	B1-S002	B1	f81v	F022	8	11	MEDIAL	MC154	dorthin	al	al	R3	al	YES	YES	YES
E110	B1-S002	B1	f81v	F022	9	11	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E111	B1-S002	B1	f81v	F022	10	11	MEDIAL	MC016	Anschluss	rol	rol	DEFAULT_KEEP	rol	YES	YES	YES
E112	B1-S002	B1	f81v	F022	11	11	FINAL	MC012	Zusatz	dl	dl	DEFAULT_KEEP	dl	YES	YES	YES
E113	B1-S002	B1	f81v	F023	1	8	INITIAL	MC157	derselbe Ansatz	cholor	olor	DEFAULT_KEEP	cholor	NO	NO	YES
E114	B1-S002	B1	f81v	F023	2	8	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E115	B1-S002	B1	f81v	F023	3	8	MEDIAL	MC058	Kurze Zielpassage	sheckhal	sheckhal	DEFAULT_KEEP	sheckhal	YES	YES	YES
E116	B1-S002	B1	f81v	F023	4	8	MEDIAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E117	B1-S002	B1	f81v	F023	5	8	MEDIAL	MC096	Langer Zieleinsatz	qokeedal	qokeedal	DEFAULT_KEEP	qokeedal	YES	YES	YES
E118	B1-S002	B1	f81v	F023	6	8	MEDIAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E119	B1-S002	B1	f81v	F023	7	8	MEDIAL	MC035	durchleiten	chckhy	chckhy	DEFAULT_KEEP	chckhy	YES	YES	YES
E120	B1-S002	B1	f81v	F023	8	8	FINAL	MC025	überführen; Schluss	dchedy	schedy	R5	schedy	NO	YES	YES
E121	B1-S003	B1	f81v	F024	1	1	ONLY	MC153	weiter	cheol	qol	DEFAULT_KEEP	cheol	NO	NO	YES
E122	B1-S003	B1	f81v	F025	1	1	ONLY	MC061	Haltetransfer; Schluss	sshkchdy	sshkchdy	DEFAULT_KEEP	sshkchdy	YES	YES	YES
E123	B1-S004	B1	f81v	F026	1	3	INITIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E124	B1-S004	B1	f81v	F026	2	3	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E125	B1-S004	B1	f81v	F026	3	3	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E126	B1-S005	B1	f81v	F027	1	1	ONLY	MC028	weiterführen; Schluss	olchedy	qolchedy	DEFAULT_KEEP	olchedy	NO	NO	YES
E127	B1-S006	B1	f81v	F028	1	4	INITIAL	MC017	Anteil zugeben	okain	qokain	DEFAULT_KEEP	okain	NO	NO	YES
E128	B1-S006	B1	f81v	F028	2	4	MEDIAL	MC035	durchleiten	chckhy	shckhy	DEFAULT_KEEP	chckhy	NO	NO	YES
E129	B1-S006	B1	f81v	F028	3	4	MEDIAL	MC012	Zusatz	dl	dl	DEFAULT_KEEP	dl	YES	YES	YES
E130	B1-S006	B1	f81v	F028	4	4	FINAL	MC056	Zielmarke	ral	ral	DEFAULT_KEEP	ral	YES	YES	YES
E131	B1-S007	B1	f81v	F029	1	1	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	DEFAULT_KEEP	qokchdy	YES	YES	YES
E132	B1-S008	B1	f81v	F030	1	5	INITIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E133	B1-S008	B1	f81v	F030	2	5	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E134	B1-S008	B1	f81v	F030	3	5	MEDIAL	MC147	kurz wärmen	cheky	cheky	DEFAULT_KEEP	cheky	YES	YES	YES
E135	B1-S008	B1	f81v	F030	4	5	MEDIAL	MC153	weiter	cheol	ol	DEFAULT_KEEP	cheol	NO	NO	YES
E136	B1-S008	B1	f81v	F030	5	5	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E137	B1-S009	B1	f81v	F031	1	1	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E138	B1-S010	B1	f81v	F032	1	1	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E139	B1-S011	B1	f81v	F033	1	2	INITIAL	MC035	durchleiten	chckhy	chckhy	DEFAULT_KEEP	chckhy	YES	YES	YES
E140	B1-S011	B1	f81v	F033	2	2	FINAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E141	B1-S012	B1	f81v	F034	1	3	INITIAL	MC130	Waschgang	lsho	lsho	DEFAULT_KEEP	lsho	YES	YES	YES
E142	B1-S012	B1	f81v	F034	2	3	MEDIAL	MC007	kurz einwirken	okey	qokey	R1	qokey	NO	YES	YES
E143	B1-S012	B1	f81v	F034	3	3	FINAL	MC038	Waschgang; Schluss	lshedy	lshedy	DEFAULT_KEEP	lshedy	YES	YES	YES
E144	B1-S013	B1	f81v	F035	1	1	ONLY	MC038	Waschgang; Schluss	lshedy	lshedy	DEFAULT_KEEP	lshedy	YES	YES	YES
E145	B1-S014	B1	f81v	F036	1	5	INITIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E146	B1-S014	B1	f81v	F036	2	5	MEDIAL	MC134	Weitergang	qolky	qolky	DEFAULT_KEEP	qolky	YES	YES	YES
E147	B1-S014	B1	f81v	F036	3	5	MEDIAL	MC051	Zielabführung	lchedal	lchedal	DEFAULT_KEEP	lchedal	YES	YES	YES
E148	B1-S014	B1	f81v	F036	4	5	MEDIAL	MC153	weiter	cheol	qol	DEFAULT_KEEP	cheol	NO	NO	YES
E149	B1-S014	B1	f81v	F036	5	5	FINAL	MC121	Folgequelle	otar	otar	DEFAULT_KEEP	otar	YES	YES	YES
E150	B1-S015	B1	f81v	F037	1	2	INITIAL	MC109	Kurzteil	ytey	ytey	DEFAULT_KEEP	ytey	YES	YES	YES
E151	B1-S015	B1	f81v	F037	2	2	FINAL	MC005	einführen; Schluss	okchedy	okchedy	DEFAULT_KEEP	okchedy	YES	YES	YES
E152	B1-S016	B1	f81v	F038	1	4	INITIAL	MC040	dorthin einsetzen	okal	qokal	DEFAULT_KEEP	okal	NO	NO	YES
E153	B1-S016	B1	f81v	F038	2	4	MEDIAL	MC002	lange einwirken	okeey	okeey	R1	qokeey	YES	NO	YES
E154	B1-S016	B1	f81v	F038	3	4	MEDIAL	MC153	weiter	cheol	qol	DEFAULT_KEEP	cheol	NO	NO	YES
E155	B1-S016	B1	f81v	F038	4	4	FINAL	MC128	kurz absetzen; Schluss	cheedy	cheedy	R5	shedy	YES	NO	YES
E156	B1-S017	B1	f81v	F039	1	3	INITIAL	MC154	dorthin	al	sal	DEFAULT_KEEP	al	NO	NO	YES
E157	B1-S017	B1	f81v	F039	2	3	MEDIAL	MC106	Kurzfortsetzung	teol	teol	DEFAULT_KEEP	teol	YES	YES	YES
E158	B1-S017	B1	f81v	F039	3	3	FINAL	MC139	Transfer; Schluss	dchdy	dchdy	DEFAULT_KEEP	dchdy	YES	YES	YES
E159	B1-S018	B1	f81v	F040	1	1	ONLY	MC118	Abführposten	ly	ly	DEFAULT_KEEP	ly	YES	YES	YES
E160	B1-S018	B1	f81v	F041	1	3	INITIAL	MC076	Kurzhalt	dsheol	dsheol	DEFAULT_KEEP	dsheol	YES	YES	YES
E161	B1-S018	B1	f81v	F041	2	3	MEDIAL	MC033	Arbeitsstufe	oiiin	oiiin	DEFAULT_KEEP	oiiin	YES	YES	YES
E162	B1-S018	B1	f81v	F041	3	3	FINAL	MC045	lange sammeln; Schluss	olkeedy	olkeedy	DEFAULT_KEEP	olkeedy	YES	YES	YES
E163	B1-S019	B1	f81v	F042	1	1	ONLY	MC128	kurz absetzen; Schluss	cheedy	tedy	DEFAULT_KEEP	cheedy	NO	NO	YES
E164	B1-S020	B1	f81v	F043	1	2	INITIAL	MC147	kurz wärmen	cheky	cheky	DEFAULT_KEEP	cheky	YES	YES	YES
E165	B1-S020	B1	f81v	F043	2	2	FINAL	MC143	durchlassen; Schluss	shckhedy	shckhedy	DEFAULT_KEEP	shckhedy	YES	YES	YES
E166	B1-S021	B1	f81v	F044	1	1	ONLY	MC154	dorthin	al	chal	DEFAULT_KEEP	al	NO	NO	YES
E167	B2-S001	B2	f82r	F045	1	1	ONLY	MC025	überführen; Schluss	dchedy	dchedy	DEFAULT_KEEP	dchedy	YES	YES	YES
E168	B2-S002	B2	f82r	F046	1	1	ONLY	MC028	weiterführen; Schluss	olchedy	qolchedy	DEFAULT_KEEP	olchedy	NO	NO	YES
E169	B2-S003	B2	f82r	F047	1	3	INITIAL	MC017	Anteil zugeben	okain	qokain	DEFAULT_KEEP	okain	NO	NO	YES
E170	B2-S003	B2	f82r	F047	2	3	MEDIAL	MC123	dies	chey	dy	DEFAULT_KEEP	chey	NO	NO	YES
E171	B2-S003	B2	f82r	F047	3	3	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E172	B2-S004	B2	f82r	F048	1	3	INITIAL	MC040	dorthin einsetzen	okal	qokal	DEFAULT_KEEP	okal	NO	NO	YES
E173	B2-S004	B2	f82r	F048	2	3	MEDIAL	MC168	Abführpassage	lcheckhy	lcheckhy	DEFAULT_KEEP	lcheckhy	YES	YES	YES
E174	B2-S004	B2	f82r	F048	3	3	FINAL	MC127	Abführung	lched	lched	DEFAULT_KEEP	lched	YES	YES	YES
E175	B2-S004	B2	f82r	F049	1	2	INITIAL	MC002	lange einwirken	okeey	qokeey	DEFAULT_KEEP	okeey	NO	NO	YES
E176	B2-S004	B2	f82r	F049	2	2	FINAL	MC133	Trennabzug; Schluss	lcheckhedy	lcheckhedy	DEFAULT_KEEP	lcheckhedy	YES	YES	YES
E177	B2-S005	B2	f82r	F050	1	4	INITIAL	MC054	Zieleinsatz	qokaly	qokaly	DEFAULT_KEEP	qokaly	YES	YES	YES
E178	B2-S005	B2	f82r	F050	2	4	MEDIAL	MC036	Sollsammlung	solkaiin	solkaiin	DEFAULT_KEEP	solkaiin	YES	YES	YES
E179	B2-S005	B2	f82r	F050	3	4	MEDIAL	MC035	durchleiten	chckhy	chckhy	DEFAULT_KEEP	chckhy	YES	YES	YES
E180	B2-S005	B2	f82r	F050	4	4	FINAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E181	B2-S005	B2	f82r	F051	1	4	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E182	B2-S005	B2	f82r	F051	2	4	MEDIAL	MC112	Fortsetzung vorbereiten	octheol	octheol	DEFAULT_KEEP	octheol	YES	YES	YES
E183	B2-S005	B2	f82r	F051	3	4	MEDIAL	MC166	Langwärmen	chkeey	chkeey	DEFAULT_KEEP	chkeey	YES	YES	YES
E184	B2-S005	B2	f82r	F051	4	4	FINAL	MC004	abziehen; Schluss	ldy	ldy	DEFAULT_KEEP	ldy	YES	YES	YES
E185	B2-S006	B2	f82r	F052	1	4	INITIAL	MC063	Langfolge	oteey	oteey	DEFAULT_KEEP	oteey	YES	YES	YES
E186	B2-S006	B2	f82r	F052	2	4	MEDIAL	MC040	dorthin einsetzen	okal	qokal	DEFAULT_KEEP	okal	NO	NO	YES
E187	B2-S006	B2	f82r	F052	3	4	MEDIAL	MC132	Kurzpassage	sheckhy	sheckhy	DEFAULT_KEEP	sheckhy	YES	YES	YES
E188	B2-S006	B2	f82r	F052	4	4	FINAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
