surface	page	locus	zl3b_line	it2a_line	rf1b_line	reader_support	working_meaning_de	decision
ar	f107v	f107v.26	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	oraiin sheor qokain cheody qokain otal okaiin olkeeor ar al oldy	oraiin sheor qokain cheo y qokain otal okaiin olkeeoraral oldy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f108r	f108r.50	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar or okam	qokee ylche y lkaiin chdy qokey okedy okaram chdar r okam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f111v	f111v.26	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	polanar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	polarar okshey qokain chey kal kee y qopchedy qopchey ltchs alpchdar	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f112r	f112r.16	solol shedy shol qokeey qokeeey qokedain otain ar amchg	solol shedy shol qokeey qokeeey qokedain otain or amchd	solol she dy shol qokeey qokeeey qoke ain otain or amchg	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f112r	f112r.34	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary	pairar lshdar okechedy qokar aram qotedy araiin qokchdy opary	pairar lshdar okechedy qokar aram qotedy araiin qokchdy opary	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f112r	f112r.42	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	polar shedy qokaiin y okeedy qotal chody oteody oraryteop	p lar shedy qokaiin y okeedy qotal ch dy oteody arar yte p	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f112v	f112v.19	s arain ain al qoeeey qoteo ar aiiinol chalor	sarain ain al qoeeey qoteo or aiiin ol chalor	sarain ain al qoeeey qoteo ar aiiinol chalor	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113r	f113r.31	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	ytaiin okaiin chear ckhar shal shckhy okain okhar chor chky chakain qoky	ytaiin okaiin chear ckhar shal shckhy okain oar chor cky ch kain qoky	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113r	f113r.42	pcheodaiin sholkeechy ar alkar otchedy cheol tcheor qokchedy pchor aral	pcheodaiin sholkeechy or alkar otchedy cheol tcheor qokchedy pchor aral	pcheodaiin sholkeechy or alkar otchedy cheol tcheor qokche y pchor aral	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113v	f113v.15	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	arar okeey oeky tcheedaiin ol tch y pcheol kcheor aiin cheey qokaram	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113v	f113v.15	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	arar okeey oeky tcheedaiin ol tch y pcheol kcheor aiin cheey qokaram	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113v	f113v.2	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al araiin okal cheyor	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113v	f113v.20	lkaiin chy chody otchar ar otary ol aiin	lkaiin chckhhy chody otchar or otary olaiin	lkaiin chy chody otchar ar otary olaiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f113v	f113v.45	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody ls ar lkeey opchedy qokch y ota aram	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f114r	f114r.38	qoeedy qokchedy cheey raiin ar ain aiin al chol	qoeedy qokchedy cheey raiin arain aiin al chol	qoeedy qokched cheey aiin arain aiin l chol	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f115r	f115r.44	dcheos shedar qoor cheor shody qokain otar ar otar ytar ar aloky	dcheor shedar qoor cheor shody qokain otar ar otar ytar arolky	dcheos shedar qoor cheor shody qokain otar ar otar ytar ar al oky	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f115v	f115v.15	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey rar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f115v	f115v.16	dain ar oteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld	dain aroteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld	dain aroteey qoteo l kar y sheo lkechdy qokar qokey lko rokee y ld	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f116r	f116r.18	pcharalor qokey r ain otedy opain lor oiin otain otar oteeedy ches ar y	pcharalor qokey rain otedy opain lor oiin otain otar oteeedy ches ary	pcharalar qokey r ain otedy opain lor oiin ot in otar oteeedy ches ary	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f116r	f116r.2	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f15r	f15r.14	otcho kchy chol daiin ar ytol dor dom	otcho kchy chol daiin cthar ytol dor dom	otcho kchy chol daiin cthar ytol dor dom	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f17v	f17v.10	oytor okeor okar okol daiir ar	oytor okeor okar okol doiiram	oytor okeor okar okol daiir ar	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f20v	f20v.1	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiisar oko shypofochey opchy qopy choldy opydy cphy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f24r	f24r.13	oees ol s chey chcth s ar	oees ol s chey chcth sar	oees ol s chey chcth s r	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f27r	f27r.5	dor chees ctho shy ar y daiin dair	dor chees ctho shy cphary daiin dair	dor chees ctho shy cphar y daiin dair	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f32r	f32r.8	qo ar daiin dam	qoar daiin dam	qo ar daiin dam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f33v	f33v.1	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f33v	f33v.1	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f33v	f33v.10	lcho ar or chey lodaiin o or okeedy okaly	lchoar or chey lodaiin oor okeedy okaly	lchoar or chey lodaiin o or okee y okaly	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f33v	f33v.8	dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	darar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	dar ar sheey kee y okchy ok r okedy chy aiin dy dy dar aiin okary	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f34r	f34r.12	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	char aiin okorar tol qokar chckhy chdal ked qokar ar aiin am	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f39r	f39r.15	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	qolkain ol cheol aiin ar o l dld ar ador aiin ofcheefar	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f39r	f39r.3	qokalchdy chekaiin checkhy darshed qokeedar eeedy dar ar cheey dyckhy	qokalchdy chekaiin checkhy dar shed qokeedar eeedy dar or cheey dy ckhy	qokalch y chekaiin checkh darshe qokeedar eee y dar ar cheey yckhy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f40r	f40r.10	saiin olcheey chdy ychey ka ar oky ykedy okair ody	saiin olcheey chdy ychey karar oky ykedy okair ody	saiin olcheey ch y ychey karar oky ke y okair ody	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f42r	f42r.6	dorain ar	dorain char	dorain char	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f46r	f46r.13	ar akaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f46v	f46v.10	sheol ar chey okaiin daim oty om	sheol or chey okaiin daim oty om	sheol or chey okaiin aim oty om	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f48r	f48r.7	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	tocthy qokeol yteedy lolkeol otolches al or ykeeodam okedy okam	tocthy qokeol yteedy lolkeol otolches al or ykeeodam oke y okam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f51r	f51r.7	ychos ar eeckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f55r	f55r.10	dair okal qokar or or o ar odaiin okeey darchd ol	dair okal qokar or orai o as odaiin okeey dar chd ol	dair okal qokar r rai o ar odaiin okeey darch ol	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f55r	f55r.2	okair or aiin chody ykair y qokar okar ol ykar ar al	okair or aiin chody ykair y qokar okar ol ykar or al	okair r aiin chody ykair y qokar okar l ykar or al	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f55r	f55r.4	daiin or orol char ar kaiin okchd ykar odaiin chdolaiin	daiin or orol chas or kaiin okchd ykar odaiin chdolaiin	daiin or orol char r kaiin okch ykar odaiin ch oloiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f55v	f55v.12	daiin ar cheky olkeechy sl ar aiin daiin otam	daiin or cheky olkeechy sl ar aiin daiin otam	daiin ar cheky olkeechy sl ar aiin daiin otam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f55v	f55v.8	tar chedy qokaiin okar qol otar cho ar talody okar y	tor chdy qokaiin okar qol otarcho cthar talody okary	t r che y qokaiin okar qol otarcho ar talody okary	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58r	f58r.35	dtos sheol qokor sharal ckhol shol ar aiin sheoctham	dtor sheol qokor sharal ckhol sholar aiin sheoctham	dtor sheol qokor sharal ckhol shol ar aiin sheoctham	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58r	f58r.40	yroleeey ar airaly pchody tshaly alols ykaly kar aram	yroleeey arairaly pchody tshaly alols ykaly kar aram	y oleeey arairaly pchody tshal alols ykaly kar aram	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58r	f58r.5	qor dchair am otar otar char ar al char ar ary ytalar cham	qor dchairam otar otar char ar al char arary ytalar cham	qor dchair am otar otar char ar al char ar ary ytalar cham	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.14	shar air alor chol oeear sho qotal chol tal ar tar aropam	shar air alos chol oeear sho qotal chol talar tar ar opam	sh r air alos chol oeear sho qotal chol talar tar aropam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.24	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	qokal daiin qokal cham qokalcheol okorair ainarals okom daly	qokal daiin qokal cham qokalche l okorair ain ar als okam aly	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.33	qoair chol ar chey	qoais chol ar chey	qoair cholar chey	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.34	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	tolsheo keoar qofcheol dar aiphey opchal shockhy okaly	tol sheo keo ar qofcheal ar acphey opchal shockhy otaly	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.5	faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly	faiir ofaror qotaiin sholy qotaiin yqokaly okal qokaly okaly	faiir farar qotaiin oly qotaiin yqokaly okal qokaly okaly	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f58v	f58v.6	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky	qokair or aly shor daiin choly dal ykaiin org fchey okaly oky	qokair ar aly or daiin choly dal ykaiin ore fchey okaly oky	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f6v	f6v.15	chockhy s or chy s ain ar	chockhy s os chy sain or	chockhy s or chy s ain ar	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f76r	f76r.12	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	sol shedy qool qctheed shdy qo ol keey dain saiin sar shedy qokeor okeedy	solshedy qool qctheed shdy q ol teey ain saiin s ar shedy qokeor okee	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f76r	f76r.55	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor	sain sheey or or al solshey okeedy ldaiin checthey okedalor	sain sheey or or al solshey okeedy ldaiin checthey okedalor	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f78r	f78r.16	qokol oted okain ched ar alory	qokol oted okain ched or alory	qokol oted okain che or alory	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f79r	f79r.43	y shey qokain cheol qoky daiin chkag ar cheedy ldy	y shey qokain cheol qoky daiin chkam ar cheedy ldy	yshey qokain cheol qoky daiin chkam r cheedy ldy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f85r1	f85r1.14	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	daror sheedy keody oteody sar aiin cheedy otaiin dar al odaiiin	dar r sheedy keody oteo y s ar aiin cheedy otaiin ar al odaiiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f85r1	f85r1.2	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	yoiin cheey qocthdy otedy dol oraiin okshd okchedy otedy chckhdy otam	yoiin cheey qocthdy tedy dol r aiin okshd okchedy ote y chckh y otam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f85r1	f85r1.28	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	kchedar yteol okchdy qekedy otor odor or chedy otechdy dal cphedy	kchedar yteol okchdy qekedy otor odor ar che y otechdy dal cphedy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f85r1	f85r1.35	s ar chedar olpchdy otol otchedy	sar chedar olpchdy otol otchedy	sar che ar olpchdy otol otche y	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f85r1	f85r1.9	tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar	tsheed lchey qokeshy dair csedar sheol qoar chofchdy qotdcty ofar	tsheed lchey qoteshy dair e ar eol qo ar chofchdy qotdy ofar	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v3	f86v3.4	ykaiin qoeedy qar aiin yteeey ar aiin ar am	ykaiin qoeedy qor aiin ytechy ar aiin aram	ykaiin qoeedy qor aiin yteeey ar aiin ar am	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v3	f86v3.6	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	daiinls aiin chcthy ykaiin ykaiin chdar araiin	daiinls aiin chcthy ykaiin ykaiin ch ar ar aiin	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v5	f86v5.15	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	ykar ar alody or eees aiin okar qokaiin ykar al ol chsky	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v5	f86v5.9	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiin otain r al ykain chaiin ykal ykaiin otal or alkam	lkaiiin otain r al ykain chaiin ykal ykaiin otal or alkam	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v6	f86v6.6	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin sheol keear or chedy orsheeen qotain odaiin olkeshar qokar ar	daiin sheol keear or chedy arsheeeb qotain odaiin olkeshar qokar r	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
ar	f86v6	f86v6.7	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	qokaiin y lche or or aiin ol or olkal or shedy qokal s ar orchey dy	READER_VARIANT	Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f102r1	f102r1.14	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	doeey keeol qokeo daor shey qoteol okol chos sor oeeaiin	doeey keeol qokeo d or shey qoteol okol chos s or oeeaiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f102v1	f102v1.9	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor os cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor or cheo r chol qoteor dar	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f102v2	f102v2.23	okey okey shey okey oiees or eey	oteo okey shey okey aiees oreey	ote okeo shey okey oiees or eey	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f103r	f103r.17	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar shey qokeykee y qokeey chckhy qokal oty r aiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f103v	f103v.23	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f103v	f103v.45	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	okey ol cheey lcheey lkain shckhy sheckhy orain otar oly	okey ol cheey lcheey lkain shckhy sheckhyorain otar oly	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f104r	f104r.28	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	olcheear chedar or arorsheey olkeechy or char cheeol sor or aiin otam	olcheear chedar or aror eey olkeechy or char cheeol s or or aiin tam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f104v	f104v.17	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	ycheechy cheey cheos air otkchedy cholkchy qotchdy qotol sheedy orain cheol	ycheechy cheey cheos s otkchedy chol chy qotchdy qotol sheedy or ain cheol	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f104v	f104v.30	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	ycheol kaiin cheody shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ycheol kaiin cheo dy shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f104v	f104v.32	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphy orain cheeos aiiinro lcheedy lcheedy qosaiin cfheo arals am	fchedykchedy cheocphey or ain cheeos aiiiro l cheedy l cheedy qosaiin cfheo ar als am	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f104v	f104v.38	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam	okechey chedy chchy qotain qokain chey or aiin cheo r aiin chedain okag	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f105r	f105r.33	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	okeeodair oteey lkeey teeolteedy otokal oraiiin qokaiin ar airod	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f105v	f105v.33	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
