audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v30_line_de	v31_line_de	hard_collision	verdict
G654-A01-0011	1	ar	NEW_EXACT_WHOLE	f103v	f103v.24	S	B	3	10	MEDIAL	otain	y	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	8	[ykeey:?] | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | Wurzelportion | Menge III | [olan:?] | kalt im Zubereitungsrahmen, Grad I | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [y:?] | heiß, Grad II	[ykeey:?] | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | Wurzelportion | Menge III | [olan:?] | kalt im Zubereitungsrahmen, Grad I | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [y:?] | heiß, Grad II	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0012	1	ar	NEW_EXACT_WHOLE	f103v	f103v.44	S	B	3	3	MEDIAL	shey	ar	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky r ain chckhy shedy qokeory lteedy ro	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[qkain:?] | feucht in der Mitte des Grades | [ar:?] | [ar:?] | heißer Ansatz am Anfang des Grades | [rain:?] | Arzneikompositum: trocken, Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	[qkain:?] | feucht in der Mitte des Grades | Drogenfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | [rain:?] | Arzneikompositum: trocken, Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0013	1	ar	NEW_EXACT_WHOLE	f103v	f103v.44	S	B	3	4	MEDIAL	ar	oky	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky r ain chckhy shedy qokeory lteedy ro	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[qkain:?] | feucht in der Mitte des Grades | [ar:?] | [ar:?] | heißer Ansatz am Anfang des Grades | [rain:?] | Arzneikompositum: trocken, Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	[qkain:?] | feucht in der Mitte des Grades | Drogenfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | [rain:?] | Arzneikompositum: trocken, Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokeory:?] | [lteedy:?] | [ro:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0014	1	ar	NEW_EXACT_WHOLE	f104r	f104r.2	S	B	3	2	MEDIAL	o	aiin	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	oar aiin yteeody cheodaiin cheodar saiin chey tair osaiiin chcthedy teedaram	oar aiin yteeody cheedaiin cheo ar s aiin chey tair os aiin chcthedy teedaram	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	2	[o:?] | [ar:?] | Menge III | [yteeody:?] | [cheedaiin:?] | [cheodar:?] | [s:?] | Menge III | trocken in der Mitte des Grades | [tair:?] | [os:?] | Menge III | [chcthedy:?] | [teedaram:?]	[o:?] | Drogenfraktion I | Menge III | [yteeody:?] | [cheedaiin:?] | [cheodar:?] | [s:?] | Menge III | trocken in der Mitte des Grades | [tair:?] | [os:?] | Menge III | [chcthedy:?] | [teedaram:?]	0	READER_VARIANT_WARNING
G654-A01-0015	1	ar	NEW_EXACT_WHOLE	f104r	f104r.20	S	B	3	9	MEDIAL	cheeekan	ain	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	6	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | [ar:?] | Menge-/Klassenwert II | [ar:?] | [alam:?]	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | Drogenfraktion I | Menge-/Klassenwert II | Drogenfraktion I | [alam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0016	1	ar	NEW_EXACT_WHOLE	f104r	f104r.20	S	B	3	11	MEDIAL	ain	alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	6	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | [ar:?] | Menge-/Klassenwert II | [ar:?] | [alam:?]	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | Drogenfraktion I | Menge-/Klassenwert II | Drogenfraktion I | [alam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0017	1	ar	NEW_EXACT_WHOLE	f104r	f104r.25	S	B	3	10	MEDIAL	otain	airam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar aisam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	5	Samenfraktion I | [okair:?] | Arzneikompositum: trocken, Gradmitte | [qodaiin:?] | Arzneikompositum: trocken, Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [airam:?]	Samenfraktion I | [okair:?] | Arzneikompositum: trocken, Gradmitte | [qodaiin:?] | Arzneikompositum: trocken, Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [airam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0018	1	ar	NEW_EXACT_WHOLE	f104r	f104r.27	S	B	3	9	MEDIAL	daiin	qekeeey	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[pchedar:?] | heiß, Grad III | kalt, Grad III | [dl:?] | Wurzelrohstoff I | [cheodl:?] | [cphaiin:?] | Grad-/Maßwert III | [ar:?] | [qekeeey:?] | [qoparaiin:?]	[pchedar:?] | heiß, Grad III | kalt, Grad III | [dl:?] | Wurzelrohstoff I | [cheodl:?] | [cphaiin:?] | Grad-/Maßwert III | Drogenfraktion I | [qekeeey:?] | [qoparaiin:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0019	1	ar	NEW_EXACT_WHOLE	f104r	f104r.39	S	B	3	2	MEDIAL	pcholor	aiin	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	pcholor ar aiin alkch y qotal chol qoar aiin qopcheedy qotair ofaiino	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	3	[pcholor:?] | [ar:?] | Menge III | [alkchdy:?] | [qotal:?] | trocken; nominal trockenes Gut/Material | [qoar:?] | Menge III | [qopcheedy:?] | [qotair:?] | [ofaiino:?]	[pcholor:?] | Drogenfraktion I | Menge III | [alkchdy:?] | [qotal:?] | trocken; nominal trockenes Gut/Material | [qoar:?] | Menge III | [qopcheedy:?] | [qotair:?] | [ofaiino:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0020	1	ar	NEW_EXACT_WHOLE	f104r	f104r.44	S	B	3	5	MEDIAL	qokeey	cheol	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokoiin otaiin okam	okcheochy cheey qoeedaiin qokeey ar cheol olkair qok iin otaiin okam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[okcheochy:?] | trocken am Ende des Grades | [qoeedaiin:?] | heiß am Ende des Grades | [ar:?] | trockener Drogenstoff | [olkair:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [okam:?]	[okcheochy:?] | trocken am Ende des Grades | [qoeedaiin:?] | heiß am Ende des Grades | Drogenfraktion I | trockener Drogenstoff | [olkair:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [okam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0021	1	ar	NEW_EXACT_WHOLE	f104r	f104r.45	S	B	3	7	MEDIAL	otain	chedy	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otain	daiin olcheeo l s aiin otain ar ched qokaiin otaiin otaiin	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	5	Grad-/Maßwert III | [olcheeo:?] | [l:?] | [s:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | [ar:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III	Grad-/Maßwert III | [olcheeo:?] | [l:?] | [s:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0022	1	ar	NEW_EXACT_WHOLE	f104r	f104r.7	S	B	3	10	MEDIAL	okar	okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[dchodees:?] | [sheos:?] | Zubereitungsdosis III | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qodain:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qodain:?] | [okar:?] | [ar:?] | [okaim:?]	[dchodees:?] | [sheos:?] | Zubereitungsdosis III | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qodain:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qodain:?] | [okar:?] | Drogenfraktion I | [okaim:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0023	1	ar	NEW_EXACT_WHOLE	f104v	f104v.25	S	B	3	5	MEDIAL	qokedaiin	chcthy	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin orchcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin rchcthy daiin cheey s air ol aiin chedy	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	5	[dsheey:?] | [qoykeey:?] | getrocknetes Drogenholz | [qokedaiin:?] | [ar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Menge/Portion III | trocken am Ende des Grades | Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades, abgeschlossen	[dsheey:?] | [qoykeey:?] | getrocknetes Drogenholz | [qokedaiin:?] | Drogenfraktion I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Menge/Portion III | trocken am Ende des Grades | Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades, abgeschlossen	0	READER_VARIANT_WARNING
G654-A01-0024	1	ar	NEW_EXACT_WHOLE	f104v	f104v.30	S	B	3	11	MEDIAL	lkair	ar	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	ycheol kaiin cheody shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ycheol kaiin cheo dy shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	trockener Drogenstoff dieser Droge | heiß, Grad III | getrockneter Ansatz | feucht, Grad III | [qoeeol:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeody:?] | heiß-trockener Ansatz am Ende des Grades | [lkair:?] | [ar:?] | [ar:?] | [adam:?]	trockener Drogenstoff dieser Droge | heiß, Grad III | getrockneter Ansatz | feucht, Grad III | [qoeeol:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeody:?] | heiß-trockener Ansatz am Ende des Grades | [lkair:?] | Drogenfraktion I | Drogenfraktion I | [adam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0025	1	ar	NEW_EXACT_WHOLE	f104v	f104v.30	S	B	3	12	MEDIAL	ar	adam	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	ycheol kaiin cheody shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ycheol kaiin cheo dy shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	trockener Drogenstoff dieser Droge | heiß, Grad III | getrockneter Ansatz | feucht, Grad III | [qoeeol:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeody:?] | heiß-trockener Ansatz am Ende des Grades | [lkair:?] | [ar:?] | [ar:?] | [adam:?]	trockener Drogenstoff dieser Droge | heiß, Grad III | getrockneter Ansatz | feucht, Grad III | [qoeeol:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeody:?] | heiß-trockener Ansatz am Ende des Grades | [lkair:?] | Drogenfraktion I | Drogenfraktion I | [adam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0026	1	ar	NEW_EXACT_WHOLE	f104v	f104v.32	S	B	3	12	MEDIAL	cfheo	als	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphy orain cheeos aiiinro lcheedy lcheedy qosaiin cfheo arals am	fchedykchedy cheocphey or ain cheeos aiiiro l cheedy l cheedy qosaiin cfheo ar als am	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	0	getrocknetes Pulver | heiß und trocken in der Mitte des Grades, abgeschlossen | [cheocphey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [cheeos:?] | [aiiiro:?] | [lcheedy:?] | [lcheedy:?] | [qosaiin:?] | [cfheo:?] | [ar:?] | [als:?] | [am:?]	getrocknetes Pulver | heiß und trocken in der Mitte des Grades, abgeschlossen | [cheocphey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [cheeos:?] | [aiiiro:?] | [lcheedy:?] | [lcheedy:?] | [qosaiin:?] | [cfheo:?] | Drogenfraktion I | [als:?] | [am:?]	0	READER_VARIANT_WARNING
