introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
3	kar	145	3199600	0	f50v	f50v.11	H	B	2	4	3	0	0	1	1	0.750000	3	3	1	0	lchey kar ykchy kchdy	Drogenholz, trocken gebunden, Form I | heiße Drogenfraktion I | [ykchy:?] | heiß und trocken am Anfang des Grades, abgeschlossen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	3	ykchy	3	ykchy	kar	kchdy	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Drogenholz, trocken gebunden, Form I; heiße Drogenfraktion I; Grundform; heiß und trocken am Anfang des Grades, abgeschlossen
3	kar	12	9299000	0	f58v	f58v.31	S	A	3	10	9	2	0	1	1	0.900000	9	9	1	0	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Ansatz aus heißem Rohstoff, Form I | heiß am Ende des Grades | heiße Substanz | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	GDT641:ROUND_01 | V13:PART_OR_FORM | GDT654:NEW_EXACT_WHOLE | GDT640:ROUND_03 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	oetalchg	10	oetalchg	ar	<EOS>	Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenteil; Pflanzen-/Reproduktionsteil; heiße Drogenfraktion I; Ansatz aus heißem Rohstoff, Form I; heiß am Ende des Grades; heiße Substanz; feucht; nominal feuchtes Gut/Material; heiß, Grad II; Drogenfraktion I; Rohstoff, Zubereitung/Ansatz
3	kar	39	7309200	1	f6r	f6r.2	H	A	1	8	7	3	0	0	1	0.875000	8	8	1	1	daiin chckhy chor chor kar cthy cthor chotols	Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:PART_OR_FORM | V13:PART_OR_FORM | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_04 | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	chotols	8	chotols	cthor	<EOS>	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Arzneikompositum: trocken, Gradanfang; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; heiße Drogenfraktion I; CTH-Drogenmaterial; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; trocken, Material/Zubereitungsstoff
3	kar	24	8299100	0	f75r	f75r.22	B	B	2	9	8	0	0	4	1	0.888889	5	5	1	0	odar shey qokain chedy or shey kar chedy sar	[odar:?] | feucht in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenportion | feucht in der Mitte des Grades | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	odar	1	odar	<BOS>	shey	Fraktion, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Fraktion, Zubereitung/Ansatz; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenportion; feucht in der Mitte des Grades; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I
3	kar	98	4299500	0	f78r	f78r.17	B	B	2	5	4	0	0	1	1	0.800000	3	3	1	0	soiin kar kedy pchey tchdoltdy	Samen/Saatgutzubereitung, Form III | heiße Drogenfraktion I | heiß in der Mitte des Grades, abgeschlossen | Pulver, trocken gebunden, Form I | [tchdoltdy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	tchdoltdy	5	tchdoltdy	pchey	<EOS>	kalt, Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgutzubereitung, Form III; heiße Drogenfraktion I; heiß in der Mitte des Grades, abgeschlossen; Pulver, trocken gebunden, Form I; kalt, Material/Zubereitungsstoff, fertig aufbereitete Form
3	kar	28	8299100	0	f81v	f81v.5	B	B	2	9	8	1	0	4	1	0.888889	5	5	1	0	okaiin daiin otain chckhy okeedy qoky kar daiin okar	heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | Arzneikompositum: trocken, Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | heiße Drogenfraktion I | Grad-/Maßwert III | [okar:?]	V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES | OPEN	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	9	okar	9	okar	daiin	<EOS>	heiß, Fraktion, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert III; kalt im Zubereitungsrahmen, Grad II; Arzneikompositum: trocken, Gradanfang; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Anfang des Grades; heiße Drogenfraktion I; Grad-/Maßwert III; heiß, Fraktion, Zubereitung/Ansatz
4	kor	9	10098900	0	f29v	f29v.3	H	A	1	11	10	3	0	3	1	0.909091	8	8	1	0	chol chol kor shey odaiin qotchy taiin s she otey sy	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | heiße Drogenportion | feucht in der Mitte des Grades | Zubereitungsdosis III | kalt und trocken am Anfang des Grades | kalt, Grad III | [s:?] | feucht, attributiv gebunden | kalter Ansatz in der Mitte des Grades | Saatgut in Grundform	V13:DRY_OL_FORM | V13:DRY_OL_FORM | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	s	8	s	taiin	she	s: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; heiße Drogenportion; feucht in der Mitte des Grades; Zubereitungsdosis III; kalt und trocken am Anfang des Grades; kalt, Grad III; s: ungeklärt; feucht, attributiv gebunden; kalter Ansatz in der Mitte des Grades; Saatgut in Grundform
4	kor	95	4309500	1	f37r	f37r.7	H	A	1	5	4	1	0	0	1	0.800000	5	5	1	1	sor chey kor qokor daiin	Samenportion | trocken in der Mitte des Grades | heiße Drogenportion | [qokor:?] | Menge/Portion III	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | OPEN | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	4	qokor	4	qokor	kor	daiin	heiß, Portion/Zutat	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samenportion; trocken in der Mitte des Grades; heiße Drogenportion; heiß, Portion/Zutat; Menge/Portion III
4	kor	99	4299500	0	f40v	f40v.9	H	B	2	5	4	0	1	3	1	0.800000	1	1	1	0	tchy pchody pchdy kor ol	kalt und trocken am Anfang des Grades | [pchody:?] | Pulver, getrocknete Kurz-/Kompaktform | heiße Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL	2	pchody	2	pchody	tchy	pchdy	Pulver: trocken, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt und trocken am Anfang des Grades; Pulver: trocken, fertig aufbereitete Form; Pulver, getrocknete Kurz-/Kompaktform; heiße Drogenportion; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
4	kor	119	4199500	0	f4r	f4r.9	H	A	1	5	4	1	0	2	1	0.800000	3	3	1	0	daiin ckhochy tchy kor aiin	Grad-/Maßwert III | [ckhochy:?] | kalt und trocken am Anfang des Grades | heiße Drogenportion | Menge III	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	ckhochy	2	ckhochy	daiin	tchy	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grad-/Maßwert III; Grundform; kalt und trocken am Anfang des Grades; heiße Drogenportion; Menge III
5	tar	144	3209600	1	f35v	f35v.14	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	tcheain shy tar dain	[tcheain:?] | feucht am Anfang des Grades | kalte Drogenfraktion I | Grad-/Maßwert II	OPEN | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	tcheain	1	tcheain	<BOS>	shy	kalt	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt; feucht am Anfang des Grades; kalte Drogenfraktion I; Grad-/Maßwert II
5	tar	132	3309600	1	f39v	f39v.14	H	B	2	4	3	0	0	0	1	0.750000	4	4	1	1	tar aiin okaiin cholody	kalte Drogenfraktion I | Menge III | heiß, Grad III, im Ansatzrahmen | [cholody:?]	GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	cholody	4	cholody	okaiin	<EOS>	trocken, Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; Menge III; heiß, Grad III, im Ansatzrahmen; trocken, Material/Zubereitungsstoff, fertig aufbereitete Form
6	tor	71	5309400	1	f95r2	f95r2.4	H	B	3	6	5	2	0	0	1	0.833333	6	6	1	1	daiin shody tor or okain chckhey	Grad-/Maßwert III | [shody:?] | kalte Drogenportion | Drogenportion | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum: trocken, Gradmitte	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:QUALITY_DEGREE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	shody	2	shody	daiin	tor	Samendroge: fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Samendroge: fertig aufbereitete Form; kalte Drogenportion; Drogenportion; heiß im Zubereitungsrahmen, Grad II; Arzneikompositum: trocken, Gradmitte
9	okar	162	2309700	1	f58v	f58v.22	S	A	3	3	2	0	0	0	1	0.666667	3	3	1	1	okar sheey shekealy	heiße Drogenfraktion I im Ansatz | feucht am Ende des Grades | [shekealy:?]	GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	3	shekealy	3	shekealy	sheey	<EOS>	Samendroge: Rohstoff, Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	heiße Drogenfraktion I im Ansatz; feucht am Ende des Grades; Samendroge: Rohstoff, Grundform
9	okar	121	4199500	0	f85r1	f85r1.16	T	B	2	5	4	0	0	2	1	0.800000	2	2	1	0	shoiin qokar okar y cheey	Feuchtansatz, Form III | heiße Portion | heiße Drogenfraktion I im Ansatz | [y:?] | trocken am Ende des Grades	GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	4	y	4	y	okar	cheey	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Feuchtansatz, Form III; heiße Portion; heiße Drogenfraktion I im Ansatz; Grundform; trocken am Ende des Grades
