source_id	source_kind	title	date_or_version	provenance	url_or_path	sha256	claim_used	claim_limit
MET_HERB_PARIS	MUSEUM_RESEARCH_NOTE	Herb Paris	2010	Metropolitan Museum of Art Cloisters garden blog	https://blog.metmuseum.org/cloistersgardens/2010/06/23/herb-paris/	d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d	Reports fifteenth-century Hortus Sanitatis value cold and dry	Secondary report of the historical source rather than a direct diplomatic edition
KEW_SPIGELIA	AUTHORITATIVE_BOTANICAL_DATABASE	Spigelia anthelmia L.	CURRENT_SESSION	Royal Botanic Gardens Kew Plants of the World Online	https://powo.science.kew.org/taxon/318920-2	WEB_RESULT_NOT_HASHED	Native range Tropical and Subtropical America	Modern distribution makes the proposed species historically implausible for a European circa-1420 source but does not identify f15v
OLD_HERB_IDS	PUBLIC_RESEARCH_INDEX	Pre-1960 tentative herb identifications	2016 index of older notes	René Zandbergen summary of Petersen Ethel Voynich O'Neill and Holm	https://www.voynich.nu/extra/herb_oldid.html	d0590a9e46358d53a51770c748e013481cc48e9f0e9b084da62f179ccb742de6	Records convergent tentative Ricinus on f6v and Camedris or Teucrium on f45v	Tentative identification inventory not botanical proof
ALGLOSS_CATAPUCIA	SCHOLARLY_GLOSSARY	Arabic and Latin Glossary catapucia	CURRENT_SESSION	ALGloss DARIAH-DE	https://algloss.de.dariah.eu/contribute/?lemma=catapucia	7cca61031e2f85ba706069c75d1dbcb5c1d6ea4826c6ef9763361b45fe7b249a	Identifies catapucia as Ricinus and supplies calide et sicce in quarto gradu witness	The displayed entry includes multiple source traditions and must not be generalized to every castor preparation
MACER_CHAMAEDRYS	PUBLIC_DOMAIN_TEXT_EDITION	De viribus herbarum LIX Chamaedrys	medieval work in online edition	Latin Wikisource transcription	https://la.wikisource.org/wiki/De_viribus_herbarum	e6f9a5ec6404d8052c17ba118af243c2a852b35cbcfc99e5cb326d87249670b4	Chamaedrys is explicitly hot and dry in the third degree	Online text edition rather than a directly inspected circa-1420 manuscript
BAX_F6V	PUBLIC_RESEARCH_NOTE	Voynich f6v Ricinus communis proposal	2014	Stephen Bax	https://stephenbax.net/?p=338	WEB_RESULT_NOT_HASHED	Independent detailed Ricinus proposal and inventory of earlier supporters	Also proposes a phonetic plant-name reading that GDT623 does not adopt
MAINZ_ABSINTHIUM	PUBLIC_DOMAIN_IIIF_IMAGE	Herbarius Moguntinus Absinthium	1484	e-rara Zurich	https://www.e-rara.ch/i3f/v20/29634854/full/max/0/default.jpg	d1a706dd76cf663c8b7590a617bc2c2dfe1bbc87f73873337e38d36b056b8fee	Name rubric followed by opening quality sentence	Printed comparator not a manuscript and not a Voynich source
MAINZ_ABROTANUM	PUBLIC_DOMAIN_IIIF_IMAGE	Herbarius Moguntinus Abrotanum	1484	e-rara Zurich	https://www.e-rara.ch/i3f/v20/29634856/full/max/0/default.jpg	51281a26c04926834ff0608c39c7c806cd6c24f4785a88aceb701b93a1fc9cb1	Name rubric followed by opening quality sentence	Printed comparator not a manuscript and not a Voynich source
MAINZ_MULTI_ENTRY	PUBLIC_DOMAIN_IIIF_IMAGE	Herbarius Moguntinus multi-entry page	1484	e-rara Zurich	https://www.e-rara.ch/i3f/v20/29635160/full/max/0/default.jpg	f1a9f41f4d242084c0879911310f14f3dfa766be55d19c93fa6298191421db5c	New chapter names and explicit quality re-anchoring	Printed comparator not a manuscript and not a Voynich source
WELLCOME_MS541_F184R	OFFICIAL_IIIF_IMAGE	Collection of medical treatises MS.541 f184r	Mid 15th century	Wellcome Collection	https://iiif.wellcomecollection.org/image/b19369888_ms_514_0371.JP2/full/1800,/0/default.jpg	e803af4d70ad9f1c2526e269dfaf0def09f674698cf38b410ca0d948b2ec8fa1	Independent manuscript page with learned drug names followed by compact hot cold dry moist and degree abbreviations	Manual layout reading; the witness may share a textual tradition with other temperament lists
GDT622_SOURCE_ROWS	LOCAL_PRIMARY_ARTIFACT	GDT622 Clm667 source observations	2026-08-29	Public repository artifact	experiments/yolo/gdt622_clm667_temperament_codebook/artifacts/SOURCE_OBSERVATIONS.tsv	bd0329ce4b8a1364b725325f00cee4630cb9d897bb3ca1758c9c12a00a479e83	Twenty-eight manual source rows for frequency comparison	Small readable sample not an unbiased census of the complete historical list
GDT622_REPORT	LOCAL_PRIMARY_REPORT	GDT622 concrete temperament-codebook working reader	2026-08-29	Public repository artifact	experiments/yolo/gdt622_clm667_temperament_codebook/REPORT.md	3478e452acb278d18839076ed15570be66c90b72bc33dcb15d0789cab63cb5e2	Previous orientation and named-candidate evidence	Superseded where GDT623 explicitly corrects it
