master_card_id	master_form	current_value_de	event_count	records	portability_class	decision	promoted_value_de	promotion_boundary
MC062	shoyty	Zugabe · Posten · Teil	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Zugabe · Posten · Teil	LOCAL
MC063	oteey	danach · länger · Posten	2	B2	REPEATED_ONE_RECORD	KEEP_LOCAL_WHOLE_CARD	danach · länger · Posten	LOCAL
MC064	chedchy	übertragen · Posten	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	übertragen · Posten	LOCAL
MC065	ls	abführen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen	LOCAL
MC066	lcheey	abführen · Klarlauf	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · Klarlauf	LOCAL
MC067	otchdy	danach · übertragen; schließen	1	B5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · übertragen; schließen	LOCAL
MC068	sotodan	danach · anwenden	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · anwenden	LOCAL
MC069	otytchol	danach · Teil · weiter	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · Teil · weiter	LOCAL
MC070	pchedy	zuführen · übertragen; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	zuführen · übertragen; schließen	LOCAL
MC071	dchey	Grundteil	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Grundteil	LOCAL
MC072	orain	Bereitung · Anteil	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Bereitung · Anteil	LOCAL
MC073	qcthey	bereitstellen · kurz · Posten	2	B2|B3	CROSS_RECORD_SAME_SECTION	PROMOTE_TO_BIO_SHARED_DECK	kurz vorbereiten	BIOLOGICAL_RECORDS_ONLY
MC075	ycheor	Posten · Auszug · Bereitung	1	H2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Posten · Auszug · Bereitung	LOCAL
MC076	dsheol	halten · kurz · weiter	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	halten · kurz · weiter	LOCAL
MC077	kchal	bearbeiten · Ziel	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bearbeiten · Ziel	LOCAL
MC078	olsaly	Ziel · Posten	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Ziel · Posten	LOCAL
MC079	daldy	Ziel; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Ziel; schließen	LOCAL
MC081	okair	einsetzen · Lauf	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · Lauf	LOCAL
MC084	rshedy	waschen; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	waschen; schließen	LOCAL
MC085	cheoar	Auszug · Quelle	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Auszug · Quelle	LOCAL
MC087	chodaiin	Zugabe · Sollmaß	1	H2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Zugabe · Sollmaß	LOCAL
MC089	skar	ausgießen · Quelle	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	ausgießen · Quelle	LOCAL
MC090	kchol	bearbeiten · weiter	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bearbeiten · weiter	LOCAL
MC091	dairydy	Lauf · Posten; schließen	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Lauf · Posten; schließen	LOCAL
MC092	lol	abführen · weiter	1	B5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · weiter	LOCAL
MC094	cheeety	vollständig · Teil	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	vollständig · Teil	LOCAL
MC095	sheey	halten · länger · Posten	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	halten · länger · Posten	LOCAL
MC096	qokeedal	einsetzen · länger · Ziel	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · länger · Ziel	LOCAL
MC097	olkain	weiter · Anteil	2	B1|B4	CROSS_RECORD_SAME_SECTION	PROMOTE_TO_BIO_SHARED_DECK	weiterer Anteil	BIOLOGICAL_RECORDS_ONLY
MC098	tshol	Zugabe · abführen	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Zugabe · abführen	LOCAL
MC099	cheeckhody	Langpassage; Schluss	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Langpassage; Schluss	LOCAL
MC100	ody	kühlen	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	kühlen	LOCAL
MC101	ldalor	Ziel	1	B6	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Ziel	LOCAL
MC102	rsheal	halten · kurz · Ziel	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	halten · kurz · Ziel	LOCAL
MC104	keol	kurz · weiter	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	kurz · weiter	LOCAL
MC106	teol	kurz · weiter	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	kurz · weiter	LOCAL
MC107	qotchy	danach · Posten	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · Posten	LOCAL
MC108	etyd	kurz · Teil	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	kurz · Teil	LOCAL
MC109	ytey	Posten · kurz · Teil	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Posten · kurz · Teil	LOCAL
MC110	chkeedy	wärmen · länger; schließen	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	wärmen · länger; schließen	LOCAL
MC111	shfydaiin	halten · Sollmaß	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	halten · Sollmaß	LOCAL
MC112	octheol	bereitstellen · weiter	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bereitstellen · weiter	LOCAL
MC113	shedal	absetzen · Ziel	2	B3|B5	CROSS_RECORD_SAME_SECTION	PROMOTE_TO_BIO_SHARED_DECK	am Ziel absetzen	BIOLOGICAL_RECORDS_ONLY
MC114	sh	halten	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	halten	LOCAL
MC115	qoctholy	bereitstellen · weiter · Posten	1	H2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bereitstellen · weiter · Posten	LOCAL
MC116	schedair	Lauf	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Lauf	LOCAL
MC117	kchy	bearbeiten · Posten	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bearbeiten · Posten	LOCAL
MC118	ly	abführen · Posten	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · Posten	LOCAL
MC121	otar	danach · Quelle	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · Quelle	LOCAL
MC122	kchey	bearbeiten · kurz · Posten	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bearbeiten · kurz · Posten	LOCAL
MC124	lkedy	abführen · kurz; schließen	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · kurz; schließen	LOCAL
MC125	chochor	Zugabe · Bereitung	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Zugabe · Bereitung	LOCAL
MC126	pchedal	zuführen · übertragen · Ziel	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	zuführen · übertragen · Ziel	LOCAL
MC127	lched	abführen · übertragen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · übertragen	LOCAL
MC129	cfhy	auswringen · Posten	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	auswringen · Posten	LOCAL
MC130	lsho	waschen	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	waschen	LOCAL
MC131	choy	Zugabe · Posten	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Zugabe · Posten	LOCAL
MC132	sheckhy	Passage · kurz · Posten	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Passage · kurz · Posten	LOCAL
MC133	lcheckhedy	abführen · trennen; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · trennen; schließen	LOCAL
MC134	qolky	weiter	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	weiter	LOCAL
MC135	otedy	danach · kurz; schließen	2	B3	REPEATED_ONE_RECORD	KEEP_LOCAL_WHOLE_CARD	danach · kurz; schließen	LOCAL
MC136	kchoar	Auszug · Quelle	1	H5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Auszug · Quelle	LOCAL
MC137	shecthy	bereitstellen · kurz · Posten	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bereitstellen · kurz · Posten	LOCAL
MC138	dshedy	absetzen · kurz; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	absetzen · kurz; schließen	LOCAL
MC139	dchdy	übertragen; schließen	1	B1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	übertragen; schließen	LOCAL
MC140	qokeeedy	einsetzen · vollständig; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · vollständig; schließen	LOCAL
MC141	tshey	Klarlauf	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Klarlauf	LOCAL
MC144	chldaiin	absetzen · Sollmaß	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	absetzen · Sollmaß	LOCAL
MC145	chedain	übertragen · Anteil	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	übertragen · Anteil	LOCAL
MC146	chealror	Ziel · Bereitung	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Ziel · Bereitung	LOCAL
MC148	ykan	Posten · Anteil	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Posten · Anteil	LOCAL
MC149	solshedy	weiter · absetzen; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	weiter · absetzen; schließen	LOCAL
MC150	okeeol	einsetzen · länger · weiter	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · länger · weiter	LOCAL
MC151	qokshedy	einsetzen · absetzen; schließen	1	B3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · absetzen; schließen	LOCAL
MC152	ches	teilen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	teilen	LOCAL
MC156	cphy	nachseihen · Posten	1	H3	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	nachseihen · Posten	LOCAL
MC158	cthoor	bereitstellen · Bereitung	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bereitstellen · Bereitung	LOCAL
MC159	os	Aufnahme	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Aufnahme	LOCAL
MC160	talam	Ziel · verwahren	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Ziel · verwahren	LOCAL
MC162	qolchey	weiter · Posten	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	weiter · Posten	LOCAL
MC163	qotchol	danach · weiter	1	H1	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	danach · weiter	LOCAL
MC164	qokylddy	einsetzen · Posten · festbinden	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	einsetzen · Posten · festbinden	LOCAL
MC165	qockhey	Kurzpassage	1	B4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Kurzpassage	LOCAL
MC166	chkeey	wärmen · länger · Posten	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	wärmen · länger · Posten	LOCAL
MC167	lochedy	abführen · übertragen; schließen	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · übertragen; schließen	LOCAL
MC168	lcheckhy	abführen · Passage · Posten	1	B2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	abführen · Passage · Posten	LOCAL
MC169	cthaiin	bereitstellen · Sollmaß	1	H2	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	bereitstellen · Sollmaß	LOCAL
MC170	ykaiin	Posten · Sollmaß	1	H4	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Posten · Sollmaß	LOCAL
MC172	daiiin	Arbeitsstufe	1	B5	SINGLETON_NOMENCLATOR	KEEP_LOCAL_WHOLE_CARD	Arbeitsstufe	LOCAL
MC173	qoteedy	danach · länger; schließen	2	B2|B3	CROSS_RECORD_SAME_SECTION	PROMOTE_TO_BIO_SHARED_DECK	lange Folgestufe; Schluss	BIOLOGICAL_RECORDS_ONLY
