edition	model	name_hypothesis	sector	title_locus	title_raw	definite_assignments	possible_assignments_upper	meaning_confirmed
ZL3b	LITERAL	Affricus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LITERAL	Affricus	6	f67r2.6	dchetay	0	960	False
ZL3b	LITERAL	Affricus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LITERAL	Affricus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LITERAL	Affricus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LITERAL	Affricus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LITERAL	Affricus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LITERAL	Affricus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LITERAL	Zephirus	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LITERAL	Zephirus	2	f67r2.2	ykecho ols eesydy	0	0	False
ZL3b	LITERAL	Zephirus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	10320	False
ZL3b	LITERAL	Zephirus	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LITERAL	Zephirus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LITERAL	Zephirus	6	f67r2.6	dchetay	0	1920	False
ZL3b	LITERAL	Zephirus	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LITERAL	Zephirus	8	f67r2.8	chkchdar	0	0	False
ZL3b	LITERAL	Zephirus	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LITERAL	Zephirus	10	f67r2.10	lkshy kchy okar	0	10320	False
ZL3b	LITERAL	Zephirus	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LITERAL	Zephirus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LITERAL	Chorus	1	f67r2.1	ykshy s aram	0	3552	False
ZL3b	LITERAL	Chorus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LITERAL	Chorus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LITERAL	Chorus	4	f67r2.4	shekchy sykos	0	3552	False
ZL3b	LITERAL	Chorus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LITERAL	Chorus	6	f67r2.6	dchetay	0	960	False
ZL3b	LITERAL	Chorus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LITERAL	Chorus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LITERAL	Chorus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LITERAL	Chorus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LITERAL	Chorus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LITERAL	Chorus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LITERAL	Circius	1	f67r2.1	ykshy s aram	0	384	False
ZL3b	LITERAL	Circius	2	f67r2.2	ykecho ols eesydy	0	5760	False
ZL3b	LITERAL	Circius	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LITERAL	Circius	4	f67r2.4	shekchy sykos	0	384	False
ZL3b	LITERAL	Circius	5	f67r2.5	ykeody okchy	0	6000	False
ZL3b	LITERAL	Circius	6	f67r2.6	dchetay	0	0	False
ZL3b	LITERAL	Circius	7	f67r2.7	ykchy kchey ykchys	0	384	False
ZL3b	LITERAL	Circius	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LITERAL	Circius	9	f67r2.9	ykar ykaly	0	384	False
ZL3b	LITERAL	Circius	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LITERAL	Circius	11	f67r2.11	chky chykchs chy	0	384	False
ZL3b	LITERAL	Circius	12	f67r2.12	ykees ykchos	0	6000	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	1	f67r2.1	ykshy s aram	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	2	f67r2.2	ykecho ols eesydy	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	3	f67r2.3	[{c'}:@164;]ey shs okar	0	187200	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	4	f67r2.4	shekchy sykos	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	5	f67r2.5	ykeody okchy	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	6	f67r2.6	dchetay	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	7	f67r2.7	ykchy kchey ykchys	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	8	f67r2.8	chkchdar	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	9	f67r2.9	ykar ykaly	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	10	f67r2.10	lkshy kchy okar	0	187200	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	11	f67r2.11	chky chykchs chy	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Septentrio	12	f67r2.12	ykees ykchos	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	1	f67r2.1	ykshy s aram	0	230400	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	2	f67r2.2	ykecho ols eesydy	0	57600	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	3	f67r2.3	[{c'}:@164;]ey shs okar	0	28800	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	4	f67r2.4	shekchy sykos	0	230400	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	5	f67r2.5	ykeody okchy	0	57600	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	6	f67r2.6	dchetay	0	230400	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	7	f67r2.7	ykchy kchey ykchys	0	230400	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	8	f67r2.8	chkchdar	0	57600	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	9	f67r2.9	ykar ykaly	0	57600	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	10	f67r2.10	lkshy kchy okar	0	28800	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	11	f67r2.11	chky chykchs chy	0	230400	False
ZL3b	LEGACY_ROOT_EXACT	Aquilo	12	f67r2.12	ykees ykchos	0	57600	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	1	f67r2.1	ykshy s aram	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	2	f67r2.2	ykecho ols eesydy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	4	f67r2.4	shekchy sykos	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	5	f67r2.5	ykeody okchy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	6	f67r2.6	dchetay	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	7	f67r2.7	ykchy kchey ykchys	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	8	f67r2.8	chkchdar	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	9	f67r2.9	ykar ykaly	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	10	f67r2.10	lkshy kchy okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	11	f67r2.11	chky chykchs chy	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Vulturnus	12	f67r2.12	ykees ykchos	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	1	f67r2.1	ykshy s aram	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	2	f67r2.2	ykecho ols eesydy	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	518400	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	4	f67r2.4	shekchy sykos	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	5	f67r2.5	ykeody okchy	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	6	f67r2.6	dchetay	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	7	f67r2.7	ykchy kchey ykchys	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	8	f67r2.8	chkchdar	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	9	f67r2.9	ykar ykaly	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	10	f67r2.10	lkshy kchy okar	0	518400	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	11	f67r2.11	chky chykchs chy	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Subsolanus	12	f67r2.12	ykees ykchos	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	1	f67r2.1	ykshy s aram	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	2	f67r2.2	ykecho ols eesydy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	4	f67r2.4	shekchy sykos	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	5	f67r2.5	ykeody okchy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	6	f67r2.6	dchetay	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	7	f67r2.7	ykchy kchey ykchys	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	8	f67r2.8	chkchdar	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	9	f67r2.9	ykar ykaly	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	10	f67r2.10	lkshy kchy okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	11	f67r2.11	chky chykchs chy	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Eurus	12	f67r2.12	ykees ykchos	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	2	f67r2.2	ykecho ols eesydy	0	299520	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	5	f67r2.5	ykeody okchy	0	299520	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	6	f67r2.6	dchetay	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	8	f67r2.8	chkchdar	0	299520	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	9	f67r2.9	ykar ykaly	0	299520	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euroauster	12	f67r2.12	ykees ykchos	0	299520	False
ZL3b	LEGACY_ROOT_EXACT	Auster	1	f67r2.1	ykshy s aram	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Auster	2	f67r2.2	ykecho ols eesydy	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Auster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	187200	False
ZL3b	LEGACY_ROOT_EXACT	Auster	4	f67r2.4	shekchy sykos	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Auster	5	f67r2.5	ykeody okchy	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Auster	6	f67r2.6	dchetay	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Auster	7	f67r2.7	ykchy kchey ykchys	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Auster	8	f67r2.8	chkchdar	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Auster	9	f67r2.9	ykar ykaly	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Auster	10	f67r2.10	lkshy kchy okar	0	187200	False
ZL3b	LEGACY_ROOT_EXACT	Auster	11	f67r2.11	chky chykchs chy	0	178560	False
ZL3b	LEGACY_ROOT_EXACT	Auster	12	f67r2.12	ykees ykchos	0	46080	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	1	f67r2.1	ykshy s aram	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	2	f67r2.2	ykecho ols eesydy	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	4	f67r2.4	shekchy sykos	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	5	f67r2.5	ykeody okchy	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	6	f67r2.6	dchetay	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	7	f67r2.7	ykchy kchey ykchys	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	8	f67r2.8	chkchdar	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	9	f67r2.9	ykar ykaly	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	11	f67r2.11	chky chykchs chy	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Euronothus	12	f67r2.12	ykees ykchos	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	1	f67r2.1	ykshy s aram	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	2	f67r2.2	ykecho ols eesydy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	4	f67r2.4	shekchy sykos	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	5	f67r2.5	ykeody okchy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	6	f67r2.6	dchetay	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	7	f67r2.7	ykchy kchey ykchys	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	8	f67r2.8	chkchdar	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	9	f67r2.9	ykar ykaly	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	10	f67r2.10	lkshy kchy okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	11	f67r2.11	chky chykchs chy	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Affricus	12	f67r2.12	ykees ykchos	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	1	f67r2.1	ykshy s aram	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	2	f67r2.2	ykecho ols eesydy	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	518400	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	4	f67r2.4	shekchy sykos	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	5	f67r2.5	ykeody okchy	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	6	f67r2.6	dchetay	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	7	f67r2.7	ykchy kchey ykchys	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	8	f67r2.8	chkchdar	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	9	f67r2.9	ykar ykaly	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	10	f67r2.10	lkshy kchy okar	0	518400	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	11	f67r2.11	chky chykchs chy	0	80640	False
ZL3b	LEGACY_ROOT_EXACT	Zephirus	12	f67r2.12	ykees ykchos	0	11520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	1	f67r2.1	ykshy s aram	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	2	f67r2.2	ykecho ols eesydy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	4	f67r2.4	shekchy sykos	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	5	f67r2.5	ykeody okchy	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	6	f67r2.6	dchetay	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	7	f67r2.7	ykchy kchey ykchys	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	8	f67r2.8	chkchdar	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	9	f67r2.9	ykar ykaly	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	10	f67r2.10	lkshy kchy okar	0	14400	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	11	f67r2.11	chky chykchs chy	0	155520	False
ZL3b	LEGACY_ROOT_EXACT	Chorus	12	f67r2.12	ykees ykchos	0	138240	False
ZL3b	LEGACY_ROOT_EXACT	Circius	1	f67r2.1	ykshy s aram	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Circius	2	f67r2.2	ykecho ols eesydy	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Circius	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Circius	4	f67r2.4	shekchy sykos	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Circius	5	f67r2.5	ykeody okchy	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Circius	6	f67r2.6	dchetay	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Circius	7	f67r2.7	ykchy kchey ykchys	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Circius	8	f67r2.8	chkchdar	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Circius	9	f67r2.9	ykar ykaly	0	236160	False
ZL3b	LEGACY_ROOT_EXACT	Circius	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LEGACY_ROOT_EXACT	Circius	11	f67r2.11	chky chykchs chy	0	63360	False
ZL3b	LEGACY_ROOT_EXACT	Circius	12	f67r2.12	ykees ykchos	0	236160	False
IT2a	LITERAL	Septentrio	1	f67r2.1	ykchyr aram	0	0	False
IT2a	LITERAL	Septentrio	2	f67r2.2	ykecho ols eesydy	0	0	False
IT2a	LITERAL	Septentrio	3	f67r2.3	soy shr okar	0	0	False
IT2a	LITERAL	Septentrio	4	f67r2.4	shekchy ?ykor	0	0	False
IT2a	LITERAL	Septentrio	5	f67r2.5	ykeody okchy	0	0	False
