axis_id	page	locus	token_index	surface	quality_root	working_axis_de	working_roman	working_degree_de	section	hand	triple_reading_token_stable	surface_line
G627-A0013	f103r	f103r.19	7	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr
G627-A0014	f103r	f103r.20	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	ychain shckhy qokaiin shey qokaiin shedy olor
G627-A0015	f103r	f103r.20	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	0	ychain shckhy qokaiin shey qokaiin shedy olor
G627-A0016	f103r	f103r.22	2	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy
G627-A0017	f103r	f103r.24	7	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky
G627-A0018	f103r	f103r.25	3	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol
G627-A0019	f103r	f103r.25	6	kain	k	heiß	II	heiß, Grad II	S	3	0	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol
G627-A0020	f103r	f103r.25	10	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol
G627-A0021	f103r	f103r.28	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy
G627-A0022	f103r	f103r.28	7	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy
G627-A0023	f103r	f103r.30	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly
G627-A0024	f103r	f103r.31	3	kaiin	k	heiß	III	heiß, Grad III	S	3	1	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty
G627-A0025	f103r	f103r.31	5	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty
G627-A0026	f103r	f103r.31	10	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty
G627-A0027	f103r	f103r.35	2	chain	ch	trocken	II	trocken, Grad II	S	3	1	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg
G627-A0028	f103r	f103r.35	5	kain	k	heiß	II	heiß, Grad II	S	3	1	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg
G627-A0029	f103r	f103r.38	2	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey
G627-A0030	f103r	f103r.43	11	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin
G627-A0031	f103r	f103r.50	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain
G627-A0032	f103r	f103r.50	11	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain
G627-A0033	f103r	f103r.53	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty
G627-A0034	f103v	f103v.2	10	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	daiin shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr
G627-A0035	f103v	f103v.3	12	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain
G627-A0036	f103v	f103v.5	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly
G627-A0037	f103v	f103v.5	9	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	0	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly
G627-A0038	f103v	f103v.6	9	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam
G627-A0039	f103v	f103v.7	7	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy
G627-A0040	f103v	f103v.7	10	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy
G627-A0041	f103v	f103v.9	5	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	0	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar
G627-A0042	f103v	f103v.10	11	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy
G627-A0043	f103v	f103v.13	10	okan	ok	heiß im o-Rahmen	I	heiß im o-Rahmen, Grad I	S	3	1	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey
G627-A0044	f103v	f103v.14	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam
G627-A0045	f103v	f103v.15	10	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay
G627-A0046	f103v	f103v.15	11	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay
G627-A0047	f103v	f103v.16	6	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	daiin sheekchy okeeshy qol shedy otain ol kedy
G627-A0048	f103v	f103v.20	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	0	pol char otar okaiin shay oteal okain qotal shedy qokeey lolain
G627-A0049	f103v	f103v.20	7	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	pol char otar okaiin shay oteal okain qotal shedy qokeey lolain
G627-A0050	f103v	f103v.22	6	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	olshey qokshy qotalsheey oloiin oleeedy qokain shedy qokey
G627-A0051	f103v	f103v.24	7	otan	ot	kalt im o-Rahmen	I	kalt im o-Rahmen, Grad I	S	3	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain
G627-A0052	f103v	f103v.24	8	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain
G627-A0053	f103v	f103v.24	9	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain
G627-A0054	f103v	f103v.24	12	kain	k	heiß	II	heiß, Grad II	S	3	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain
G627-A0055	f103v	f103v.25	3	qokan	qok	heiß im qo-Qualitätsrahmen	I	heiß im qo-Qualitätsrahmen, Grad I	S	3	1	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam
G627-A0056	f103v	f103v.25	5	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam
G627-A0057	f103v	f103v.28	6	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y
G627-A0058	f103v	f103v.30	2	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar
G627-A0059	f103v	f103v.33	3	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly
G627-A0060	f103v	f103v.33	5	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly
G627-A0061	f103v	f103v.34	7	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy
G627-A0062	f103v	f103v.37	2	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar
G627-A0063	f103v	f103v.40	7	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
G627-A0064	f103v	f103v.43	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy
G627-A0065	f103v	f103v.46	1	tain	t	kalt	II	kalt, Grad II	S	3	1	tain shol qokain chckhy rorol chdy raly osaiin chary
G627-A0066	f103v	f103v.46	3	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	tain shol qokain chckhy rorol chdy raly osaiin chary
G627-A0067	f104r	f104r.5	2	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod
G627-A0068	f104r	f104r.6	9	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G627-A0069	f104r	f104r.6	11	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	0	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G627-A0070	f104r	f104r.8	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr
G627-A0071	f104r	f104r.15	7	kaiin	k	heiß	III	heiß, Grad III	S	3	1	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin
G627-A0072	f104r	f104r.18	2	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	dcheeokeody qokain qolar or chockhar otalkshedy
G627-A0073	f104r	f104r.20	4	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
G627-A0074	f104r	f104r.21	2	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dsheedy qokaiin chear olkchedy charaiin
G627-A0075	f104r	f104r.22	11	taiin	t	kalt	III	kalt, Grad III	S	3	1	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam
G627-A0076	f104r	f104r.25	9	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
G627-A0077	f104r	f104r.27	2	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G627-A0078	f104r	f104r.27	3	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G627-A0079	f104r	f104r.31	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham
G627-A0080	f104r	f104r.32	6	kaiin	k	heiß	III	heiß, Grad III	S	3	0	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd
G627-A0081	f104r	f104r.34	6	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G627-A0082	f104r	f104r.34	7	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G627-A0083	f104r	f104r.34	10	taiin	t	kalt	III	kalt, Grad III	S	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G627-A0084	f104r	f104r.36	7	kaiin	k	heiß	III	heiß, Grad III	S	3	1	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam
G627-A0085	f104r	f104r.37	1	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G627-A0086	f104r	f104r.37	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G627-A0087	f104r	f104r.38	1	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	0	okaiin orcheol qokchol kcheody qotchdy
G627-A0088	f104r	f104r.40	11	qotaiiin	qot	kalt im qo-Qualitätsrahmen	IV	kalt im qo-Qualitätsrahmen, Grad IV	S	3	1	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin
G627-A0089	f104r	f104r.41	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar
G627-A0090	f104r	f104r.43	2	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	0	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal
G627-A0091	f104r	f104r.43	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal
G627-A0092	f104r	f104r.44	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	0	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
G627-A0093	f104r	f104r.44	9	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
G627-A0094	f104r	f104r.45	6	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G627-A0095	f104r	f104r.45	9	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G627-A0096	f104r	f104r.45	10	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G627-A0097	f104r	f104r.45	11	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	0	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G627-A0098	f104v	f104v.2	4	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram
G627-A0099	f104v	f104v.3	3	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G627-A0100	f104v	f104v.6	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	0	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
G627-A0101	f104v	f104v.9	3	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G627-A0102	f104v	f104v.9	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G627-A0103	f104v	f104v.10	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G627-A0104	f104v	f104v.10	5	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G627-A0105	f104v	f104v.10	8	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G627-A0106	f104v	f104v.13	5	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
G627-A0107	f104v	f104v.16	11	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam
G627-A0108	f104v	f104v.18	2	qokaiiin	qok	heiß im qo-Qualitätsrahmen	IV	heiß im qo-Qualitätsrahmen, Grad IV	S	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G627-A0109	f104v	f104v.18	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G627-A0110	f104v	f104v.21	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	yshor sheedy qokaiin shokchey qokeey chodain
G627-A0111	f104v	f104v.29	6	kaiin	k	heiß	III	heiß, Grad III	S	3	1	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim
G627-A0112	f104v	f104v.30	2	kaiin	k	heiß	III	heiß, Grad III	S	3	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
G627-A0113	f104v	f104v.30	4	shaiin	sh	feucht	III	feucht, Grad III	S	3	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
G627-A0114	f104v	f104v.33	4	kaiin	k	heiß	III	heiß, Grad III	S	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G627-A0115	f104v	f104v.33	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G627-A0116	f104v	f104v.34	3	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G627-A0117	f104v	f104v.34	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G627-A0118	f104v	f104v.34	6	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G627-A0119	f104v	f104v.35	5	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am
G627-A0120	f104v	f104v.38	4	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G627-A0121	f104v	f104v.38	5	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G627-A0122	f104v	f104v.39	4	kain	k	heiß	II	heiß, Grad II	S	3	0	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod
G627-A0123	f104v	f104v.41	9	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain
G627-A0124	f104v	f104v.41	11	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain
G627-A0125	f104v	f104v.42	10	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy
G627-A0126	f104v	f104v.43	10	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom
G627-A0127	f105r	f105r.8	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal
G627-A0128	f105r	f105r.21	10	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim
G627-A0129	f105r	f105r.31	11	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky
G627-A0130	f105r	f105r.33	9	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod
G627-A0131	f105r	f105r.36	11	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin
G627-A0132	f105v	f105v.2	8	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor
G627-A0133	f105v	f105v.3	11	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin
G627-A0134	f105v	f105v.10	6	kaiin	k	heiß	III	heiß, Grad III	S	3	1	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam
