case	engine	side	affix	input_value	output_value	attested_base_words	attested_results	multiple_distinct_bases
WRAP01	independent	L	d	WHEN	M	ariin	dariin	False
WRAP01	independent	L	d	THERE	THEN	y	dy	False
WRAP01	independent	L	k	LEAVE	THEN	ar	kar	False
WRAP01	independent	L	k	W	W	chedy	kchedy	False
WRAP01	independent	L	l	W	W	chedy	lchedy	False
WRAP01	independent	L	l	THEN	ALONE	dy	ldy	False
WRAP01	independent	L	o	THEN	THEN	kar,tchdy	okar,otchdy	True
WRAP01	independent	L	o	W	WITHOUT_AGENT	kchedy	okchedy	False
WRAP01	independent	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP01	independent	L	ok	LEAVE	THEN	ar	okar	False
WRAP01	independent	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP01	independent	L	ok	THERE	THEN	y	oky	False
WRAP01	independent	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP01	independent	L	ot	G	COLOC	or	otor	False
WRAP01	independent	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP01	independent	L	q	THERE	THERE	okain	qokain	False
WRAP01	independent	L	q	LEAVE	TRAVEL_TOGETHER	okal	qokal	False
WRAP01	independent	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP01	independent	L	q	THEN	FERRY	oky	qoky	False
WRAP01	independent	L	q	UNSAFE	THEN	otal	qotal	False
WRAP01	independent	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP01	independent	L	q	COLOC	THERE	otor	qotor	False
WRAP01	independent	L	qo	LEAVE	FERRY	kaiin	qokaiin	False
WRAP01	independent	L	qo	UNATTENDED	THEN	kchdy	qokchdy	False
WRAP01	independent	L	qo	W	UNATTENDED	kchedy	qokchedy	False
WRAP01	independent	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP01	independent	L	qok	THERE	FERRY	y	qoky	False
WRAP01	independent	L	s	LEAVE	UNSAFE	ar	sar	False
WRAP01	independent	L	s	FERRY	THEN	ol	sol	False
WRAP01	independent	L	s	G	CONVEY_OUT	or	sor	False
WRAP01	independent	L	she	RETURN	PAIRS	daiin	shedaiin	False
WRAP01	independent	L	she	THEN	M	dy	shedy	False
WRAP01	independent	L	she	THERE	EXAMPLE	y	shey	False
WRAP01	independent	L	sol	THEN	HARM	dy	soldy	False
WRAP01	independent	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP01	independent	L	y	LEAVE	THERE	kaiin	ykaiin	False
WRAP01	independent	L	y	THEN	EXAMPLE	tchdy	ytchdy	False
WRAP01	independent	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP01	independent	R	ain	LEAVE	RETURN	yk	ykain	False
WRAP01	independent	R	dy	PAIRS	M	she	shedy	False
WRAP01	independent	R	dy	THEN	HARM	sol	soldy	False
WRAP01	independent	R	iin	LEAVE	WHEN	ar	ariin	False
WRAP01	independent	R	iin	THEN	M	dar	dariin	False
WRAP01	independent	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP01	independent	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP02	primary	L	d	W	HARM	ar	dar	False
WRAP02	primary	L	d	THEN	G	ariin	dariin	False
WRAP02	primary	L	d	RETURN	THEN	y	dy	False
WRAP02	primary	L	k	W	FERRY	ar,chedy	kar,kchedy	True
WRAP02	primary	L	l	W	W	chedy	lchedy	False
WRAP02	primary	L	l	THEN	ALONE	dy	ldy	False
WRAP02	primary	L	o	FERRY	WITH_TRIP	kar,kchedy	okar,okchedy	True
WRAP02	primary	L	o	THEN	WITHOUT_HARM	tchdy	otchdy	False
WRAP02	primary	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP02	primary	L	ok	W	WITH_TRIP	ar,chedy	okar,okchedy	True
WRAP02	primary	L	ok	RETURN	W	y	oky	False
WRAP02	primary	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP02	primary	L	ot	FERRY	COLOC	or	otor	False
WRAP02	primary	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP02	primary	L	q	RETURN_EXCLUDING	THERE	okain	qokain	False
WRAP02	primary	L	q	G	TRAVEL_TOGETHER	okal	qokal	False
WRAP02	primary	L	q	WITH_TRIP	UNATTENDED	okchedy	qokchedy	False
WRAP02	primary	L	q	W	FERRY	oky	qoky	False
WRAP02	primary	L	q	THEN	THEN	otal	qotal	False
WRAP02	primary	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP02	primary	L	q	COLOC	THEN	otor	qotor	False
WRAP02	primary	L	qo	LEAVE	THEN	kaiin	qokaiin	False
WRAP02	primary	L	qo	BESIDES	THEN	kchdy	qokchdy	False
WRAP02	primary	L	qo	FERRY	UNATTENDED	kchedy	qokchedy	False
WRAP02	primary	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP02	primary	L	qok	RETURN	FERRY	y	qoky	False
WRAP02	primary	L	s	W	UNSAFE	ar	sar	False
WRAP02	primary	L	s	G	THEN	ol	sol	False
WRAP02	primary	L	s	FERRY	WITHOUT_AGENT	or	sor	False
WRAP02	primary	L	she	G	PAIRS	daiin	shedaiin	False
WRAP02	primary	L	she	THEN	M	dy	shedy	False
WRAP02	primary	L	she	RETURN	EXAMPLE	y	shey	False
WRAP02	primary	L	sol	THEN	HARM	dy	soldy	False
WRAP02	primary	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP02	primary	L	y	LEAVE	GOAL	kaiin	ykaiin	False
WRAP02	primary	L	y	THEN	FIRST_CARGO	tchdy	ytchdy	False
WRAP02	primary	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP02	primary	R	ain	RETURN	G	yk	ykain	False
WRAP02	primary	R	dy	FERRY	M	she	shedy	False
WRAP02	primary	R	dy	THEN	HARM	sol	soldy	False
WRAP02	primary	R	iin	W	THEN	ar	ariin	False
WRAP02	primary	R	iin	HARM	G	dar	dariin	False
WRAP02	primary	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP02	primary	R	y	FERRY	EXAMPLE	she	shey	False
WRAP02	independent	L	d	LEAVE	THEN	ar	dar	False
WRAP02	independent	L	d	WHEN	M	ariin	dariin	False
WRAP02	independent	L	d	THERE	THEN	y	dy	False
WRAP02	independent	L	k	LEAVE	THEN	ar	kar	False
WRAP02	independent	L	k	W	G	chedy	kchedy	False
WRAP02	independent	L	l	W	W	chedy	lchedy	False
WRAP02	independent	L	l	THEN	ALONE	dy	ldy	False
WRAP02	independent	L	o	THEN	THEN	kar,tchdy	okar,otchdy	True
WRAP02	independent	L	o	G	WITHOUT_AGENT	kchedy	okchedy	False
WRAP02	independent	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP02	independent	L	ok	LEAVE	THEN	ar	okar	False
WRAP02	independent	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP02	independent	L	ok	THERE	FERRY	y	oky	False
WRAP02	independent	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP02	independent	L	ot	THEN	COLOC	or	otor	False
WRAP02	independent	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP02	independent	L	q	THERE	THERE	okain	qokain	False
WRAP02	independent	L	q	AT_MOST_ONE	TRAVEL_TOGETHER	okal	qokal	False
WRAP02	independent	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP02	independent	L	q	FERRY	FERRY	oky	qoky	False
WRAP02	independent	L	q	UNSAFE	THEN	otal	qotal	False
WRAP02	independent	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP02	independent	L	q	COLOC	BESIDES	otor	qotor	False
WRAP02	independent	L	qo	LEAVE	THEN	kaiin	qokaiin	False
WRAP02	independent	L	qo	UNATTENDED	THEN	kchdy	qokchdy	False
WRAP02	independent	L	qo	G	UNATTENDED	kchedy	qokchedy	False
WRAP02	independent	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP02	independent	L	qok	THERE	FERRY	y	qoky	False
WRAP02	independent	L	s	LEAVE	UNSAFE	ar	sar	False
WRAP02	independent	L	s	FERRY	THEN	ol	sol	False
WRAP02	independent	L	s	THEN	CONVEY_OUT	or	sor	False
WRAP02	independent	L	she	G	PAIRS	daiin	shedaiin	False
WRAP02	independent	L	she	THEN	M	dy	shedy	False
WRAP02	independent	L	she	THERE	EXAMPLE	y	shey	False
WRAP02	independent	L	sol	THEN	HARM	dy	soldy	False
WRAP02	independent	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP02	independent	L	y	LEAVE	THERE	kaiin	ykaiin	False
WRAP02	independent	L	y	THEN	NEXT	tchdy	ytchdy	False
WRAP02	independent	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP02	independent	R	ain	LEAVE	RETURN	yk	ykain	False
WRAP02	independent	R	dy	PAIRS	M	she	shedy	False
WRAP02	independent	R	dy	THEN	HARM	sol	soldy	False
WRAP02	independent	R	iin	LEAVE	WHEN	ar	ariin	False
WRAP02	independent	R	iin	THEN	M	dar	dariin	False
WRAP02	independent	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP02	independent	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP03	primary	L	d	FERRY	THEN	ar	dar	False
WRAP03	primary	L	d	WHEN	M	ariin	dariin	False
WRAP03	primary	L	d	G	THEN	y	dy	False
WRAP03	primary	L	k	FERRY	THEN	ar	kar	False
WRAP03	primary	L	k	W	G	chedy	kchedy	False
WRAP03	primary	L	l	W	W	chedy	lchedy	False
WRAP03	primary	L	l	THEN	ALONE	dy	ldy	False
WRAP03	primary	L	o	THEN	THEN	kar,tchdy	okar,otchdy	True
WRAP03	primary	L	o	G	WITHOUT_AGENT	kchedy	okchedy	False
WRAP03	primary	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP03	primary	L	ok	FERRY	THEN	ar	okar	False
WRAP03	primary	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP03	primary	L	ok	G	THEN	y	oky	False
WRAP03	primary	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP03	primary	L	ot	THEN	COLOC	or	otor	False
WRAP03	primary	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP03	primary	L	q	C	THERE	okain	qokain	False
WRAP03	primary	L	q	FERRY	TRAVEL_TOGETHER	okal	qokal	False
WRAP03	primary	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP03	primary	L	q	THEN	FERRY	oky	qoky	False
WRAP03	primary	L	q	UNSAFE	THEN	otal	qotal	False
WRAP03	primary	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP03	primary	L	q	COLOC	W	otor	qotor	False
WRAP03	primary	L	qo	LEAVE	THEN	kaiin	qokaiin	False
WRAP03	primary	L	qo	RETURN	THEN	kchdy	qokchdy	False
WRAP03	primary	L	qo	G	UNATTENDED	kchedy	qokchedy	False
WRAP03	primary	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP03	primary	L	qok	G	FERRY	y	qoky	False
WRAP03	primary	L	s	FERRY	UNSAFE	ar	sar	False
WRAP03	primary	L	s	RETURN_EXCLUDING	THEN	ol	sol	False
WRAP03	primary	L	s	THEN	HARM	or	sor	False
WRAP03	primary	L	she	W	PAIRS	daiin	shedaiin	False
WRAP03	primary	L	she	THEN	M	dy	shedy	False
WRAP03	primary	L	she	G	EXAMPLE	y	shey	False
WRAP03	primary	L	sol	THEN	HARM	dy	soldy	False
WRAP03	primary	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP03	primary	L	y	LEAVE	THERE	kaiin	ykaiin	False
WRAP03	primary	L	y	THEN	EXAMPLE	tchdy	ytchdy	False
WRAP03	primary	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP03	primary	R	ain	LEAVE	LEAVE	yk	ykain	False
WRAP03	primary	R	dy	PAIRS	M	she	shedy	False
WRAP03	primary	R	dy	THEN	HARM	sol	soldy	False
WRAP03	primary	R	iin	FERRY	WHEN	ar	ariin	False
WRAP03	primary	R	iin	THEN	M	dar	dariin	False
WRAP03	primary	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP03	primary	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP03	independent	L	d	LEAVE	THEN	ar	dar	False
WRAP03	independent	L	d	WHEN	M	ariin	dariin	False
WRAP03	independent	L	d	THERE	THEN	y	dy	False
WRAP03	independent	L	k	LEAVE	THEN	ar	kar	False
WRAP03	independent	L	k	W	W	chedy	kchedy	False
WRAP03	independent	L	l	W	W	chedy	lchedy	False
WRAP03	independent	L	l	THEN	ALONE	dy	ldy	False
WRAP03	independent	L	o	THEN	THEN	kar,tchdy	okar,otchdy	True
WRAP03	independent	L	o	W	WITHOUT_AGENT	kchedy	okchedy	False
WRAP03	independent	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP03	independent	L	ok	LEAVE	THEN	ar	okar	False
WRAP03	independent	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP03	independent	L	ok	THERE	THEN	y	oky	False
WRAP03	independent	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP03	independent	L	ot	G	COLOC	or	otor	False
WRAP03	independent	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP03	independent	L	q	THERE	THERE	okain	qokain	False
WRAP03	independent	L	q	LEAVE	TRAVEL_TOGETHER	okal	qokal	False
WRAP03	independent	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP03	independent	L	q	THEN	FERRY	oky	qoky	False
WRAP03	independent	L	q	UNSAFE	THEN	otal	qotal	False
WRAP03	independent	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP03	independent	L	q	COLOC	THERE	otor	qotor	False
WRAP03	independent	L	qo	LEAVE	FERRY	kaiin	qokaiin	False
WRAP03	independent	L	qo	UNATTENDED	THEN	kchdy	qokchdy	False
WRAP03	independent	L	qo	W	UNATTENDED	kchedy	qokchedy	False
WRAP03	independent	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP03	independent	L	qok	THERE	FERRY	y	qoky	False
WRAP03	independent	L	s	LEAVE	UNSAFE	ar	sar	False
WRAP03	independent	L	s	FERRY	THEN	ol	sol	False
WRAP03	independent	L	s	G	CONVEY_OUT	or	sor	False
WRAP03	independent	L	she	RETURN	PAIRS	daiin	shedaiin	False
WRAP03	independent	L	she	THEN	M	dy	shedy	False
WRAP03	independent	L	she	THERE	EXAMPLE	y	shey	False
WRAP03	independent	L	sol	THEN	HARM	dy	soldy	False
WRAP03	independent	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP03	independent	L	y	LEAVE	THERE	kaiin	ykaiin	False
WRAP03	independent	L	y	THEN	EXAMPLE	tchdy	ytchdy	False
WRAP03	independent	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP03	independent	R	ain	LEAVE	RETURN	yk	ykain	False
WRAP03	independent	R	dy	PAIRS	M	she	shedy	False
WRAP03	independent	R	dy	THEN	HARM	sol	soldy	False
WRAP03	independent	R	iin	LEAVE	WHEN	ar	ariin	False
WRAP03	independent	R	iin	THEN	M	dar	dariin	False
WRAP03	independent	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP03	independent	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP04	primary	L	d	LEAVE	W	ar	dar	False
WRAP04	primary	L	d	WHEN	M	ariin	dariin	False
WRAP04	primary	L	d	THERE	THEN	y	dy	False
WRAP04	primary	L	k	LEAVE	THEN	ar	kar	False
WRAP04	primary	L	k	W	NEXT	chedy	kchedy	False
WRAP04	primary	L	l	W	W	chedy	lchedy	False
WRAP04	primary	L	l	THEN	ALONE	dy	ldy	False
WRAP04	primary	L	o	THEN	THEN	kar	okar	False
WRAP04	primary	L	o	NEXT	WITHOUT_AGENT	kchedy	okchedy	False
WRAP04	primary	L	o	B	EXAMPLE	tchdy	otchdy	False
WRAP04	primary	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP04	primary	L	ok	LEAVE	THEN	ar	okar	False
WRAP04	primary	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP04	primary	L	ok	THERE	LEAVE	y	oky	False
WRAP04	primary	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP04	primary	L	ot	G	COLOC	or	otor	False
WRAP04	primary	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP04	primary	L	q	THERE	THERE	okain	qokain	False
WRAP04	primary	L	q	FIRST_CARGO	TRAVEL_TOGETHER	okal	qokal	False
WRAP04	primary	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP04	primary	L	q	LEAVE	FERRY	oky	qoky	False
WRAP04	primary	L	q	UNSAFE	THEN	otal	qotal	False
WRAP04	primary	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP04	primary	L	q	COLOC	GOAL	otor	qotor	False
WRAP04	primary	L	qo	LEAVE	RETURN_EXCLUDING	kaiin	qokaiin	False
WRAP04	primary	L	qo	THERE	THEN	kchdy	qokchdy	False
WRAP04	primary	L	qo	NEXT	UNATTENDED	kchedy	qokchedy	False
WRAP04	primary	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP04	primary	L	qok	THERE	FERRY	y	qoky	False
WRAP04	primary	L	s	LEAVE	UNSAFE	ar	sar	False
WRAP04	primary	L	s	CONVEY_OUT	THEN	ol	sol	False
WRAP04	primary	L	s	G	THEN	or	sor	False
WRAP04	primary	L	she	HARM	PAIRS	daiin	shedaiin	False
WRAP04	primary	L	she	THEN	M	dy	shedy	False
WRAP04	primary	L	she	THERE	EXAMPLE	y	shey	False
WRAP04	primary	L	sol	THEN	HARM	dy	soldy	False
WRAP04	primary	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP04	primary	L	y	LEAVE	BESIDES	kaiin	ykaiin	False
WRAP04	primary	L	y	B	CONVEY_OUT	tchdy	ytchdy	False
WRAP04	primary	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP04	primary	R	ain	AT_MOST_ONE	LEAVE	yk	ykain	False
WRAP04	primary	R	dy	PAIRS	M	she	shedy	False
WRAP04	primary	R	dy	THEN	HARM	sol	soldy	False
WRAP04	primary	R	iin	LEAVE	WHEN	ar	ariin	False
WRAP04	primary	R	iin	W	M	dar	dariin	False
WRAP04	primary	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP04	primary	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP04	independent	L	d	LEAVE	THEN	ar	dar	False
WRAP04	independent	L	d	WHEN	M	ariin	dariin	False
WRAP04	independent	L	d	THERE	THEN	y	dy	False
WRAP04	independent	L	k	LEAVE	THEN	ar	kar	False
WRAP04	independent	L	k	W	G	chedy	kchedy	False
WRAP04	independent	L	l	W	W	chedy	lchedy	False
WRAP04	independent	L	l	THEN	ALONE	dy	ldy	False
WRAP04	independent	L	o	THEN	THEN	kar,tchdy	okar,otchdy	True
WRAP04	independent	L	o	G	WITHOUT_AGENT	kchedy	okchedy	False
WRAP04	independent	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP04	independent	L	ok	LEAVE	THEN	ar	okar	False
WRAP04	independent	L	ok	W	WITHOUT_AGENT	chedy	okchedy	False
WRAP04	independent	L	ok	THERE	FERRY	y	oky	False
WRAP04	independent	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP04	independent	L	ot	THEN	COLOC	or	otor	False
WRAP04	independent	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP04	independent	L	q	THERE	THERE	okain	qokain	False
WRAP04	independent	L	q	AT_MOST_ONE	TRAVEL_TOGETHER	okal	qokal	False
WRAP04	independent	L	q	WITHOUT_AGENT	UNATTENDED	okchedy	qokchedy	False
WRAP04	independent	L	q	FERRY	FERRY	oky	qoky	False
WRAP04	independent	L	q	UNSAFE	THEN	otal	qotal	False
WRAP04	independent	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP04	independent	L	q	COLOC	BESIDES	otor	qotor	False
WRAP04	independent	L	qo	LEAVE	THEN	kaiin	qokaiin	False
WRAP04	independent	L	qo	UNATTENDED	THEN	kchdy	qokchdy	False
WRAP04	independent	L	qo	G	UNATTENDED	kchedy	qokchedy	False
WRAP04	independent	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP04	independent	L	qok	THERE	FERRY	y	qoky	False
WRAP04	independent	L	s	LEAVE	UNSAFE	ar	sar	False
WRAP04	independent	L	s	FERRY	THEN	ol	sol	False
WRAP04	independent	L	s	THEN	CONVEY_OUT	or	sor	False
WRAP04	independent	L	she	G	PAIRS	daiin	shedaiin	False
WRAP04	independent	L	she	THEN	M	dy	shedy	False
WRAP04	independent	L	she	THERE	EXAMPLE	y	shey	False
WRAP04	independent	L	sol	THEN	HARM	dy	soldy	False
WRAP04	independent	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP04	independent	L	y	LEAVE	THERE	kaiin	ykaiin	False
WRAP04	independent	L	y	THEN	NEXT	tchdy	ytchdy	False
WRAP04	independent	R	ain	WITHOUT_AGENT	NEXT	ched	chedain	False
WRAP04	independent	R	ain	LEAVE	RETURN	yk	ykain	False
WRAP04	independent	R	dy	PAIRS	M	she	shedy	False
WRAP04	independent	R	dy	THEN	HARM	sol	soldy	False
WRAP04	independent	R	iin	LEAVE	WHEN	ar	ariin	False
WRAP04	independent	R	iin	THEN	M	dar	dariin	False
WRAP04	independent	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP04	independent	R	y	PAIRS	EXAMPLE	she	shey	False
WRAP05	primary	L	d	THEN	G	ar,y	dar,dy	True
WRAP05	primary	L	d	GOAL	WITHOUT_HARM	ariin	dariin	False
WRAP05	primary	L	k	THEN	THEN	ar	kar	False
WRAP05	primary	L	k	W	C	chedy	kchedy	False
WRAP05	primary	L	l	W	W	chedy	lchedy	False
WRAP05	primary	L	l	G	ALONE	dy	ldy	False
WRAP05	primary	L	o	THEN	THEN	kar	okar	False
WRAP05	primary	L	o	C	FAR_BANK	kchedy	okchedy	False
WRAP05	primary	L	o	G	FERRY	tchdy	otchdy	False
WRAP05	primary	L	o	FINALLY	OTHER_CARGO	tchedy	otchedy	False
WRAP05	primary	L	ok	THEN	THEN	ar,y	okar,oky	True
WRAP05	primary	L	ok	W	FAR_BANK	chedy	okchedy	False
WRAP05	primary	L	ot	W	OTHER_CARGO	chedy	otchedy	False
WRAP05	primary	L	ot	G	COLOC	or	otor	False
WRAP05	primary	L	ot	WITHOUT_HARM	GOAL	shdy	otshdy	False
WRAP05	primary	L	q	FERRY	THERE	okain	qokain	False
WRAP05	primary	L	q	PAIRS	TRAVEL_TOGETHER	okal	qokal	False
WRAP05	primary	L	q	THEN	FERRY	okar,oky	qokar,qoky	True
WRAP05	primary	L	q	FAR_BANK	UNATTENDED	okchedy	qokchedy	False
WRAP05	primary	L	q	RETURN_EXCLUDING	THEN	otal	qotal	False
WRAP05	primary	L	q	RETURN	OUTWARD	otedy	qotedy	False
WRAP05	primary	L	q	COLOC	FORBIDDEN	otor	qotor	False
WRAP05	primary	L	qo	LEAVE	RETURN_EXCLUDING	kaiin	qokaiin	False
WRAP05	primary	L	qo	THEN	FERRY	kar	qokar	False
WRAP05	primary	L	qo	FIRST_CARGO	THEN	kchdy	qokchdy	False
WRAP05	primary	L	qo	C	UNATTENDED	kchedy	qokchedy	False
WRAP05	primary	L	qok	THEN	FERRY	ar,y	qokar,qoky	True
WRAP05	primary	L	qok	W	UNATTENDED	chedy	qokchedy	False
WRAP05	primary	L	s	THEN	UNSAFE	ar	sar	False
WRAP05	primary	L	s	G	W	or	sor	False
WRAP05	primary	L	she	M	PAIRS	daiin	shedaiin	False
WRAP05	primary	L	she	G	M	dy	shedy	False
WRAP05	primary	L	she	THEN	EXAMPLE	y	shey	False
WRAP05	primary	L	sol	G	HARM	dy	soldy	False
WRAP05	primary	L	sol	LEAVE	ALL	kaiin	solkaiin	False
WRAP05	primary	R	dy	W	M	she	shedy	False
WRAP05	primary	R	dy	THEN	HARM	sol	soldy	False
WRAP05	primary	R	iin	THEN	GOAL	ar	ariin	False
WRAP05	primary	R	iin	G	WITHOUT_HARM	dar	dariin	False
WRAP05	primary	R	y	WITHOUT_AGENT	W	ched	chedy	False
WRAP05	primary	R	y	W	EXAMPLE	she	shey	False
WRAP05	independent	L	d	G	W	ar	dar	False
WRAP05	independent	L	d	W	REST_CARGO	ariin	dariin	False
