id	partition	leaf	candidate	left	bridge	right	predicate	status	roots
ZL3b|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	F_same	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
ZL3b|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	F_any	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
ZL3b|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	R_same	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
ZL3b|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	R_any	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.1-f39v.6|22	OTHER_EXPOSED_LEAF	39	F_same	chdy	ykar	olkedaiin	ody	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.1-f39v.6|22	OTHER_EXPOSED_LEAF	39	F_any	chdy	ykar	olkedaiin	ody	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.1-f39v.6|22	OTHER_EXPOSED_LEAF	39	R_same	chdy	ykar	olkedaiin	ody	CONTRADICTS	"[null, ""olked""]"
ZL3b|f39v|f39v.1-f39v.6|22	OTHER_EXPOSED_LEAF	39	R_any	chdy	ykar	olkedaiin	ody	CONTRADICTS	"[null, ""olked""]"
ZL3b|f39v|f39v.7-f39v.14|35	OTHER_EXPOSED_LEAF	39	F_same	ar	ykar	or	yky	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.7-f39v.14|35	OTHER_EXPOSED_LEAF	39	F_any	ar	ykar	or	yky	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.7-f39v.14|35	OTHER_EXPOSED_LEAF	39	R_same	ar	ykar	or	yky	CONTRADICTS	[null, null]
ZL3b|f39v|f39v.7-f39v.14|35	OTHER_EXPOSED_LEAF	39	R_any	ar	ykar	or	yky	CONTRADICTS	[null, null]
ZL3b|f43r|f43r.1-f43r.6|51	OTHER_EXPOSED_LEAF	43	F_same	otam	ykar	ch[e:i]dy	shekody	CONTRADICTS	[null, null]
ZL3b|f43r|f43r.1-f43r.6|51	OTHER_EXPOSED_LEAF	43	F_any	otam	ykar	ch[e:i]dy	shekody	CONTRADICTS	[null, null]
ZL3b|f43r|f43r.1-f43r.6|51	OTHER_EXPOSED_LEAF	43	R_same	otam	ykar	ch[e:i]dy	shekody	CONTRADICTS	[null, null]
ZL3b|f43r|f43r.1-f43r.6|51	OTHER_EXPOSED_LEAF	43	R_any	otam	ykar	ch[e:i]dy	shekody	CONTRADICTS	[null, null]
ZL3b|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	F_same	sheody	ykar	chef	yt[ch:ee]dy	CONTRADICTS	[null, null]
ZL3b|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	F_any	sheody	ykar	chef	yt[ch:ee]dy	CONTRADICTS	[null, null]
ZL3b|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	R_same	sheody	ykar	chef	yt[ch:ee]dy	CONTRADICTS	[null, null]
ZL3b|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	R_any	sheody	ykar	chef	yt[ch:ee]dy	CONTRADICTS	[null, null]
ZL3b|f45v|f45v.1-f45v.4|30	OTHER_EXPOSED_LEAF	45	F_same	cthod	ykar	yd	okchy	CONTRADICTS	[null, null]
ZL3b|f45v|f45v.1-f45v.4|30	OTHER_EXPOSED_LEAF	45	F_any	cthod	ykar	yd	okchy	CONTRADICTS	[null, null]
ZL3b|f45v|f45v.1-f45v.4|30	OTHER_EXPOSED_LEAF	45	R_same	cthod	ykar	yd	okchy	CONTRADICTS	[null, null]
ZL3b|f45v|f45v.1-f45v.4|30	OTHER_EXPOSED_LEAF	45	R_any	cthod	ykar	yd	okchy	CONTRADICTS	[null, null]
ZL3b|f46r|f46r.1-f46r.5|38	OTHER_EXPOSED_LEAF	46	F_same	shee	ykar	daiin	tshedar	CONTRADICTS	[null, null]
ZL3b|f46r|f46r.1-f46r.5|38	OTHER_EXPOSED_LEAF	46	F_any	shee	ykar	daiin	tshedar	CONTRADICTS	[null, null]
ZL3b|f46r|f46r.1-f46r.5|38	OTHER_EXPOSED_LEAF	46	R_same	shee	ykar	daiin	tshedar	CONTRADICTS	"[null, ""d""]"
ZL3b|f46r|f46r.1-f46r.5|38	OTHER_EXPOSED_LEAF	46	R_any	shee	ykar	daiin	tshedar	CONTRADICTS	"[null, ""d""]"
ZL3b|f46v|f46v.1-f46v.13|110	OTHER_EXPOSED_LEAF	46	F_same	chdam	ykar	chedy		CONTRADICTS	[null, null]
ZL3b|f46v|f46v.1-f46v.13|110	OTHER_EXPOSED_LEAF	46	F_any	chdam	ykar	chedy		CONTRADICTS	[null, null]
ZL3b|f46v|f46v.1-f46v.13|110	OTHER_EXPOSED_LEAF	46	R_same	chdam	ykar	chedy		CONTRADICTS	[null, null]
ZL3b|f46v|f46v.1-f46v.13|110	OTHER_EXPOSED_LEAF	46	R_any	chdam	ykar	chedy		CONTRADICTS	[null, null]
ZL3b|f50v|f50v.1-f50v.11|72	OTHER_EXPOSED_LEAF	50	F_same	dairam	ykar	okair	otor	CONTRADICTS	[null, null]
ZL3b|f50v|f50v.1-f50v.11|72	OTHER_EXPOSED_LEAF	50	F_any	dairam	ykar	okair	otor	CONTRADICTS	[null, null]
ZL3b|f50v|f50v.1-f50v.11|72	OTHER_EXPOSED_LEAF	50	R_same	dairam	ykar	okair	otor	CONTRADICTS	[null, null]
ZL3b|f50v|f50v.1-f50v.11|72	OTHER_EXPOSED_LEAF	50	R_any	dairam	ykar	okair	otor	CONTRADICTS	[null, null]
ZL3b|f54v|f54v.1-f54v.16|19	OTHER_EXPOSED_LEAF	54	F_same	yair	ykar	oky	cham	CONTRADICTS	[null, null]
ZL3b|f54v|f54v.1-f54v.16|19	OTHER_EXPOSED_LEAF	54	F_any	yair	ykar	oky	cham	CONTRADICTS	[null, null]
ZL3b|f54v|f54v.1-f54v.16|19	OTHER_EXPOSED_LEAF	54	R_same	yair	ykar	oky	cham	CONTRADICTS	[null, null]
ZL3b|f54v|f54v.1-f54v.16|19	OTHER_EXPOSED_LEAF	54	R_any	yair	ykar	oky	cham	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|19	OTHER_EXPOSED_LEAF	55	F_same	ol	ykar	ar	al	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|19	OTHER_EXPOSED_LEAF	55	F_any	ol	ykar	ar	al	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|19	OTHER_EXPOSED_LEAF	55	R_same	ol	ykar	ar	al	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|19	OTHER_EXPOSED_LEAF	55	R_any	ol	ykar	ar	al	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|40	OTHER_EXPOSED_LEAF	55	F_same	okchd	ykar	odaiin	chdolaiin	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|40	OTHER_EXPOSED_LEAF	55	F_any	okchd	ykar	odaiin	chdolaiin	CONTRADICTS	[null, null]
ZL3b|f55r|f55r.1-f55r.6|40	OTHER_EXPOSED_LEAF	55	R_same	okchd	ykar	odaiin	chdolaiin	CONTRADICTS	"[null, ""od""]"
ZL3b|f55r|f55r.1-f55r.6|40	OTHER_EXPOSED_LEAF	55	R_any	okchd	ykar	odaiin	chdolaiin	CONTRADICTS	"[null, ""od""]"
ZL3b|f55v|f55v.7-f55v.12|42	OTHER_EXPOSED_LEAF	55	F_same	kal	ykar	ol	ykaiin	CONTRADICTS	[null, null]
ZL3b|f55v|f55v.7-f55v.12|42	OTHER_EXPOSED_LEAF	55	F_any	kal	ykar	ol	ykaiin	CONTRADICTS	[null, null]
ZL3b|f55v|f55v.7-f55v.12|42	OTHER_EXPOSED_LEAF	55	R_same	kal	ykar	ol	ykaiin	CONTRADICTS	[null, null]
ZL3b|f55v|f55v.7-f55v.12|42	OTHER_EXPOSED_LEAF	55	R_any	kal	ykar	ol	ykaiin	CONTRADICTS	[null, null]
ZL3b|f58r|f58r.26-f58r.41|115	OTHER_EXPOSED_LEAF	58	F_same	otey	ykar	ls	aiin	CONTRADICTS	[null, null]
ZL3b|f58r|f58r.26-f58r.41|115	OTHER_EXPOSED_LEAF	58	F_any	otey	ykar	ls	aiin	CONTRADICTS	[null, null]
ZL3b|f58r|f58r.26-f58r.41|115	OTHER_EXPOSED_LEAF	58	R_same	otey	ykar	ls	aiin	CONTRADICTS	[null, null]
ZL3b|f58r|f58r.26-f58r.41|115	OTHER_EXPOSED_LEAF	58	R_any	otey	ykar	ls	aiin	CONTRADICTS	[null, null]
ZL3b|f58v|f58v.29-f58v.33|36	OTHER_EXPOSED_LEAF	58	F_same	ky	ykar	cheal	otal	CONTRADICTS	[null, null]
ZL3b|f58v|f58v.29-f58v.33|36	OTHER_EXPOSED_LEAF	58	F_any	ky	ykar	cheal	otal	CONTRADICTS	[null, null]
ZL3b|f58v|f58v.29-f58v.33|36	OTHER_EXPOSED_LEAF	58	R_same	ky	ykar	cheal	otal	CONTRADICTS	[null, null]
ZL3b|f58v|f58v.29-f58v.33|36	OTHER_EXPOSED_LEAF	58	R_any	ky	ykar	cheal	otal	CONTRADICTS	[null, null]
ZL3b|f76r|f76r.44-f76r.50|4	OTHER_EXPOSED_LEAF	76	F_same	qoty	ykar	alol	lkaiin	CONTRADICTS	[null, null]
ZL3b|f76r|f76r.44-f76r.50|4	OTHER_EXPOSED_LEAF	76	F_any	qoty	ykar	alol	lkaiin	CONTRADICTS	[null, null]
ZL3b|f76r|f76r.44-f76r.50|4	OTHER_EXPOSED_LEAF	76	R_same	qoty	ykar	alol	lkaiin	CONTRADICTS	[null, null]
ZL3b|f76r|f76r.44-f76r.50|4	OTHER_EXPOSED_LEAF	76	R_any	qoty	ykar	alol	lkaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.7-f86v5.11|33	OTHER_EXPOSED_LEAF	86	F_same	alkam	ykar	olkal	kar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.7-f86v5.11|33	OTHER_EXPOSED_LEAF	86	F_any	alkam	ykar	olkal	kar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.7-f86v5.11|33	OTHER_EXPOSED_LEAF	86	R_same	alkam	ykar	olkal	kar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.7-f86v5.11|33	OTHER_EXPOSED_LEAF	86	R_any	alkam	ykar	olkal	kar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|32	OTHER_EXPOSED_LEAF	86	F_same	qotaiin	ykar	acthy	ykar	CONTRADICTS	"[""qot"", null]"
ZL3b|f86v5|f86v5.12-f86v5.17|32	OTHER_EXPOSED_LEAF	86	F_any	qotaiin	ykar	acthy	ykar	CONTRADICTS	"[""qot"", null]"
ZL3b|f86v5|f86v5.12-f86v5.17|32	OTHER_EXPOSED_LEAF	86	R_same	qotaiin	ykar	acthy	ykar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|32	OTHER_EXPOSED_LEAF	86	R_any	qotaiin	ykar	acthy	ykar	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|34	OTHER_EXPOSED_LEAF	86	F_same	acthy	ykar	ar	alody	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|34	OTHER_EXPOSED_LEAF	86	F_any	acthy	ykar	ar	alody	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|34	OTHER_EXPOSED_LEAF	86	R_same	acthy	ykar	ar	alody	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|34	OTHER_EXPOSED_LEAF	86	R_any	acthy	ykar	ar	alody	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|42	OTHER_EXPOSED_LEAF	86	F_same	qokaiin	ykar	ar	ol	CONTRADICTS	"[""qok"", null]"
ZL3b|f86v5|f86v5.12-f86v5.17|42	OTHER_EXPOSED_LEAF	86	F_any	qokaiin	ykar	ar	ol	CONTRADICTS	"[""qok"", null]"
ZL3b|f86v5|f86v5.12-f86v5.17|42	OTHER_EXPOSED_LEAF	86	R_same	qokaiin	ykar	ar	ol	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|42	OTHER_EXPOSED_LEAF	86	R_any	qokaiin	ykar	ar	ol	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|50	OTHER_EXPOSED_LEAF	86	F_same	ykalkain	ykar	al	kaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|50	OTHER_EXPOSED_LEAF	86	F_any	ykalkain	ykar	al	kaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.12-f86v5.17|50	OTHER_EXPOSED_LEAF	86	R_same	ykalkain	ykar	al	kaiin	CONTRADICTS	"[""ykalk"", null]"
ZL3b|f86v5|f86v5.12-f86v5.17|50	OTHER_EXPOSED_LEAF	86	R_any	ykalkain	ykar	al	kaiin	CONTRADICTS	"[""ykalk"", null]"
ZL3b|f86v5|f86v5.26-f86v5.39|129	OTHER_EXPOSED_LEAF	86	F_same	lchody	ykar	shey	ytaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.26-f86v5.39|129	OTHER_EXPOSED_LEAF	86	F_any	lchody	ykar	shey	ytaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.26-f86v5.39|129	OTHER_EXPOSED_LEAF	86	R_same	lchody	ykar	shey	ytaiin	CONTRADICTS	[null, null]
ZL3b|f86v5|f86v5.26-f86v5.39|129	OTHER_EXPOSED_LEAF	86	R_any	lchody	ykar	shey	ytaiin	CONTRADICTS	[null, null]
ZL3b|f86v6|f86v6.20-f86v6.29|41	OTHER_EXPOSED_LEAF	86	F_same	dar	ykar	ar	dair	CONTRADICTS	[null, null]
ZL3b|f86v6|f86v6.20-f86v6.29|41	OTHER_EXPOSED_LEAF	86	F_any	dar	ykar	ar	dair	CONTRADICTS	[null, null]
ZL3b|f86v6|f86v6.20-f86v6.29|41	OTHER_EXPOSED_LEAF	86	R_same	dar	ykar	ar	dair	CONTRADICTS	[null, null]
ZL3b|f86v6|f86v6.20-f86v6.29|41	OTHER_EXPOSED_LEAF	86	R_any	dar	ykar	ar	dair	CONTRADICTS	[null, null]
ZL3b|f88r|f88r.26-f88r.31|17	OTHER_EXPOSED_LEAF	88	F_same	oldal	ykar	cheol	chol	CONTRADICTS	[null, null]
ZL3b|f88r|f88r.26-f88r.31|17	OTHER_EXPOSED_LEAF	88	F_any	oldal	ykar	cheol	chol	CONTRADICTS	[null, null]
ZL3b|f88r|f88r.26-f88r.31|17	OTHER_EXPOSED_LEAF	88	R_same	oldal	ykar	cheol	chol	CONTRADICTS	[null, null]
ZL3b|f88r|f88r.26-f88r.31|17	OTHER_EXPOSED_LEAF	88	R_any	oldal	ykar	cheol	chol	CONTRADICTS	[null, null]
ZL3b|f95r1|f95r1.6-f95r1.11|54	OTHER_EXPOSED_LEAF	95	F_same	dar	ykar	olkeey	ldar	CONTRADICTS	[null, null]
ZL3b|f95r1|f95r1.6-f95r1.11|54	OTHER_EXPOSED_LEAF	95	F_any	dar	ykar	olkeey	ldar	CONTRADICTS	[null, null]
ZL3b|f95r1|f95r1.6-f95r1.11|54	OTHER_EXPOSED_LEAF	95	R_same	dar	ykar	olkeey	ldar	CONTRADICTS	[null, null]
ZL3b|f95r1|f95r1.6-f95r1.11|54	OTHER_EXPOSED_LEAF	95	R_any	dar	ykar	olkeey	ldar	CONTRADICTS	[null, null]
IT2a|f104r|f104r.1-f104r.4|26	OTHER_EXPOSED_LEAF	104	F_same	otech	ykar	otedy	otody	CONTRADICTS	[null, null]
IT2a|f104r|f104r.1-f104r.4|26	OTHER_EXPOSED_LEAF	104	F_any	otech	ykar	otedy	otody	CONTRADICTS	[null, null]
IT2a|f104r|f104r.1-f104r.4|26	OTHER_EXPOSED_LEAF	104	R_same	otech	ykar	otedy	otody	CONTRADICTS	[null, null]
IT2a|f104r|f104r.1-f104r.4|26	OTHER_EXPOSED_LEAF	104	R_any	otech	ykar	otedy	otody	CONTRADICTS	[null, null]
IT2a|f106r|f106r.42-f106r.47|46	SEED_PARAGRAPH	106	F_same	qokaiin	ykar	qokain	cheedy	MATCH	"[""qok"", ""qok""]"
IT2a|f106r|f106r.42-f106r.47|46	SEED_PARAGRAPH	106	F_any	qokaiin	ykar	qokain	cheedy	MATCH	"[""qok"", ""qok""]"
IT2a|f106r|f106r.42-f106r.47|46	SEED_PARAGRAPH	106	R_same	qokaiin	ykar	qokain	cheedy	CONTRADICTS	[null, null]
IT2a|f106r|f106r.42-f106r.47|46	SEED_PARAGRAPH	106	R_any	qokaiin	ykar	qokain	cheedy	CONTRADICTS	[null, null]
IT2a|f108v|f108v.20-f108v.27|94	OTHER_EXPOSED_LEAF	108	F_same	okaiin	ykar	al	okalam	CONTRADICTS	"[""ok"", null]"
IT2a|f108v|f108v.20-f108v.27|94	OTHER_EXPOSED_LEAF	108	F_any	okaiin	ykar	al	okalam	CONTRADICTS	"[""ok"", null]"
IT2a|f108v|f108v.20-f108v.27|94	OTHER_EXPOSED_LEAF	108	R_same	okaiin	ykar	al	okalam	CONTRADICTS	[null, null]
IT2a|f108v|f108v.20-f108v.27|94	OTHER_EXPOSED_LEAF	108	R_any	okaiin	ykar	al	okalam	CONTRADICTS	[null, null]
IT2a|f114r|f114r.4-f114r.10|32	OTHER_EXPOSED_LEAF	114	F_same	chdaiin	ykar	dary	cheol	CONTRADICTS	"[""chd"", null]"
IT2a|f114r|f114r.4-f114r.10|32	OTHER_EXPOSED_LEAF	114	F_any	chdaiin	ykar	dary	cheol	CONTRADICTS	"[""chd"", null]"
IT2a|f114r|f114r.4-f114r.10|32	OTHER_EXPOSED_LEAF	114	R_same	chdaiin	ykar	dary	cheol	CONTRADICTS	[null, null]
IT2a|f114r|f114r.4-f114r.10|32	OTHER_EXPOSED_LEAF	114	R_any	chdaiin	ykar	dary	cheol	CONTRADICTS	[null, null]
IT2a|f114r|f114r.34-f114r.34|3	OTHER_EXPOSED_LEAF	114	F_same	olkaiin	ykar	chdar	alkam	CONTRADICTS	"[""olk"", null]"
IT2a|f114r|f114r.34-f114r.34|3	OTHER_EXPOSED_LEAF	114	F_any	olkaiin	ykar	chdar	alkam	CONTRADICTS	"[""olk"", null]"
IT2a|f114r|f114r.34-f114r.34|3	OTHER_EXPOSED_LEAF	114	R_same	olkaiin	ykar	chdar	alkam	CONTRADICTS	[null, null]
IT2a|f114r|f114r.34-f114r.34|3	OTHER_EXPOSED_LEAF	114	R_any	olkaiin	ykar	chdar	alkam	CONTRADICTS	[null, null]
IT2a|f18v|f18v.1-f18v.10|45	OTHER_EXPOSED_LEAF	18	F_same	ar	ykar	ychol	dor	CONTRADICTS	[null, null]
IT2a|f18v|f18v.1-f18v.10|45	OTHER_EXPOSED_LEAF	18	F_any	ar	ykar	ychol	dor	CONTRADICTS	[null, null]
IT2a|f18v|f18v.1-f18v.10|45	OTHER_EXPOSED_LEAF	18	R_same	ar	ykar	ychol	dor	CONTRADICTS	[null, null]
IT2a|f18v|f18v.1-f18v.10|45	OTHER_EXPOSED_LEAF	18	R_any	ar	ykar	ychol	dor	CONTRADICTS	[null, null]
IT2a|f33v|f33v.1-f33v.6|50	OTHER_EXPOSED_LEAF	33	F_same	dy	ykar	cheky	dy	CONTRADICTS	[null, null]
IT2a|f33v|f33v.1-f33v.6|50	OTHER_EXPOSED_LEAF	33	F_any	dy	ykar	cheky	dy	CONTRADICTS	[null, null]
IT2a|f33v|f33v.1-f33v.6|50	OTHER_EXPOSED_LEAF	33	R_same	dy	ykar	cheky	dy	CONTRADICTS	[null, null]
IT2a|f33v|f33v.1-f33v.6|50	OTHER_EXPOSED_LEAF	33	R_any	dy	ykar	cheky	dy	CONTRADICTS	[null, null]
IT2a|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	F_same	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
IT2a|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	F_any	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
IT2a|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	R_same	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
IT2a|f34v|f34v.1-f34v.5|19	OTHER_EXPOSED_LEAF	34	R_any	loees	ykar	aiin	oldam	CONTRADICTS	[null, null]
IT2a|f39r|f39r.10-f39r.15|15	OTHER_EXPOSED_LEAF	39	F_same	y	ykar	chdy	ykal	CONTRADICTS	[null, null]
IT2a|f39r|f39r.10-f39r.15|15	OTHER_EXPOSED_LEAF	39	F_any	y	ykar	chdy	ykal	CONTRADICTS	[null, null]
IT2a|f39r|f39r.10-f39r.15|15	OTHER_EXPOSED_LEAF	39	R_same	y	ykar	chdy	ykal	CONTRADICTS	[null, null]
IT2a|f39r|f39r.10-f39r.15|15	OTHER_EXPOSED_LEAF	39	R_any	y	ykar	chdy	ykal	CONTRADICTS	[null, null]
IT2a|f39v|f39v.1-f39v.6|23	OTHER_EXPOSED_LEAF	39	F_same	chdy	ykar	olkedaiin	ody	CONTRADICTS	[null, null]
IT2a|f39v|f39v.1-f39v.6|23	OTHER_EXPOSED_LEAF	39	F_any	chdy	ykar	olkedaiin	ody	CONTRADICTS	[null, null]
IT2a|f39v|f39v.1-f39v.6|23	OTHER_EXPOSED_LEAF	39	R_same	chdy	ykar	olkedaiin	ody	CONTRADICTS	"[null, ""olked""]"
IT2a|f39v|f39v.1-f39v.6|23	OTHER_EXPOSED_LEAF	39	R_any	chdy	ykar	olkedaiin	ody	CONTRADICTS	"[null, ""olked""]"
IT2a|f39v|f39v.7-f39v.14|34	OTHER_EXPOSED_LEAF	39	F_same	ar	ykar	or	yky	CONTRADICTS	[null, null]
IT2a|f39v|f39v.7-f39v.14|34	OTHER_EXPOSED_LEAF	39	F_any	ar	ykar	or	yky	CONTRADICTS	[null, null]
IT2a|f39v|f39v.7-f39v.14|34	OTHER_EXPOSED_LEAF	39	R_same	ar	ykar	or	yky	CONTRADICTS	[null, null]
IT2a|f39v|f39v.7-f39v.14|34	OTHER_EXPOSED_LEAF	39	R_any	ar	ykar	or	yky	CONTRADICTS	[null, null]
IT2a|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	F_same	sheody	ykar	chef	yteedy	CONTRADICTS	[null, null]
IT2a|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	F_any	sheody	ykar	chef	yteedy	CONTRADICTS	[null, null]
IT2a|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	R_same	sheody	ykar	chef	yteedy	CONTRADICTS	[null, null]
IT2a|f43v|f43v.6-f43v.9|27	OTHER_EXPOSED_LEAF	43	R_any	sheody	ykar	chef	yteedy	CONTRADICTS	[null, null]
IT2a|f45v|f45v.1-f45v.4|31	OTHER_EXPOSED_LEAF	45	F_same	d	ykar	yd	okchy	CONTRADICTS	[null, null]
IT2a|f45v|f45v.1-f45v.4|31	OTHER_EXPOSED_LEAF	45	F_any	d	ykar	yd	okchy	CONTRADICTS	[null, null]
IT2a|f45v|f45v.1-f45v.4|31	OTHER_EXPOSED_LEAF	45	R_same	d	ykar	yd	okchy	CONTRADICTS	[null, null]
IT2a|f45v|f45v.1-f45v.4|31	OTHER_EXPOSED_LEAF	45	R_any	d	ykar	yd	okchy	CONTRADICTS	[null, null]
IT2a|f46r|f46r.1-f46r.5|36	OTHER_EXPOSED_LEAF	46	F_same	shee	ykar	daiin	tshedar	CONTRADICTS	[null, null]
