passage_id	surface	page	physical_folio	locus	target_ordinal	current_line	target_focused_line	working_default_de	rival_1_de	rival_2_de	rival_2_mechanism_de	confidence_0_100_not_probability	render_status	gdt787_new_renderer_license	portable_component_used	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	component_export_credit
G787-PASS-11	lkeedy	f103r	f103	f103r.28	11	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy · qokeeey · dalkain · okaiin · chedy · qokeey · otain · ain · ol · cheey · ⟦lkeedy = erhitzte Droge, Endstufe⟧	erhitzte Droge, Endstufe	ausgekochtes Pflanzenmaterial	lagerfertiger Drogenposten	übernommene Ganzwortkarte nach Patientenkorrektur	56	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-12	oekeedy	f76v	f76	f76v.11	4	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam	cheor · sheedy · daiin · ⟦oekeedy = erhitzter Endansatz⟧ · qokeey · qokedy · oteedy · shedy · qokedy · shedam	erhitzter Endansatz	reduzierte Abkochung	ausgereifte Fertigzubereitung	gelernte Ganzwortkarte mit Schwesteranalogie	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-13	okeedy	f103r	f103	f103r.36	3	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool · chedy · ⟦okeedy = heißer Ansatz an der Endstufe⟧ · qokeedy · qokeey · shdy · otey · qokeey	heißer Ansatz an der Endstufe	eingekochter Arzneiansatz	Fertigzubereitung höchster Güte	übernommene Ganzwortkarte ohne innere Zerlegung	76	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-14	olkchokeedy	f105r	f105	f105r.22	1	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	⟦olkchokeedy = heiß-trockene Endzubereitung⟧ · ypair · opaiin · opail · oteodl · eeol · keey · r · aiin · ylkaiin · am · ols	heiß-trockene Endzubereitung	geröstete Arzneimischung	getrockneter Extraktrückstand	gelernte lange Ganzwortkarte ohne innere Zerlegung	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-15	olkeedy	f104r	f104	f104r.11	8	otodchy lkeody qokair otoly shodar cheey okar olkeedy	otodchy · lkeody · qokair · otoly · shodar · cheey · okar · ⟦olkeedy = vollständig erhitzter Ansatz⟧	vollständig erhitzter Ansatz	eingekochte Abkochung	Fertigarzneibasis, Form II	übernommene Ganzwortkarte nach Patientenkorrektur	68	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-16	qoeekeedy	f76v	f76	f76v.14	9	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy	qokeedy · qol · cheedy · otedy · cthedy · otedy · qoteedy · shcthedy · ⟦qoeekeedy = erhitzte Endzubereitung⟧ · deedy	erhitzte Endzubereitung	eingedickter Arzneiextrakt	abgeschlossenes Gütefeld	gelernte Ganzwortkarte ohne innere Zerlegung	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-17	qokeedy	f103r	f103	f103r.22	5	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy · okain · shckhody · shdal · ⟦qokeedy = heiß am Gradende⟧ · shedy · qotar · chcthy · chep · ar · otar · opchy	heiß am Gradende	höchste Temperaturstufe	Abschlussgrad ohne Temperaturwert	übernommene Ganzwortkarte ohne CLOSED-Komponente	82	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-18	qolkeedy	f76v	f76	f76v.18	4	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy	lshey · qockhedy · qodeey · ⟦qolkeedy = erhitztes Drogenmaterial, Endstufe⟧ · qokedy · chol · chedchey · daiin · olkedy	erhitztes Drogenmaterial, Endstufe	ausgekochter Pflanzenstoff	verarbeiteter Drogenposten höchster Güte	nominale Ganzwortkarte ohne q-Handlung	46	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-19	qoolkeedy	f115r	f115	f115r.13	2	tchedy qoolkeedy qokchedy qotchd lpchedy qotcho lar airorlchy cpholrory	tchedy · ⟦qoolkeedy = erhitzte Endzubereitung⟧ · qokchedy · qotchd · lpchedy · qotcho · lar · airorlchy · cpholrory	erhitzte Endzubereitung	erneut erhitzte Abkochung	fertiger Materialposten	gelernte Ganzwortkarte mit Schwesteranalogie	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-20	rolkeedy	f83v	f83	f83v.8	1	rolkeedy qokaiin okaiin ched okchey	⟦rolkeedy = erhitztes Materialergebnis, Form II⟧ · qokaiin · okaiin · ched · okchey	erhitztes Materialergebnis, Form II	ausgekochter Drogenrückstand	fertige Arzneidosis, Form II	gehaltene Ganzwortanalogie nach Patientenkorrektur	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-21	salkeedy	f111r	f111	f111r.29	1	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	⟦salkeedy = erhitzte Fertigdroge⟧ · lkeedy · chckhy · rky · chey · okeeo · chr · al · ar · qokeedy · qokedy · qoteedy · qod	erhitzte Fertigdroge	getrocknete Fertigdroge	erhitztes Fertigsalz	formgebundene Ganzwortkarte ohne sal-Export	60	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-22	sheokeedy	f112r	f112	f112r.28	2	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam	ysheedy · ⟦sheokeedy = heiße Feuchtzubereitung, Endstufe⟧ · qokeedy · qokain · oteedy · chckhy · ytchedy · sharam	heiße Feuchtzubereitung, Endstufe	heißer Aufguss, gebrauchsfertig	gereifte Feuchtarznei	übernommene Ganzwortkarte ohne CLOSED-Komponente	42	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-23	sheolkeedy	f115v	f115	f115v.21	2	tshedy sheolkeedy lkeeshdy cheeo lor eees aiin okchedy qopcheddy lky	tshedy · ⟦sheolkeedy = feuchtes Material, heiß bis Endstufe⟧ · lkeeshdy · cheeo · lor · eees · aiin · okchedy · qopcheddy · lky	feuchtes Material, heiß bis Endstufe	ausgekochte Feuchtdroge	eingeweichtes Material, pressfertig	formgebundene Kompositionshypothese; kein Komponentenexport	36	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-24	sholkeedy	f108v	f108	f108v.16	8	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	okeey · lshey · qokeeal · lkeey · okeol · okedy · qotal · ⟦sholkeedy = erhitzte Feuchtdroge⟧ · chedy · qokain · teedu	erhitzte Feuchtdroge	ausgekochtes Frischmaterial	mazerierte Droge, pressfertig	übernommene Ganzwortkarte ohne innere Zerlegung	44	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-25	sokeedy	f78r	f78	f78r.25	1	sokeedy keol lorain olkeey raiin	⟦sokeedy = erhitzte Zubereitung, Endstufe⟧ · keol · lorain · olkeey · raiin	erhitzte Zubereitung, Endstufe	eingedickter Extrakt, Form II	fertige Arzneidosis, Form II	gehaltene Ganzwortanalogie nach Patientenkorrektur	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-26	solkeedy	f78r	f78	f78r.31	1	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	⟦solkeedy = erhitzter Stoffansatz, Endstufe⟧ · sheckhy · qokedy · otal · shedy · otar · olchedy · cthdy	erhitzter Stoffansatz, Endstufe	eingekochter Materialauszug, Form II	abgeschlossene Arzneicharge	gehaltene Ganzwortanalogie mit formaler Grenzspur	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
G787-PASS-27	ykeedy	f103r	f103	f103r.39	1	ykeedy qokeey lsheey qotal shedy oteey	⟦ykeedy = heißes Endstufenfeld⟧ · qokeey · lsheey · qotal · shedy · oteey	heißes Endstufenfeld	höchste Temperaturstufe	abgeschlossenes Prozess- oder Gütefeld	übernommene Ganzwortkarte ohne y- oder CLOSED-Komponente	62	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0
