population	head	axis	primary_unique_events	primary_contact_folios	base_contacts	expanded_contacts	haldane_log_or	absolute_haldane_log_or	direction	target_rotation_absolute_rank	target_rotation_denominator	leave_one_contact_folio_sign_agreement	weighted_base_contacts	weighted_expanded_contacts	weighted_haldane_log_or	weighted_direction_agrees	folio_disjoint_external_occurrences	folio_disjoint_external_folios	external_record_compatibility_mean_score	external_record_compatibility_direction	external_record_compatibility_direction_agrees	record_training_external_overlap_folios	record_training_external_overlap_occurrences	record_compatibility_not_independent_semantics	local_association_pass	relation_conditioned_record_head	literal_credit	component_export_credit
EXACT35	dal	L	9	9	5	4	0.658745332186	0.658745332186	EXPANDED	21	25	1	5	4	0.658745332186	1	93	60	0.11283727323	EXPANDED	1	59	92	1	0	0	0	0
EXACT35	dal	DY	22	16	18	4	0.160529670835	0.160529670835	EXPANDED	25	25	0.875	18.5	4	0.133144320818	1	85	57	1.14637070635	EXPANDED	1	34	55	1	0	0	0	0
EXACT35	kar	L	2	2	2	0	-0.760052913277	0.760052913277	BASE	25	25	1	2	0	-0.760052913277	1	35	28	0.592539957383	EXPANDED	0	26	29	1	0	0	0	0
EXACT35	kar	DY	2	2	1	1	1.57775482159	1.57775482159	EXPANDED	9	25	1	1.5	1	1.28937271411	1	34	27	-0.732689483383	BASE	0	24	31	1	0	0	0	0
EXACT35	ockhey	L	1	1	1	0	-0.247664789193	0.247664789193	BASE	25	25	0	1	0	-0.247664789193	1	3	3	0.810714272439	EXPANDED	0	3	3	1	0	0	0	0
EXACT35	ockhey	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	3	3	2.74854623418	EXPANDED	1	2	2	1	0	0	0	0
EXACT35	odaiin	L	4	4	3	1	0.00418520098209	0.00418520098209	EXPANDED	25	25	0.75	3	1	0.00418520098209	1	34	24	0.0825649969928	EXPANDED	1	23	33	1	0	0	0	0
EXACT35	odaiin	DY	3	3	3	0	-0.377715195155	0.377715195155	BASE	25	25	1	3	0	-0.377715195155	1	34	24	1.34453223606	EXPANDED	0	15	24	1	0	0	0	0
EXACT35	odain	L	1	1	1	0	-0.247664789193	0.247664789193	BASE	25	25	0	1	0	-0.247664789193	1	7	6	0.57854624991	EXPANDED	0	6	7	1	0	0	0	0
EXACT35	odain	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	9	7	0.290564979088	EXPANDED	1	7	9	1	0	0	0	0
EXACT35	odar	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	13	12	0.41602922478	EXPANDED	1	11	12	1	0	0	0	0
EXACT35	odar	DY	2	1	2	0	-0.03984043376	0.03984043376	BASE	25	25	0	2	0	-0.03984043376	1	13	12	0.735479415708	EXPANDED	0	9	10	1	0	0	0	0
EXACT35	ody	L	2	2	2	0	-0.760052913277	0.760052913277	BASE	25	25	1	2	0	-0.760052913277	1	20	17	0.129855302843	EXPANDED	0	15	18	1	0	0	0	0
EXACT35	ody	DY	2	2	2	0	-0.03984043376	0.03984043376	BASE	25	25	0	2	0	-0.03984043376	1	16	15	-0.297780567822	BASE	1	10	11	1	0	0	0	0
EXACT35	ofchy	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	2	2	-0.0941844785237	BASE	0	1	1	1	0	0	0	0
EXACT35	ofchy	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	2	2	-1.07800709664	BASE	0	2	2	1	0	0	0	0
EXACT35	okair	L	1	1	1	0	-0.247664789193	0.247664789193	BASE	25	25	0	1	0	-0.247664789193	1	12	9	0.616306268097	EXPANDED	0	9	12	1	0	0	0	0
EXACT35	okair	DY	1	1	1	0	0.472385750459	0.472385750459	EXPANDED	25	25	1	1.5	0	0.184003642977	1	12	9	-0.468178475303	BASE	0	9	12	1	0	0	0	0
EXACT35	okshy	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	7	7	-0.286204854158	BASE	0	6	6	1	0	0	0	0
EXACT35	okshy	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	7	7	2.098216614	EXPANDED	1	3	3	1	0	0	0	0
EXACT35	olaiin	L	6	6	5	1	-0.450937180236	0.450937180236	BASE	18	25	1	5.5	1	-0.538734411883	1	20	19	0.799697049528	EXPANDED	0	18	19	1	0	0	0	0
EXACT35	olaiin	DY	1	1	1	0	0.472385750459	0.472385750459	EXPANDED	25	25	1	1	0	0.472385750459	1	20	19	-0.617631916721	BASE	0	19	20	1	0	0	0	0
EXACT35	olkain	L	1	1	1	0	-0.247664789193	0.247664789193	BASE	25	25	0	1.5	0	-0.536127806628	1	18	11	0.755689765109	EXPANDED	0	10	17	1	0	0	0	0
EXACT35	olkain	DY	3	3	3	0	-0.377715195155	0.377715195155	BASE	25	25	1	3	0	-0.377715195155	1	17	10	-2.88209801573	BASE	1	10	17	1	0	0	0	0
EXACT35	oteey	L	7	7	3	4	1.1138677134	1.1138677134	EXPANDED	10	25	1	3	4	1.1138677134	1	58	31	0.719765714547	EXPANDED	1	29	54	1	0	0	0	0
EXACT35	oteey	DY	6	6	6	0	-1.0009738191	1.0009738191	BASE	11	25	1	6	0	-1.0009738191	1	60	30	-0.218405815021	BASE	1	25	55	1	0	0	0	0
EXACT35	otydy	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	1	1	-1.0604268759	BASE	0	1	1	1	0	0	0	0
EXACT35	otydy	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	1	1	3.66632824598	EXPANDED	1	1	1	1	0	0	0	0
EXACT35	qolkary	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	0	0	NA	NA	0	0	0	1	0	0	0	0
EXACT35	qolkary	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	0	0	NA	NA	0	0	0	1	0	0	0	0
EXACT35	qopchdy	L	0	0	0	0	0.852507562194	0.852507562194	EXPANDED	25	25	0	0	0	0.852507562194	1	6	5	1.00753061769	EXPANDED	1	5	6	1	0	0	0	0
EXACT35	qopchdy	DY	5	5	5	0	-0.832511283504	0.832511283504	BASE	20	25	1	5	0	-0.832511283504	1	6	5	0.00626565079608	EXPANDED	0	5	6	1	0	0	0	0
EXACT35	qoty	L	8	8	7	1	-0.764239239383	0.764239239383	BASE	12	25	1	8	1	-0.89097966973	1	53	35	0.368148646409	EXPANDED	0	35	53	1	0	0	0	0
EXACT35	qoty	DY	7	7	5	2	0.790486158716	0.790486158716	EXPANDED	4	25	1	5	2	0.790486158716	1	55	34	0.0459546970494	EXPANDED	1	23	39	1	0	0	0	0
EXACT35	sheo	L	2	2	2	0	-0.760052913277	0.760052913277	BASE	25	25	1	2	0	-0.760052913277	1	21	19	0.223888006597	EXPANDED	0	19	21	1	0	0	0	0
EXACT35	sheo	DY	4	4	1	3	2.43870477115	2.43870477115	EXPANDED	3	25	1	1	3	2.43870477115	1	21	19	2.04702768911	EXPANDED	1	13	14	1	1	1	0	0
EXACT35	sheor	L	4	2	2	2	0.856724481645	0.856724481645	EXPANDED	14	25	1	2	2	0.856724481645	1	22	18	0.22317707302	EXPANDED	1	18	22	1	0	0	0	0
EXACT35	sheor	DY	3	3	2	1	1.06552863737	1.06552863737	EXPANDED	25	25	0.666666666667	2	1	1.06552863737	1	22	18	1.79396244679	EXPANDED	1	10	13	1	0	0	0	0
EXACT35	sho	L	15	12	12	3	-0.428311920615	0.428311920615	BASE	17	25	1	13	3	-0.506862787205	1	64	44	-0.525025033051	BASE	1	43	63	1	0	0	0	0
EXACT35	sho	DY	2	2	0	2	3.19539408297	3.19539408297	EXPANDED	7	25	1	0	2	3.19539408297	1	74	51	3.50290993326	EXPANDED	1	13	18	1	0	0	0	0
EXACT35	ytchor	L	1	1	1	0	-0.247664789193	0.247664789193	BASE	25	25	0	1	0	-0.247664789193	1	6	5	-0.940219095352	BASE	1	5	6	1	0	0	0	0
EXACT35	ytchor	DY	0	0	0	0	1.57239664075	1.57239664075	EXPANDED	25	25	0	0	0	1.57239664075	1	6	5	4.01393984217	EXPANDED	1	0	0	1	0	0	0	0
