path	sha256	purpose	access_mode	manifest_hash_match
experiments/yolo/gdt735_historical_semantic_bridge_atlas/REPORT.md	934a3cda39d4c1f069778d789d3c7db2dfe1f54a26f343e3bd610fd53936e141	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt759_quantity_part_state_construction_atlas/REPORT.md	322a0842c189fd3f3f2fd3384030781db1f6c3c4e147a324c18ddd5dafeda7d1	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt768_chor_shor_part_identity_tournament/REPORT.md	bf02e42ce7b03daf319eca7d9d572ccd45ac9d87212530fe8ed46e44e1aa2b7e	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/REPORT.md	7dcf23794cf134702ebea986eb8210c9ed59d517f8f432392c7b4157f9ab5e4c	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
vmanus-exp	53b69eec8412b54d1248fd52d91c06e0eabc7f436b9015d0cfdb0746606c1528	guarded query and executable relation intake infrastructure	DIRECT_SAFE_INPUT	1
tools/vmanus_exp_cli.py	67af0295b7f1282062981331982d893091532d07acbd986ed744ce9076b6b5dd	guarded query and executable relation intake infrastructure	DIRECT_SAFE_INPUT	1
tools/guarded_tsv_query.py	eeb8f325b3f7b10ad94eef4907d2d3baaa20bb1b81a9aa36782f96c9008551e3	guarded query and executable relation intake infrastructure	DIRECT_SAFE_INPUT	1
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	guarded query and executable relation intake infrastructure	DIRECT_SAFE_INPUT	1
tools/vmanus_experiment.py	0b84a5503f8d4aa2e1d23c449da1cd1b2d2059f4d7f74727c6b899928e59cce2	guarded query and executable relation intake infrastructure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/run.py	44a32cf895a4d004ac0b0f35ccd0c5dc11a6ff082a960d6f63fac3eda5a77f01	official GDT809 builder	MANIFEST_BOUND_IMPLEMENTATION	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/validate.py	082a3da72fbce952386b02c870f224840a314882b842af065a466f87f3830c5f	independent GDT809 validator	MANIFEST_BOUND_IMPLEMENTATION	1
