population	head	axis	null_id	expanded_contacts	base_contacts	haldane_log_or	absolute_log_or	changed_label_fraction	observed_reference	ties_count_against_head
EXACT35	cheal	L	K21	2	2	0.856724481645	0.856724481645	0.227349465391	0	1
EXACT35	cheal	L	K22	3	1	1.70927488344	1.70927488344	0.223972988182	0	1
EXACT35	cheal	L	K23	1	3	0.00418520098209	0.00418520098209	0.246482836241	0	1
EXACT35	cheal	L	K24	0	4	-1.35097192217	1.35097192217	0.155317951604	0	1
EXACT35	cheal	DY	OBSERVED	1	1	1.57775482159	1.57775482159	0	1	1
EXACT35	cheal	DY	K01	1	1	1.57775482159	1.57775482159	0.241980866629	0	1
EXACT35	cheal	DY	K02	1	1	1.57775482159	1.57775482159	0.235227912212	0	1
EXACT35	cheal	DY	K03	1	1	1.57775482159	1.57775482159	0.244231851435	0	1
EXACT35	cheal	DY	K04	1	1	1.57775482159	1.57775482159	0.1924592009	0	1
EXACT35	cheal	DY	K05	1	1	1.57775482159	1.57775482159	0.237478897017	0	1
EXACT35	cheal	DY	K06	1	1	1.57775482159	1.57775482159	0.214969048959	0	1
EXACT35	cheal	DY	K07	2	0	3.19539408297	3.19539408297	0.239729881823	0	1
EXACT35	cheal	DY	K08	1	1	1.57775482159	1.57775482159	0.183455261677	0	1
EXACT35	cheal	DY	K09	1	1	1.57775482159	1.57775482159	0.214969048959	0	1
EXACT35	cheal	DY	K10	2	0	3.19539408297	3.19539408297	0.226223972988	0	1
EXACT35	cheal	DY	K11	1	1	1.57775482159	1.57775482159	0.239729881823	0	1
EXACT35	cheal	DY	K12	2	0	3.19539408297	3.19539408297	0.168823860439	0	1
EXACT35	cheal	DY	K13	1	1	1.57775482159	1.57775482159	0.23860438942	0	1
EXACT35	cheal	DY	K14	1	1	1.57775482159	1.57775482159	0.221722003376	0	1
EXACT35	cheal	DY	K15	2	0	3.19539408297	3.19539408297	0.223972988182	0	1
EXACT35	cheal	DY	K16	1	1	1.57775482159	1.57775482159	0.178953292065	0	1
EXACT35	cheal	DY	K17	1	1	1.57775482159	1.57775482159	0.244231851435	0	1
EXACT35	cheal	DY	K18	1	1	1.57775482159	1.57775482159	0.208216094541	0	1
EXACT35	cheal	DY	K19	1	1	1.57775482159	1.57775482159	0.237478897017	0	1
EXACT35	cheal	DY	K20	1	1	1.57775482159	1.57775482159	0.173325830051	0	1
EXACT35	cheal	DY	K21	1	1	1.57775482159	1.57775482159	0.227349465391	0	1
EXACT35	cheal	DY	K22	1	1	1.57775482159	1.57775482159	0.223972988182	0	1
EXACT35	cheal	DY	K23	1	1	1.57775482159	1.57775482159	0.246482836241	0	1
EXACT35	cheal	DY	K24	1	1	1.57775482159	1.57775482159	0.155317951604	0	1
EXACT35	cheeol	L	OBSERVED	0	1	-0.247664789193	0.247664789193	0	1	1
EXACT35	cheeol	L	K01	1	0	1.95478285862	1.95478285862	0.241980866629	0	1
EXACT35	cheeol	L	K02	1	0	1.95478285862	1.95478285862	0.235227912212	0	1
EXACT35	cheeol	L	K03	1	0	1.95478285862	1.95478285862	0.244231851435	0	1
EXACT35	cheeol	L	K04	0	1	-0.247664789193	0.247664789193	0.1924592009	0	1
EXACT35	cheeol	L	K05	1	0	1.95478285862	1.95478285862	0.237478897017	0	1
EXACT35	cheeol	L	K06	1	0	1.95478285862	1.95478285862	0.214969048959	0	1
EXACT35	cheeol	L	K07	1	0	1.95478285862	1.95478285862	0.239729881823	0	1
EXACT35	cheeol	L	K08	0	1	-0.247664789193	0.247664789193	0.183455261677	0	1
EXACT35	cheeol	L	K09	1	0	1.95478285862	1.95478285862	0.214969048959	0	1
EXACT35	cheeol	L	K10	1	0	1.95478285862	1.95478285862	0.226223972988	0	1
EXACT35	cheeol	L	K11	1	0	1.95478285862	1.95478285862	0.239729881823	0	1
EXACT35	cheeol	L	K12	0	1	-0.247664789193	0.247664789193	0.168823860439	0	1
EXACT35	cheeol	L	K13	1	0	1.95478285862	1.95478285862	0.23860438942	0	1
EXACT35	cheeol	L	K14	1	0	1.95478285862	1.95478285862	0.221722003376	0	1
EXACT35	cheeol	L	K15	1	0	1.95478285862	1.95478285862	0.223972988182	0	1
EXACT35	cheeol	L	K16	0	1	-0.247664789193	0.247664789193	0.178953292065	0	1
EXACT35	cheeol	L	K17	1	0	1.95478285862	1.95478285862	0.244231851435	0	1
EXACT35	cheeol	L	K18	1	0	1.95478285862	1.95478285862	0.208216094541	0	1
EXACT35	cheeol	L	K19	1	0	1.95478285862	1.95478285862	0.237478897017	0	1
EXACT35	cheeol	L	K20	0	1	-0.247664789193	0.247664789193	0.173325830051	0	1
EXACT35	cheeol	L	K21	1	0	1.95478285862	1.95478285862	0.227349465391	0	1
EXACT35	cheeol	L	K22	1	0	1.95478285862	1.95478285862	0.223972988182	0	1
EXACT35	cheeol	L	K23	1	0	1.95478285862	1.95478285862	0.246482836241	0	1
EXACT35	cheeol	L	K24	0	1	-0.247664789193	0.247664789193	0.155317951604	0	1
EXACT35	cheeol	DY	OBSERVED	1	0	2.67776571188	2.67776571188	0	1	1
EXACT35	cheeol	DY	K01	1	0	2.67776571188	2.67776571188	0.241980866629	0	1
EXACT35	cheeol	DY	K02	1	0	2.67776571188	2.67776571188	0.235227912212	0	1
EXACT35	cheeol	DY	K03	1	0	2.67776571188	2.67776571188	0.244231851435	0	1
EXACT35	cheeol	DY	K04	1	0	2.67776571188	2.67776571188	0.1924592009	0	1
EXACT35	cheeol	DY	K05	1	0	2.67776571188	2.67776571188	0.237478897017	0	1
EXACT35	cheeol	DY	K06	1	0	2.67776571188	2.67776571188	0.214969048959	0	1
EXACT35	cheeol	DY	K07	1	0	2.67776571188	2.67776571188	0.239729881823	0	1
EXACT35	cheeol	DY	K08	1	0	2.67776571188	2.67776571188	0.183455261677	0	1
EXACT35	cheeol	DY	K09	1	0	2.67776571188	2.67776571188	0.214969048959	0	1
EXACT35	cheeol	DY	K10	1	0	2.67776571188	2.67776571188	0.226223972988	0	1
EXACT35	cheeol	DY	K11	1	0	2.67776571188	2.67776571188	0.239729881823	0	1
EXACT35	cheeol	DY	K12	1	0	2.67776571188	2.67776571188	0.168823860439	0	1
EXACT35	cheeol	DY	K13	1	0	2.67776571188	2.67776571188	0.23860438942	0	1
EXACT35	cheeol	DY	K14	1	0	2.67776571188	2.67776571188	0.221722003376	0	1
EXACT35	cheeol	DY	K15	1	0	2.67776571188	2.67776571188	0.223972988182	0	1
EXACT35	cheeol	DY	K16	1	0	2.67776571188	2.67776571188	0.178953292065	0	1
EXACT35	cheeol	DY	K17	1	0	2.67776571188	2.67776571188	0.244231851435	0	1
EXACT35	cheeol	DY	K18	1	0	2.67776571188	2.67776571188	0.208216094541	0	1
EXACT35	cheeol	DY	K19	1	0	2.67776571188	2.67776571188	0.237478897017	0	1
EXACT35	cheeol	DY	K20	1	0	2.67776571188	2.67776571188	0.173325830051	0	1
EXACT35	cheeol	DY	K21	1	0	2.67776571188	2.67776571188	0.227349465391	0	1
EXACT35	cheeol	DY	K22	1	0	2.67776571188	2.67776571188	0.223972988182	0	1
EXACT35	cheeol	DY	K23	1	0	2.67776571188	2.67776571188	0.246482836241	0	1
EXACT35	cheeol	DY	K24	1	0	2.67776571188	2.67776571188	0.155317951604	0	1
EXACT35	cheo	L	OBSERVED	1	0	1.95478285862	1.95478285862	0	1	1
EXACT35	cheo	L	K01	0	1	-0.247664789193	0.247664789193	0.241980866629	0	1
EXACT35	cheo	L	K02	0	1	-0.247664789193	0.247664789193	0.235227912212	0	1
EXACT35	cheo	L	K03	0	1	-0.247664789193	0.247664789193	0.244231851435	0	1
EXACT35	cheo	L	K04	0	1	-0.247664789193	0.247664789193	0.1924592009	0	1
EXACT35	cheo	L	K05	1	0	1.95478285862	1.95478285862	0.237478897017	0	1
EXACT35	cheo	L	K06	1	0	1.95478285862	1.95478285862	0.214969048959	0	1
EXACT35	cheo	L	K07	0	1	-0.247664789193	0.247664789193	0.239729881823	0	1
EXACT35	cheo	L	K08	0	1	-0.247664789193	0.247664789193	0.183455261677	0	1
EXACT35	cheo	L	K09	0	1	-0.247664789193	0.247664789193	0.214969048959	0	1
EXACT35	cheo	L	K10	1	0	1.95478285862	1.95478285862	0.226223972988	0	1
EXACT35	cheo	L	K11	0	1	-0.247664789193	0.247664789193	0.239729881823	0	1
EXACT35	cheo	L	K12	0	1	-0.247664789193	0.247664789193	0.168823860439	0	1
EXACT35	cheo	L	K13	0	1	-0.247664789193	0.247664789193	0.23860438942	0	1
EXACT35	cheo	L	K14	0	1	-0.247664789193	0.247664789193	0.221722003376	0	1
EXACT35	cheo	L	K15	0	1	-0.247664789193	0.247664789193	0.223972988182	0	1
EXACT35	cheo	L	K16	0	1	-0.247664789193	0.247664789193	0.178953292065	0	1
EXACT35	cheo	L	K17	0	1	-0.247664789193	0.247664789193	0.244231851435	0	1
EXACT35	cheo	L	K18	0	1	-0.247664789193	0.247664789193	0.208216094541	0	1
EXACT35	cheo	L	K19	1	0	1.95478285862	1.95478285862	0.237478897017	0	1
EXACT35	cheo	L	K20	0	1	-0.247664789193	0.247664789193	0.173325830051	0	1
EXACT35	cheo	L	K21	0	1	-0.247664789193	0.247664789193	0.227349465391	0	1
EXACT35	cheo	L	K22	0	1	-0.247664789193	0.247664789193	0.223972988182	0	1
EXACT35	cheo	L	K23	0	1	-0.247664789193	0.247664789193	0.246482836241	0	1
EXACT35	cheo	L	K24	1	0	1.95478285862	1.95478285862	0.155317951604	0	1
EXACT35	cheo	DY	OBSERVED	1	3	0.727653875976	0.727653875976	0	1	1
EXACT35	cheo	DY	K01	2	2	1.58315700846	1.58315700846	0.241980866629	0	1
EXACT35	cheo	DY	K02	1	3	0.727653875976	0.727653875976	0.235227912212	0	1
EXACT35	cheo	DY	K03	1	3	0.727653875976	0.727653875976	0.244231851435	0	1
EXACT35	cheo	DY	K04	1	3	0.727653875976	0.727653875976	0.1924592009	0	1
EXACT35	cheo	DY	K05	1	3	0.727653875976	0.727653875976	0.237478897017	0	1
EXACT35	cheo	DY	K06	1	3	0.727653875976	0.727653875976	0.214969048959	0	1
EXACT35	cheo	DY	K07	2	2	1.58315700846	1.58315700846	0.239729881823	0	1
EXACT35	cheo	DY	K08	2	2	1.58315700846	1.58315700846	0.183455261677	0	1
EXACT35	cheo	DY	K09	2	2	1.58315700846	1.58315700846	0.214969048959	0	1
EXACT35	cheo	DY	K10	1	3	0.727653875976	0.727653875976	0.226223972988	0	1
EXACT35	cheo	DY	K11	2	2	1.58315700846	1.58315700846	0.239729881823	0	1
EXACT35	cheo	DY	K12	1	3	0.727653875976	0.727653875976	0.168823860439	0	1
EXACT35	cheo	DY	K13	1	3	0.727653875976	0.727653875976	0.23860438942	0	1
EXACT35	cheo	DY	K14	1	3	0.727653875976	0.727653875976	0.221722003376	0	1
EXACT35	cheo	DY	K15	1	3	0.727653875976	0.727653875976	0.223972988182	0	1
EXACT35	cheo	DY	K16	2	2	1.58315700846	1.58315700846	0.178953292065	0	1
EXACT35	cheo	DY	K17	1	3	0.727653875976	0.727653875976	0.244231851435	0	1
EXACT35	cheo	DY	K18	2	2	1.58315700846	1.58315700846	0.208216094541	0	1
EXACT35	cheo	DY	K19	1	3	0.727653875976	0.727653875976	0.237478897017	0	1
EXACT35	cheo	DY	K20	1	3	0.727653875976	0.727653875976	0.173325830051	0	1
EXACT35	cheo	DY	K21	2	2	1.58315700846	1.58315700846	0.227349465391	0	1
EXACT35	cheo	DY	K22	1	3	0.727653875976	0.727653875976	0.223972988182	0	1
EXACT35	cheo	DY	K23	1	3	0.727653875976	0.727653875976	0.246482836241	0	1
EXACT35	cheo	DY	K24	2	2	1.58315700846	1.58315700846	0.155317951604	0	1
EXACT35	cheor	L	OBSERVED	7	4	1.38300565719	1.38300565719	0	1	1
EXACT35	cheor	L	K01	7	4	1.38300565719	1.38300565719	0.241980866629	0	1
EXACT35	cheor	L	K02	6	5	1.03391893632	1.03391893632	0.235227912212	0	1
EXACT35	cheor	L	K03	4	7	0.345443273039	0.345443273039	0.244231851435	0	1
EXACT35	cheor	L	K04	8	3	1.76481002979	1.76481002979	0.1924592009	0	1
EXACT35	cheor	L	K05	3	8	-0.0363152935262	0.0363152935262	0.237478897017	0	1
EXACT35	cheor	L	K06	4	7	0.345443273039	0.345443273039	0.214969048959	0	1
EXACT35	cheor	L	K07	3	8	-0.0363152935262	0.0363152935262	0.239729881823	0	1
EXACT35	cheor	L	K08	6	5	1.03391893632	1.03391893632	0.183455261677	0	1
EXACT35	cheor	L	K09	4	7	0.345443273039	0.345443273039	0.214969048959	0	1
EXACT35	cheor	L	K10	5	6	0.694507092017	0.694507092017	0.226223972988	0	1
EXACT35	cheor	L	K11	2	9	-0.489282985505	0.489282985505	0.239729881823	0	1
EXACT35	cheor	L	K12	7	4	1.38300565719	1.38300565719	0.168823860439	0	1
EXACT35	cheor	L	K13	8	3	1.76481002979	1.76481002979	0.23860438942	0	1
EXACT35	cheor	L	K14	5	6	0.694507092017	0.694507092017	0.221722003376	0	1
EXACT35	cheor	L	K15	4	7	0.345443273039	0.345443273039	0.223972988182	0	1
EXACT35	cheor	L	K16	8	3	1.76481002979	1.76481002979	0.178953292065	0	1
EXACT35	cheor	L	K17	8	3	1.76481002979	1.76481002979	0.244231851435	0	1
EXACT35	cheor	L	K18	2	9	-0.489282985505	0.489282985505	0.208216094541	0	1
EXACT35	cheor	L	K19	3	8	-0.0363152935262	0.0363152935262	0.237478897017	0	1
EXACT35	cheor	L	K20	5	6	0.694507092017	0.694507092017	0.173325830051	0	1
EXACT35	cheor	L	K21	6	5	1.03391893632	1.03391893632	0.227349465391	0	1
EXACT35	cheor	L	K22	5	6	0.694507092017	0.694507092017	0.223972988182	0	1
EXACT35	cheor	L	K23	2	9	-0.489282985505	0.489282985505	0.246482836241	0	1
EXACT35	cheor	L	K24	7	4	1.38300565719	1.38300565719	0.155317951604	0	1
EXACT35	cheor	DY	OBSERVED	1	0	2.67776571188	2.67776571188	0	1	1
EXACT35	cheor	DY	K01	1	0	2.67776571188	2.67776571188	0.241980866629	0	1
EXACT35	cheor	DY	K02	0	1	0.472385750459	0.472385750459	0.235227912212	0	1
EXACT35	cheor	DY	K03	0	1	0.472385750459	0.472385750459	0.244231851435	0	1
EXACT35	cheor	DY	K04	1	0	2.67776571188	2.67776571188	0.1924592009	0	1
EXACT35	cheor	DY	K05	1	0	2.67776571188	2.67776571188	0.237478897017	0	1
EXACT35	cheor	DY	K06	0	1	0.472385750459	0.472385750459	0.214969048959	0	1
EXACT35	cheor	DY	K07	0	1	0.472385750459	0.472385750459	0.239729881823	0	1
EXACT35	cheor	DY	K08	1	0	2.67776571188	2.67776571188	0.183455261677	0	1
EXACT35	cheor	DY	K09	1	0	2.67776571188	2.67776571188	0.214969048959	0	1
EXACT35	cheor	DY	K10	0	1	0.472385750459	0.472385750459	0.226223972988	0	1
EXACT35	cheor	DY	K11	0	1	0.472385750459	0.472385750459	0.239729881823	0	1
EXACT35	cheor	DY	K12	1	0	2.67776571188	2.67776571188	0.168823860439	0	1
EXACT35	cheor	DY	K13	1	0	2.67776571188	2.67776571188	0.23860438942	0	1
EXACT35	cheor	DY	K14	0	1	0.472385750459	0.472385750459	0.221722003376	0	1
EXACT35	cheor	DY	K15	0	1	0.472385750459	0.472385750459	0.223972988182	0	1
EXACT35	cheor	DY	K16	1	0	2.67776571188	2.67776571188	0.178953292065	0	1
EXACT35	cheor	DY	K17	1	0	2.67776571188	2.67776571188	0.244231851435	0	1
EXACT35	cheor	DY	K18	0	1	0.472385750459	0.472385750459	0.208216094541	0	1
EXACT35	cheor	DY	K19	0	1	0.472385750459	0.472385750459	0.237478897017	0	1
EXACT35	cheor	DY	K20	1	0	2.67776571188	2.67776571188	0.173325830051	0	1
EXACT35	cheor	DY	K21	1	0	2.67776571188	2.67776571188	0.227349465391	0	1
EXACT35	cheor	DY	K22	0	1	0.472385750459	0.472385750459	0.223972988182	0	1
EXACT35	cheor	DY	K23	0	1	0.472385750459	0.472385750459	0.246482836241	0	1
EXACT35	cheor	DY	K24	1	0	2.67776571188	2.67776571188	0.155317951604	0	1
EXACT35	cheos	L	OBSERVED	1	1	0.854610507233	0.854610507233	0	1	1
EXACT35	cheos	L	K01	2	0	2.46928495712	2.46928495712	0.241980866629	0	1
EXACT35	cheos	L	K02	1	1	0.854610507233	0.854610507233	0.235227912212	0	1
EXACT35	cheos	L	K03	0	2	-0.760052913277	0.760052913277	0.244231851435	0	1
EXACT35	cheos	L	K04	0	2	-0.760052913277	0.760052913277	0.1924592009	0	1
