population	page	interfixes	distinct_interfixes	distinct_nonempty_interfixes	occurrences	quality_prefixes	surfaces	loci	interpretation_de
CONSERVATIVE_BOUNDARY_NORMALIZED	f85r1	NONE|EO	2	1	3	CH	chcthdy|chcthy|cheocthey	f85r1.21|f85r1.25|f85r1.30	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
CONSERVATIVE_BOUNDARY_NORMALIZED	f86v6	NONE|O	2	1	3	CH|SH	chcthdy|chocthy|shcthdy	f86v6.29|f86v6.40|f86v6.43	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
CONSERVATIVE_BOUNDARY_NORMALIZED	f87r	NONE|O	2	1	3	CH|SH	chcthody|shocthey|shocthos	f87r.4|f87r.9|f87r.10	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
CONSERVATIVE_BOUNDARY_NORMALIZED	f88v	O|EO	2	2	2	CH	cheocthy|chocthey	f88v.2|f88v.19	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
CONSERVATIVE_BOUNDARY_NORMALIZED	f94v	NONE|EO	2	1	2	CH|SH	chcthy|sheocthy	f94v.8|f94v.12	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
CONSERVATIVE_BOUNDARY_NORMALIZED	f96r	O|EO	2	2	2	SH	sheocthody|shocthody	f96r.9|f96r.10	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f103r	NONE|E	2	1	7	CH|SH	chcthy|checthy|shcthy	f103r.6|f103r.14|f103r.18|f103r.22|f103r.24|f103r.32|f103r.38	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f104v	NONE|O	2	1	2	CH	chcthy|chocthy	f104v.15|f104v.25	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f107v	NONE|O	2	1	3	CH|SH	chcthy|shocthy	f107v.4|f107v.15|f107v.35	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f10r	NONE|O	2	1	2	CH	chcthy|chocthy	f10r.3|f10r.4	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f111r	NONE|E	2	1	10	CH|SH	chcthedy|chcthy|chcthydain|checthdy|checthey|checthy|shecthey|shecthy	f111r.2|f111r.7|f111r.18|f111r.19|f111r.20|f111r.26|f111r.31|f111r.38|f111r.48|f111r.53	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f111v	NONE|E	2	1	11	CH|SH	chctham|chcthar|chcthey|chcthy|checthy|shcthey|shcthy|shecthy	f111v.2|f111v.3|f111v.8|f111v.10|f111v.19|f111v.20|f111v.24|f111v.35|f111v.39|f111v.41|f111v.46	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f112v	NONE|O	2	1	3	CH	chcthd|chcthy|chocthedy	f112v.20|f112v.39|f112v.45	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f113r	NONE|O	2	1	2	CH	chcthal|chocthy	f113r.23|f113r.32	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f113v	NONE|E	2	1	2	CH	chcthy|checthy	f113v.19|f113v.39	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f114r	NONE|O	2	1	2	CH	chcthdy|chocthy	f114r.14|f114r.45	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f114v	NONE|O|EO	3	2	5	CH	chcthain|chcthdy|chcthey|cheocthedy|chocthey	f114v.4|f114v.10|f114v.13|f114v.26|f114v.34	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f115r	NONE|E|EO	3	2	4	CH	chcthed|checthy|cheocthy	f115r.15|f115r.16|f115r.17|f115r.23	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f115v	NONE|E	2	1	3	CH	chcthy|checthey	f115v.25|f115v.33|f115v.35	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f16r	NONE|O	2	1	2	SH	shcthy|shocthy	f16r.5|f16r.12	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f19v	NONE|O	2	1	2	CH	chcthy|chocthy	f19v.4|f19v.6	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f20v	NONE|E|O	3	2	4	CH|SH	chcthy|checthy|chocthy|shocthy	f20v.2|f20v.3|f20v.7|f20v.10	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f26r	NONE|E	2	1	2	CH|SH	checthedy|shcthy	f26r.2|f26r.3	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f31r	NONE|E	2	1	2	CH|SH	checthy|shcthey	f31r.8|f31r.9	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f34r	NONE|E	2	1	2	CH	chcthedy|checthy	f34r.4|f34r.14	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f35v	NONE|O	2	1	3	CH	chcthaiin|chocthy	f35v.1|f35v.5|f35v.6	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f43v	NONE|O	2	1	3	CH	chcthdy|chcthy|chocthy	f43v.3|f43v.5|f43v.7	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f58r	NONE|EO	2	1	2	CH|SH	chcthy|sheoctham	f58r.35|f58r.36	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f66r	NONE|E|EO	3	2	7	CH|SH	chcthedy|chctho|shcthy|shecthy|sheocthy	f66r.55|f66r.59|f66r.71|f66r.72|f66r.75|f66r.76|f66r.80	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f75r	NONE|E	2	1	5	CH|SH	chcthedy|chcthy|checthy|shecthy	f75r.6|f75r.9|f75r.24|f75r.28|f75r.33	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f76r	NONE|E	2	1	7	CH|SH	chcthy|checthy|shcthy|shecthy	f76r.13|f76r.24|f76r.30|f76r.34|f76r.35|f76r.42	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f76v	NONE|E	2	1	5	CH|SH	chcthedy|checthey|checthy|shcthedy|shecthy	f76v.4|f76v.5|f76v.12|f76v.14|f76v.15	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f80r	NONE|E	2	1	18	CH|SH	chcthy|checthy|shcthy|shecthy	f80r.14|f80r.16|f80r.18|f80r.19|f80r.21|f80r.22|f80r.23|f80r.25|f80r.26|f80r.27|f80r.30|f80r.31|f80r.33|f80r.40|f80r.42|f80r.44	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f80v	NONE|E	2	1	7	CH|SH	chcthy|checthy|shcthy|shecthy	f80v.3|f80v.9|f80v.10|f80v.17|f80v.25|f80v.34	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f81r	NONE|E	2	1	4	CH	chcthy|checthy	f81r.4|f81r.7|f81r.17|f81r.29	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f83r	NONE|E	2	1	10	CH|SH	chcthdy|checthy|shcthey|shcthy|shecthedchy|shecthedy|shecthy	f83r.8|f83r.11|f83r.14|f83r.15|f83r.16|f83r.23|f83r.24|f83r.42	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f83v	NONE|E	2	1	2	CH	chcthy|checthedy	f83v.2|f83v.3	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f85r1	NONE|EO	2	1	3	CH	chcthdy|chcthy|cheocthey	f85r1.21|f85r1.25|f85r1.30	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f86v6	NONE|O	2	1	3	CH|SH	chcthdy|chocthy|shcthdy	f86v6.29|f86v6.40|f86v6.43	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f87r	NONE|O	2	1	2	CH|SH	chcthody|shocthey	f87r.4|f87r.9	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f88v	O|EO	2	2	2	CH	cheocthy|chocthey	f88v.2|f88v.19	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_ONLY	f94v	NONE|EO	2	1	2	CH|SH	chcthy|sheocthy	f94v.8|f94v.12	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f103r	NONE|E	2	1	7	CH|SH	chcthy|checthy|shcthy	f103r.6|f103r.14|f103r.18|f103r.22|f103r.24|f103r.32|f103r.38	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f104v	NONE|O	2	1	2	CH	chcthy|chocthy	f104v.15|f104v.25	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f107v	NONE|O	2	1	3	CH|SH	chcthy|shocthy	f107v.4|f107v.15|f107v.35	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f10r	NONE|O	2	1	2	CH	chcthy|chocthy	f10r.3|f10r.4	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f111r	NONE|E	2	1	10	CH|SH	chcthedy|chcthy|chcthydain|checthdy|checthey|checthy|shecthey|shecthy	f111r.2|f111r.7|f111r.18|f111r.19|f111r.20|f111r.26|f111r.31|f111r.38|f111r.48|f111r.53	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f111v	NONE|E	2	1	11	CH|SH	chctham|chcthar|chcthey|chcthy|checthy|shcthey|shcthy|shecthy	f111v.2|f111v.3|f111v.8|f111v.10|f111v.19|f111v.20|f111v.24|f111v.35|f111v.39|f111v.41|f111v.46	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f112v	NONE|O	2	1	3	CH	chcthd|chcthy|chocthedy	f112v.20|f112v.39|f112v.45	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f113r	NONE|O	2	1	2	CH	chcthal|chocthy	f113r.23|f113r.32	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f113v	NONE|E	2	1	2	CH	chcthy|checthy	f113v.19|f113v.39	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f114r	NONE|O	2	1	2	CH	chcthdy|chocthy	f114r.14|f114r.45	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f114v	NONE|O|EO	3	2	6	CH	chcthain|chcthdy|chcthey|cheocthedy|chocthey	f114v.4|f114v.6|f114v.10|f114v.13|f114v.26|f114v.34	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f115r	NONE|E|EO	3	2	4	CH	chcthed|checthy|cheocthy	f115r.15|f115r.16|f115r.17|f115r.23	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f115v	NONE|E	2	1	3	CH	chcthy|checthey	f115v.25|f115v.33|f115v.35	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f16r	NONE|O	2	1	2	SH	shcthy|shocthy	f16r.5|f16r.12	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f19v	NONE|O	2	1	2	CH	chcthy|chocthy	f19v.4|f19v.6	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f20v	NONE|E|O	3	2	5	CH|SH	chcthy|checthy|chocthy|shocthy	f20v.2|f20v.3|f20v.7|f20v.9|f20v.10	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
FUSED_PLUS_ALL_READER_SEPARATED	f26r	NONE|E	2	1	2	CH|SH	checthedy|shcthy	f26r.2|f26r.3	Mehrere Reihen auf derselben Seite widerlegen einen deterministischen Seiten-/Handersatz; konditionierte Allographie oder lokale Klassenwahl bleiben möglich.
