source_reading_id	surface	decision	occurrence_count	page_count	pages	positions	old_lexical_core_de	v85_lexical_core_de	v85_context_realization_de	old_score	v85_score	old_level	v85_level	family_ids	decomposition	repair_mode	resolved_debt_atom	evidence_class	evidence_de	counterevidence_de	open_semantic_slots	component_global_export_allowed	old_semantic_scope	v85_semantic_scope	old_global_export_scope	v85_global_export_scope	occurrence_bound_span_override	historical_confirmation
cheol#1	cheol	REVISE	1	1	f88r	f88r.19#8	trockener Drogenstoff	trockenes Material	trockenes Material	16	26	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	W1_WEAK_WORKING	F_STATE|F_OL	CH+E+OL_WITHIN_EXACT_WHOLE	EXACT_WHOLE_IDENTITY_RETREAT	DROGE	EXACT_WHOLE_STATE_INTERSECTION	Die exakte E+OL-Ganzform traegt nach GDT642 einen nominalen Kopf; GDT684 sieht MATERIAL_ROLE und STATE_DRY, GDT685 verbietet nur den Rueckexport eines universalen OL-Kopfes.	Singleton; Drogenidentitaet und freie CH/E/OL-Wortwerte sind nicht belegt.	MATERIAL_IDENTITY	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
cheop#1	cheop	REVISE	1	1	f115r	f115r.1#5	bis zur Mittelstufe getrocknet	trocken, Mittelstufe	bis zur Mittelstufe getrockneter Pulverstoff	29	29	W1_WEAK_WORKING	W1_WEAK_WORKING	NONE	CHEOP_EXACT_WHOLE	BOUND_COMPOUND_CORE_CONTEXT	ACTIVE_PROCESS_WORDING	BOUND_COMPOUND_REPAIR	GDT684 traegt STATE_DRY und VALUE_GRADE; IT2a und RF1b binden diese einzige Stelle laut GDT683 mit dem folgenden ol zu cheop ol.	OP besitzt keinen freien Wert; die Ganzform ist nur als linke Compoundkomponente beobachtet.	PATIENT|OP_VALUE	0	ACTIVE_EXACT_WHOLE_READING	BOUND_SPAN_LOCAL_READING	ACTIVE_WORKING_DEFAULT	BOUND_SPAN_ONLY_NO_GLOBAL_EXPORT	G683_CHEOP_OL	H0_NONE
ches#1	ches	REVISE	1	1	f105r	f105r.2#7	trockenes Drogenmaterial, Mittelstufe	trocken, Mittelstufe	trockenes Material, Mittelstufe	16	30	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	W1_WEAK_WORKING	F_STATE	CH+E_WITHIN_CHES_EXACT_WHOLE	EXACT_WHOLE_IDENTITY_RETREAT	DROGE	EXACT_WHOLE_STATE_INTERSECTION	GDT684 traegt MATERIAL_ROLE, STATE_DRY und VALUE_GRADE; der neue Kern behaelt genau Trockenheit und Mittelstufe.	Singleton; finales S und Materialidentitaet bleiben offen.	MATERIAL_IDENTITY|FINAL_S_VALUE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
cholches#1	cholches	REVISE	1	1	f116r	f116r.12#3	nachgetrocknetes Drogenmaterial, Mittelstufe	nachgetrocknet, Mittelstufe	nachgetrocknetes Material, Mittelstufe	29	39	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE	CHOL+CHES_VISIBLE_WHOLE_ANALYSIS	EXACT_WHOLE_IDENTITY_RETREAT	DROGE	EXACT_WHOLE_STATE_INTERSECTION	Die exakte Ganzform traegt zweimal sichtbare Trockenstruktur sowie MATERIAL_ROLE, STATE_DRY und VALUE_GRADE; nur der Drogenkopf wird entfernt.	Singleton; nach- bleibt eine Ganzwortlesung, keine frei exportierte Reihenfolge von CHOL und CHES.	MATERIAL_IDENTITY|INTERNAL_ORDER	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
dolkain#1	dolkain	REVISE	1	1	f95v1	f95v1.7#10	abgemessenes heißes Drogenmaterial, Stufe II	abgemessen und heiß; Wert II	abgemessenes heißes Material, Stufe II	29	35	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_N	DOLK+AIN_WITHIN_EXACT_WHOLE	EXACT_WHOLE_CORE_CONTEXT_SPLIT	DROGE+GRADE_AS_WORD_CORE	EXACT_WHOLE_STATE_INTERSECTION	GDT684 traegt MATERIAL_ROLE, STATE_HOT und VALUE_GRADE; GDT711 lizenziert die abstrakte Wertleiter und trennt ihre lokale Gradrealisierung.	Singleton; die innere Grenze und eine konkrete Materialidentitaet bleiben offen.	MATERIAL_IDENTITY|VALUE_AXIS	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
kchey#1	kchey	REVISE	1	1	f7r	f7r.2#7	heiß und trocken in der Mitte des Grades	heiß-trocken, Mittelstufe	heiß-trocken, Mittelstufe	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_STAGE	K+CH+E+Y	DIRECT_STATE_CELL_NORMALIZATION	NONE	DIRECT_STATE_CELL	GDT647 belegt diese genaue Zustandszelle 18-mal auf 18 Seiten, davon 17 reader-exakt; die aktive Stelle traegt Hitze, Trockenheit und Mittelposition.	Die Felder sind Arbeitstags, keine historisch bestaetigten freien Morpheme.	NONE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
keeaiin#1	keeaiin	REVISE	1	1	f30r	f30r.9#4	vollständig erhitzt, Stufe III	heiß, Endstufe; Wert III	heiß, Endstufe III	39	39	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_N	K+EE+AIIN_WITHIN_EXACT_WHOLE	EXACT_WHOLE_CORE_CONTEXT_SPLIT	ACTIVE_PROCESS_WORDING+GRADE_AS_WORD_CORE	EXACT_WHOLE_STATE_INTERSECTION	K+EE-Geschwister tragen heißen Endbereich; GDT711 traegt AIIN als Wert III, die aktive Stelle STATE_HOT und VALUE_GRADE.	Singleton; das fehlende terminale Y macht die Kreuzung zur Ganzwortlesung, nicht zu freien K/EE/AIIN-Woertern.	VALUE_AXIS|PATIENT	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
keeey#1	keeey	HOLD	1	1	f115r	f115r.23#9	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	39	39	W1_WEAK_WORKING	W1_WEAK_WORKING	NONE	KEEEY_EXACT_WHOLE	AUDITED_HOLD_OUTSIDE_STAGE_LATTICE	NONE	AUDITED_EXACT_WHOLE_HOLD	Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung.	EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas.	EEE_VALUE|PATIENT	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
okol#1	okol	HOLD	2	2	f23r|f88r	f23r.6#7|f88r.19#7	heißer Ansatzstoff	heißer Ansatzstoff	heißer Ansatzstoff	38	38	W1_WEAK_WORKING	W1_WEAK_WORKING	F_O|F_STATE|F_OL	O+K+OL_WITHIN_EXACT_WHOLE	AUDITED_HOLD_EXACT_NOMINAL_HEAD	NONE	AUDITED_EXACT_WHOLE_HOLD	Zwei aktive Stellen und die GDT665-Ganzwortkarte tragen einen heißen nominalen Ansatzkopf; O-Formen sind in GDT647 gerade die Ansatzschwestern.	Die konkrete Stoffart bleibt unbekannt und OL darf nicht als universelles Ansatzwort exportiert werden.	MATERIAL_IDENTITY	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
qokchy#1	qokchy	REVISE	1	1	f106r	f106r.23#7	heiß und trocken am Anfang des Grades	heiß-trocken, Anfangsstufe	heiß-trocken, Anfangsstufe	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_STAGE|F_REF	QO+K+CH+Y	DIRECT_STATE_CELL_NORMALIZATION	NONE	DIRECT_STATE_CELL	GDT647 belegt diese genaue Zustandszelle 64-mal auf 50 Seiten, davon 58 reader-exakt.	QO bleibt ein gebundener Rahmen ohne freien deutschen Wortwert; die ganze Achse ist historisch unbestaetigt.	QO_ROLE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
qokeeey#1	qokeeey	HOLD	1	1	f115r	f115r.23#8	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	26	26	W1_WEAK_WORKING	W1_WEAK_WORKING	NONE	QOKEEEY_EXACT_WHOLE	AUDITED_HOLD_OUTSIDE_STAGE_LATTICE	NONE	AUDITED_EXACT_WHOLE_HOLD	Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt eine konkrete exakte Ganzwortlesung.	GDT647 belegt QOKEEY, nicht QOKEEEY; EEE und QO duerfen nicht nachtraeglich freigesetzt werden.	EEE_VALUE|QO_ROLE|PATIENT	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
qotaiin#1	qotaiin	REVISE	1	1	f86v5	f86v5.4#5	kalt, Grad III	kalt; Wert III	kalt, Grad III	36	36	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_N|F_REF	QO+T+AIIN_WITHIN_EXACT_WHOLE	EXACT_WHOLE_CORE_CONTEXT_SPLIT	GRADE_AS_WORD_CORE	EXACT_WHOLE_STATE_INTERSECTION	GDT684 traegt STATE_COLD und VALUE_GRADE; GDT711 traegt AIIN als abstrakten Wert III und erlaubt Grad nur in der lokalen Realisierung.	Singleton; QO, T und AIIN bleiben gebundene Analysefelder und sind historisch unbestaetigt.	VALUE_AXIS|QO_ROLE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
sheeey#1	sheeey	REVISE	1	1	f86v5	f86v5.4#3	vollständig eingeweichtes Gut der Schlussstufe	feucht, Endstufe	feuchtes Material, Endstufe	21	35	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE	SH+EEE+Y_WITHIN_EXACT_WHOLE	EXACT_WHOLE_CARRIER_RETREAT	GUT+ACTIVE_PROCESS_WORDING	SIBLING_STATE_INTERSECTION	GDT684 traegt MATERIAL_ROLE, STATE_WET und VALUE_GRADE; die SHEEY-Schwester belegt feucht plus Endstufe.	Singleton; das zusaetzliche E und die konkrete Einweichhandlung sind nicht separat lizenziert.	MATERIAL_IDENTITY|EXTRA_E_VALUE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
sheey#1	sheey	REVISE	1	1	f112v	f112v.10#2	feucht am Ende des Grades	feucht, Endstufe	feucht, Endstufe	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_STAGE	SH+EE+Y	DIRECT_STATE_CELL_NORMALIZATION	NONE	DIRECT_STATE_CELL	GDT647 belegt diese genaue Zustandszelle 127-mal auf 64 Seiten, davon 105 reader-exakt.	Die Achse bleibt eine unbestaetigte Arbeitstheorie und SH/EE/Y werden nicht frei exportiert.	NONE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
shkeol#1	shkeol	REVISE	1	1	f80r	f80r.17#4	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	feucht-heiß, Mittelstufe	feucht-heißes Material, Mittelstufe	29	39	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_OL	SH+K+E+OL_WITHIN_EXACT_WHOLE	EXACT_WHOLE_IDENTITY_RETREAT	DROGE+ACTIVE_PROCESS_WORDING	EXACT_WHOLE_STATE_INTERSECTION	GDT684 traegt MATERIAL_ROLE, STATE_WET, STATE_HOT und VALUE_GRADE; GDT685 laesst bei OL-Zustandsformen den konkreten Kopf lokal.	Singleton; keine direkte GDT647-Zelle dieser OL-Endform und keine freie SH/K/E/OL-Zerlegung.	MATERIAL_IDENTITY|PATIENT	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
shy#1	shy	REVISE	1	1	f86v5	f86v5.2#4	feucht am Anfang des Grades	feucht, Anfangsstufe	feucht, Anfangsstufe	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_STAGE	SH+Y	DIRECT_STATE_CELL_NORMALIZATION	NONE	DIRECT_STATE_CELL	GDT647 belegt diese genaue Zustandszelle 95-mal auf 64 Seiten, davon 67 reader-exakt.	Die Achse bleibt unbestaetigt; SH und Y sind keine freien deutschen Woerter.	NONE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
tshey#1	tshey	REVISE	1	1	f114v	f114v.36#1	kalt und feucht in der Mitte des Grades	kalt-feucht, Mittelstufe	kalt-feucht, Mittelstufe	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	F_STATE|F_STAGE	T+SH+E+Y	DIRECT_STATE_CELL_NORMALIZATION	NONE	DIRECT_STATE_CELL	GDT647 belegt diese genaue Zustandszelle achtmal auf acht Seiten, davon sechs reader-exakt.	T kann Qualitaet statt Kuehlhandlung sein; alle Komponenten bleiben familiengebunden.	NONE	0	ACTIVE_EXACT_WHOLE_READING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	ACTIVE_WORKING_DEFAULT	NONE	H0_NONE
