record_unit_id	from_statement_id	to_statement_id	entry_boundary_class	owner_edge	active_item_edge	target_edge	previous_edge	strongest_rival
B1	B1-S003	B1-S004	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S004	B1-S005	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S005	B1-S006	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S006	B1-S007	NEXT_PARALLEL_CELL	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S007	B1-S008	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S008	B1-S009	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S009	B1-S010	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S010	B1-S011	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S011	B1-S012	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S012	B1-S013	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S013	B1-S014	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S014	B1-S015	NEXT_PARALLEL_CELL	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S015	B1-S016	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S016	B1-S017	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S017	B1-S018	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S018	B1-S019	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S019	B1-S020	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B1	B1-S020	B1-S021	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S001	B2-S002	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S002	B2-S003	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S003	B2-S004	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S004	B2-S005	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S005	B2-S006	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S006	B2-S007	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S007	B2-S008	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S008	B2-S009	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S009	B2-S010	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S010	B2-S011	UNRESOLVED	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S011	B2-S012	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S012	B2-S013	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S013	B2-S014	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S014	B2-S015	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S015	B2-S016	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S016	B2-S017	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S017	B2-S018	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S018	B2-S019	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S019	B2-S020	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S020	B2-S021	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B2	B2-S021	B2-S022	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S001	B3-S002	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S002	B3-S003	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S003	B3-S004	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S004	B3-S005	RESUME_ACTIVE_ITEM	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S005	B3-S006	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S006	B3-S007	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S007	B3-S008	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S008	B3-S009	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S009	B3-S010	RESUME_ACTIVE_ITEM	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S010	B3-S011	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S011	B3-S012	RESUME_ACTIVE_ITEM	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S012	B3-S013	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S013	B3-S014	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S014	B3-S015	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S015	B3-S016	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S016	B3-S017	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S017	B3-S018	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S018	B3-S019	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S019	B3-S020	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S020	B3-S021	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S021	B3-S022	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S022	B3-S023	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S023	B3-S024	NEXT_PARALLEL_CELL	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S024	B3-S025	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S025	B3-S026	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S026	B3-S027	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S027	B3-S028	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S028	B3-S029	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S029	B3-S030	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S030	B3-S031	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S031	B3-S032	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S032	B3-S033	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B3	B3-S033	B3-S034	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S001	B4-S002	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S002	B4-S003	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S003	B4-S004	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S004	B4-S005	NEXT_PARALLEL_CELL	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S005	B4-S006	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S006	B4-S007	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S007	B4-S008	NEXT_PARALLEL_CELL	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S008	B4-S009	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S009	B4-S010	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S010	B4-S011	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S011	B4-S012	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S012	B4-S013	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S013	B4-S014	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S014	B4-S015	START_NEW_CLAUSE	CARRY	REPLACE_AND_STORE_PREVIOUS	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B4	B4-S015	B4-S016	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B5	B5-S001	B5-S002	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	NONE_OR_RESET	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
B5	B5-S002	B5-S003	WITHIN_LOCUS_FIELD_BOUNDARY	CARRY	CARRY_OR_RESUME	INTRODUCE	AVAILABLE_NOT_SELECTED	NO_SEMANTIC_REGISTER_PURE_EXEMPLAR_ORDER
