slot_id	target_panel	source_occurrence_id	body	form	opaque_head_id	head_occupancy	page	locus	section	language	line_position	position_exception	side	neighbor_token_ordinal	neighbor_surface	target_reader_exact	neighbor_reader_exact	both_reader_exact	strict_initial_head_neighbor	formal705_slot	sem570_slot	w23_axis197_precomposition_slot	w23_axis195_slot	neighbor_cell_id	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_semantic_scope	neighbor_composition_semantic_credit	retired_patient_words	axis_tags	semantic_fingerprint	literal_head_lexeme_credit	literal_body_lexeme_credit	component_export_credit
G738-HS00036	H	G737-O0023	okain	lokain	H4	2	f103r	f103r.38	S	B	MIDDLE	0	L	6	checkhy	1	1	1	0	1	1	0	0	G733-C00946	trockenes Arzneikompositum am Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|PREPARATION	DRY|VALUE|PREPARATION	0	0	0
G738-HS00037	H	G737-O0023	okain	lokain	H4	2	f103r	f103r.38	S	B	MIDDLE	0	R	8	shedy	1	1	1	0	1	1	0	0	G733-C00948	feucht in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|CLOSE	MOIST|VALUE|CLOSE	0	0	0
G738-HS00038	H	G737-O0024	sheey	lsheey	H4	3	f103r	f103r.39	S	B	MIDDLE	0	L	2	qokeey	1	1	1	0	1	1	1	1	G733-C00951	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00039	H	G737-O0024	sheey	lsheey	H4	3	f103r	f103r.39	S	B	MIDDLE	0	R	4	qotal	1	1	1	0	1	1	1	1	G733-C00953	Rohstoffklasse I, kalt am Gradanfang	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE|MATERIAL	COLD|VALUE|MATERIAL	0	0	0
G738-HS00040	H	G737-O0025	sheey	ssheey	H2	3	f103r	f103r.47	S	B	FIRST	0	R	2	okeeo	0	0	0	0	0	0	0	0	G733-C01030	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00041	H	G737-O0026	cheedy	lcheedy	H4	2	f103r	f103r.47	S	B	MIDDLE	0	L	5	qokaly	1	1	1	0	1	1	1	1	G733-C01033	erhitze Rohdroge I leicht und schließe ab	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|MATERIAL|PROCESS	HEAT|MATERIAL|PROCESS	0	0	0
G738-HS00042	H	G737-O0026	cheedy	lcheedy	H4	2	f103r	f103r.47	S	B	MIDDLE	0	R	7	oloraiin	1	1	1	0	1	0	0	0	G733-C01035	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00043	H	G737-O0027	r	lr	H4	2	f103r	f103r.49	S	B	MIDDLE	0	L	1	okeey	1	1	1	0	1	1	0	0	G733-C01045	heißer Ansatz am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00044	H	G737-O0027	r	lr	H4	2	f103r	f103r.49	S	B	MIDDLE	0	R	3	ain	1	1	1	0	1	1	0	0	G733-C01047	Menge-/Klassenwert II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00045	H	G737-O0028	sheey	ssheey	H2	3	f103r	f103r.50	S	B	FIRST	0	R	2	l	1	0	0	0	0	0	0	0	G733-C01072	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00046	H	G737-O0029	chedal	pchedal	H1	2	f103r	f103r.52	S	B	FIRST	0	R	2	oteey	0	1	0	0	0	0	0	0	G733-C01087	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00047	H	G737-O0030	kaiin	lkaiin	H4	2	f103r	f103r.52	S	B	MIDDLE	0	L	8	qopchey	1	1	1	0	1	0	0	0	G733-C01093	NONE	NONE	NONE	0	pulver	NONE	NONE	0	0	0
G738-HS00048	H	G737-O0030	kaiin	lkaiin	H4	2	f103r	f103r.52	S	B	MIDDLE	0	R	10	otalsy	1	1	1	0	1	0	0	0	G733-C01095	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00049	H	G737-O0031	oty	loty	H4	2	f103r	f103r.53	S	B	LAST	0	L	9	lchedy	1	0	0	1	0	0	0	0	G733-C01104	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00050	H	G737-O0032	cheor	pcheor	H1	2	f103v	f103v.5	S	B	FIRST	0	R	2	olkeey	1	1	1	0	1	0	0	0	G733-C01565	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00051	H	G737-O0033	ain	sain	H2	3	f103v	f103v.8	S	B	FIRST	0	R	2	shey	1	0	0	0	0	0	0	0	G733-C01598	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00052	H	G737-O0034	chal	pchal	H1	2	f103v	f103v.9	S	B	FIRST	0	R	2	shal	0	0	0	0	0	0	0	0	G733-C01604	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00053	H	G737-O0035	kar	lkar	H4	3	f103v	f103v.9	S	B	LAST	0	L	10	ol	1	1	1	0	1	1	0	0	G733-C01612	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MATERIAL|PREPARATION	MATERIAL|PREPARATION	0	0	0
G738-HS00054	H	G737-O0036	chor	pchor	H1	3	f103v	f103v.12	S	B	MIDDLE	1	L	8	shedy	1	1	1	0	1	1	0	0	G733-C01196	feucht in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|CLOSE	MOIST|VALUE|CLOSE	0	0	0
G738-HS00055	H	G737-O0036	chor	pchor	H1	3	f103v	f103v.12	S	B	MIDDLE	1	R	10	pchedy	1	1	1	1	0	0	0	0	G733-C01198	NONE	NONE	NONE	0	pulver	NONE	NONE	0	0	0
G738-HS00056	H	G737-O0037	r	lr	H4	2	f103v	f103v.13	S	B	MIDDLE	0	L	7	okeey	1	1	1	0	1	1	0	0	G733-C01208	heißer Ansatz am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00057	H	G737-O0037	r	lr	H4	2	f103v	f103v.13	S	B	MIDDLE	0	R	9	ain	1	1	1	0	1	1	0	0	G733-C01210	Menge-/Klassenwert II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00058	H	G737-O0038	cheody	lcheody	H4	2	f103v	f103v.15	S	B	MIDDLE	0	L	7	olchey	1	1	1	0	1	0	0	0	G733-C01231	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00059	H	G737-O0038	cheody	lcheody	H4	2	f103v	f103v.15	S	B	MIDDLE	0	R	9	tedy	1	1	1	0	1	1	1	1	G733-C01233	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE|CLOSE	COLD|VALUE|CLOSE	0	0	0
G738-HS00060	H	G737-O0039	keey	lkeey	H4	2	f103v	f103v.19	S	B	MIDDLE	0	L	2	chey	1	1	1	0	1	1	0	0	G733-C01267	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00061	H	G737-O0039	keey	lkeey	H4	2	f103v	f103v.19	S	B	MIDDLE	0	R	4	chalkar	1	1	1	0	1	0	0	0	G733-C01269	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00062	H	G737-O0040	olain	lolain	H4	2	f103v	f103v.20	S	B	LAST	0	L	10	qokeey	1	1	1	0	1	1	1	1	G733-C01293	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00063	H	G737-O0041	ain	sain	H2	3	f103v	f103v.25	S	B	FIRST	0	R	2	olkeeey	1	1	1	0	1	0	0	0	G733-C01339	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00064	H	G737-O0042	kchdy	lkchdy	H4	2	f103v	f103v.29	S	B	MIDDLE	0	L	2	chey	0	1	0	0	0	0	0	0	G733-C01376	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00065	H	G737-O0042	kchdy	lkchdy	H4	2	f103v	f103v.29	S	B	MIDDLE	0	R	4	sho	0	1	0	0	0	0	0	0	G733-C01378	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00066	H	G737-O0043	chear	pchear	H1	2	f103v	f103v.30	S	B	FIRST	0	R	2	okain	1	1	1	0	1	1	0	0	G733-C01396	heiß im Zubereitungsrahmen, Grad II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00067	H	G737-O0044	oly	poly	H1	3	f103v	f103v.30	S	B	MIDDLE	1	L	6	otedy	1	1	1	0	1	1	0	0	G733-C01400	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|PREPARATION|CLOSE	COLD|VALUE|PREPARATION|CLOSE	0	0	0
G738-HS00068	H	G737-O0044	oly	poly	H1	3	f103v	f103v.30	S	B	MIDDLE	1	R	8	lchedy	1	1	1	1	0	0	0	0	G733-C01402	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00069	H	G737-O0045	keey	lkeey	H4	2	f103v	f103v.33	S	B	MIDDLE	0	L	1	yshey	1	1	1	0	1	1	1	1	G733-C01424	weiche hiervon bis zur mittleren Stufe ein	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	VALUE	VALUE	0	0	0
G738-HS00070	H	G737-O0045	keey	lkeey	H4	2	f103v	f103v.33	S	B	MIDDLE	0	R	3	qokain	1	1	1	0	1	1	0	0	G733-C01426	heiß, Grad II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00071	H	G737-O0046	ain	rain	H3	3	f103v	f103v.40	S	B	LAST	0	L	9	lchedy	1	1	1	1	0	0	0	0	G733-C01503	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00072	H	G737-O0047	ain	rain	H3	3	f103v	f103v.44	S	B	MIDDLE	0	L	5	oky	0	1	0	0	0	0	0	0	G733-C01537	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00073	H	G737-O0047	ain	rain	H3	3	f103v	f103v.44	S	B	MIDDLE	0	R	7	chckhy	0	1	0	0	0	0	0	0	G733-C01539	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00074	H	G737-O0048	o	ro	H3	3	f103v	f103v.44	S	B	LAST	0	L	10	lteedy	1	1	1	1	0	0	0	0	G733-C01542	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00075	H	G737-O0049	kain	lkain	H4	2	f103v	f103v.45	S	B	MIDDLE	0	L	4	lcheey	1	1	1	1	0	0	0	0	G733-C01547	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00076	H	G737-O0049	kain	lkain	H4	2	f103v	f103v.45	S	B	MIDDLE	0	R	6	shckhy	1	1	1	0	1	1	0	0	G733-C01549	Arzneikompositum: feucht, Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|PREPARATION	MOIST|VALUE|PREPARATION	0	0	0
G738-HS00077	H	G737-O0050	aly	raly	H3	2	f103v	f103v.46	S	B	MIDDLE	0	L	6	chdy	1	1	1	0	1	1	0	0	G733-C01560	trocken am Anfang des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00078	H	G737-O0050	aly	raly	H3	2	f103v	f103v.46	S	B	MIDDLE	0	R	8	osaiin	1	0	0	0	0	0	0	0	G733-C01562	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00079	H	G737-O0051	ain	sain	H2	3	f104r	f104r.1	S	B	LAST	1	L	9	qopchedy	1	1	1	0	1	0	0	0	G733-C01622	NONE	NONE	NONE	0	pulver	NONE	NONE	0	0	0
G738-HS00080	H	G737-O0052	od	lod	H4	2	f104r	f104r.5	S	B	MIDDLE	0	L	8	al	1	1	1	0	1	1	0	0	G733-C02017	Rohstoffklasse I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE|MATERIAL	VALUE|MATERIAL	0	0	0
G738-HS00081	H	G737-O0052	od	lod	H4	2	f104r	f104r.5	S	B	MIDDLE	0	R	10	pchdair	1	1	1	1	0	0	0	0	G733-C02019	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00082	H	G737-O0053	kar	lkar	H4	3	f104r	f104r.6	S	B	MIDDLE	0	L	3	aiin	1	1	1	0	1	1	0	0	G733-C02024	Menge III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00083	H	G737-O0053	kar	lkar	H4	3	f104r	f104r.6	S	B	MIDDLE	0	R	5	cheeo	1	1	1	0	1	1	0	0	G733-C02026	vollständig getrocknet	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	0	NONE	DRY	DRY	0	0	0
G738-HS00084	H	G737-O0054	sheedy	lsheedy	H4	3	f104r	f104r.8	S	B	MIDDLE	0	L	1	o	0	0	0	0	0	0	0	0	G733-C02045	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00085	H	G737-O0054	sheedy	lsheedy	H4	3	f104r	f104r.8	S	B	MIDDLE	0	R	3	lkeedy	0	1	0	1	0	0	0	0	G733-C02047	NONE	NONE	NONE	0	holz	NONE	NONE	0	0	0
G738-HS00086	H	G737-O0055	o	lo	H4	3	f104r	f104r.12	S	B	MIDDLE	0	L	4	qoteode	1	1	1	0	1	0	0	0	G733-C01647	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00087	H	G737-O0055	o	lo	H4	3	f104r	f104r.12	S	B	MIDDLE	0	R	6	sar	1	1	1	1	0	0	0	0	G733-C01649	NONE	NONE	NONE	0	samen	NONE	NONE	0	0	0
G738-HS00088	H	G737-O0056	kain	lkain	H4	2	f104r	f104r.13	S	B	MIDDLE	0	L	4	okcho	1	1	1	0	1	1	0	0	G733-C01658	heiß-trockene Zubereitung	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	0	NONE	HEAT|DRY|PREPARATION	HEAT|DRY|PREPARATION	0	0	0
G738-HS00089	H	G737-O0056	kain	lkain	H4	2	f104r	f104r.13	S	B	MIDDLE	0	R	6	okar	1	1	1	0	1	1	0	0	G733-C01660	heiße Drogenfraktion I im Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|PART|MATERIAL|PREPARATION	HEAT|PART|MATERIAL|PREPARATION	0	0	0
G738-HS00090	H	G737-O0057	l	rl	H3	2	f104r	f104r.22	S	B	MIDDLE	0	L	2	chllo	1	1	1	0	1	0	0	0	G733-C01753	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00091	H	G737-O0057	l	rl	H3	2	f104r	f104r.22	S	B	MIDDLE	0	R	4	shed	1	1	1	0	1	1	1	1	G733-C01755	Einweichen bis zur mittleren Stufe abschließen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	MOIST|VALUE|PROCESS	MOIST|VALUE|PROCESS	0	0	0
G738-HS00092	H	G737-O0058	kain	lkain	H4	2	f104r	f104r.23	S	B	MIDDLE	0	L	5	okeedal	1	1	1	0	1	1	1	1	G733-C01768	Ansatz vollständig erhitzen und Rohdroge I abmessen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|MATERIAL|PREPARATION|PROCESS	HEAT|MATERIAL|PREPARATION|PROCESS	0	0	0
G738-HS00093	H	G737-O0058	kain	lkain	H4	2	f104r	f104r.23	S	B	MIDDLE	0	R	7	chol	1	1	1	0	1	1	0	0	G733-C01770	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00094	H	G737-O0059	kaiin	lkaiin	H4	2	f104r	f104r.24	S	B	MIDDLE	0	L	6	olkeeodal	1	0	0	0	0	0	0	0	G733-C01782	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00095	H	G737-O0059	kaiin	lkaiin	H4	2	f104r	f104r.24	S	B	MIDDLE	0	R	8	chal	1	0	0	0	0	0	0	0	G733-C01784	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
G738-HS00096	H	G737-O0060	chedar	pchedar	H1	3	f104r	f104r.27	S	B	FIRST	0	R	2	qokaiin	1	1	1	0	1	1	0	0	G733-C01803	heiß, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00097	H	G737-O0061	kaiin	lkaiin	H4	2	f104r	f104r.32	S	B	MIDDLE	0	L	7	shoda	1	1	1	0	1	0	0	0	G733-C01876	NONE	NONE	NONE	0	NONE	NONE	NONE	0	0	0
