slot_id	target_panel	source_occurrence_id	body	form	opaque_head_id	head_occupancy	page	locus	section	language	line_position	position_exception	side	neighbor_token_ordinal	neighbor_surface	target_reader_exact	neighbor_reader_exact	both_reader_exact	strict_initial_head_neighbor	formal705_slot	sem570_slot	w23_axis197_precomposition_slot	w23_axis195_slot	neighbor_cell_id	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_semantic_scope	neighbor_composition_semantic_credit	retired_patient_words	axis_tags	semantic_fingerprint	literal_head_lexeme_credit	literal_body_lexeme_credit	component_export_credit
G738-HS00070	H	G737-O0045	keey	lkeey	H4	2	f103v	f103v.33	S	B	MIDDLE	0	R	3	qokain	1	1	1	0	1	1	0	0	G733-C01426	heiß, Grad II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00076	H	G737-O0049	kain	lkain	H4	2	f103v	f103v.45	S	B	MIDDLE	0	R	6	shckhy	1	1	1	0	1	1	0	0	G733-C01549	Arzneikompositum: feucht, Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|PREPARATION	MOIST|VALUE|PREPARATION	0	0	0
G738-HS00077	H	G737-O0050	aly	raly	H3	2	f103v	f103v.46	S	B	MIDDLE	0	L	6	chdy	1	1	1	0	1	1	0	0	G733-C01560	trocken am Anfang des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00080	H	G737-O0052	od	lod	H4	2	f104r	f104r.5	S	B	MIDDLE	0	L	8	al	1	1	1	0	1	1	0	0	G733-C02017	Rohstoffklasse I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE|MATERIAL	VALUE|MATERIAL	0	0	0
G738-HS00082	H	G737-O0053	kar	lkar	H4	3	f104r	f104r.6	S	B	MIDDLE	0	L	3	aiin	1	1	1	0	1	1	0	0	G733-C02024	Menge III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00083	H	G737-O0053	kar	lkar	H4	3	f104r	f104r.6	S	B	MIDDLE	0	R	5	cheeo	1	1	1	0	1	1	0	0	G733-C02026	vollständig getrocknet	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	0	NONE	DRY	DRY	0	0	0
G738-HS00088	H	G737-O0056	kain	lkain	H4	2	f104r	f104r.13	S	B	MIDDLE	0	L	4	okcho	1	1	1	0	1	1	0	0	G733-C01658	heiß-trockene Zubereitung	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	0	NONE	HEAT|DRY|PREPARATION	HEAT|DRY|PREPARATION	0	0	0
G738-HS00089	H	G737-O0056	kain	lkain	H4	2	f104r	f104r.13	S	B	MIDDLE	0	R	6	okar	1	1	1	0	1	1	0	0	G733-C01660	heiße Drogenfraktion I im Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|PART|MATERIAL|PREPARATION	HEAT|PART|MATERIAL|PREPARATION	0	0	0
G738-HS00091	H	G737-O0057	l	rl	H3	2	f104r	f104r.22	S	B	MIDDLE	0	R	4	shed	1	1	1	0	1	1	1	1	G733-C01755	Einweichen bis zur mittleren Stufe abschließen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	MOIST|VALUE|PROCESS	MOIST|VALUE|PROCESS	0	0	0
G738-HS00092	H	G737-O0058	kain	lkain	H4	2	f104r	f104r.23	S	B	MIDDLE	0	L	5	okeedal	1	1	1	0	1	1	1	1	G733-C01768	Ansatz vollständig erhitzen und Rohdroge I abmessen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|MATERIAL|PREPARATION|PROCESS	HEAT|MATERIAL|PREPARATION|PROCESS	0	0	0
G738-HS00093	H	G737-O0058	kain	lkain	H4	2	f104r	f104r.23	S	B	MIDDLE	0	R	7	chol	1	1	1	0	1	1	0	0	G733-C01770	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00096	H	G737-O0060	chedar	pchedar	H1	3	f104r	f104r.27	S	B	FIRST	0	R	2	qokaiin	1	1	1	0	1	1	0	0	G733-C01803	heiß, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00100	H	G737-O0062	kaiin	lkaiin	H4	2	f104r	f104r.33	S	B	MIDDLE	0	R	9	chey	1	1	1	0	1	1	0	0	G733-C01889	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00102	H	G737-O0064	sheody	psheody	H1	2	f104r	f104r.36	S	B	FIRST	0	R	2	qotar	1	1	1	0	1	1	0	0	G733-C01911	kalte Drogenfraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|PART|MATERIAL	COLD|PART|MATERIAL	0	0	0
G738-HS00106	H	G737-O0066	kaiin	lkaiin	H4	2	f104r	f104r.41	S	B	MIDDLE	0	R	7	yteedy	1	1	1	0	1	1	0	0	G733-C01971	kühle hiervon vollständig ab und schließe	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	OTHER	OTHER	0	0	0
G738-HS00110	H	G737-O0069	kaiin	lkaiin	H4	2	f104v	f104v.13	S	B	MIDDLE	0	L	7	cheo	1	1	1	0	1	1	1	1	G733-C02113	trocken angesetzte Zubereitung	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00112	H	G737-O0070	kar	lkar	H4	3	f104v	f104v.18	S	B	MIDDLE	0	L	3	qokaiin	1	1	1	0	1	1	0	0	G733-C02162	heiß, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00113	H	G737-O0070	kar	lkar	H4	3	f104v	f104v.18	S	B	MIDDLE	0	R	5	ytaiin	1	1	1	0	1	1	1	1	G733-C02164	Eintrag: kalt, Stufe III	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE	COLD|VALUE	0	0	0
G738-HS00114	H	G737-O0071	cheor	pcheor	H1	2	f104v	f104v.19	S	B	FIRST	0	R	2	chol	1	1	1	0	1	1	0	0	G733-C02168	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00115	H	G737-O0072	cheedy	lcheedy	H4	2	f104v	f104v.20	S	B	MIDDLE	0	L	2	sheeo	1	1	1	0	1	1	1	1	G733-C02191	vollständig eingeweichter Ansatz	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	PREPARATION	PREPARATION	0	0	0
G738-HS00116	H	G737-O0072	cheedy	lcheedy	H4	2	f104v	f104v.20	S	B	MIDDLE	0	R	4	qokeey	1	1	1	0	1	1	1	1	G733-C02193	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00121	H	G737-O0075	sheodar	psheodar	H1	2	f104v	f104v.35	S	B	FIRST	0	R	2	sheedy	1	1	1	0	1	1	0	0	G733-C02366	feucht am Ende des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|CLOSE	MOIST|VALUE|CLOSE	0	0	0
G738-HS00122	H	G737-O0076	keey	lkeey	H4	2	f104v	f104v.39	S	B	MIDDLE	0	L	5	char	1	1	1	0	1	1	0	0	G733-C02411	Trockenfraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|PART	DRY|PART	0	0	0
G738-HS00125	H	G737-O0077	oiir	roiir	H3	2	f104v	f104v.39	S	B	MIDDLE	0	R	8	shey	1	1	1	0	1	1	0	0	G733-C02414	feucht in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00127	H	G737-O0078	chal	lchal	H4	2	f104v	f104v.42	S	B	MIDDLE	0	R	4	cheedy	1	1	1	0	1	1	1	1	G733-C02455	trocken am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00135	H	G737-O0083	kaiin	lkaiin	H4	2	f105r	f105r.15	S	B	MIDDLE	0	R	8	okeeol	1	1	1	0	1	1	1	1	G733-C02606	vollständig erhitzter Ansatzstoff	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|MATERIAL|PREPARATION	HEAT|MATERIAL|PREPARATION	0	0	0
G738-HS00136	H	G737-O0084	aiir	paiir	H1	3	f105r	f105r.20	S	B	MIDDLE	1	L	5	ykair	1	1	1	0	1	1	1	1	G733-C02670	nimm hiervon die zweite erhitzte Drogenfraktion	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|MATERIAL	HEAT|PART|MATERIAL	0	0	0
G738-HS00137	H	G737-O0084	aiir	paiir	H1	3	f105r	f105r.20	S	B	MIDDLE	1	R	7	olkaiin	1	1	1	0	1	1	0	0	G733-C02672	heiße Drogenbasis, Stufe III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|MATERIAL	HEAT|VALUE|MATERIAL	0	0	0
G738-HS00138	H	G737-O0085	cheor	pcheor	H1	2	f105r	f105r.24	S	B	FIRST	0	R	2	ain	1	1	1	0	1	1	0	0	G733-C02708	Menge-/Klassenwert II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00139	H	G737-O0086	dal	pdal	H1	2	f105r	f105r.26	S	B	FIRST	0	R	2	sheey	1	1	1	0	1	1	0	0	G733-C02727	feucht am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00142	H	G737-O0088	aiiin	laiiin	H4	3	f105r	f105r.28	S	B	MIDDLE	0	L	6	qokeedy	1	1	1	0	1	1	0	0	G733-C02750	heiß am Ende des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|CLOSE	HEAT|VALUE|CLOSE	0	0	0
G738-HS00145	H	G737-O0089	chl	lchl	H4	2	f105r	f105r.31	S	B	MIDDLE	0	R	3	shx	1	1	1	0	1	1	0	0	G733-C02792	eingeweicht	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	0	NONE	OTHER	OTHER	0	0	0
G738-HS00148	H	G737-O0091	keey	lkeey	H4	2	f105r	f105r.33	S	B	MIDDLE	0	L	2	oteey	1	1	1	0	1	1	1	1	G733-C02815	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00151	H	G737-O0093	kaiin	lkaiin	H4	2	f105v	f105v.7	S	B	MIDDLE	0	L	1	ycheeo	1	1	1	0	1	1	1	1	G733-C03285	Eintrag: zweiter Trockenansatz	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00152	H	G737-O0093	kaiin	lkaiin	H4	2	f105v	f105v.7	S	B	MIDDLE	0	R	3	otair	1	1	1	0	1	1	0	0	G733-C03287	zweite kalte Drogenfraktion im Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|PART|MATERIAL|PREPARATION	COLD|PART|MATERIAL|PREPARATION	0	0	0
G738-HS00154	H	G737-O0095	chor	pchor	H1	3	f105v	f105v.18	S	B	FIRST	0	R	2	chedaiin	1	1	1	0	1	1	0	0	G733-C03021	abgemessene Trockendroge, Dosis III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|MATERIAL	DRY|VALUE|MATERIAL	0	0	0
G738-HS00157	H	G737-O0098	kaiin	lkaiin	H4	2	f105v	f105v.37	S	B	MIDDLE	0	L	4	qoeeo	1	1	1	0	1	1	1	1	G733-C03241	zweite Feuchtzubereitung	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	0	NONE	MOIST|PREPARATION	MOIST|PREPARATION	0	0	0
G738-HS00158	H	G737-O0098	kaiin	lkaiin	H4	2	f105v	f105v.37	S	B	MIDDLE	0	R	6	chs	1	1	1	0	1	1	0	0	G733-C03243	Trockengut, Grundform	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY	DRY	0	0	0
G738-HS00159	H	G737-O0099	od	rod	H3	2	f106r	f106r.2	S	B	LAST	0	L	11	qotar	1	1	1	0	1	1	0	0	G733-C03432	kalte Drogenfraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|PART|MATERIAL	COLD|PART|MATERIAL	0	0	0
G738-HS00160	H	G737-O0100	cheedy	lcheedy	H4	2	f106r	f106r.12	S	B	MIDDLE	0	L	1	okeey	1	1	1	0	1	1	0	0	G733-C03349	heißer Ansatz am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00165	H	G737-O0103	ky	lky	H4	3	f106r	f106r.24	S	B	MIDDLE	0	L	5	cho	1	1	1	0	1	1	1	1	G733-C03474	Trockenansatz	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00166	H	G737-O0103	ky	lky	H4	3	f106r	f106r.24	S	B	MIDDLE	0	R	7	chedar	1	1	1	0	1	1	1	1	G733-C03476	abgemessene Trockenfraktion I, Mittelstufe	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|VALUE|PART	DRY|VALUE|PART	0	0	0
G738-HS00167	H	G737-O0104	o	lo	H4	3	f106r	f106r.25	S	B	MIDDLE	0	L	2	cheeo	1	1	1	0	1	1	0	0	G733-C03480	vollständig getrocknet	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	0	NONE	DRY	DRY	0	0	0
G738-HS00169	H	G737-O0105	keey	lkeey	H4	2	f106r	f106r.26	S	B	LAST	0	L	1	ycheeo	1	1	1	0	1	1	1	1	G733-C03490	Eintrag: zweiter Trockenansatz	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00170	H	G737-O0106	ky	lky	H4	3	f106r	f106r.27	S	B	MIDDLE	0	L	3	qokaiin	1	1	1	0	1	1	0	0	G733-C03494	heiß, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00172	H	G737-O0107	cho	lcho	H4	3	f106r	f106r.28	S	B	MIDDLE	0	L	2	ol	1	1	1	0	1	1	0	0	G733-C03503	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MATERIAL|PREPARATION	MATERIAL|PREPARATION	0	0	0
G738-HS00174	H	G737-O0108	kaiin	lkaiin	H4	2	f106r	f106r.30	S	B	MIDDLE	0	L	1	ycheeo	1	1	1	0	1	1	1	1	G733-C03531	Eintrag: zweiter Trockenansatz	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00175	H	G737-O0108	kaiin	lkaiin	H4	2	f106r	f106r.30	S	B	MIDDLE	0	R	3	cho	1	1	1	0	1	1	1	1	G733-C03533	Trockenansatz	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00180	H	G737-O0111	kar	lkar	H4	3	f106r	f106r.35	S	B	MIDDLE	0	L	2	choky	1	1	1	0	1	1	1	1	G733-C03579	heiß-trockene Zubereitung, Grundform	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|DRY|PREPARATION	HEAT|DRY|PREPARATION	0	0	0
G738-HS00181	H	G737-O0111	kar	lkar	H4	3	f106r	f106r.35	S	B	MIDDLE	0	R	4	chdy	1	1	1	0	1	1	0	0	G733-C03581	trocken am Anfang des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00182	H	G737-O0112	aiiin	laiiin	H4	3	f106r	f106r.39	S	B	MIDDLE	0	L	5	cheody	1	1	1	0	1	1	0	0	G733-C03611	getrockneter Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00184	H	G737-O0113	kaiin	lkaiin	H4	2	f106r	f106r.40	S	B	MIDDLE	0	L	4	sheey	1	1	1	0	1	1	0	0	G733-C03631	feucht am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00189	H	G737-O0115	sheo	lsheo	H4	2	f106v	f106v.4	S	B	MIDDLE	0	R	3	aiin	1	1	1	0	1	1	0	0	G733-C04057	Menge III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
