event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	reading_de	operation_roots	form_owner_boundary_status
E016	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC014	cthy	CTH+Y	BEREITEN · DIES	NONE	UNCHANGED
E017	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	NONE	UNCHANGED
E018	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC017	cthaiin	CTH+AIIN	BEREITEN · SOLLMASS	NONE	UNCHANGED
E019	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC018	qoctholy	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · DIES	NONE	UNCHANGED
E020	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC019	dy	Y	DIES	NONE	UNCHANGED
E021	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC019	chy	Y	DIES	NONE	UNCHANGED
E022	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC009	taiin	AIIN	SOLLMASS	NONE	UNCHANGED
E023	f10r	H2	H2-S001	abgebildete breit gezähnte radialblütige Pflanze	PROC019	shy	Y	DIES	NONE	UNCHANGED
E024	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC020	qotchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	CH	UNCHANGED
E025	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	NONE	UNCHANGED
E026	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC021	otol	OT+OL	DANACH · WEITER	NONE	UNCHANGED
E027	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	WEITER	NONE	UNCHANGED
E028	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC022	cholor	OL+OR	WEITER · ANSATZ	NONE	UNCHANGED
E029	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	WEITER	NONE	UNCHANGED
E030	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E031	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC003	dar	AR	QUELLE	NONE	UNCHANGED
E032	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC023	oykchor	O+Y+K+OR	ARBEITSGANG · DIES · ZUGEBEN · ANSATZ	K	UNCHANGED
E033	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC016	shor	OR	ANSATZ	NONE	UNCHANGED
E034	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	NONE	UNCHANGED
E035	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC019	chy	Y	DIES	NONE	UNCHANGED
E036	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC024	kaiiin	K+IIN	ZUGEBEN · ARBEITSSTUFE	K	UNCHANGED
E037	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC019	dy	Y	DIES	NONE	UNCHANGED
E038	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC025	chodaiin	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	CH	UNCHANGED
E039	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC026	tshol	T+SH+OL	ANWENDEN · HALTEN · WEITER	NONE	UNCHANGED
E040	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC027	schoal	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	NONE	UNCHANGED
E041	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC028	cfhy	CFH+Y	AUSWRINGEN · DIES	NONE	UNCHANGED
E042	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC029	shfydaiin	SH+Y+AIIN	HALTEN · DIES · SOLLMASS	NONE	UNCHANGED
E043	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC030	cphy	P+Y	EINFUELLEN · DIES	NONE	UNCHANGED
E044	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	NONE	UNCHANGED
E045	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC032	tchody	T+CH+O+DY	ANWENDEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	CH	UNCHANGED
E046	f11r	H3	H3-S002	abgebildete dicht blau blühende Kronenpflanze	PROC033	shoyty	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · DIES · ANWENDEN · DIES	NONE	UNCHANGED
E047	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC034	dchol	RESUME_CARD	WIEDERAUFNEHMEN	NONE	UNCHANGED
E048	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC019	chy	Y	DIES	NONE	UNCHANGED
E049	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC035	kchy	K+Y	ZUGEBEN · DIES	K	UNCHANGED
E050	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	DIES	NONE	UNCHANGED
E051	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E052	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC036	qotchy	OT+Y	DANACH · DIES	NONE	UNCHANGED
E053	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC037	okchol	OK+OL	ANSETZEN · WEITER	OK	UNCHANGED
E054	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC014	cthy	CTH+Y	BEREITEN · DIES	NONE	UNCHANGED
E055	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	DIES	NONE	UNCHANGED
E056	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	OK	UNCHANGED
E057	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC009	chaiin	AIIN	SOLLMASS	NONE	UNCHANGED
E058	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC039	ykain	Y+K+AIN	DIES · ZUGEBEN · PORTION	K	UNCHANGED
E059	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC040	ykan	Y+K+AN	DIES · ZUGEBEN · NACHGABE	K	UNCHANGED
E060	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC041	ody	O+DY	ARBEITSGANG · SCHLUSS	NONE	UNCHANGED
E061	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E062	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC042	chedy	CHD+Y	UMSETZEN · DIES	CHD	UNCHANGED
E063	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC043	talam	TALAM	VERWAHREN	NONE	UNCHANGED
E064	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC044	ykaiin	Y+K+AIIN	DIES · ZUGEBEN · SOLLMASS	K	UNCHANGED
E065	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC045	cheoar	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	CH	UNCHANGED
E066	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	NONE	UNCHANGED
E067	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC047	oldy	OL+DY	WEITER · SCHLUSS	NONE	UNCHANGED
E068	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC009	aiin	AIIN	SOLLMASS	NONE	UNCHANGED
E069	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC048	okal	OK+AL	ANSETZEN · ZIELSTELLE	OK	UNCHANGED
E070	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC049	oltchy	OL+T+Y	WEITER · ANWENDEN · DIES	NONE	UNCHANGED
E071	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC016	or	OR	ANSATZ	NONE	UNCHANGED
E072	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC019	y	Y	DIES	NONE	UNCHANGED
E073	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC050	orain	OR+AIN	ANSATZ · PORTION	NONE	UNCHANGED
E074	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC051	chochor	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	CH	UNCHANGED
E075	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	NONE	UNCHANGED
E076	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC053	chodaly	HO+AL+Y	ZUTAT · ZIELSTELLE · DIES	NONE	UNCHANGED
E077	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E078	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	NONE	UNCHANGED
E079	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC054	kchol	K+OL	ZUGEBEN · WEITER	K	UNCHANGED
E080	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC020	otchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	CH	UNCHANGED
E081	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · DIES	OK	UNCHANGED
E082	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC055	dal	AL	ZIELSTELLE	NONE	UNCHANGED
E083	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC034	schol	RESUME_CARD	WIEDERAUFNEHMEN	NONE	UNCHANGED
E084	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC056	choy	HO+Y	ZUTAT · DIES	NONE	UNCHANGED
E085	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · DIES	OK	UNCHANGED
E086	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC057	cheeckhody	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	CH	UNCHANGED
E087	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC058	sh	SH	HALTEN	NONE	UNCHANGED
E088	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	NONE	UNCHANGED
E089	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC059	kchey	K+E+Y	ZUGEBEN · KURZ · DIES	K	UNCHANGED
E090	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC060	qokokchy	OK+OK+Y	ANSETZEN · ANSETZEN · DIES	OK	UNCHANGED
E091	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC011	okchy	OK+Y	ANSETZEN · DIES	OK	UNCHANGED
E092	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC061	chokcheo	OK+CH+E+O	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	OK+CH	UNCHANGED
E093	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC062	kchal	K+AL	ZUGEBEN · ZIELSTELLE	K	UNCHANGED
E094	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	NONE	UNCHANGED
E095	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC011	chokchy	OK+Y	ANSETZEN · DIES	OK	UNCHANGED
E096	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC063	kchoar	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	K	UNCHANGED
E097	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC064	sotodan	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	NONE	UNCHANGED
E098	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC065	otchey	OT+Y	DANACH · DIES	NONE	UNCHANGED
E099	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC066	keol	K+E+OL	ZUGEBEN · KURZ · WEITER	K	UNCHANGED
E100	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E101	f81v	B1	B1-S001	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	OK	UNCHANGED
E102	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC038	okaiin	OK+AIIN	ANSETZEN · SOLLMASS	OK	UNCHANGED
E103	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC068	kair	K+AIR	ZUGEBEN · WASSER	K	UNCHANGED
E104	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	okal	OK+AL	ANSETZEN · ZIELSTELLE	OK	UNCHANGED
E105	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC003	sar	AR	QUELLE	NONE	UNCHANGED
E106	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E107	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC069	kain	K+AIN	ZUGEBEN · PORTION	K	UNCHANGED
E108	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC070	olkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	K	UNCHANGED
E109	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	al	AL	ZIELSTELLE	NONE	UNCHANGED
E110	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E111	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC071	rol	R+OL	KUEHLEN · WEITER	NONE	UNCHANGED
E112	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	WEITERLEITEN	NONE	UNCHANGED
E113	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC022	olor	OL+OR	WEITER · ANSATZ	NONE	UNCHANGED
E114	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E115	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC073	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	NONE	UNCHANGED
E116	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E117	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC074	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	OK	UNCHANGED
E118	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E119	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	NONE	UNCHANGED
E120	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	CHD	UNCHANGED
E121	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	NONE	UNCHANGED
E122	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC077	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	K+CHD	UNCHANGED
E123	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	CHD	UNCHANGED
E124	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	CHD	UNCHANGED
E127	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	OK	UNCHANGED
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	DURCHLASS · DIES	NONE	UNCHANGED
E129	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	WEITERLEITEN	NONE	UNCHANGED
E130	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC081	ral	R+AL	KUEHLEN · ZIELSTELLE	NONE	UNCHANGED
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	OK+CHD	UNCHANGED
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	DIES	NONE	UNCHANGED
E133	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	NONE	UNCHANGED
E135	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	OK	UNCHANGED
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	OK	UNCHANGED
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	NONE	UNCHANGED
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	ANSETZEN · DIES	OK	UNCHANGED
E141	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	lsho	LSH+O	WASCHEN · ARBEITSGANG	NONE	UNCHANGED
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	ANSETZEN · KURZ · DIES	OK	UNCHANGED
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	NONE	UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	NONE	UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	CHD	UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	AUFFANGEN · DIES	NONE	UNCHANGED
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIELSTELLE	CHD	UNCHANGED
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	NONE	UNCHANGED
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	NONE	UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	ANWENDEN · KURZ · DIES	NONE	UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	OK+CHD	UNCHANGED
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	OK	UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · DIES	OK	UNCHANGED
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	NONE	UNCHANGED
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIELSTELLE	NONE	UNCHANGED
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · WEITER	NONE	UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	CHD	UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	WEITERLEITEN · DIES	NONE	UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	NONE	UNCHANGED
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	NONE	UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	NONE	UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	NONE	UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	NONE	UNCHANGED
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIELSTELLE	NONE	UNCHANGED
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	CHD	UNCHANGED
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	CHD	UNCHANGED
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	OK	UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	DIES	NONE	UNCHANGED
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	OK	UNCHANGED
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	OK	UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	WEITERLEITEN · DURCHLASS · DIES	NONE	UNCHANGED
