row_type	model_id	score_channel	carrier	section	language	hand	targetfree_line_length_bin	events	positive_events	negative_events	comparable_pairs	concordance	pooled_pair_concordance_audit
STRATUM	M01_L_TO_L	NUISANCE	cth	P	A	1	3	4	2	2	4	1	NA
STRATUM	M01_L_TO_L	NUISANCE	k	H	A	1	2	13	5	8	40	0.825	NA
STRATUM	M01_L_TO_L	NUISANCE	k	H	A	1	3	8	3	5	15	0.666666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	k	S	B	3	3	5	4	1	4	1	NA
STRATUM	M01_L_TO_L	NUISANCE	kch	H	A	1	3	8	4	4	16	0.625	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	B	B	2	3	3	1	2	2	0	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	H	A	1	2	17	4	13	52	0.442307692308	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	H	A	1	3	8	2	6	12	0.666666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	H	B	2	2	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	P	A	1	2	12	6	6	36	0.777777777778	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	P	A	1	3	8	5	3	15	0.533333333333	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	S	B	3	2	3	1	2	2	0.5	NA
STRATUM	M01_L_TO_L	NUISANCE	ok	S	B	3	3	15	9	6	54	0.62962962963	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	B	B	2	2	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	B	B	2	3	4	1	3	3	1	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	H	A	1	2	19	4	15	60	0.6	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	H	A	1	3	10	1	9	9	0.666666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	P	A	1	2	4	3	1	3	0.333333333333	NA
STRATUM	M01_L_TO_L	NUISANCE	ot	S	B	3	3	16	6	10	60	0.483333333333	NA
STRATUM	M01_L_TO_L	NUISANCE	pch	P	A	1	3	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	NUISANCE	pch	S	B	3	3	4	3	1	3	0.666666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	B	B	2	3	7	1	6	6	0.333333333333	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	H	A	1	2	14	5	9	45	0.688888888889	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	H	A	1	3	11	1	10	10	0.4	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	P	A	1	2	11	6	5	30	0.3	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	P	A	1	3	9	6	3	18	0.333333333333	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	S	B	3	3	14	7	7	49	0.816326530612	NA
STRATUM	M01_L_TO_L	NUISANCE	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	NUISANCE	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M01_L_TO_L	NUISANCE	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	NUISANCE	qot	P	A	1	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	NUISANCE	qot	S	B	3	3	9	2	7	14	0.5	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	B	B	2	2	8	5	3	15	0.4	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	B	B	2	3	12	7	5	35	0.542857142857	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	H	A	1	1	7	1	6	6	1	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	H	A	1	2	44	4	40	160	0.6625	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	H	A	1	3	28	3	25	75	0.906666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	H	B	2	2	3	2	1	2	0	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	H	B	2	3	8	1	7	7	0	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	P	A	1	2	7	4	3	12	0.25	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	S	A	3	3	3	1	2	2	0	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	S	B	3	2	4	2	2	4	0.5	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	S	B	3	3	20	7	13	91	0.582417582418	NA
STRATUM	M01_L_TO_L	NUISANCE	sh	T	B	2	3	7	3	4	12	0	NA
STRATUM	M01_L_TO_L	NUISANCE	t	B	B	2	2	4	2	2	4	0.75	NA
STRATUM	M01_L_TO_L	NUISANCE	t	B	B	2	3	6	2	4	8	0.375	NA
STRATUM	M01_L_TO_L	NUISANCE	t	H	A	1	2	9	2	7	14	0.714285714286	NA
STRATUM	M01_L_TO_L	NUISANCE	t	H	A	1	3	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	NUISANCE	t	H	B	5	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	NUISANCE	t	P	A	1	2	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	NUISANCE	t	S	B	3	3	5	2	3	6	0.666666666667	NA
STRATUM	M01_L_TO_L	NUISANCE	tch	H	A	1	2	5	1	4	4	0.5	NA
STRATUM	M01_L_TO_L	NUISANCE	yt	H	A	1	2	8	2	6	12	0.833333333333	NA
SUMMARY	M01_L_TO_L	SLOT_HOLE	ALL	ALL	ALL	ALL	ALL	914	273	641	2607	0.527624445632	0.514192558496
CARRIER	M01_L_TO_L	SLOT_HOLE	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.473718791064	0.473718791064
CARRIER	M01_L_TO_L	SLOT_HOLE	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.524390243902	0.524390243902
CARRIER	M01_L_TO_L	SLOT_HOLE	k	ALL	ALL	ALL	ALL	34	15	19	59	0.618644067797	0.618644067797
CARRIER	M01_L_TO_L	SLOT_HOLE	kch	ALL	ALL	ALL	ALL	23	4	19	16	1	1
CARRIER	M01_L_TO_L	SLOT_HOLE	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.649425287356	0.649425287356
CARRIER	M01_L_TO_L	SLOT_HOLE	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.503623188406	0.503623188406
CARRIER	M01_L_TO_L	SLOT_HOLE	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.375	0.375
CARRIER	M01_L_TO_L	SLOT_HOLE	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.518867924528	0.518867924528
CARRIER	M01_L_TO_L	SLOT_HOLE	qot	ALL	ALL	ALL	ALL	40	8	32	21	0.380952380952	0.380952380952
CARRIER	M01_L_TO_L	SLOT_HOLE	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.5783847981	0.5783847981
CARRIER	M01_L_TO_L	SLOT_HOLE	t	ALL	ALL	ALL	ALL	37	11	26	36	0.527777777778	0.527777777778
CARRIER	M01_L_TO_L	SLOT_HOLE	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M01_L_TO_L	SLOT_HOLE	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.708333333333	0.708333333333
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	B	B	2	2	11	8	3	24	0.666666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	B	B	2	3	10	7	3	21	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	H	A	1	1	15	3	12	36	0.666666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	H	A	1	2	82	7	75	525	0.494285714286	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	H	A	1	3	39	3	36	108	0.375	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	H	B	2	3	8	3	5	15	0.6	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	P	A	1	2	13	5	8	40	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	P	A	1	3	9	4	5	20	0.225	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	S	A	3	3	5	3	2	6	0.166666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	S	B	3	2	12	6	6	36	0.416666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	S	B	3	3	52	25	27	675	0.456296296296	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	S	B	@	3	4	2	2	4	0.75	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ch	T	B	2	3	8	2	6	12	0.833333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	cth	H	A	1	1	11	1	10	10	0.45	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	cth	H	A	1	2	26	1	25	25	0.66	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	cth	P	A	1	2	3	2	1	2	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	cth	P	A	1	3	4	2	2	4	0.125	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	k	H	A	1	2	13	5	8	40	0.625	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	k	H	A	1	3	8	3	5	15	0.6	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	k	S	B	3	3	5	4	1	4	0.625	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	kch	H	A	1	3	8	4	4	16	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	B	B	2	3	3	1	2	2	0.25	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	H	A	1	2	17	4	13	52	0.903846153846	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	H	A	1	3	8	2	6	12	0.25	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	H	B	2	2	2	1	1	1	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	P	A	1	2	12	6	6	36	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	P	A	1	3	8	5	3	15	0.666666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	S	B	3	2	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ok	S	B	3	3	15	9	6	54	0.592592592593	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	B	B	2	2	3	1	2	2	0.75	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	B	B	2	3	4	1	3	3	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	H	A	1	2	19	4	15	60	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	H	A	1	3	10	1	9	9	0.111111111111	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	H	B	2	2	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	P	A	1	2	4	3	1	3	0.666666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	ot	S	B	3	3	16	6	10	60	0.566666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	pch	P	A	1	3	2	1	1	1	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	pch	S	B	3	3	4	3	1	3	0.333333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	B	B	2	3	7	1	6	6	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	H	A	1	2	14	5	9	45	0.644444444444	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	H	A	1	3	11	1	10	10	0.45	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	P	A	1	2	11	6	5	30	0.666666666667	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	P	A	1	3	9	6	3	18	0.333333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	S	B	3	3	14	7	7	49	0.448979591837	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qot	H	A	1	3	6	1	5	5	0.2	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qot	H	B	5	3	2	1	1	1	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qot	P	A	1	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	qot	S	B	3	3	9	2	7	14	0.392857142857	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	B	B	2	2	8	5	3	15	0.6	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	B	B	2	3	12	7	5	35	0.771428571429	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	H	A	1	1	7	1	6	6	0.583333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	H	A	1	2	44	4	40	160	0.625	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	H	A	1	3	28	3	25	75	0.493333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	H	B	2	2	3	2	1	2	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	H	B	2	3	8	1	7	7	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	P	A	1	2	7	4	3	12	0.25	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	S	A	3	3	3	1	2	2	0.25	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	S	B	3	2	4	2	2	4	0.875	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	S	B	3	3	20	7	13	91	0.527472527473	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	sh	T	B	2	3	7	3	4	12	0.708333333333	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	B	B	2	2	4	2	2	4	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	B	B	2	3	6	2	4	8	0.375	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	H	A	1	2	9	2	7	14	0.428571428571	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	H	A	1	3	3	1	2	2	0.75	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	H	B	5	3	2	1	1	1	0.5	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	P	A	1	2	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	t	S	B	3	3	5	2	3	6	1	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	tch	H	A	1	2	5	1	4	4	0	NA
STRATUM	M01_L_TO_L	SLOT_HOLE	yt	H	A	1	2	8	2	6	12	0.708333333333	NA
SUMMARY	M01_L_TO_L	AUGMENTED	ALL	ALL	ALL	ALL	ALL	914	273	641	2607	0.558196456251	0.559647103951
CARRIER	M01_L_TO_L	AUGMENTED	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.517739816032	0.517739816032
CARRIER	M01_L_TO_L	AUGMENTED	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.560975609756	0.560975609756
CARRIER	M01_L_TO_L	AUGMENTED	k	ALL	ALL	ALL	ALL	34	15	19	59	0.762711864407	0.762711864407
CARRIER	M01_L_TO_L	AUGMENTED	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.8125	0.8125
CARRIER	M01_L_TO_L	AUGMENTED	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.683908045977	0.683908045977
CARRIER	M01_L_TO_L	AUGMENTED	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.586956521739	0.586956521739
CARRIER	M01_L_TO_L	AUGMENTED	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.25	0.25
CARRIER	M01_L_TO_L	AUGMENTED	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.59748427673	0.59748427673
CARRIER	M01_L_TO_L	AUGMENTED	qot	ALL	ALL	ALL	ALL	40	8	32	21	0.380952380952	0.380952380952
CARRIER	M01_L_TO_L	AUGMENTED	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.603325415677	0.603325415677
CARRIER	M01_L_TO_L	AUGMENTED	t	ALL	ALL	ALL	ALL	37	11	26	36	0.583333333333	0.583333333333
CARRIER	M01_L_TO_L	AUGMENTED	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M01_L_TO_L	AUGMENTED	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.916666666667	0.916666666667
STRATUM	M01_L_TO_L	AUGMENTED	ch	B	B	2	2	11	8	3	24	0.666666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	B	B	2	3	10	7	3	21	0.380952380952	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	H	A	1	1	15	3	12	36	0.694444444444	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	H	A	1	2	82	7	75	525	0.55619047619	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	H	A	1	3	39	3	36	108	0.314814814815	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	H	B	2	3	8	3	5	15	0.666666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	P	A	1	2	13	5	8	40	0.525	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	P	A	1	3	9	4	5	20	0.75	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	S	A	3	3	5	3	2	6	0.166666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	S	B	3	2	12	6	6	36	0.611111111111	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	S	B	3	3	52	25	27	675	0.497777777778	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	S	B	@	3	4	2	2	4	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	ch	T	B	2	3	8	2	6	12	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	cth	H	A	1	1	11	1	10	10	0.8	NA
STRATUM	M01_L_TO_L	AUGMENTED	cth	H	A	1	2	26	1	25	25	0.52	NA
STRATUM	M01_L_TO_L	AUGMENTED	cth	P	A	1	2	3	2	1	2	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	cth	P	A	1	3	4	2	2	4	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	k	H	A	1	2	13	5	8	40	0.75	NA
STRATUM	M01_L_TO_L	AUGMENTED	k	H	A	1	3	8	3	5	15	0.733333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	k	S	B	3	3	5	4	1	4	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	kch	H	A	1	3	8	4	4	16	0.8125	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	B	B	2	3	3	1	2	2	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	H	A	1	2	17	4	13	52	0.75	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	H	A	1	3	8	2	6	12	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	H	B	2	2	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	P	A	1	2	12	6	6	36	0.75	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	P	A	1	3	8	5	3	15	0.6	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	S	B	3	2	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	ok	S	B	3	3	15	9	6	54	0.648148148148	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	B	B	2	2	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	B	B	2	3	4	1	3	3	0.666666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	H	A	1	2	19	4	15	60	0.65	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	H	A	1	3	10	1	9	9	0.555555555556	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	P	A	1	2	4	3	1	3	0.333333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	ot	S	B	3	3	16	6	10	60	0.533333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	pch	P	A	1	3	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	pch	S	B	3	3	4	3	1	3	0.333333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	B	B	2	3	7	1	6	6	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	H	A	1	2	14	5	9	45	0.755555555556	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	H	A	1	3	11	1	10	10	0.4	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	P	A	1	2	11	6	5	30	0.433333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	P	A	1	3	9	6	3	18	0.222222222222	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	S	B	3	3	14	7	7	49	0.795918367347	NA
STRATUM	M01_L_TO_L	AUGMENTED	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	qot	P	A	1	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	qot	S	B	3	3	9	2	7	14	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	B	B	2	2	8	5	3	15	0.4	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	B	B	2	3	12	7	5	35	0.571428571429	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	H	A	1	1	7	1	6	6	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	H	A	1	2	44	4	40	160	0.68125	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	H	A	1	3	28	3	25	75	0.733333333333	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	H	B	2	2	3	2	1	2	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	H	B	2	3	8	1	7	7	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	P	A	1	2	7	4	3	12	0.166666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	S	A	3	3	3	1	2	2	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	S	B	3	2	4	2	2	4	0.75	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	S	B	3	3	20	7	13	91	0.549450549451	NA
STRATUM	M01_L_TO_L	AUGMENTED	sh	T	B	2	3	7	3	4	12	0.25	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	B	B	2	2	4	2	2	4	0.5	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	B	B	2	3	6	2	4	8	0.25	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	H	A	1	2	9	2	7	14	0.642857142857	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	H	A	1	3	3	1	2	2	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	H	B	5	3	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	P	A	1	2	2	1	1	1	1	NA
STRATUM	M01_L_TO_L	AUGMENTED	t	S	B	3	3	5	2	3	6	0.666666666667	NA
STRATUM	M01_L_TO_L	AUGMENTED	tch	H	A	1	2	5	1	4	4	0	NA
STRATUM	M01_L_TO_L	AUGMENTED	yt	H	A	1	2	8	2	6	12	0.916666666667	NA
SUMMARY	M02_DY_TO_DY	NUISANCE	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.563759051257	0.70748636589
CARRIER	M02_DY_TO_DY	NUISANCE	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.696212121212	0.696212121212
CARRIER	M02_DY_TO_DY	NUISANCE	cth	ALL	ALL	ALL	ALL	12	4	8	1	1	1
CARRIER	M02_DY_TO_DY	NUISANCE	k	ALL	ALL	ALL	ALL	24	10	14	10	0.5	0.5
CARRIER	M02_DY_TO_DY	NUISANCE	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.5	0.5
CARRIER	M02_DY_TO_DY	NUISANCE	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.347826086957	0.347826086957
CARRIER	M02_DY_TO_DY	NUISANCE	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.847826086957	0.847826086957
