model_id	population	source_axis	target_axis	held_carrier	held_physical_folio	train_events	train_positive_events	train_negative_events	train_carriers	train_physical_folios	test_events	test_positive_events	test_negative_events	carrier_excluded	physical_folio_excluded	topic_vocabulary	template_vocabulary	form_vocabulary	slot_vocabulary	union_nuisance_vocabulary	union_augmented_vocabulary	fold_scoreable
M01_L_TO_L	CORE13	L	L	ch	f108v	635	190	445	12	153	8	7	1	1	1	1087	284	221	178	1592	1770	1
M01_L_TO_L	CORE13	L	L	ch	f10r	639	194	445	12	153	2	0	2	1	1	1101	288	221	178	1610	1788	1
M01_L_TO_L	CORE13	L	L	ch	f10v	637	194	443	12	153	2	0	2	1	1	1100	288	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f111r	640	194	446	12	154	3	1	2	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f111v	639	193	446	12	153	5	4	1	1	1	1086	288	221	177	1595	1772	1
M01_L_TO_L	CORE13	L	L	ch	f112r	640	194	446	12	154	3	1	2	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f112v	636	191	445	12	153	4	0	4	1	1	1099	288	221	174	1608	1782	1
M01_L_TO_L	CORE13	L	L	ch	f113r	630	190	440	12	153	5	2	3	1	1	1090	278	221	175	1589	1764	1
M01_L_TO_L	CORE13	L	L	ch	f113v	630	189	441	12	153	3	3	0	1	1	1095	274	220	175	1589	1764	1
M01_L_TO_L	CORE13	L	L	ch	f114r	636	194	442	12	153	2	1	1	1	1	1091	285	221	179	1597	1776	1
M01_L_TO_L	CORE13	L	L	ch	f114v	634	193	441	12	153	1	0	1	1	1	1091	281	221	177	1593	1770	1
M01_L_TO_L	CORE13	L	L	ch	f115r	636	191	445	12	153	4	2	2	1	1	1096	282	220	178	1598	1776	1
M01_L_TO_L	CORE13	L	L	ch	f115v	637	193	444	12	153	1	0	1	1	1	1098	287	221	179	1606	1785	1
M01_L_TO_L	CORE13	L	L	ch	f116r	640	194	446	12	154	1	0	1	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f11r	637	194	443	12	153	1	0	1	1	1	1100	288	220	178	1608	1786	1
M01_L_TO_L	CORE13	L	L	ch	f13r	639	194	445	12	153	2	0	2	1	1	1100	288	221	178	1609	1787	1
M01_L_TO_L	CORE13	L	L	ch	f14v	639	194	445	12	153	1	0	1	1	1	1098	288	221	179	1607	1786	1
M01_L_TO_L	CORE13	L	L	ch	f15r	639	194	445	12	153	2	0	2	1	1	1098	287	221	178	1606	1784	1
M01_L_TO_L	CORE13	L	L	ch	f15v	638	194	444	12	153	2	0	2	1	1	1100	288	221	178	1609	1787	1
M01_L_TO_L	CORE13	L	L	ch	f16v	640	194	446	12	154	4	0	4	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f17r	638	194	444	12	153	2	0	2	1	1	1102	288	221	178	1611	1789	1
M01_L_TO_L	CORE13	L	L	ch	f17v	628	189	439	12	153	5	0	5	1	1	1097	286	221	175	1604	1779	1
M01_L_TO_L	CORE13	L	L	ch	f18r	637	194	443	12	153	2	0	2	1	1	1099	287	221	177	1607	1784	1
M01_L_TO_L	CORE13	L	L	ch	f19r	640	194	446	12	154	3	0	3	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f19v	633	194	439	12	153	1	0	1	1	1	1100	287	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f20r	638	194	444	12	153	1	0	1	1	1	1101	287	221	178	1609	1787	1
M01_L_TO_L	CORE13	L	L	ch	f20v	637	194	443	12	153	2	0	2	1	1	1099	286	221	176	1606	1782	1
M01_L_TO_L	CORE13	L	L	ch	f21r	636	192	444	12	153	3	0	3	1	1	1097	285	221	178	1603	1781	1
M01_L_TO_L	CORE13	L	L	ch	f21v	639	194	445	12	153	2	0	2	1	1	1100	287	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f22v	638	194	444	12	153	1	0	1	1	1	1101	288	221	177	1610	1787	1
M01_L_TO_L	CORE13	L	L	ch	f23v	634	193	441	12	153	1	0	1	1	1	1100	284	220	177	1604	1781	1
M01_L_TO_L	CORE13	L	L	ch	f24r	636	193	443	12	153	2	1	1	1	1	1098	287	219	177	1604	1781	1
M01_L_TO_L	CORE13	L	L	ch	f24v	636	193	443	12	153	1	0	1	1	1	1096	288	221	179	1605	1784	1
M01_L_TO_L	CORE13	L	L	ch	f25v	639	194	445	12	153	1	0	1	1	1	1102	288	221	178	1611	1789	1
M01_L_TO_L	CORE13	L	L	ch	f27r	636	192	444	12	153	2	0	2	1	1	1100	288	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f28v	635	193	442	12	153	3	0	3	1	1	1101	283	220	178	1604	1782	1
M01_L_TO_L	CORE13	L	L	ch	f29r	639	193	446	12	153	1	0	1	1	1	1100	288	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f29v	639	194	445	12	153	1	0	1	1	1	1101	286	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f2r	635	193	442	12	153	2	0	2	1	1	1099	281	221	175	1601	1776	1
M01_L_TO_L	CORE13	L	L	ch	f2v	638	193	445	12	153	2	0	2	1	1	1100	286	221	178	1607	1785	1
M01_L_TO_L	CORE13	L	L	ch	f30r	640	194	446	12	154	1	0	1	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f32r	637	194	443	12	153	1	0	1	1	1	1100	288	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f32v	638	193	445	12	153	1	0	1	1	1	1101	287	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f33v	639	194	445	12	153	1	1	0	1	1	1101	288	221	178	1610	1788	1
M01_L_TO_L	CORE13	L	L	ch	f35r	638	194	444	12	153	2	0	2	1	1	1099	287	221	177	1607	1784	1
M01_L_TO_L	CORE13	L	L	ch	f35v	637	194	443	12	153	2	1	1	1	1	1097	287	221	178	1605	1783	1
M01_L_TO_L	CORE13	L	L	ch	f36r	636	194	442	12	153	2	0	2	1	1	1101	287	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f36v	637	193	444	12	153	1	0	1	1	1	1100	288	221	178	1609	1787	1
M01_L_TO_L	CORE13	L	L	ch	f37r	638	194	444	12	153	1	0	1	1	1	1101	287	221	177	1609	1786	1
M01_L_TO_L	CORE13	L	L	ch	f37v	637	194	443	12	153	2	0	2	1	1	1099	288	221	178	1608	1786	1
M01_L_TO_L	CORE13	L	L	ch	f38v	639	193	446	12	153	2	0	2	1	1	1097	288	220	178	1605	1783	1
M01_L_TO_L	CORE13	L	L	ch	f39r	638	193	445	12	153	1	1	0	1	1	1097	288	221	179	1606	1785	1
M01_L_TO_L	CORE13	L	L	ch	f39v	640	194	446	12	154	1	0	1	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f3r	634	191	443	12	153	3	0	3	1	1	1099	288	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f3v	637	192	445	12	153	2	0	2	1	1	1099	287	221	177	1607	1784	1
M01_L_TO_L	CORE13	L	L	ch	f42r	632	194	438	12	153	2	0	2	1	1	1096	285	221	178	1602	1780	1
M01_L_TO_L	CORE13	L	L	ch	f42v	636	194	442	12	153	3	0	3	1	1	1092	284	221	175	1597	1772	1
M01_L_TO_L	CORE13	L	L	ch	f44v	627	193	434	12	153	2	2	0	1	1	1096	285	221	173	1602	1775	1
M01_L_TO_L	CORE13	L	L	ch	f45r	636	194	442	12	153	1	1	0	1	1	1099	284	221	178	1604	1782	1
M01_L_TO_L	CORE13	L	L	ch	f45v	638	194	444	12	153	1	0	1	1	1	1096	287	221	178	1604	1782	1
M01_L_TO_L	CORE13	L	L	ch	f46r	635	193	442	12	153	3	1	2	1	1	1098	283	220	178	1601	1779	1
M01_L_TO_L	CORE13	L	L	ch	f47r	638	194	444	12	153	4	0	4	1	1	1097	286	221	178	1604	1782	1
M01_L_TO_L	CORE13	L	L	ch	f47v	636	193	443	12	153	3	0	3	1	1	1100	287	221	176	1608	1784	1
M01_L_TO_L	CORE13	L	L	ch	f49r	636	193	443	12	153	2	1	1	1	1	1096	286	221	178	1603	1781	1
M01_L_TO_L	CORE13	L	L	ch	f49v	631	192	439	12	153	4	0	4	1	1	1093	287	221	179	1601	1780	1
M01_L_TO_L	CORE13	L	L	ch	f4r	638	194	444	12	153	1	0	1	1	1	1101	287	221	177	1609	1786	1
M01_L_TO_L	CORE13	L	L	ch	f4v	638	193	445	12	153	1	0	1	1	1	1098	287	220	179	1605	1784	1
M01_L_TO_L	CORE13	L	L	ch	f51v	637	194	443	12	153	1	1	0	1	1	1098	286	221	179	1605	1784	1
M01_L_TO_L	CORE13	L	L	ch	f52v	636	191	445	12	153	4	1	3	1	1	1099	288	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f53r	638	194	444	12	153	1	0	1	1	1	1100	286	221	179	1607	1786	1
M01_L_TO_L	CORE13	L	L	ch	f53v	637	194	443	12	153	2	0	2	1	1	1095	287	221	179	1603	1782	1
M01_L_TO_L	CORE13	L	L	ch	f54v	636	194	442	12	153	3	1	2	1	1	1099	288	221	178	1608	1786	1
M01_L_TO_L	CORE13	L	L	ch	f55r	638	194	444	12	153	2	0	2	1	1	1102	286	221	178	1609	1787	1
M01_L_TO_L	CORE13	L	L	ch	f56r	635	193	442	12	153	1	0	1	1	1	1096	288	221	179	1605	1784	1
M01_L_TO_L	CORE13	L	L	ch	f58r	638	193	445	12	153	2	1	1	1	1	1085	288	220	178	1593	1771	1
M01_L_TO_L	CORE13	L	L	ch	f58v	634	192	442	12	153	3	2	1	1	1	1074	283	220	177	1577	1754	1
M01_L_TO_L	CORE13	L	L	ch	f5v	638	194	444	12	153	3	0	3	1	1	1101	287	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f66r	634	191	443	12	153	1	1	0	1	1	1094	282	221	177	1597	1774	1
M01_L_TO_L	CORE13	L	L	ch	f6r	638	194	444	12	153	1	0	1	1	1	1096	287	220	179	1603	1782	1
M01_L_TO_L	CORE13	L	L	ch	f6v	636	194	442	12	153	2	0	2	1	1	1096	288	221	178	1605	1783	1
M01_L_TO_L	CORE13	L	L	ch	f76r	638	194	444	12	153	1	0	1	1	1	1098	285	221	178	1604	1782	1
M01_L_TO_L	CORE13	L	L	ch	f76v	636	193	443	12	153	2	1	1	1	1	1094	284	221	178	1599	1777	1
M01_L_TO_L	CORE13	L	L	ch	f77r	635	194	441	12	153	3	2	1	1	1	1086	287	221	178	1594	1772	1
M01_L_TO_L	CORE13	L	L	ch	f79r	630	190	440	12	153	2	1	1	1	1	1092	282	221	176	1595	1771	1
M01_L_TO_L	CORE13	L	L	ch	f79v	638	194	444	12	153	1	0	1	1	1	1098	286	221	176	1605	1781	1
M01_L_TO_L	CORE13	L	L	ch	f7r	637	194	443	12	153	2	0	2	1	1	1100	287	221	178	1608	1786	1
M01_L_TO_L	CORE13	L	L	ch	f80r	635	191	444	12	153	1	1	0	1	1	1095	286	221	176	1602	1778	1
M01_L_TO_L	CORE13	L	L	ch	f80v	629	192	437	12	153	1	1	0	1	1	1088	280	221	173	1589	1762	1
M01_L_TO_L	CORE13	L	L	ch	f81r	638	193	445	12	153	3	2	1	1	1	1101	287	221	179	1609	1788	1
M01_L_TO_L	CORE13	L	L	ch	f82r	637	192	445	12	153	3	3	0	1	1	1095	287	221	177	1603	1780	1
M01_L_TO_L	CORE13	L	L	ch	f82v	631	190	441	12	153	1	0	1	1	1	1093	286	221	176	1600	1776	1
M01_L_TO_L	CORE13	L	L	ch	f83r	636	193	443	12	153	1	1	0	1	1	1100	285	221	178	1606	1784	1
M01_L_TO_L	CORE13	L	L	ch	f83v	635	191	444	12	153	3	3	0	1	1	1095	285	221	174	1601	1775	1
M01_L_TO_L	CORE13	L	L	ch	f85r	637	193	444	12	153	5	1	4	1	1	1101	286	221	176	1608	1784	1
M01_L_TO_L	CORE13	L	L	ch	f86v	622	191	431	12	153	4	1	3	1	1	1066	273	221	167	1560	1727	1
M01_L_TO_L	CORE13	L	L	ch	f87r	637	193	444	12	153	2	2	0	1	1	1100	287	221	179	1608	1787	1
M01_L_TO_L	CORE13	L	L	ch	f88r	634	190	444	12	153	4	2	2	1	1	1098	287	221	178	1606	1784	1
M01_L_TO_L	CORE13	L	L	ch	f89r	636	191	445	12	153	1	0	1	1	1	1097	286	221	176	1604	1780	1
M01_L_TO_L	CORE13	L	L	ch	f89v	632	193	439	12	153	2	1	1	1	1	1095	282	220	178	1597	1775	1
M01_L_TO_L	CORE13	L	L	ch	f8r	638	194	444	12	153	2	0	2	1	1	1097	288	221	179	1606	1785	1
M01_L_TO_L	CORE13	L	L	ch	f8v	630	194	436	12	153	3	0	3	1	1	1096	285	221	176	1602	1778	1
M01_L_TO_L	CORE13	L	L	ch	f90r	636	192	444	12	153	1	0	1	1	1	1097	288	221	179	1606	1785	1
M01_L_TO_L	CORE13	L	L	ch	f93r	628	191	437	12	153	4	1	3	1	1	1088	285	221	176	1594	1770	1
M01_L_TO_L	CORE13	L	L	ch	f94r	640	194	446	12	154	1	0	1	1	1	1102	288	221	179	1611	1790	1
M01_L_TO_L	CORE13	L	L	ch	f95r	636	194	442	12	153	2	0	2	1	1	1093	282	221	174	1596	1770	1
M01_L_TO_L	CORE13	L	L	ch	f96r	633	190	443	12	153	2	1	1	1	1	1093	285	221	179	1599	1778	1
M01_L_TO_L	CORE13	L	L	ch	f99r	629	186	443	12	153	2	0	2	1	1	1099	283	221	176	1603	1779	1
M01_L_TO_L	CORE13	L	L	ch	f99v	624	187	437	12	153	2	1	1	1	1	1096	285	221	176	1602	1778	1
M01_L_TO_L	CORE13	L	L	ch	f9r	636	194	442	12	153	2	0	2	1	1	1094	286	221	179	1601	1780	1
M01_L_TO_L	CORE13	L	L	ch	f9v	637	194	443	12	153	2	0	2	1	1	1094	287	221	178	1602	1780	1
M01_L_TO_L	CORE13	L	L	cth	f100r	855	264	591	12	160	1	1	0	1	1	1229	393	230	260	1852	2112	1
M01_L_TO_L	CORE13	L	L	cth	f113v	850	259	591	12	160	2	0	2	1	1	1219	384	230	260	1833	2093	1
M01_L_TO_L	CORE13	L	L	cth	f17v	847	263	584	12	160	3	1	2	1	1	1225	393	230	257	1848	2105	1
M01_L_TO_L	CORE13	L	L	cth	f18r	858	267	591	12	160	2	0	2	1	1	1230	395	230	262	1855	2117	1
M01_L_TO_L	CORE13	L	L	cth	f19v	855	267	588	12	160	2	0	2	1	1	1229	396	230	262	1855	2117	1
M01_L_TO_L	CORE13	L	L	cth	f22r	854	267	587	12	160	1	0	1	1	1	1227	391	230	259	1848	2107	1
M01_L_TO_L	CORE13	L	L	cth	f24r	856	265	591	12	160	1	0	1	1	1	1228	396	229	261	1853	2114	1
M01_L_TO_L	CORE13	L	L	cth	f28r	857	266	591	12	160	1	0	1	1	1	1226	395	230	262	1851	2113	1
M01_L_TO_L	CORE13	L	L	cth	f28v	854	266	588	12	160	1	0	1	1	1	1230	393	230	260	1853	2113	1
M01_L_TO_L	CORE13	L	L	cth	f30v	861	267	594	12	161	1	0	1	1	1	1232	397	230	262	1859	2121	1
M01_L_TO_L	CORE13	L	L	cth	f32r	858	267	591	12	160	1	0	1	1	1	1230	397	230	262	1857	2119	1
M01_L_TO_L	CORE13	L	L	cth	f32v	859	266	593	12	160	1	0	1	1	1	1231	397	230	262	1858	2120	1
M01_L_TO_L	CORE13	L	L	cth	f35r	858	267	591	12	160	1	0	1	1	1	1231	396	230	260	1857	2117	1
M01_L_TO_L	CORE13	L	L	cth	f36r	857	267	590	12	160	2	0	2	1	1	1231	392	230	261	1853	2114	1
M01_L_TO_L	CORE13	L	L	cth	f36v	858	266	592	12	160	1	0	1	1	1	1226	396	230	262	1852	2114	1
M01_L_TO_L	CORE13	L	L	cth	f37v	857	267	590	12	160	1	0	1	1	1	1229	397	230	261	1856	2117	1
M01_L_TO_L	CORE13	L	L	cth	f3r	854	264	590	12	160	2	0	2	1	1	1229	396	230	262	1855	2117	1
M01_L_TO_L	CORE13	L	L	cth	f42r	853	267	586	12	160	2	0	2	1	1	1226	394	230	261	1850	2111	1
M01_L_TO_L	CORE13	L	L	cth	f44v	849	264	585	12	160	3	0	3	1	1	1227	394	230	255	1851	2106	1
M01_L_TO_L	CORE13	L	L	cth	f49v	849	265	584	12	160	1	0	1	1	1	1223	395	230	258	1848	2106	1
M01_L_TO_L	CORE13	L	L	cth	f4r	860	267	593	12	160	2	0	2	1	1	1231	396	230	262	1857	2119	1
M01_L_TO_L	CORE13	L	L	cth	f4v	859	266	593	12	160	1	0	1	1	1	1228	396	230	262	1854	2116	1
M01_L_TO_L	CORE13	L	L	cth	f52v	854	264	590	12	160	1	1	0	1	1	1230	397	230	261	1857	2118	1
M01_L_TO_L	CORE13	L	L	cth	f53v	857	267	590	12	160	1	0	1	1	1	1226	396	230	262	1852	2114	1
M01_L_TO_L	CORE13	L	L	cth	f54v	855	266	589	12	160	1	0	1	1	1	1229	396	230	261	1855	2116	1
M01_L_TO_L	CORE13	L	L	cth	f56r	856	266	590	12	160	1	0	1	1	1	1228	397	230	261	1855	2116	1
M01_L_TO_L	CORE13	L	L	cth	f6v	857	267	590	12	160	2	0	2	1	1	1226	397	230	261	1853	2114	1
M01_L_TO_L	CORE13	L	L	cth	f7r	857	267	590	12	160	1	0	1	1	1	1231	396	230	261	1857	2118	1
M01_L_TO_L	CORE13	L	L	cth	f7v	860	267	593	12	160	1	0	1	1	1	1230	397	230	262	1857	2119	1
M01_L_TO_L	CORE13	L	L	cth	f82r	856	262	594	12	160	1	0	1	1	1	1225	395	230	261	1850	2111	1
M01_L_TO_L	CORE13	L	L	cth	f88r	853	262	591	12	160	2	1	1	1	1	1230	396	230	260	1856	2116	1
M01_L_TO_L	CORE13	L	L	cth	f89v	853	265	588	12	160	2	0	2	1	1	1224	393	230	260	1847	2107	1
M01_L_TO_L	CORE13	L	L	cth	f8v	849	267	582	12	160	1	0	1	1	1	1225	394	230	255	1849	2104	1
M01_L_TO_L	CORE13	L	L	cth	f93r	848	263	585	12	160	3	0	3	1	1	1220	393	230	259	1843	2102	1
M01_L_TO_L	CORE13	L	L	cth	f93v	857	265	592	12	160	1	0	1	1	1	1222	394	229	261	1845	2106	1
M01_L_TO_L	CORE13	L	L	cth	f99r	849	260	589	12	160	1	1	0	1	1	1228	391	230	258	1849	2107	1
M01_L_TO_L	CORE13	L	L	cth	f99v	844	260	584	12	160	1	1	0	1	1	1226	392	230	258	1848	2106	1
M01_L_TO_L	CORE13	L	L	k	f105r	875	256	619	12	161	1	0	1	1	1	1223	394	231	266	1848	2114	1
M01_L_TO_L	CORE13	L	L	k	f108r	873	255	618	12	161	2	2	0	1	1	1218	396	232	267	1846	2113	1
M01_L_TO_L	CORE13	L	L	k	f108v	869	249	620	12	161	2	2	0	1	1	1212	391	232	259	1835	2094	1
M01_L_TO_L	CORE13	L	L	k	f114v	874	258	616	12	161	1	1	0	1	1	1217	389	232	265	1838	2103	1
M01_L_TO_L	CORE13	L	L	k	f14r	879	258	621	12	161	1	0	1	1	1	1224	397	232	268	1853	2121	1
M01_L_TO_L	CORE13	L	L	k	f14v	879	258	621	12	161	1	0	1	1	1	1221	398	232	266	1851	2117	1
M01_L_TO_L	CORE13	L	L	k	f16r	878	258	620	12	161	1	0	1	1	1	1222	397	232	267	1851	2118	1
M01_L_TO_L	CORE13	L	L	k	f24v	876	258	618	12	161	1	1	0	1	1	1219	397	232	267	1848	2115	1
M01_L_TO_L	CORE13	L	L	k	f27r	875	257	618	12	161	1	1	0	1	1	1226	396	232	267	1854	2121	1
M01_L_TO_L	CORE13	L	L	k	f28r	876	257	619	12	161	1	0	1	1	1	1221	394	232	268	1847	2115	1
M01_L_TO_L	CORE13	L	L	k	f2r	875	258	617	12	161	2	1	1	1	1	1223	391	232	265	1846	2111	1
M01_L_TO_L	CORE13	L	L	k	f2v	877	258	619	12	161	1	1	0	1	1	1225	397	231	267	1853	2120	1
M01_L_TO_L	CORE13	L	L	k	f32v	878	258	620	12	161	1	1	0	1	1	1226	398	232	268	1856	2124	1
M01_L_TO_L	CORE13	L	L	k	f35v	876	257	619	12	161	1	0	1	1	1	1221	398	232	268	1851	2119	1
M01_L_TO_L	CORE13	L	L	k	f36v	877	258	619	12	161	1	1	0	1	1	1222	397	232	267	1851	2118	1
M01_L_TO_L	CORE13	L	L	k	f37r	878	258	620	12	161	1	0	1	1	1	1226	398	232	266	1856	2122	1
M01_L_TO_L	CORE13	L	L	k	f43v	879	257	622	12	161	1	0	1	1	1	1224	398	232	268	1854	2122	1
M01_L_TO_L	CORE13	L	L	k	f45r	876	257	619	12	161	1	0	1	1	1	1225	397	232	268	1854	2122	1
M01_L_TO_L	CORE13	L	L	k	f47v	874	257	617	12	161	1	0	1	1	1	1223	395	231	267	1849	2116	1
M01_L_TO_L	CORE13	L	L	k	f51r	874	257	617	12	161	1	0	1	1	1	1219	397	232	268	1848	2116	1
M01_L_TO_L	CORE13	L	L	k	f54v	874	257	617	12	161	1	0	1	1	1	1224	397	232	266	1853	2119	1
M01_L_TO_L	CORE13	L	L	k	f56r	875	258	617	12	161	1	1	0	1	1	1222	397	232	268	1851	2119	1
M01_L_TO_L	CORE13	L	L	k	f56v	874	258	616	12	161	1	0	1	1	1	1221	397	232	267	1850	2117	1
M01_L_TO_L	CORE13	L	L	k	f58v	872	254	618	12	161	1	0	1	1	1	1203	393	231	263	1827	2090	1
M01_L_TO_L	CORE13	L	L	k	f66r	874	254	620	12	161	1	0	1	1	1	1222	392	232	267	1846	2113	1
M01_L_TO_L	CORE13	L	L	k	f75r	879	257	622	12	161	1	0	1	1	1	1222	398	232	267	1852	2119	1
M01_L_TO_L	CORE13	L	L	k	f78r	876	258	618	12	161	1	1	0	1	1	1218	397	232	268	1847	2115	1
M01_L_TO_L	CORE13	L	L	k	f87v	878	257	621	12	161	1	1	0	1	1	1224	396	232	268	1852	2120	1
M01_L_TO_L	CORE13	L	L	k	f8v	868	258	610	12	161	1	0	1	1	1	1219	395	232	262	1846	2108	1
M01_L_TO_L	CORE13	L	L	k	f93r	865	255	610	12	161	1	1	0	1	1	1216	393	232	264	1841	2105	1
M01_L_TO_L	CORE13	L	L	k	f95r	875	258	617	12	161	1	0	1	1	1	1218	394	231	261	1843	2104	1
M01_L_TO_L	CORE13	L	L	kch	f10v	887	269	618	12	161	1	0	1	1	1	1232	405	232	273	1869	2142	1
M01_L_TO_L	CORE13	L	L	kch	f113r	877	263	614	12	161	1	0	1	1	1	1221	392	232	271	1845	2116	1
M01_L_TO_L	CORE13	L	L	kch	f11r	888	269	619	12	161	1	0	1	1	1	1233	405	232	273	1870	2143	1
M01_L_TO_L	CORE13	L	L	kch	f13r	889	269	620	12	161	1	0	1	1	1	1230	404	232	274	1866	2140	1
M01_L_TO_L	CORE13	L	L	kch	f17v	875	264	611	12	161	1	0	1	1	1	1227	402	232	269	1861	2130	1
M01_L_TO_L	CORE13	L	L	kch	f19v	884	269	615	12	161	1	0	1	1	1	1231	405	232	272	1868	2140	1
M01_L_TO_L	CORE13	L	L	kch	f22r	885	269	616	12	161	2	0	2	1	1	1229	401	232	273	1862	2135	1
M01_L_TO_L	CORE13	L	L	kch	f27r	886	268	618	12	161	1	1	0	1	1	1232	405	232	273	1869	2142	1
M01_L_TO_L	CORE13	L	L	kch	f29r	890	269	621	12	161	1	1	0	1	1	1233	406	232	274	1871	2145	1
M01_L_TO_L	CORE13	L	L	kch	f3v	887	268	619	12	161	1	1	0	1	1	1230	405	229	273	1864	2137	1
M01_L_TO_L	CORE13	L	L	kch	f42v	885	269	616	12	161	1	0	1	1	1	1225	403	232	271	1860	2131	1
M01_L_TO_L	CORE13	L	L	kch	f45r	887	268	619	12	161	1	0	1	1	1	1232	404	232	273	1868	2141	1
M01_L_TO_L	CORE13	L	L	kch	f49v	879	268	611	12	161	1	1	0	1	1	1225	404	232	270	1861	2131	1
M01_L_TO_L	CORE13	L	L	kch	f56r	887	268	619	12	161	2	0	2	1	1	1232	406	232	273	1870	2143	1
M01_L_TO_L	CORE13	L	L	kch	f56v	886	269	617	12	161	2	0	2	1	1	1228	406	232	271	1866	2137	1
M01_L_TO_L	CORE13	L	L	kch	f78r	887	268	619	12	161	1	0	1	1	1	1227	405	232	274	1864	2138	1
M01_L_TO_L	CORE13	L	L	kch	f86v	870	265	605	12	161	1	0	1	1	1	1192	391	230	266	1813	2079	1
M01_L_TO_L	CORE13	L	L	kch	f8v	879	269	610	12	161	1	0	1	1	1	1227	403	232	268	1862	2130	1
M01_L_TO_L	CORE13	L	L	kch	f93r	876	265	611	12	161	1	0	1	1	1	1222	401	232	270	1855	2125	1
M01_L_TO_L	CORE13	L	L	kch	f9v	887	269	618	12	161	1	0	1	1	1	1227	405	232	274	1864	2138	1
M01_L_TO_L	CORE13	L	L	ok	f100r	833	240	593	12	159	1	1	0	1	1	1203	366	231	250	1800	2050	1
M01_L_TO_L	CORE13	L	L	ok	f100v	834	240	594	12	159	1	0	1	1	1	1201	366	232	250	1799	2049	1
M01_L_TO_L	CORE13	L	L	ok	f102r	829	237	592	12	159	2	1	1	1	1	1194	367	232	250	1793	2043	1
M01_L_TO_L	CORE13	L	L	ok	f102v	828	233	595	12	159	1	1	0	1	1	1191	362	231	245	1784	2029	1
M01_L_TO_L	CORE13	L	L	ok	f103r	832	238	594	12	159	1	1	0	1	1	1203	367	232	249	1802	2051	1
