model_id	population	source_axis	target_axis	score_channel	events	positive_events	negative_events	micro_auc	carrier_macro_auc	balanced_accuracy	balanced_log_loss	carriers_scored	carriers_auc_above_half	carriers_auc_below_half	post_score_sign_flip	semantic_credit	component_export_credit
M02_DY_TO_DY	CORE13	DY	DY	AUGMENTED	863	148	715	0.795038745039	0.769902552661	0.703482328482	0.624413087578	13	12	1	0	0	0
M02_DY_TO_DY	CORE13	DY	DY	UNION_NUISANCE	863	148	715	0.842562842563	0.775800193972	0.719774144774	0.671209121164	13	12	1	0	0	0
M02_DY_TO_DY	CORE13	DY	DY	UNION_AUGMENTED	863	148	715	0.844282744283	0.779697646222	0.719892269892	0.67118536904	13	12	1	0	0	0
M03_L_TO_DY	CORE13	L	DY	TOPIC	863	148	715	0.307054432054	0.306625190169	0.377648365148	0.705914477785	13	1	12	0	0	0
M03_L_TO_DY	CORE13	L	DY	TEMPLATE	863	148	715	0.457134757135	0.440108202998	0.482999432999	0.701268671847	13	4	9	0	0	0
M03_L_TO_DY	CORE13	L	DY	FORM_REGIME	863	148	715	0.495813645814	0.497938349812	0.490384615385	0.693388623719	13	7	5	0	0	0
M03_L_TO_DY	CORE13	L	DY	SLOT_HOLE	863	148	715	0.549839349839	0.540196758643	0.530237667738	0.690793149786	13	7	6	0	0	0
M03_L_TO_DY	CORE13	L	DY	NUISANCE	863	148	715	0.360508410508	0.362763314258	0.38204025704	0.714870715885	13	2	11	0	0	0
M03_L_TO_DY	CORE13	L	DY	AUGMENTED	863	148	715	0.399546399546	0.398734211588	0.404417879418	0.7121393244	13	1	12	0	0	0
M03_L_TO_DY	CORE13	L	DY	UNION_NUISANCE	863	148	715	0.302277452277	0.345382803068	0.425004725005	0.697201914733	13	1	12	0	0	0
M03_L_TO_DY	CORE13	L	DY	UNION_AUGMENTED	863	148	715	0.304328104328	0.34401660564	0.428964278964	0.697156569302	13	1	11	0	0	0
M04_DY_TO_L	CORE13	DY	L	TOPIC	914	273	641	0.392829998914	0.416600287385	0.42416553805	0.709666650822	13	2	11	0	0	0
M04_DY_TO_L	CORE13	DY	L	TEMPLATE	914	273	641	0.502140085603	0.481630852729	0.50335584852	0.697164615084	13	5	8	0	0	0
M04_DY_TO_L	CORE13	DY	L	FORM_REGIME	914	273	641	0.418473881812	0.479575814633	0.443214871452	0.695798811049	13	5	8	0	0	0
M04_DY_TO_L	CORE13	DY	L	SLOT_HOLE	914	273	641	0.51941220506	0.51515030939	0.506223106067	0.691096313389	13	8	5	0	0	0
M04_DY_TO_L	CORE13	DY	L	NUISANCE	914	273	641	0.416108072894	0.428457786808	0.404004731618	0.719186034339	13	3	10	0	0	0
M04_DY_TO_L	CORE13	DY	L	AUGMENTED	914	273	641	0.436154589041	0.450338625053	0.426897075883	0.717384264408	13	5	8	0	0	0
M04_DY_TO_L	CORE13	DY	L	UNION_NUISANCE	914	273	641	0.406644837222	0.448501407657	0.438671832588	0.698885695132	13	4	8	0	0	0
M04_DY_TO_L	CORE13	DY	L	UNION_AUGMENTED	914	273	641	0.407513443395	0.445661788697	0.44023189499	0.698755861008	13	4	8	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	TOPIC	1091	332	759	0.727810451291	0.717085854993	0.661971006556	0.662076041344	28	23	4	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	TEMPLATE	1091	332	759	0.525310729082	0.515784750943	0.51284287347	0.697951370796	28	14	12	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	FORM_REGIME	1091	332	759	0.666178548185	0.653483728571	0.636421178786	0.689306764553	28	22	6	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	SLOT_HOLE	1091	332	759	0.569912059304	0.569074855537	0.539055431211	0.681993319474	28	18	8	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	NUISANCE	1091	332	759	0.67253996222	0.669889442913	0.633030144293	0.666699912133	28	23	5	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	AUGMENTED	1091	332	759	0.673107449561	0.667347946513	0.623993999714	0.657875792605	28	22	5	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	UNION_NUISANCE	1091	332	759	0.711065606299	0.698334414211	0.647993158404	0.682889260502	28	24	4	0	0	0
M05_L_TO_L_ALL28	ALL28	L	L	UNION_AUGMENTED	1091	332	759	0.712895058495	0.699907801874	0.644229090274	0.682694065762	28	24	4	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	TOPIC	1117	178	939	0.824080721781	0.822436232077	0.70921880796	0.631321717211	28	25	3	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	TEMPLATE	1117	178	939	0.526259109021	0.501104587075	0.513961182707	0.694517776828	28	15	12	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	FORM_REGIME	1117	178	939	0.793630565627	0.796718940595	0.693649711024	0.671849579132	28	27	1	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	SLOT_HOLE	1117	178	939	0.581083749147	0.60798000642	0.553294504074	0.681164472093	28	19	7	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	NUISANCE	1117	178	939	0.779642459705	0.791831910468	0.679751349152	0.618550919176	28	25	3	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	AUGMENTED	1117	178	939	0.772103959507	0.80302565244	0.684890691747	0.607255866628	28	26	2	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	UNION_NUISANCE	1117	178	939	0.844467578466	0.850656787596	0.730328104247	0.658635161336	28	26	2	0	0	0
M06_DY_TO_DY_ALL28	ALL28	DY	DY	UNION_AUGMENTED	1117	178	939	0.845221428486	0.84833146297	0.725096026133	0.658637544561	28	26	2	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	TOPIC	1117	178	939	0.26442186883	0.262174178332	0.3411156382	0.731859835614	28	3	25	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	TEMPLATE	1117	178	939	0.44961170741	0.466072715647	0.461619461296	0.704818787504	28	15	13	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	FORM_REGIME	1117	178	939	0.407336276938	0.362066623044	0.376575008077	0.698519004539	28	8	20	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	SLOT_HOLE	1117	178	939	0.478036639504	0.424933618124	0.487779851862	0.703904229212	28	8	15	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	NUISANCE	1117	178	939	0.320278565531	0.297974889694	0.353794976726	0.75122364745	28	4	24	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	AUGMENTED	1117	178	939	0.338634215218	0.314344641835	0.364830503404	0.762513053414	28	4	24	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	UNION_NUISANCE	1117	178	939	0.233747352551	0.233886322374	0.315602900528	0.706649598683	28	4	24	0	0	0
M07_L_TO_DY_ALL28	ALL28	L	DY	UNION_AUGMENTED	1117	178	939	0.23394478946	0.234728442234	0.315749482476	0.706677975933	28	4	24	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	TOPIC	1091	332	759	0.350534549264	0.379522886214	0.367393486991	0.73789475991	28	8	20	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	TEMPLATE	1091	332	759	0.485046906996	0.494458681932	0.490578916456	0.702604819624	28	12	15	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	FORM_REGIME	1091	332	759	0.364203850977	0.39513016114	0.394080273664	0.70518906474	28	8	18	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	SLOT_HOLE	1091	332	759	0.50588123244	0.488870169426	0.497687389876	0.694587242972	28	16	11	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	NUISANCE	1091	332	759	0.351715161039	0.384299934582	0.372335190565	0.764936164123	28	5	21	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	AUGMENTED	1091	332	759	0.368692159944	0.378747470149	0.38183961141	0.765197802552	28	8	20	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	UNION_NUISANCE	1091	332	759	0.349286473959	0.394992654553	0.404437909742	0.712864902439	28	7	19	0	0	0
M08_DY_TO_L_ALL28	ALL28	DY	L	UNION_AUGMENTED	1091	332	759	0.349965077702	0.395594947813	0.403590647174	0.712634224762	28	7	20	0	0	0
