page	locus	record	event_index	surface	joint_tuple_id	page_host	stem_class	stable_minimal_stem_value_German	formal_additions	dy_closure	b3	local_medical_expansion_German	meaning_status
f10r	f10r.6	2	4	cthaiin	f3c23f42baf625639e1e	cth	WHOLE_CARD_CTH	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern cth + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	0	0	gib den ausgepressten Saft hinzu	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.6	2	5	qoctholy	af816c04e65874a0f2fa	octholy	WHOLE_CARD_OCTHOLY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern octholy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	koche es sanft	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.6	2	6	dy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.6	2	7	chy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.6	2	8	taiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.6	2	9	shy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	1	qotchor	10488b911aae52b3b334	chor	BESCHAFFUNGSZEIT	Beschaffung des Bildbesitzers in einem angegebenen Zeitfenster	BESCHAFFUNGSZEIT(chor) + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	0	0	beschaffe den Bildbesitzer vor der Blüte	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	2	chor	7a4bb8136330ee4e6e56	or	BEREITETES_ERGEBNIS	aus dem aktiven Ansatz hervorgegangenes verwendbares Produkt	BEREITETES_ERGEBNIS(or) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	das bereitete verwendbare Ergebnis des aktiven Ansatzes	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	3	otol	497cbd9c7401810ff56b	ol	WHOLE_CARD_OL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ol + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	0	0	eine Handvoll	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	4	chol	dcda95c81a5460feb191	l	ANSCHLUSS	einen kontextuell verbundenen Vorgänger, Nachfolger oder Empfänger wählen	ANSCHLUSS(l) + exakte Koordinate c199e523e70f794422c4 + lizenzierte Eintrittsform	0	0	knüpfe an den bereits eingeführten Ansatz an	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	5	cholor	dec401773c1f0347793d	olor	VORQUELLENPRODUKT	das bereitete Produkt des wiederaufgenommenen Voransatzes	VORQUELLENPRODUKT(olor) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	entnimm das bereitete Produkt des Voransatzes	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	6	chol	dcda95c81a5460feb191	l	ANSCHLUSS	einen kontextuell verbundenen Vorgänger, Nachfolger oder Empfänger wählen	ANSCHLUSS(l) + exakte Koordinate c199e523e70f794422c4 + lizenzierte Eintrittsform	0	0	knüpfe an den bereits eingeführten Ansatz an	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	7	daiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.8	2	8	dar	4d4559019a961b834aa1	ar	WHOLE_CARD_AR	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ar + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	nimm daraus, aus demselben bereits eingeführten Ansatz	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	1	oykchor	27d97af8c96eb056c2e6	oykchor	WHOLE_CARD_OYKCHOR	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oykchor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	wenn sich die Blüte geöffnet hat	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	2	shor	7a4bb8136330ee4e6e56	or	BEREITETES_ERGEBNIS	aus dem aktiven Ansatz hervorgegangenes verwendbares Produkt	BEREITETES_ERGEBNIS(or) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	das bereitete verwendbare Ergebnis des aktiven Ansatzes	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	3	chor	7a4bb8136330ee4e6e56	or	BEREITETES_ERGEBNIS	aus dem aktiven Ansatz hervorgegangenes verwendbares Produkt	BEREITETES_ERGEBNIS(or) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	das bereitete verwendbare Ergebnis des aktiven Ansatzes	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	4	chy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	5	kaiiin	409de02322e7b2ca0c62	kaiiin	WHOLE_CARD_KAIIIN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kaiiin + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	bis ein bitterer Geschmack bleibt	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	6	dy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f10r	f10r.9	2	7	chodaiin	834825c61d048a6b5628	d	WHOLE_CARD_D	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern d + exakte Koordinate 4ad4f33a1ebbfa6077c6 + lizenzierte Eintrittsform	0	0	bewahre diesen Anteil unter Öl	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	1	tshol	953ad19b79517fc8a211	shol	WHOLE_CARD_SHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern shol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	sammle die Wurzel im Frühjahr	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	2	schoal	428a5e3662aa57b4b256	cho	WHOLE_CARD_CHO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern cho + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	0	0	vom schattigen Waldort	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	3	cfhy	bdad9f9ea8b80f141496	cfhy	WHOLE_CARD_CFHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern cfhy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	bevor sich die Blütenkrone öffnet	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	4	shfydaiin	a8af08e69edab8e54f15	fyd	WHOLE_CARD_FYD	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern fyd + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	0	0	presse die gequetschte Wurzel durch ein Tuch	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	5	cphy	deb377381ceaf55ea310	cphy	WHOLE_CARD_CPHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern cphy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	seihe die Flüssigkeit ein zweites Mal	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	6	shey	b5df9126607030b95175	ey	PRUEFZUSTAND	den verlangten beobachtbaren Endzustand erreichen	PRUEFZUSTAND(ey) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	führe den Vorgang bis zum verlangten sichtbaren Endzustand	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	7	tchody	2e2027b1951d79911e24	cho	WHOLE_CARD_CHO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern cho + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	1	0	lasse die geseihte Flüssigkeit offen abkühlen	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.1	1	8	shoyty	577c03a928d674d420d7	oyty	WHOLE_CARD_OYTY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oyty + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	behalte die Blütenkrone zurück	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.4	1	1	dchol	d665560c8ff80799a82c	chol	WHOLE_CARD_CHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern chol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	von diesem abgebildeten Simplex	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.4	1	2	chy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.4	1	3	kchy	b2812c8283c3a62438bd	kchy	WHOLE_CARD_KCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	binde es auf die geschwollene Stelle	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.4	1	4	dy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.4	1	5	daiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.7	1	1	qotchy	a48efd6c4491a046ba78	chy	WARME_UEBERFUEHRUNG	ein bereitetes warmes Medium in die Anwendung überführen	WARME_UEBERFUEHRUNG(chy) + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	0	0	überführe das warme Blattmedium als Auflage in die Anwendung	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.7	1	2	okchol	322281bd391aa621f568	okchol	WHOLE_CARD_OKCHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	lege ihn warm auf	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.7	1	3	cthy	e0b630cb1b5df5e7105b	cthy	BEREITSCHAFT	der aktive Ansatz hat den gebrauchsfertigen Zustand erreicht	BEREITSCHAFT(cthy) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	sobald der aktive Ansatz gebrauchsfertig ist	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f11r	f11r.7	1	4	dy	b921a237be883a820352	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	der gegenwärtig geführte Stoff oder Anteil	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	AKTIVIERUNG	einen durch die Kompletierung bestimmten Arbeitsposten in Kraft setzen	AKTIVIERUNG(ok) + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	0	0	aktiviere den nächsten quantifizierten Arbeitsposten	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	2	chaiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	3	ykain	403c1592f918c8f23b88	yk	WHOLE_CARD_YK	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern yk + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	0	0	koche das breite Blatt sanft	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	4	ykan	d929a14ec45749b2e805	ykan	WHOLE_CARD_YKAN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ykan + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	in Weißwein	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	5	ody	97cc9ac109148723c472	o	WHOLE_CARD_O	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern o + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	1	0	lasse es ziehen, bis die Flüssigkeit klar ist	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	6	daiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	7	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER_TRAEGER	den gegenwärtigen Bild-, Stoff- oder Arbeitsträger wiederaufnehmen	AKTUELLER_TRAEGER(y) + exakte Koordinate 3733a056ae04c4305665 + lizenzierte Eintrittsform	0	0	bearbeite den aktuellen Stoff gleichmäßig und schließe den Schritt	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.5	1	8	talam	e026af581c99322fbd46	ala	WHOLE_CARD_ALA	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ala + exakte Koordinate c63952e1036200b3720a + lizenzierte Eintrittsform	0	1	wasche die wunde Stelle einmal	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	1	ykaiin	f7dc90b2c31fd341f0a4	yk	WHOLE_CARD_YK	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern yk + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	0	0	für den zweiten Arzneigebrauch	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	2	cheoar	807591efc3d3f7ddbfab	o	WHOLE_CARD_O	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern o + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	0	0	gib Weißwein hinzu	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	3	cheeky	2c1a5fd92b9e3c762242	eky	WHOLE_CARD_EKY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	solange es noch warm ist	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	4	oldy	1b1ffdd869fb1429ad03	l	ANSCHLUSS	einen kontextuell verbundenen Vorgänger, Nachfolger oder Empfänger wählen	ANSCHLUSS(l) + exakte Koordinate fc65210860ff69184fdd + lizenzierte Eintrittsform	1	0	koche im nachgeordneten Arbeitsschritt sanft und schließe ihn	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	5	aiin	2f1c5e56e8f0ff459065	aiin	QUANTITAET	vorgeschriebener oder standardisierter Wert mit kontextueller Dimension	QUANTITAET(aiin) + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	0	0	Ein vorgeschriebenes Maß	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
f55v	f55v.11	1	6	okal	308e8ea2d5d190c498e8	ok	AKTIVIERUNG	einen durch die Kompletierung bestimmten Arbeitsposten in Kraft setzen	AKTIVIERUNG(ok) + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	0	0	aktiviere das Zusammenführen beider bezeichneten Anteile	CREATIVE_STEM_CONSTRAINED_EXPANSION_NOT_DECIPHERMENT
