joint_tuple_id	surface_examples	page_host	core_stem_axis	core_surface_basis	core_minimal_value_German	completion_coordinate	local_argument_German	composition_status	v43_reading_German	v45_r3_complete_reading_German	events	pages	interpretive_status
1b1ffdd869fb1429ad03	oldy	l	L	l	FORTSETZUNGS-, EMPFAENGER- ODER TRANSFERWEG	HOST_EXT=Ø; CELL=fc65210860ff69184fdd; CLOSE=DY/COMMIT	LOKALER ARBEITSSCHRITT + ZELLSCHLUSS	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	koche sanft und beende diesen Arbeitsschritt	Koche sanft und schließe die Arbeitszelle	2	f55v|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
1bfd786e6b8b63734a59	solkeey	olkeey	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=lkeey; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	setze die Person an das Becken	Setze die Person an das Becken	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
204b04837409088c48f9	oltchy	oltchy	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=ltchy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	RESTBESTAND + AUFBEWAHRUNGSWEISE	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	bewahre es in einem bedeckten Gefäß	Bewahre es in einem bedeckten Gefäß	1	f55v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
21ed2873b71e57269c08	chckhal	ckh	C	c	LOKALER KONSTRUKTIONSWERT	HOST_EXT=kh; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	ZIEL ODER ERREICHTER FOLGEZUSTAND	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	für die angegebene Dauer	Für die angegebene Dauer	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
22fb87a5a83e5c3fb510	kair	k	K	k	MATERIAL-, GEFAESS- ODER MITTELWERT	HOST_EXT=Ø; CELL=5db18e798bfd04493555; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	der zurücklaufende Strom	Der zurücklaufende Strom	1	f81v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
232195d6ff2f326322f7	qokol	okol	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=ol; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	lasse die Mischung einlaufen	Lasse die Mischung einlaufen	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	che	CH	ch	ARBEITSZUSTAND VERAENDERN ODER UMLEITEN	HOST_EXT=e; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	BENUTZTE APPARATUR + ZELLSCHLUSS	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Spüle das benutzte Gefäß oder den Lauf einmal aus und schließe die Arbeitszelle	4	f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
276a7c2d74d1143446f4	choky|oky|qoky	oky	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=y; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	MARKIERTE ANWENDUNGSSTELLE	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	Die aktive Portion verwenden	Die aktive Portion verwenden	10	f10r|f56r|f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
27d97af8c96eb056c2e6	oykchor	oykchor	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=ykchor; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEOBACHTBARER ARBEITSZUSTAND	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	wenn sich die Blüte geöffnet hat	Wenn sich die Blüte geöffnet hat	1	f10r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
28ffbc88b97772a75f1e	olchedy|qolchedy	olche	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=lche; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	GEMISCHTER BESTAND + EMPFANGSGEFAESS	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	Stelle die Mischung im bedeckten Auffanggefäß beiseite und schließe die Arbeitszelle	3	f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
29e0eb222ef2fb99523a	lar	l	L	l	FORTSETZUNGS-, EMPFAENGER- ODER TRANSFERWEG	HOST_EXT=Ø; CELL=dda0ce94b28cdae70cfa; CLOSE=DY/COMMIT	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	schließe den unteren Ablauf	Schließe den unteren Ablauf	1	f82r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2b7fa918d1b2f5c656e3	lo	lo	L	l	FORTSETZUNGS-, EMPFAENGER- ODER TRANSFERWEG	HOST_EXT=o; CELL=fb61c4e2699f5c505886; CLOSE=DY/COMMIT	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	schließe den unteren Ablauf	Schließe den unteren Ablauf	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2bc2ed2630dbdaaa6b59	dalchdy	alch	A	a	LOKALER ADRESS- ODER RELATIONSWERT	HOST_EXT=lch; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	LOKALER ARBEITSSCHRITT + ZELLSCHLUSS	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	behalte den Rückstand und beende den Schritt	Behalte den Rückstand und schließe die Arbeitszelle	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2c1a5fd92b9e3c762242	cheeky	eky	E	e	ZUSTAND, SCHWELLE ODER EINTRITT	HOST_EXT=ky; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORHERIGER ANSATZ / CURRENT RECORD	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	solange es noch warm ist	Solange es noch warm ist	2	f55v|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2c82523794dcb7d2b343	oiiin|soiiin	oiiin	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=iiin; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	bis es klar ist	Bis es klar ist	2	f81v|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2cc054357a929df85f64	cho|sho	o	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	nimm danach den folgenden Zusatz oder Pflanzenteil	Nimm danach den folgenden Zusatz oder Pflanzenteil	4	f56r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2cc8bb3c2af19607888f	chckhy|shckhy	ckhy	C	c	LOKALER KONSTRUKTIONSWERT	HOST_EXT=khy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VERBUNDENE LAEUFE	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	durch die verbundenen Läufe	Durch die verbundenen Läufe	4	f81v|f82r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2d2e37ccb2dacc53ee5a	solkaiin	olk	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=lk; CELL=62c544e4108c60c3227b; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	durch ein Tuch	Durch ein Tuch	1	f82r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2e2027b1951d79911e24	tchody	cho	CH	ch	ARBEITSZUSTAND VERAENDERN ODER UMLEITEN	HOST_EXT=o; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	VORHERIGER ARBEITSGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	lasse die geseihte Flüssigkeit offen abkühlen	Lasse die geseihte Flüssigkeit offen abkühlen	1	f11r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2e7e89e0bd12b999c280	lshedy	lshe	L	l	FORTSETZUNGS-, EMPFAENGER- ODER TRANSFERWEG	HOST_EXT=she; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	MARKIERTE STELLE + EIN DURCHGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	wasche einmal und beende diesen Durchgang	Wasche einmal und schließe die Arbeitszelle	2	f81v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	aiin	AIIN	aiin	BESTIMMTER PARAMETER / MASS- ODER ADRESSWERT	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORGESCHRIEBENER STANDARD	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	Ein vorgeschriebenes Maß	Arbeite nach dem vorgeschriebenen Maß	20	f10r|f11r|f55v|f56r|f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
308e8ea2d5d190c498e8	okal|qokal	ok	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=Ø; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	ZWEI ANTEILE	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	mische beide Anteile zusammen	Aktiviere den begrenzten Arbeitsposten: mische beide Anteile zusammen	6	f55v|f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
322281bd391aa621f568	okchol	okchol	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=chol; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BILDLOKALE ANWENDUNGSSTELLE	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	lege ihn warm auf	Lege ihn warm auf	1	f11r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
342c3f0777337648f4b3	cheedar	ed	E	e	ZUSTAND, SCHWELLE ODER EINTRITT	HOST_EXT=d; CELL=dda0ce94b28cdae70cfa; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	setze die Person an das Becken	Setze die Person an das Becken	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
348e81ba084c5acdb32b	shecthedchy	ecthedchy	E	e	ZUSTAND, SCHWELLE ODER EINTRITT	HOST_EXT=cthedchy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	wende es an der markierten Stelle an	Wende es an der markierten Stelle an	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
3ae9a121ba0045b913e8	qokar	ok	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=Ø; CELL=dda0ce94b28cdae70cfa; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	über der örtlich bezeichneten Stelle	Aktiviere den begrenzten Arbeitsposten an der bezeichneten Stelle	1	f82r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
3b70942557b3a40e8030	olkeedy|solkeedy	olkee	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=lkee; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	ARBEITSFLUESSIGKEIT + RUHEZUSTAND	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt	Lasse die Flüssigkeit sich setzen und schließe die Arbeitszelle	3	f81v|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
3e9c7f217843b588489d	raly	raly	R	r	FORTGANG ODER RESULTATBEZUG	HOST_EXT=aly; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	die erste Öffnung	Die erste Öffnung	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
403c1592f918c8f23b88	ykain	yk	Y	y	AKTUELLEN RECORDTRAEGER ODER ZUSTAND FUHREN	HOST_EXT=k; CELL=fa436db0093634469c20; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	koche das breite Blatt sanft	Koche das breite Blatt sanft	1	f55v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
409de02322e7b2ca0c62	kaiiin	kaiiin	K	k	MATERIAL-, GEFAESS- ODER MITTELWERT	HOST_EXT=aiiin; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEOBACHTBARER ARBEITSZUSTAND	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	bis ein bitterer Geschmack bleibt	Bis ein bitterer Geschmack bleibt	1	f10r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
428a5e3662aa57b4b256	schoal	cho	CH	ch	ARBEITSZUSTAND VERAENDERN ODER UMLEITEN	HOST_EXT=o; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	BILDLOKALER STANDORT	MEMORIZED_LEXICAL_EXCEPTION_WITH_SHARED_AXIS	vom schattigen Waldort	Vom schattigen Waldort	1	f11r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
42cdc187d5b9ffc60063	solkey	olkey	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=lkey; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	öffne danach den oberen Lauf	Öffne danach den oberen Lauf	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
433713294b25b0a12f66	lchedal	lched	L	l	FORTSETZUNGS-, EMPFAENGER- ODER TRANSFERWEG	HOST_EXT=ched; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	das untere Becken	Das untere Becken	1	f81v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
43eb9aa12959b4d5cdc9	qekey	ekey	E	e	ZUSTAND, SCHWELLE ODER EINTRITT	HOST_EXT=key; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	ohne Kochen	Ohne Kochen	1	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
497cbd9c7401810ff56b	otol	ol	O	o	FOLGEPOSTEN ODER ARBEITSBESTAND	HOST_EXT=l; CELL=f217eb91add9e43ad300; CLOSE=OPEN	MENGE / EINHEIT	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	eine Handvoll	Eine Handvoll	1	f10r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
4a7a6326ac95a8809302	qokaly	okaly	OK	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	HOST_EXT=aly; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	NEUER ANWENDUNGS- ODER TRANSFERGANG	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	fahre am zweiten Lauf fort	Fahre am zweiten Lauf fort	1	f82r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
4d4559019a961b834aa1	char|dar|sar	ar	A	a	LOKALER ADRESS- ODER RELATIONSWERT	HOST_EXT=r; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORHERIGER ANSATZ	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	Daraus, aus demselben Ansatz	Daraus, aus demselben Ansatz	5	f10r|f81v|f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
4da0f0f7b5fc7ac20067	ral	r	R	r	FORTGANG ODER RESULTATBEZUG	HOST_EXT=Ø; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	ZIEL ODER ERREICHTER FOLGEZUSTAND	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	und lasse es abkühlen	Und lasse es abkühlen	1	f81v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
4de12cf322dfb76ded1e	otchedy|qotchedy	che	CH	ch	ARBEITSZUSTAND VERAENDERN ODER UMLEITEN	HOST_EXT=e; CELL=b4cf3d4564167ed1daee; CLOSE=DY/COMMIT	LOKALER ARBEITSSCHRITT + ZELLSCHLUSS	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	mische zu gleichen Teilen und beende den Schritt	Mische zu gleichen Teilen und schließe die Arbeitszelle	2	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
4eab1841ed655c20a348	sheckhal	eckh	E	e	ZUSTAND, SCHWELLE ODER EINTRITT	HOST_EXT=ckh; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	eine mäßige Menge	Eine mäßige Menge	1	f81v	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
53cd0637c6820ba5e91f	dain	ain	AIIN	ain	BESTIMMTER PARAMETER / MASS- ODER ADRESSWERT	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	ORT / GEFAESS / OEFFNUNG / ZEITPARAMETER	SHARED_TEMPLATIC_AXIS_PLUS_LOCAL_CARD	durch ein Tuch	Durch ein Tuch	2	f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
54d0e228ca346110af05	otaiin|sotaiin	ot	OT	ot	MARKIERTEN BEZUG, PARAMETER ODER WEG WAEHLEN	HOST_EXT=Ø; CELL=62c544e4108c60c3227b; CLOSE=OPEN	VORHERIGES ZEITMASS	SHARED_PRODUCTIVE_AXIS_PLUS_COMPLETION	für dieselbe Dauer wie zuvor	Nutze den markierten Bezug: für dieselbe Dauer wie zuvor	3	f82r|f83r	CREATIVE_REGISTER_READING_NOT_DECIPHERMENT
