joint_tuple_id	surface_examples	page_host	STEM_CONTRIBUTION	FORMAL_AXIS	LOCAL_EXPANSION_GERMAN	previous_V43_default	stem_core_type	stem_confidence	frame	inner_d	right_family	dy	b3	wrapper_status	meaning_status
1322bc176443fc2a8a86	qokokchy	okokchy	GANZKARTENWERT: TROCKNE ES IM SCHATTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	trockne es im Schatten	trockne es im Schatten	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
1496a731803a9f48d2e1	rol	rol	GANZKARTENWERT: BEVOR ES ABKÜHLT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bevor es abkühlt	bevor es abkühlt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
1645e612504fcef59ced	okain|qokain	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	gib einen abgemessenen Anteil in das Gefäß	FORMAL_OPERATION_CORE	.72	NONE	0	ain	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
1779decef17481ec2853	qotedaiin	ed	ZUGEWIESENE STUFE ODER STATION	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + RIGHT=STANDARD-/EINTRAGSPLATZ	die zugewiesene Station, hier das breite Gefäß	das breite Gefäß	STATION_CORE	.32	OT	0	aiin	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
1b1ffdd869fb1429ad03	oldy	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	erhitze den fortlaufenden Ansatz sanft und schließe den Schritt	koche sanft und beende diesen Arbeitsschritt	CONTINUATION_CORE	.56	O	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
1bfd786e6b8b63734a59	solkeey	olkeey	GANZKARTENWERT: SETZE DIE PERSON AN DAS BECKEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	setze die Person an das Becken	setze die Person an das Becken	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
204b04837409088c48f9	oltchy	oltchy	GANZKARTENWERT: BEWAHRE ES IN EINEM BEDECKTEN GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bewahre es in einem bedeckten Gefäß	bewahre es in einem bedeckten Gefäß	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
21ed2873b71e57269c08	chckhal	ckh	GANZKARTENWERT: FÜR DIE ANGEGEBENE DAUER	RIGHT=ZIEL/PARALLELSTELLE	für die angegebene Dauer	für die angegebene Dauer	MEMORIZED_LOCAL_CORE	.18	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
22fb87a5a83e5c3fb510	kair	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=FLUSSWEG/LAUF	beobachte die zurücklaufende Arbeitseinheit im Strom	der zurücklaufende Strom	TRANSFER_CORE	.42	NONE	0	air	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
232195d6ff2f326322f7	qokol	okol	GANZKARTENWERT: LASSE DIE MISCHUNG EINLAUFEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	lasse die Mischung einlaufen	lasse die Mischung einlaufen	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	che	BEGRENZTE MANIPULATION	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Spülung des Gefäßes oder Laufs aus und schließe den Schritt	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	OPERATION_CORE	.53	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
276a7c2d74d1143446f4	choky|oky|qoky	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	Die aktive Portion verwenden	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
27d97af8c96eb056c2e6	oykchor	oykchor	GANZKARTENWERT: WENN SICH DIE BLÜTE GEÖFFNET HAT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	wenn sich die Blüte geöffnet hat	wenn sich die Blüte geöffnet hat	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
28ffbc88b97772a75f1e	olchedy|qolchedy	olche	GANZKARTENWERT: STELLE DIE MISCHUNG IM BEDECKTEN AUFFANGGEFÄSS BEISEITE UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
29e0eb222ef2fb99523a	lar	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	RIGHT=LOKALE BEZIEHUNG/QUELLE	schließe den fortlaufenden Weg am unteren Ablauf	schließe den unteren Ablauf	CONTINUATION_CORE	.56	NONE	0	ar	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2b7fa918d1b2f5c656e3	lo	lo	GANZKARTENWERT: SCHLIESSE DEN UNTEREN ABLAUF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	schließe den unteren Ablauf	schließe den unteren Ablauf	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2bc2ed2630dbdaaa6b59	dalchdy	alch	GANZKARTENWERT: BEHALTE DEN RÜCKSTAND UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	behalte den Rückstand und beende den Schritt	behalte den Rückstand und beende den Schritt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2c1a5fd92b9e3c762242	cheeky	eky	GANZKARTENWERT: SOLANGE ES NOCH WARM IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	solange es noch warm ist	solange es noch warm ist	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2c82523794dcb7d2b343	oiiin|soiiin	oiiin	GANZKARTENWERT: BIS ES KLAR IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis es klar ist	bis es klar ist	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2cc054357a929df85f64	cho|sho	o	NAECHSTER STOFF ODER NAECHSTER ARBEITSSCHRITT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	nimm den nächsten Stoff oder Pflanzenteil	nimm danach den folgenden Zusatz oder Pflanzenteil	SEQUENCE_CORE	.43	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2cc8bb3c2af19607888f	chckhy|shckhy	ckhy	GANZKARTENWERT: DURCH DIE VERBUNDENEN LÄUFE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch die verbundenen Läufe	durch die verbundenen Läufe	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2d2e37ccb2dacc53ee5a	solkaiin	olk	TRANSFERPFAD ODER AUFFANGEMPFaeNGER	RIGHT=STANDARD-/EINTRAGSPLATZ	führe es durch den Transferpfad, hier ein Tuch	durch ein Tuch	APPARATUS_CORE	.49	NONE	0	aiin	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2e2027b1951d79911e24	tchody	cho	OFFENE UMGEBUNGS- ODER LAGEBEDINGUNG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die geseihte Flüssigkeit unter offener Umgebungsbedingung abkühlen	lasse die geseihte Flüssigkeit offen abkühlen	CONDITION_CORE	.30	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2e7e89e0bd12b999c280	lshedy	lshe	GANZKARTENWERT: WASCHE EINMAL UND BEENDE DIESEN DURCHGANG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	wasche einmal und beende diesen Durchgang	wasche einmal und beende diesen Durchgang	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	Ein vorgeschriebenes Maß	CONTENT_CORE	.82	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
308e8ea2d5d190c498e8	okal|qokal	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	mische beide Anteile zusammen	FORMAL_OPERATION_CORE	.72	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
322281bd391aa621f568	okchol	okchol	GANZKARTENWERT: LEGE IHN WARM AUF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	lege ihn warm auf	lege ihn warm auf	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
342c3f0777337648f4b3	cheedar	ed	ZUGEWIESENE STUFE ODER STATION	RIGHT=LOKALE BEZIEHUNG/QUELLE	weise die Person der bezeichneten Station am Becken zu	setze die Person an das Becken	STATION_CORE	.32	NONE	0	ar	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
348e81ba084c5acdb32b	shecthedchy	ecthedchy	GANZKARTENWERT: WENDE ES AN DER MARKIERTEN STELLE AN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	wende es an der markierten Stelle an	wende es an der markierten Stelle an	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
3ae9a121ba0045b913e8	qokar	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=LOKALE BEZIEHUNG/QUELLE	aktiviere den Arbeitsposten an der örtlich bezeichneten Stelle	über der örtlich bezeichneten Stelle	FORMAL_OPERATION_CORE	.72	NONE	0	ar	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
3b70942557b3a40e8030	olkeedy|solkeedy	olkee	GANZKARTENWERT: LASSE DIE FLÜSSIGKEIT SICH SETZEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	lasse die Flüssigkeit sich setzen und beende den Schritt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
3e9c7f217843b588489d	raly	raly	GANZKARTENWERT: DIE ERSTE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die erste Öffnung	die erste Öffnung	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
403c1592f918c8f23b88	ykain	yk	WEITERER ARZNEILICHER GEBRAUCH	RIGHT=BEMESSENER ANTEIL/DURCHGANG	bereite den weiteren Arzneigebrauch durch sanftes Kochen des breiten Blatts vor	koche das breite Blatt sanft	USE_CORE	.39	NONE	0	ain	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
409de02322e7b2ca0c62	kaiiin	kaiiin	GANZKARTENWERT: BIS EIN BITTERER GESCHMACK BLEIBT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis ein bitterer Geschmack bleibt	bis ein bitterer Geschmack bleibt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
428a5e3662aa57b4b256	schoal	cho	OFFENE UMGEBUNGS- ODER LAGEBEDINGUNG	RIGHT=ZIEL/PARALLELSTELLE	vom Simplex unter schattiger Waldort-Bedingung	vom schattigen Waldort	CONDITION_CORE	.30	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
42cdc187d5b9ffc60063	solkey	olkey	GANZKARTENWERT: ÖFFNE DANACH DEN OBEREN LAUF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	öffne danach den oberen Lauf	öffne danach den oberen Lauf	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
433713294b25b0a12f66	lchedal	lched	NACHGEORDNETER EMPFAENGER ODER NAECHSTE STATION	RIGHT=ZIEL/PARALLELSTELLE	der nachgeordnete Empfänger, hier das untere Becken	das untere Becken	RECEIVER_CORE	.48	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
43eb9aa12959b4d5cdc9	qekey	ekey	GANZKARTENWERT: OHNE KOCHEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ohne Kochen	ohne Kochen	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
497cbd9c7401810ff56b	otol	ol	GANZKARTENWERT: EINE HANDVOLL	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	eine Handvoll	eine Handvoll	MEMORIZED_LOCAL_CORE	.18	OT	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
4a7a6326ac95a8809302	qokaly	okaly	GANZKARTENWERT: FAHRE AM ZWEITEN LAUF FORT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	fahre am zweiten Lauf fort	fahre am zweiten Lauf fort	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
4d4559019a961b834aa1	char|dar|sar	ar	QUELLE DARAUS ODER AUS DEMSELBEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	daraus, aus demselben Ansatz	Daraus, aus demselben Ansatz	RELATION_CORE	.73	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
4da0f0f7b5fc7ac20067	ral	r	GANZKARTENWERT: UND LASSE ES ABKÜHLEN	RIGHT=ZIEL/PARALLELSTELLE	und lasse es abkühlen	und lasse es abkühlen	MEMORIZED_LOCAL_CORE	.18	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
4de12cf322dfb76ded1e	otchedy|qotchedy	che	BEGRENZTE MANIPULATION	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Mischung gleicher Teile aus und schließe den Schritt	mische zu gleichen Teilen und beende den Schritt	OPERATION_CORE	.53	OT	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
4eab1841ed655c20a348	sheckhal	eckh	GANZKARTENWERT: EINE MÄSSIGE MENGE	RIGHT=ZIEL/PARALLELSTELLE	eine mäßige Menge	eine mäßige Menge	MEMORIZED_LOCAL_CORE	.18	NONE	0	al	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
53cd0637c6820ba5e91f	dain	ain	BEMESSENER DURCHGANG ODER ANTEIL	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch ein Tuch	durch ein Tuch	QUANTITY_CORE	.38	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
54d0e228ca346110af05	otaiin|sotaiin	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=STANDARD-/EINTRAGSPLATZ	wähle den entsprechenden Folgebezug: dieselbe Dauer wie zuvor	für dieselbe Dauer wie zuvor	RELATION_CORE	.58	NONE	0	aiin	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
54e32e9c1414b20640e9	sshkchdy	shkch	GANZKARTENWERT: HALTE ES WARM UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	halte es warm und beende den Schritt	halte es warm und beende den Schritt	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	1	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
577c03a928d674d420d7	shoyty	oyty	GANZKARTENWERT: BEHALTE DIE BLÜTENKRONE ZURÜCK	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	behalte die Blütenkrone zurück	behalte die Blütenkrone zurück	MEMORIZED_LOCAL_CORE	.18	NONE	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
5d5e0b288cf36864ed9d	oteey	eey	MARKIERTER ERSTER ODER BEREITETER POSTEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	der markierte bereitete Posten, hier Öl	das bereitete Öl	ORDER_STATE_CORE	.28	OT	0	NONE	0	0	RENDERER_ONLY_NO_MEANING	CREATIVE_STEM_CONSISTENT_WORKSHOP_EXPANSION_NOT_DECIPHERMENT
