joint_tuple_id	page_host	surface_examples	formal_formula	atomic_working_value_German	atomic_unit_type	atomic_status	complete_default_German	interpretation_basis	rule
2cc8bb3c2af19607888f	ckhy	chckhy|shckhy	UNKNOWN_HOST[CKHY]	VERBINDUNG	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	durch die verbundenen Läufe	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
2d2e37ccb2dacc53ee5a	olk	solkaiin	UNKNOWN_HOST[OLK] + <ARG_AIIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	durch ein Tuch	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
2e2027b1951d79911e24	cho	tchody	CLOSE(UNKNOWN_HOST[CHO])	UNBEKANNT	PAGE_HOST	WITHDRAWN	lasse die geseihte Flüssigkeit offen abkühlen	The fixed occurrences do not share a meaning; CHO is not PFLANZE.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
2e7e89e0bd12b999c280	lshe	lshedy	CLOSE(UNKNOWN_HOST[LSHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wasche einmal und beende diesen Durchgang	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
2f1c5e56e8f0ff459065	aiin	aiin|chaiin|daiin|saiin|taiin	UNKNOWN_HOST[AIIN]	MASS	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
308e8ea2d5d190c498e8	ok	okal|qokal	SET(<ARG_AL>)	SETZEN	PAGE_HOST	FORMAL_OPERATOR	mische beide Anteile zusammen	R1/R3/R4 converge on insertion/setting; R2 prefers an ITEM-like entry marker.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
322281bd391aa621f568	okchol	okchol	UNKNOWN_HOST[OKCHOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	lege ihn warm auf	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
342c3f0777337648f4b3	ed	cheedar	UNKNOWN_HOST[ED] + <ARG_AR>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	setze die Person an das Becken	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
348e81ba084c5acdb32b	ecthedchy	shecthedchy	UNKNOWN_HOST[ECTHEDCHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wende es an der markierten Stelle an	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
3ae9a121ba0045b913e8	ok	qokar	SET(<ARG_AR>)	SETZEN	PAGE_HOST	FORMAL_OPERATOR	über der örtlich bezeichneten Stelle	R1/R3/R4 converge on insertion/setting; R2 prefers an ITEM-like entry marker.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
3b70942557b3a40e8030	olkee	olkeedy|solkeedy	CLOSE(UNKNOWN_HOST[OLKEE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
3e9c7f217843b588489d	raly	raly	UNKNOWN_HOST[RALY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die erste Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
403c1592f918c8f23b88	yk	ykain	UNKNOWN_HOST[YK] + <ARG_AIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	koche das breite Blatt sanft	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
409de02322e7b2ca0c62	kaiiin	kaiiin	UNKNOWN_HOST[KAIIIN]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bis ein bitterer Geschmack bleibt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
428a5e3662aa57b4b256	cho	schoal	UNKNOWN_HOST[CHO] + <ARG_AL>	UNBEKANNT	PAGE_HOST	WITHDRAWN	vom schattigen Waldort	The fixed occurrences do not share a meaning; CHO is not PFLANZE.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
42cdc187d5b9ffc60063	olkey	solkey	UNKNOWN_HOST[OLKEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	öffne danach den oberen Lauf	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
433713294b25b0a12f66	lched	lchedal	UNKNOWN_HOST[LCHED] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das untere Becken	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
43eb9aa12959b4d5cdc9	ekey	qekey	UNKNOWN_HOST[EKEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ohne Kochen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
497cbd9c7401810ff56b	ol	otol	FRAME_OT(UNKNOWN_HOST[OL])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	eine Handvoll	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
4a7a6326ac95a8809302	okaly	qokaly	UNKNOWN_HOST[OKALY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	fahre am zweiten Lauf fort	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
4d4559019a961b834aa1	ar	char|dar|sar	UNKNOWN_HOST[AR]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	Daraus, aus demselben Ansatz	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
4da0f0f7b5fc7ac20067	r	ral	UNKNOWN_HOST[R] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	und lasse es abkühlen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
4de12cf322dfb76ded1e	che	otchedy|qotchedy	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	mische zu gleichen Teilen und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
4eab1841ed655c20a348	eckh	sheckhal	UNKNOWN_HOST[ECKH] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	eine mäßige Menge	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
53cd0637c6820ba5e91f	ain	dain	UNKNOWN_HOST[AIN]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	durch ein Tuch	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
54d0e228ca346110af05	ot	otaiin|sotaiin	MARK(<ARG_AIIN>)	MARKIEREN	PAGE_HOST	FORMAL_OPERATOR	für dieselbe Dauer wie zuvor	R3 formal MARK; R1/R4 agree only on an abstract marked reference.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
54e32e9c1414b20640e9	shkch	sshkchdy	CLOSE(UNKNOWN_HOST[SHKCH])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	halte es warm und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
577c03a928d674d420d7	oyty	shoyty	UNKNOWN_HOST[OYTY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	behalte die Blütenkrone zurück	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
5d5e0b288cf36864ed9d	eey	oteey	FRAME_OT(UNKNOWN_HOST[EEY])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das bereitete Öl	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
5e8441397e7c0faf042b	chy	chedchy	VARIANT_D(UNKNOWN_HOST[CHY])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
5eff216ba51fbfb21f22	ls	ls	UNKNOWN_HOST[LS]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die erste Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
5fca8fc3dee57e1d8c1f	lcheey	lcheey	UNKNOWN_HOST[LCHEEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	der eingetauchte Teil	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
601b77449028deed39de	ch	otchdy	CLOSE(FRAME_OT(UNKNOWN_HOST[CH]))	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ziehe es ab und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
61a075bc54793c1c781f	otodan	sotodan	UNKNOWN_HOST[OTODAN]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gebrauche es frisch vermischt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
62ff059766b21c7de083	otytchol	otytchol	UNKNOWN_HOST[OTYTCHOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	trinke es bei Magenschmerz	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
65df3cd9e59060042d47	pche	pchedy	CLOSE(UNKNOWN_HOST[PCHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ziehe es ab und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
65f320e75510b2f38182	chey	dchey	UNKNOWN_HOST[CHEY]	ANTEIL	PAGE_HOST	WEAK_CONTENT_LEAD	Nimm die faserige untere Wurzel	R1 AUSWAHL, R2 ANTEIL and R4 NEHMEN overlap only in a selected share.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
6afeb5c9ab9f6cbdea0d	or	orain	UNKNOWN_HOST[OR] + <ARG_AIN>	ANSATZ	PAGE_HOST	WEAK_CONTENT_LEAD	gebrauche die fertige Flüssigkeit frisch	R1 MEDIUM, R2 ANSATZ and R4 BEREIT overlap only on a prepared working item.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
