page	locus	record	event_index	surface	joint_tuple_id	page_host	atomic_literal_composition_German	separate_local_creative_expansion_German
f56r	f56r.5	1	1	chochor	b9d7b6d68209a9019e7a	chor	HOST-CHOR=SAMMELN + FRAME-O=FORTSETZUNG	sammle die Pflanze im Frühjahr
f56r	f56r.5	1	2	cho	2cc054357a929df85f64	o	HOST-O=UNBEKANNT	nimm danach den folgenden Zusatz oder Pflanzenteil
f56r	f56r.5	1	3	chodaly	0ec6a45e2950e8e7061d	odaly	HOST-ODALY=UNBEKANNT	die dünne untere Wurzel
f56r	f56r.5	1	4	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f56r	f56r.7	1	1	sho	2cc054357a929df85f64	o	HOST-O=UNBEKANNT	nimm danach den folgenden Zusatz oder Pflanzenteil
f56r	f56r.7	1	2	kchol	893c570f3fa3fce99711	kchol	HOST-KCHOL=UNBEKANNT	lasse es in Weißwein ziehen
f56r	f56r.7	1	3	otchor	10488b911aae52b3b334	chor	HOST-CHOR=SAMMELN + FRAME-OT=GEGENBEZUG	vor der Blüte gesammelt
f56r	f56r.7	1	4	choky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f56r	f56r.7	1	5	dal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f56r	f56r.8	1	1	schol	d665560c8ff80799a82c	chol	HOST-CHOL=UNBEKANNT	von diesem abgebildeten Simplex
f56r	f56r.8	1	2	choy	c10aec6d4dd877ec8bd8	y	HOST-Y=UNBEKANNT + FRAME-O=FORTSETZUNG	die auf feuchter schattiger Heide wächst
f56r	f56r.8	1	3	choky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f56r	f56r.8	1	4	cheeckhody	95987d6f198d6d247511	eckho	HOST-ECKHO=UNBEKANNT + DY=SCHLUSS	lasse das Pflaster unbedeckt trocknen
f56r	f56r.12	1	1	sh	ad3581d3144f69a5912d	h	HOST-H=UNBEKANNT	ihren kleinen Samen- oder Knospenkopf
f56r	f56r.12	1	2	cho	2cc054357a929df85f64	o	HOST-O=UNBEKANNT	nimm danach den folgenden Zusatz oder Pflanzenteil
f56r	f56r.12	1	3	kchey	b74e9e65637b7c8538dd	kchey	HOST-KCHEY=UNBEKANNT	das getrocknete schmale Blatt
f56r	f56r.12	1	4	qokokchy	1322bc176443fc2a8a86	okokchy	HOST-OKOKCHY=UNBEKANNT	trockne es im Schatten
f56r	f56r.13	1	1	okchy	9ad66e67803a12e745de	okchy	HOST-OKCHY=UNBEKANNT	gebrauche die frisch bereitete Arznei
f56r	f56r.13	1	2	chokcheo	087a47b5423438cd6b6a	okcheo	HOST-OKCHEO=UNBEKANNT	trinke es bei Magenschmerz
f56r	f56r.13	1	3	kchal	75a523fcf039b006f97b	kch	HOST-KCH=UNBEKANNT + RIGHT-AL=ZIEL	bewahre den Rest trocken im Schatten
f56r	f56r.18	1	1	sho	2cc054357a929df85f64	o	HOST-O=UNBEKANNT	nimm danach den folgenden Zusatz oder Pflanzenteil
f56r	f56r.18	1	2	chokchy	9ad66e67803a12e745de	okchy	HOST-OKCHY=UNBEKANNT	gebrauche die frisch bereitete Arznei
f56r	f56r.18	1	3	kchoar	c71c72da4e09e0833392	kcho	HOST-KCHO=UNBEKANNT + RIGHT-AR=QUELLE	mische es mit Honig
f56r	f56r.18	1	4	sotodan	61a075bc54793c1c781f	otodan	HOST-OTODAN=UNBEKANNT	gebrauche es frisch vermischt
f56r	f56r.19	1	1	otchey	faf321940aed922846a9	chey	HOST-CHEY=NEHMEN + FRAME-OT=GEGENBEZUG	Nimm den bezeichneten Anteil
f56r	f56r.19	1	2	keol	9bb7122b386ebbc6138f	keol	HOST-KEOL=UNBEKANNT	die helle geöffnete Blüte
f56r	f56r.19	1	3	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f81v	f81v.2	1	1	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f81v	f81v.2	1	2	okaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f81v	f81v.2	1	3	kair	22fb87a5a83e5c3fb510	k	HOST-K=UNBEKANNT + RIGHT-AIR=LAUF	der zurücklaufende Strom
f81v	f81v.2	1	4	okal	308e8ea2d5d190c498e8	ok	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen
f81v	f81v.2	1	5	sar	4d4559019a961b834aa1	ar	HOST-AR=UNBEKANNT	Daraus, aus demselben Ansatz
f81v	f81v.2	1	6	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.2	1	7	kain	9da1b6ac2c929daea697	k	HOST-K=UNBEKANNT + RIGHT-AIN=EINHEIT	ein abgemessener Anteil
f81v	f81v.2	1	8	olkain	94df4847b7b16c98394a	olk	HOST-OLK=UNBEKANNT + RIGHT-AIN=EINHEIT	das untere Becken
f81v	f81v.2	1	9	al	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f81v	f81v.2	1	10	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.2	1	11	rol	1496a731803a9f48d2e1	rol	HOST-ROL=UNBEKANNT	bevor es abkühlt
f81v	f81v.2	1	12	dl	0f18de177ed7c878bf95	l	HOST-L=ANSCHLUSS	das bereitete Öl
f81v	f81v.7	1	1	olor	dec401773c1f0347793d	olor	GANZKARTE-OLOR=VORANSATZ	Aus dem vorigen Ansatz entnehmen
f81v	f81v.7	1	2	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.7	1	3	sheckhal	4eab1841ed655c20a348	eckh	HOST-ECKH=UNBEKANNT + RIGHT-AL=ZIEL	eine mäßige Menge
f81v	f81v.7	1	4	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f81v	f81v.7	1	5	qokeedal	93f69c38fdedee1598e9	okeed	HOST-OKEED=UNBEKANNT + RIGHT-AL=ZIEL	der eingetauchte Teil
f81v	f81v.7	1	6	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f81v	f81v.7	1	7	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTE-CKHY=VERBUNDEN	durch die verbundenen Läufe
f81v	f81v.7	1	8	schedy	259b2b3b0bf859882e2c	che	HOST-CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f81v	f81v.7	1	9	qol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.17	1	1	sshkchdy	54e32e9c1414b20640e9	shkch	HOST-SHKCH=UNBEKANNT + DY=SCHLUSS	halte es warm und beende den Schritt
f81v	f81v.17	1	2	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f81v	f81v.17	1	3	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.17	1	4	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.17	1	5	qolchedy	28ffbc88b97772a75f1e	olche	HOST-OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt
f81v	f81v.17	1	6	qokain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f81v	f81v.17	1	7	shckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTE-CKHY=VERBUNDEN	durch die verbundenen Läufe
f81v	f81v.17	1	8	dl	0f18de177ed7c878bf95	l	HOST-L=ANSCHLUSS	das bereitete Öl
f81v	f81v.17	1	9	ral	4da0f0f7b5fc7ac20067	r	HOST-R=UNBEKANNT + RIGHT-AL=ZIEL	und lasse es abkühlen
f81v	f81v.18	1	1	qokchdy	87411f84689b4f93a303	okch	HOST-OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt
f81v	f81v.18	1	2	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f81v	f81v.18	1	3	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.18	1	4	cheky	d904bf7b044dd3922781	ky	HOST-KY=UNBEKANNT	bei sanfter Wärme
f81v	f81v.18	1	5	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.18	1	6	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.18	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f81v	f81v.18	1	8	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f81v	f81v.18	1	9	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTE-CKHY=VERBUNDEN	durch die verbundenen Läufe
f81v	f81v.18	1	10	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f81v	f81v.21	1	1	lsho	be0974b366c981dc1eef	lsho	HOST-LSHO=UNBEKANNT	beginne die Spülung
f81v	f81v.21	1	2	qokey	08bd5ca0c2ad137a056d	okey	HOST-OKEY=UNBEKANNT	warmes Wasser
f81v	f81v.21	1	3	lshedy	2e7e89e0bd12b999c280	lshe	HOST-LSHE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende diesen Durchgang
f81v	f81v.21	1	4	lshedy	2e7e89e0bd12b999c280	lshe	HOST-LSHE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende diesen Durchgang
f81v	f81v.21	1	5	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f81v	f81v.21	1	6	qolky	c205570c49d4d93c23d3	olky	HOST-OLKY=UNBEKANNT	die betroffene Stelle
f81v	f81v.21	1	7	lchedal	433713294b25b0a12f66	lched	HOST-LCHED=UNBEKANNT + RIGHT-AL=ZIEL	das untere Becken
f81v	f81v.21	1	8	qol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.21	1	9	otar	b6b654722e55729cc947	ot	HOST-OT=GEGENBEZUG + RIGHT-AR=QUELLE	benutze danach den unteren Ablauf
f81v	f81v.24	1	1	ytey	a7af89ab31ce5e247395	ytey	HOST-YTEY=UNBEKANNT	fülle danach das Gefäß
f81v	f81v.24	1	2	okchedy	07913ef9b1fb773cd325	okche	HOST-OKCHE=UNBEKANNT + DY=SCHLUSS	lasse es abkühlen und beende den Schritt
f81v	f81v.24	1	3	qokal	308e8ea2d5d190c498e8	ok	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen
f81v	f81v.24	1	4	okeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f81v	f81v.24	1	5	qol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f81v	f81v.24	1	6	cheedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.24	1	7	sal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f81v	f81v.24	1	8	teol	a06244ef1f2b37ca44c1	eol	HOST-EOL=UNBEKANNT	die erste Öffnung
f81v	f81v.24	1	9	dchdy	d225b7a7b95da7aee437	ch	HOST-CH=UNBEKANNT + DY=SCHLUSS	seihe es klar und beende den Schritt
f81v	f81v.24	1	10	ly	b38d70daefd663d74625	ly	HOST-LY=UNBEKANNT	fülle danach das Gefäß
f81v	f81v.27	1	1	dsheol	74c76d589d44120f647b	sheol	HOST-SHEOL=UNBEKANNT	wende es an der markierten Stelle an
f81v	f81v.27	1	2	oiiin	2c82523794dcb7d2b343	oiiin	HOST-OIIIN=UNBEKANNT	bis es klar ist
f81v	f81v.27	1	3	olkeedy	3b70942557b3a40e8030	olkee	HOST-OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt
f81v	f81v.27	1	4	tedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.27	1	5	cheky	d904bf7b044dd3922781	ky	HOST-KY=UNBEKANNT	bei sanfter Wärme
f81v	f81v.27	1	6	shckhedy	d68bc8de3bcee09db23c	ckhe	HOST-CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	che	HOST-CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	olche	HOST-OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.2	1	4	dy	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	ok	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	lcheckhy	HOST-LCHECKHY=UNBEKANNT	die zweite Öffnung
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	lched	HOST-LCHED=UNBEKANNT	und gehe zum nächsten Becken weiter
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	HOST-LCHECKHE=UNBEKANNT + DY=SCHLUSS	seihe es klar und beende den Schritt
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	okaly	HOST-OKALY=UNBEKANNT	fahre am zweiten Lauf fort
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	olk	HOST-OLK=UNBEKANNT + RIGHT-AIIN=STANDARD	durch ein Tuch
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTE-CKHY=VERBUNDEN	durch die verbundenen Läufe
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	octheol	HOST-OCTHEOL=UNBEKANNT	unter derselben Einstellung
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	keey	HOST-KEEY=UNBEKANNT	das breite Gefäß
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	l	HOST-L=ANSCHLUSS + DY=SCHLUSS	ziehe es ab und beende den Schritt
